ap_orig,ap_dest,enmu_base,enmu_nec,ours_current,unreached_current,ours_base,unreached_base,ours_nec,unreached_nec
5221858003005,5200175001001,220.9429235041379,219.96069381003727,,1.0,,1.0,,1.0
5221858003005,5213053001001,227.99434171880048,214.40919924080563,,,,,,
5221858003005,5222302001001,231.39920715221984,171.1275728915621,,1.0,,1.0,,1.0
5215231003001,5214606003002,226.12706473169038,225.7647938167088,,1.0,,1.0,,1.0
5215231003001,5217609003003,183.33031355935046,185.94787693229813,,1.0,,1.0,,1.0
5215231003001,5200175001001,222.57454326214565,228.52566194095328,,1.0,,1.0,,1.0
5215231003001,5213053001001,232.37434313509883,220.65862000157261,,,,,,
5215231003001,5222302001001,225.6061349424059,172.97475084786385,,1.0,,1.0,,1.0
5215231003003,5214606003002,229.28946933762722,226.6910628854795,,1.0,,1.0,,1.0
5215231003003,5217609003003,186.6882188513769,175.7658101486263,,1.0,,1.0,,1.0
5215231003003,5200175001001,226.98889079742796,228.0736767118869,,1.0,,1.0,,1.0
5215231003003,5213053001001,233.28389722957036,224.03092436231077,,,,,,
5215231003003,5222302001001,229.15589137821527,170.87484816465468,,1.0,,1.0,,1.0
3170404003003,5200100001001,261.2263110163348,252.81974133706444,,,,,,
3170404003003,5200308001001,261.7394430488625,272.9907204947838,,,,,,
3170404003003,5205802001001,279.3743917516944,271.70884570793925,,,,,,
3170404003003,5217302001001,279.4023692506209,271.7644253039732,,,,,,
3109451001001,5200100001001,242.26213271339748,252.12701652016443,,,,,,
3109451001001,5200308001001,399.6051530001716,267.0485680967582,,,,,,
3109451001001,5205802001001,449.87918140471834,268.99872741012314,,,,,,
3109451001001,5217302001001,450.56299507385097,268.98925142853744,,,,,,
5206206003002,5200100001001,114.35408995527055,114.20578317803938,,1.0,,1.0,,1.0
5206206003002,5200308001001,157.40108198799368,125.86878082937729,,1.0,,1.0,,1.0
5206206003002,5205802001001,225.79599926541889,169.1157169695329,,1.0,,1.0,,1.0
5206206003002,5217302001001,226.20031143245924,169.3500229640845,,1.0,,1.0,,1.0
5206206003001,5200100001001,114.29540048017164,114.2231790034076,,1.0,,1.0,,1.0
5206206003001,5200308001001,157.29931413822518,125.8418940834814,,1.0,,1.0,,1.0
5206206003001,5205802001001,225.74651496036952,169.0563430761537,,1.0,,1.0,,1.0
5206206003001,5217302001001,226.15082597417268,169.2903047724864,,1.0,,1.0,,1.0
5205497003001,5200100001001,108.11740242820596,134.2356594049292,,1.0,,1.0,,1.0
5205497003001,5200308001001,108.25755676085149,138.0452900727321,,1.0,,1.0,,1.0
5205497003001,5205802001001,184.3009906224254,158.79247798587824,,1.0,,1.0,,1.0
5205497003001,5217302001001,184.56014757493605,158.8867889550517,,1.0,,1.0,,1.0
5212501003007,5200100001001,108.61002978242709,108.5074395051125,,1.0,,1.0,,1.0
5212501003007,5200308001001,143.60377040549378,110.01838296303296,,1.0,,1.0,,1.0
5212501003007,5205802001001,217.56892246695253,161.09127615122304,,1.0,,1.0,,1.0
5212501003007,5217302001001,217.9736975955823,161.33107552732244,,1.0,,1.0,,1.0
5300108005050,5200100001001,222.7119474407988,192.47477165431025,,1.0,,1.0,,1.0
5300108005050,5200308001001,226.7849120951462,192.57016649274672,,1.0,,1.0,,1.0
5300108005050,5205802001001,234.63577316347912,185.67720288493902,,1.0,,1.0,,1.0
5300108005050,5217302001001,234.63866799900163,185.6603940996657,,1.0,,1.0,,1.0
5219753003001,5200100001001,76.61953423497246,76.2511608284782,,1.0,,1.0,,1.0
5219753003001,5200308001001,76.50642017147668,76.13524075644268,,1.0,,1.0,,1.0
5219753003001,5205802001001,31.137715893735265,31.100494562694156,,1.0,,1.0,,1.0
5219753003001,5217302001001,30.936229704232794,30.917084024380006,,1.0,,1.0,,1.0
5300108005051,5200100001001,99.25718632022046,97.14900946836961,,1.0,,1.0,,1.0
5300108005051,5200308001001,99.20958202017424,97.09476891011585,,1.0,,1.0,,1.0
5300108005051,5205802001001,78.07539196509657,76.43157727049332,,1.0,,1.0,,1.0
5300108005051,5217302001001,77.95390828554348,76.33495529840431,,1.0,,1.0,,1.0
5200258003003,5200100001001,172.86780142681062,138.24583676288458,,1.0,,1.0,,1.0
5200258003003,5200308001001,172.62010674457778,138.0642953891196,,1.0,,1.0,,1.0
5200258003003,5205802001001,53.84523304451222,53.34548688858963,,1.0,,1.0,,1.0
5200258003003,5217302001001,53.30238194041507,52.96372992529095,,1.0,,1.0,,1.0
5200258003007,5200100001001,134.69931855893415,117.14251367965244,,1.0,,1.0,,1.0
5200258003007,5200308001001,134.54248676955334,117.0187424540054,,1.0,,1.0,,1.0
5200258003007,5205802001001,64.03198680933689,63.83671206112559,,1.0,,1.0,,1.0
5200258003007,5217302001001,63.71595486334918,63.602823177851526,,1.0,,1.0,,1.0
5219753003002,5200100001001,77.05160033204972,77.04745872030846,,1.0,,1.0,,1.0
5219753003002,5200308001001,76.74636267702387,76.7336270044528,,1.0,,1.0,,1.0
5219753003002,5205802001001,29.76025933322298,29.70958099221803,,1.0,,1.0,,1.0
5219753003002,5217302001001,29.49491006077934,29.454119999951654,,1.0,,1.0,,1.0
5200258003001,5200100001001,168.1490163396213,137.23149335869851,,1.0,,1.0,,1.0
5200258003001,5200308001001,167.91659016645607,137.0570204599386,,1.0,,1.0,,1.0
5200258003001,5205802001001,55.83728009960182,55.86272647698794,,1.0,,1.0,,1.0
5200258003001,5217302001001,55.32519264405949,55.497032104770526,,1.0,,1.0,,1.0
5200258003002,5200100001001,163.62538733813818,136.54602185608934,,1.0,,1.0,,1.0
5200258003002,5200308001001,163.39247984165243,136.36537091646903,,1.0,,1.0,,1.0
5200258003002,5205802001001,52.126886033003515,52.02110869218984,,1.0,,1.0,,1.0
5200258003002,5217302001001,51.61809135718826,51.63977604451255,,1.0,,1.0,,1.0
5200258003005,5200100001001,170.16393067196168,137.40626382299618,,1.0,,1.0,,1.0
5200258003005,5200308001001,169.92853297611518,137.23221935581375,,1.0,,1.0,,1.0
5200258003005,5205802001001,56.39708887136822,56.309213947885794,,1.0,,1.0,,1.0
5200258003005,5217302001001,55.8785215845948,55.94515620311375,,1.0,,1.0,,1.0
5200258003004,5200100001001,185.38306374975414,140.51721756991785,,1.0,,1.0,,1.0
5200258003004,5200308001001,185.11864450020622,140.33724068352672,,1.0,,1.0,,1.0
5200258003004,5205802001001,57.38903399955943,56.499252552299055,,1.0,,1.0,,1.0
5200258003004,5217302001001,56.80572677797415,56.12350999016123,,1.0,,1.0,,1.0
5205513001001,5200100001001,199.43870101892088,160.8208447078845,,,,,,
5205513001001,5200308001001,199.1543747532464,160.6092474728262,,,,,,
5205513001001,5205802001001,61.74858405592478,61.568498135187475,,,,,,
5205513001001,5217302001001,61.26811612827413,61.26965047301398,,,,,,
5215603001001,5200100001001,210.3933953471014,203.3594349476105,,1.0,,1.0,,1.0
5215603001001,5200308001001,210.17452792975075,203.1535617307682,,1.0,,1.0,,1.0
5215603001001,5205802001001,101.30128501402436,105.53343305315141,,1.0,,1.0,,1.0
5215603001001,5217302001001,100.80309511819844,105.09265612949831,,1.0,,1.0,,1.0
5214606003002,5200100001001,268.90934975282664,268.46868135407743,,1.0,,1.0,,1.0
5214606003002,5200308001001,268.82334237265485,268.35614610408,,1.0,,1.0,,1.0
5214606003002,5205802001001,222.1018264857323,224.87953587687997,,1.0,,1.0,,1.0
5214606003002,5217302001001,221.8518353073276,224.6907816256417,,1.0,,1.0,,1.0
5217609003003,5200100001001,263.6690774236255,241.6959066380032,,1.0,,1.0,,1.0
5217609003003,5200308001001,263.6815727672179,241.65896019680775,,1.0,,1.0,,1.0
5217609003003,5205802001001,270.7995589466708,211.49728741943701,,1.0,,1.0,,1.0
5217609003003,5217302001001,270.7870076202158,211.36913703879733,,1.0,,1.0,,1.0
5200175001001,5200100001001,286.0707072620827,288.78492561959786,,1.0,,1.0,,1.0
5200175001001,5200308001001,286.07441444428605,288.7550915529998,,1.0,,1.0,,1.0
5200175001001,5205802001001,289.1101956813612,290.93817962283885,,1.0,,1.0,,1.0
5200175001001,5217302001001,289.07528208115303,290.96320744356643,,1.0,,1.0,,1.0
5213053001001,5200100001001,237.9732658566871,231.78505329010093,,,,,,
5213053001001,5200308001001,237.72611495113253,231.5239551856067,,,,,,
5213053001001,5205802001001,101.6412291746361,105.93324055828649,,,,,,
5213053001001,5217302001001,101.00499858719064,105.36001812951496,,,,,,
5222302001001,5200100001001,194.14641063690766,175.15092869710855,,1.0,,1.0,,1.0
5222302001001,5200308001001,193.91321219399507,174.9456088659774,,1.0,,1.0,,1.0
5222302001001,5205802001001,74.90904728662912,76.52351895937389,,1.0,,1.0,,1.0
5222302001001,5217302001001,65.79357550619304,67.51031147068943,,1.0,,1.0,,1.0
5200100001001,5200100001001,0.5759624099397237,0.5759624099397237,,,,,,
5200100001001,5200308001001,101.47225386843762,101.47228601505954,,1.0,,1.0,,1.0
5200100001001,5205802001001,99.2084214701731,99.13205139054955,,1.0,,1.0,,1.0
5200100001001,5217302001001,99.49963953838528,99.45844667907565,,1.0,,1.0,,1.0
5200308001001,5200100001001,101.47507695831455,101.47506456080514,,1.0,,1.0,,1.0
5200308001001,5200308001001,0.963873856006699,0.9609323438793327,,,,,,
5200308001001,5205802001001,99.18476480225692,99.10365789859713,,1.0,,1.0,,1.0
5200308001001,5217302001001,99.41332988880592,99.36731922636133,,1.0,,1.0,,1.0
5205802001001,5200100001001,100.46826407048451,100.40852391865299,,1.0,,1.0,,1.0
5205802001001,5200308001001,100.43551278734583,100.37391183637935,,1.0,,1.0,,1.0
5205802001001,5205802001001,1.232335762073076,1.2256020098545453,,,,,,
5205802001001,5217302001001,47.41877163146388,47.415290521093084,,1.0,,1.0,,1.0
5217302001001,5200100001001,100.75226840516419,100.7200454759534,,1.0,,1.0,,1.0
5217302001001,5200308001001,100.65688626330905,100.62273982079637,,1.0,,1.0,,1.0
5217302001001,5205802001001,47.43723234567609,47.43095446910716,,1.0,,1.0,,1.0
5217302001001,5217302001001,0.21688296027812004,0.21357820176876205,,,,,,
5208608003001,5200100001001,100.67188848517186,100.67188848517186,,1.0,,1.0,,1.0
5208608003001,5200308001001,100.57475672722508,100.57277083127707,,1.0,,1.0,,1.0
5208608003001,5205802001001,47.47210035293591,47.46597093900252,,1.0,,1.0,,1.0
5208608003001,5217302001001,0.11591684255207575,0.1126107299088339,,1.0,,1.0,,1.0
5200258003006,5200100001001,192.65039397580597,141.89709680612467,,1.0,,1.0,,1.0
5200258003006,5200308001001,192.37325579031835,141.7154440334016,,1.0,,1.0,,1.0
5200258003006,5205802001001,58.33107737440018,57.088313443443816,,1.0,,1.0,,1.0
5200258003006,5217302001001,57.71909031047769,56.70989341523273,,1.0,,1.0,,1.0
5215231003002,5200100001001,86.28060954469107,82.90211666476908,,1.0,,1.0,,1.0
5215231003002,5200308001001,86.44710654706535,82.99618044896506,,1.0,,1.0,,1.0
5215231003002,5205802001001,169.99805235904495,132.10732801522929,,1.0,,1.0,,1.0
5215231003002,5217302001001,170.33626011287262,132.33268341983174,,1.0,,1.0,,1.0
5212501003001,5200100001001,122.0889376402304,121.86438261128824,,1.0,,1.0,,1.0
5212501003001,5200308001001,111.0460731490939,101.66835793950486,,1.0,,1.0,,1.0
5212501003001,5205802001001,200.20765747504728,150.4009882605005,,1.0,,1.0,,1.0
5212501003001,5217302001001,200.53592685300976,150.56066046887423,,1.0,,1.0,,1.0
5204003001001,5200100001001,326.22145777540646,326.4304722414853,,,,,,
5204003001001,5200308001001,326.4108866837196,326.4263422586776,,,,,,
5204003001001,5205802001001,329.5884610308068,299.7423214186051,,,,,,
5204003001001,5217302001001,329.55753966080243,299.63069847082926,,,,,,
5300108005003,5200100001001,115.31646689643715,113.1911785527755,,1.0,,1.0,,1.0
5300108005003,5200308001001,115.3381375025168,113.1982665328353,,1.0,,1.0,,1.0
5300108005003,5205802001001,126.99619077348191,115.18740207408868,,1.0,,1.0,,1.0
5300108005003,5217302001001,127.0172354303222,115.20786117973071,,1.0,,1.0,,1.0
5300108005016,5200100001001,177.52525899480153,150.73764899749872,,1.0,,1.0,,1.0
5300108005016,5200308001001,177.53593968101262,150.7373446032489,,1.0,,1.0,,1.0
5300108005016,5205802001001,183.53614744765687,153.69417519390555,,1.0,,1.0,,1.0
5300108005016,5217302001001,183.51602854399695,153.7229911211577,,1.0,,1.0,,1.0
5300108005048,5200100001001,147.98339293315703,146.17243637926026,,1.0,,1.0,,1.0
5300108005048,5200308001001,147.99789697787548,146.17985337819223,,1.0,,1.0,,1.0
5300108005048,5205802001001,157.06341745043417,140.68972785413857,,1.0,,1.0,,1.0
5300108005048,5217302001001,157.05945761536708,140.67783426465382,,1.0,,1.0,,1.0
5300108005031,5200100001001,108.76727442435337,111.49850290747679,,1.0,,1.0,,1.0
5300108005031,5200308001001,108.77520956364967,111.4539836353228,,1.0,,1.0,,1.0
5300108005031,5205802001001,112.2659809108411,97.8703194552101,,1.0,,1.0,,1.0
5300108005031,5217302001001,112.26494962677862,97.8185300736233,,1.0,,1.0,,1.0
5300108005014,5200100001001,186.4453662494368,152.45474443873718,,1.0,,1.0,,1.0
5300108005014,5200308001001,186.45292562609373,152.46069226549076,,1.0,,1.0,,1.0
5300108005014,5205802001001,193.3653768894172,159.54278129704574,,1.0,,1.0,,1.0
5300108005014,5217302001001,193.34627540894203,159.5911446951883,,1.0,,1.0,,1.0
3109303001001,5200100001001,319.0181019455821,326.6115340710594,,,,,,
3109303001001,5200308001001,319.02940554473315,326.5881759467099,,,,,,
3109303001001,5205802001001,329.4787900798431,299.8283220837049,,,,,,
3109303001001,5217302001001,329.4817323151877,299.71637565777786,,,,,,
3104502001001,5200100001001,318.9480966830639,326.5221009675618,,,,,,
3104502001001,5200308001001,318.9599606597693,326.523271087117,,,,,,
3104502001001,5205802001001,329.41801862416355,299.7942992837154,,,,,,
3104502001001,5217302001001,329.420990858578,299.6825560489386,,,,,,
5208004003004,5200100001001,273.2299265420266,258.65935403220453,,1.0,,1.0,,1.0
5208004003004,5200308001001,273.24394206560504,258.6433731566834,,1.0,,1.0,,1.0
5208004003004,5205802001001,280.8304003072131,262.8966281240573,,1.0,,1.0,,1.0
5208004003004,5217302001001,280.8213856537131,262.93149002438685,,1.0,,1.0,,1.0
5207907001001,5200100001001,334.7475504036895,336.8987673384932,,1.0,,1.0,,1.0
5207907001001,5200308001001,334.7294213275395,336.87427115536946,,1.0,,1.0,,1.0
5207907001001,5205802001001,336.8332153307584,341.31974415148323,,1.0,,1.0,,1.0
5207907001001,5217302001001,336.83704180322775,341.3555365209867,,1.0,,1.0,,1.0
5222203001001,5200100001001,345.49743147167493,350.5659121144313,,1.0,,1.0,,1.0
5222203001001,5200308001001,345.47367966062035,350.539908425828,,1.0,,1.0,,1.0
5222203001001,5205802001001,346.6174005162391,354.9903958650602,,1.0,,1.0,,1.0
5222203001001,5217302001001,346.62346344214933,355.0262153334902,,1.0,,1.0,,1.0
3170404003002,5200100001001,261.36540610309333,252.95101435755052,,,,,,
3170404003002,5200308001001,261.83825196582563,273.1300523745257,,,,,,
3170404003002,5205802001001,279.4251274638988,271.8060070288929,,,,,,
3170404003002,5217302001001,279.45274853556873,271.8614173692646,,,,,,
3170404003001,5200100001001,261.36540610309333,252.95101435755052,,,,,,
3170404003001,5200308001001,261.83825196582563,273.1300523745257,,,,,,
3170404003001,5205802001001,279.4251274638988,271.8060070288929,,,,,,
3170404003001,5217302001001,279.45274853556873,271.8614173692646,,,,,,
3170404003004,5200100001001,261.36540610309333,252.9510143575505,,,,,,
3170404003004,5200308001001,261.83825196582563,273.1300523745257,,,,,,
3170404003004,5205802001001,279.4251274638988,271.8060070288929,,,,,,
3170404003004,5217302001001,279.45274853556873,271.8614173692646,,,,,,
5300108005042,5200100001001,188.08882373288944,147.5290039614708,,1.0,,1.0,,1.0
5300108005042,5200308001001,188.08825258842776,147.5310770506206,,1.0,,1.0,,1.0
5300108005042,5205802001001,194.62715283301637,150.26978497443523,,1.0,,1.0,,1.0
5300108005042,5217302001001,194.6067746375112,150.29683555404168,,1.0,,1.0,,1.0
5300108005020,5200100001001,161.2755432890187,145.28220888902874,,1.0,,1.0,,1.0
5300108005020,5200308001001,161.28043463850057,145.2845849640079,,1.0,,1.0,,1.0
5300108005020,5205802001001,167.1909095019401,149.82924874484917,,1.0,,1.0,,1.0
5300108005020,5217302001001,167.16687269335122,149.8652464207353,,1.0,,1.0,,1.0
5215231003004,5200100001001,95.52193073137414,88.59083886573421,,1.0,,1.0,,1.0
5215231003004,5200308001001,95.65942937856782,88.65433990378106,,1.0,,1.0,,1.0
5215231003004,5205802001001,169.08077667629502,133.2133566436518,,1.0,,1.0,,1.0
5215231003004,5217302001001,169.36593543537091,133.42274741188928,,1.0,,1.0,,1.0
5212501003003,5200100001001,108.2143590527899,108.06989334463353,,1.0,,1.0,,1.0
5212501003003,5200308001001,144.9273506174017,110.34511324816022,,1.0,,1.0,,1.0
5212501003003,5205802001001,218.65144491064427,161.76428510674904,,1.0,,1.0,,1.0
5212501003003,5217302001001,219.06060678976004,162.00820392347177,,1.0,,1.0,,1.0
5212501003002,5200100001001,108.2143590527899,108.06989334463353,,1.0,,1.0,,1.0
5212501003002,5200308001001,144.9273506174017,110.34511324816022,,1.0,,1.0,,1.0
5212501003002,5205802001001,218.65144491064427,161.76428510674904,,1.0,,1.0,,1.0
5212501003002,5217302001001,219.06060678976004,162.00820392347177,,1.0,,1.0,,1.0
5212501003005,5200100001001,106.22998514662164,103.59068868361076,,1.0,,1.0,,1.0
5212501003005,5200308001001,102.84460726452811,98.56460667720461,,1.0,,1.0,,1.0
5212501003005,5205802001001,186.89602567208033,165.53280235675783,,1.0,,1.0,,1.0
5212501003005,5217302001001,187.21778340303408,165.8362189581819,,1.0,,1.0,,1.0
5212501003004,5200100001001,108.2143590527899,108.06989334463353,,1.0,,1.0,,1.0
5212501003004,5200308001001,144.9273506174017,110.34511324816022,,1.0,,1.0,,1.0
5212501003004,5205802001001,218.65144491064427,161.76428510674904,,1.0,,1.0,,1.0
5212501003004,5217302001001,219.06060678976004,162.00820392347177,,1.0,,1.0,,1.0
5212501003006,5200100001001,123.63519303083582,123.46001313200736,,1.0,,1.0,,1.0
5212501003006,5200308001001,108.68337132603872,101.19017719623798,,1.0,,1.0,,1.0
5212501003006,5205802001001,199.34589846123134,149.81199236123697,,1.0,,1.0,,1.0
5212501003006,5217302001001,199.6687230521064,149.9645312085852,,1.0,,1.0,,1.0
5300108005006,5200100001001,77.47750998498117,77.06165543588796,,1.0,,1.0,,1.0
5300108005006,5200308001001,77.5624838715284,77.13740139585437,,1.0,,1.0,,1.0
5300108005006,5205802001001,121.37539495406473,116.28782753974633,,1.0,,1.0,,1.0
5300108005006,5217302001001,121.52647459738091,116.47258592471628,,1.0,,1.0,,1.0
5300108005005,5200100001001,66.09632585868171,65.31986027220204,,1.0,,1.0,,1.0
5300108005005,5200308001001,66.21588405981866,65.43068707311976,,1.0,,1.0,,1.0
5300108005005,5205802001001,127.1342644964206,121.77422921896174,,1.0,,1.0,,1.0
5300108005005,5217302001001,127.36770246509894,122.04888584356344,,1.0,,1.0,,1.0
5300108005040,5200100001001,131.5053806714767,102.56447079755564,,1.0,,1.0,,1.0
5300108005040,5200308001001,131.55388270399948,102.59768041333699,,1.0,,1.0,,1.0
5300108005040,5205802001001,159.57408203157485,122.08045740056878,,1.0,,1.0,,1.0
5300108005040,5217302001001,159.6542923478539,122.16232043796151,,1.0,,1.0,,1.0
5300108005041,5200100001001,92.75612217516057,100.80480301260512,,1.0,,1.0,,1.0
5300108005041,5200308001001,92.9034278768255,100.86353344990015,,1.0,,1.0,,1.0
5300108005041,5205802001001,169.40558901344613,133.27424690863776,,1.0,,1.0,,1.0
5300108005041,5217302001001,169.70565570664866,133.14855813826532,,1.0,,1.0,,1.0
5300108005045,5200100001001,128.174959708416,126.7403183734619,,1.0,,1.0,,1.0
5300108005045,5200308001001,128.18823370506593,126.75375592436308,,1.0,,1.0,,1.0
5300108005045,5205802001001,137.46495774492593,132.9357066620013,,1.0,,1.0,,1.0
5300108005045,5217302001001,137.452953554848,132.9728739424324,,1.0,,1.0,,1.0
5300108005047,5200100001001,80.72151703531247,80.63640399112391,,1.0,,1.0,,1.0
5300108005047,5200308001001,80.7586098815661,80.67237170104761,,1.0,,1.0,,1.0
5300108005047,5205802001001,99.05346295115507,99.66193597026754,,1.0,,1.0,,1.0
5300108005047,5217302001001,99.09241242904413,99.75888239143157,,1.0,,1.0,,1.0
5300108005021,5200100001001,88.90253636354628,87.54634153060968,,1.0,,1.0,,1.0
5300108005021,5200308001001,88.90572490278733,87.56051418346551,,1.0,,1.0,,1.0
5300108005021,5205802001001,92.68972918452555,96.12312978011468,,1.0,,1.0,,1.0
5300108005021,5217302001001,92.64810349840126,96.15814354907626,,1.0,,1.0,,1.0
5300108005033,5200100001001,96.803877516297,94.99671101341183,,1.0,,1.0,,1.0
5300108005033,5200308001001,96.77589162144442,94.96870917349233,,1.0,,1.0,,1.0
5300108005033,5205802001001,92.00413721066177,90.94452996906115,,1.0,,1.0,,1.0
5300108005033,5217302001001,91.92014247622666,90.92748046298034,,1.0,,1.0,,1.0
5300108005032,5200100001001,92.93150057754156,92.92482310194876,,1.0,,1.0,,1.0
5300108005032,5200308001001,92.89576044816889,92.88782018147535,,1.0,,1.0,,1.0
5300108005032,5205802001001,86.38091742211536,86.05270246736197,,1.0,,1.0,,1.0
5300108005032,5217302001001,86.29837791673206,86.02021156089458,,1.0,,1.0,,1.0
5300108005004,5200100001001,59.62169006346588,59.622180046031,,1.0,,1.0,,1.0
5300108005004,5200308001001,59.74769746467422,59.72479129533474,,1.0,,1.0,,1.0
5300108005004,5205802001001,123.5210729690878,111.55999281736445,,1.0,,1.0,,1.0
5300108005004,5217302001001,123.75515985885207,111.79163224734522,,1.0,,1.0,,1.0
5221858003001,5200100001001,83.21128910114703,81.93376417255972,,1.0,,1.0,,1.0
5221858003001,5200308001001,83.36473921499571,82.03218319101552,,1.0,,1.0,,1.0
5221858003001,5205802001001,163.00432815668393,133.88314269611143,,1.0,,1.0,,1.0
5221858003001,5217302001001,163.3118371674199,134.12141611382708,,1.0,,1.0,,1.0
5221858003004,5200100001001,82.53416648290901,81.95542085220087,,1.0,,1.0,,1.0
5221858003004,5200308001001,82.69933192562358,82.06057586021238,,1.0,,1.0,,1.0
5221858003004,5205802001001,168.02360068308036,137.39236736515517,,1.0,,1.0,,1.0
5221858003004,5217302001001,168.35963142120764,137.64709146321408,,1.0,,1.0,,1.0
5221858003003,5200100001001,83.89875858942634,82.72254037574983,,1.0,,1.0,,1.0
5221858003003,5200308001001,84.04914972720047,82.82070624634605,,1.0,,1.0,,1.0
5221858003003,5205802001001,162.26645325150423,134.7550950775109,,1.0,,1.0,,1.0
5221858003003,5217302001001,162.56559797356968,134.9936661680633,,1.0,,1.0,,1.0
5221858003006,5200100001001,82.79478962427326,81.61851960233282,,1.0,,1.0,,1.0
5221858003006,5200308001001,82.94966257308832,81.71789774045311,,1.0,,1.0,,1.0
5221858003006,5205802001001,163.2621888852129,134.14458382270334,,1.0,,1.0,,1.0
5221858003006,5217302001001,163.57285339689133,134.3855993478482,,1.0,,1.0,,1.0
5221858003007,5200100001001,88.63399483186372,86.50627774643189,,1.0,,1.0,,1.0
5221858003007,5200308001001,88.79239573853394,86.60407594384323,,1.0,,1.0,,1.0
5221858003007,5205802001001,172.0394752973118,139.73049721650975,,1.0,,1.0,,1.0
5221858003007,5217302001001,172.36749726861729,139.9754984207464,,1.0,,1.0,,1.0
5300108005012,5200100001001,84.37284186965873,84.37769992106423,,1.0,,1.0,,1.0
5300108005012,5200308001001,84.40152984065962,84.40658124112741,,1.0,,1.0,,1.0
5300108005012,5205802001001,99.2230530104622,100.23325297331256,,1.0,,1.0,,1.0
5300108005012,5217302001001,99.24673512462977,100.31547098224414,,1.0,,1.0,,1.0
5300108005044,5200100001001,69.18709596567516,69.2638330024719,,1.0,,1.0,,1.0
5300108005044,5200308001001,69.16285467200188,69.23801258967451,,1.0,,1.0,,1.0
5300108005044,5205802001001,67.07081389209243,66.97048161139527,,1.0,,1.0,,1.0
5300108005044,5217302001001,66.9906002493897,66.94082409977698,,1.0,,1.0,,1.0
5300108005043,5200100001001,79.84111187900604,79.2850187299805,,1.0,,1.0,,1.0
5300108005043,5200308001001,79.87663019786874,79.32042883516188,,1.0,,1.0,,1.0
5300108005043,5205802001001,97.12122831464575,97.93699358805854,,1.0,,1.0,,1.0
5300108005043,5217302001001,97.14821697875323,98.029133539979,,1.0,,1.0,,1.0
5300108005037,5200100001001,70.52708925142117,70.52743481841354,,1.0,,1.0,,1.0
5300108005037,5200308001001,70.52202736820414,70.52044798084039,,1.0,,1.0,,1.0
5300108005037,5205802001001,70.84559872522179,70.91556629029303,,1.0,,1.0,,1.0
5300108005037,5217302001001,70.7926176832065,70.9094989973811,,1.0,,1.0,,1.0
5300108005036,5200100001001,63.005893463218165,63.005893463218165,,1.0,,1.0,,1.0
5300108005036,5200308001001,62.98168420288807,62.980122220304914,,1.0,,1.0,,1.0
5300108005036,5205802001001,60.59872494457465,60.50312644267487,,1.0,,1.0,,1.0
5300108005036,5217302001001,60.52329243840766,60.47172806059922,,1.0,,1.0,,1.0
5300108005038,5200100001001,65.7141349023315,65.71413483305622,,1.0,,1.0,,1.0
5300108005038,5200308001001,65.68662441561617,65.68625470728183,,1.0,,1.0,,1.0
5300108005038,5205802001001,62.5156931015499,62.43066455999366,,1.0,,1.0,,1.0
5300108005038,5217302001001,62.44600404600898,62.40014084005265,,1.0,,1.0,,1.0
5300108005007,5200100001001,93.3197088871078,93.54704443656026,,1.0,,1.0,,1.0
5300108005007,5200308001001,93.2928463221621,93.51617414685441,,1.0,,1.0,,1.0
5300108005007,5205802001001,85.22787059871487,84.000637260248,,1.0,,1.0,,1.0
5300108005007,5217302001001,85.16564520477435,83.96830641704591,,1.0,,1.0,,1.0
5300108005009,5200100001001,82.55872918905673,82.56140282444375,,1.0,,1.0,,1.0
5300108005009,5200308001001,82.55949481182405,82.55944399854857,,1.0,,1.0,,1.0
5300108005009,5205802001001,85.11844707003159,84.34200529525697,,1.0,,1.0,,1.0
5300108005009,5217302001001,85.08982248917414,84.35442271325131,,1.0,,1.0,,1.0
5300108005030,5200100001001,109.91169888929336,108.84940200345302,,1.0,,1.0,,1.0
5300108005030,5200308001001,109.86101950164513,108.79898315300588,,1.0,,1.0,,1.0
5300108005030,5205802001001,90.22066128352371,89.79169192824885,,1.0,,1.0,,1.0
5300108005030,5217302001001,90.10577842494584,89.72081665264513,,1.0,,1.0,,1.0
5300108005039,5200100001001,78.32014622440708,78.31993628770331,,1.0,,1.0,,1.0
5300108005039,5200308001001,78.29138151803352,78.28925735026554,,1.0,,1.0,,1.0
5300108005039,5205802001001,70.73240453263027,70.53680861950272,,1.0,,1.0,,1.0
5300108005039,5217302001001,70.6487331159363,70.49515248889607,,1.0,,1.0,,1.0
5300108005028,5200100001001,96.25929937680964,97.43997389938627,,1.0,,1.0,,1.0
5300108005028,5200308001001,96.26199572569264,97.43894541329611,,1.0,,1.0,,1.0
5300108005028,5205802001001,100.26398795959514,99.7626395508162,,1.0,,1.0,,1.0
5300108005028,5217302001001,100.25838628816656,99.79317494674756,,1.0,,1.0,,1.0
5300108005023,5200100001001,95.02940922623897,94.38356404193652,,1.0,,1.0,,1.0
5300108005023,5200308001001,95.01173374983397,94.36372062871492,,1.0,,1.0,,1.0
5300108005023,5205802001001,89.22773861025448,86.60831909497908,,1.0,,1.0,,1.0
5300108005023,5217302001001,89.17906906059667,86.58723909098383,,1.0,,1.0,,1.0
5300108005025,5200100001001,94.20806204291448,93.35961134253382,,1.0,,1.0,,1.0
