processing_acps,policy_config,interest_housing,policy_melhorias,seed,delta_gini_periphery,delta_house_values_periphery,delta_median_affordability_periphery,total_pop,n_municipalities
BELEM,medium_active,medium,True,8,-0.006096612778655471,2.3470428905902034,-0.0006028732772984469,6171.75,3
BELEM,medium_active,medium,True,9,0.008499986625004268,8.628741605516556,0.001348406236062902,6016.616666666667,3
BELO HORIZONTE,high_active,high,True,0,-0.012701669872433319,-3.4865520990333967,0.00033948589847485446,25769.533333333333,22
BELO HORIZONTE,high_active,high,True,1,-0.015275661522389353,3.513844611920991,-0.0020817838060886366,25536.466666666667,22
BELO HORIZONTE,high_active,high,True,2,0.015033514033587351,6.526714615865159,0.0012769306114355154,25354.45,22
BELO HORIZONTE,high_active,high,True,3,-0.02108814415959026,1.3812181574465279,-0.000686290983703026,25536.783333333333,22
BELO HORIZONTE,high_active,high,True,4,-0.00999590266892058,-2.1825353889874197,0.0032768098697212762,26038.61666666667,22
BELO HORIZONTE,high_active,high,True,5,-0.04006757859474975,4.614090581792468,0.0012625979109712757,26105.433333333334,22
BELO HORIZONTE,high_active,high,True,6,0.009043867061512528,-6.283824650480931,0.0010325188957272177,26027.033333333333,22
BELO HORIZONTE,high_active,high,True,7,-0.009078408520793065,1.1280745030747277,0.0017244164347613865,25789.983333333334,22
BELO HORIZONTE,high_active,high,True,8,-0.0011742424523590585,-4.4347517884904715,-0.005501899125869004,25596.85,22
BELO HORIZONTE,high_active,high,True,9,-0.028358585210429856,3.3869377180657856,-0.002805407254498498,25919.166666666668,22
BELO HORIZONTE,high_inactive,high,False,0,-0.0148219575161539,-0.19664666260717242,0.0005453448117350467,25769.533333333333,22
BELO HORIZONTE,high_inactive,high,False,1,-0.014122270361078413,1.0529480312468213,-0.00019195550065222421,25536.466666666667,22
BELO HORIZONTE,high_inactive,high,False,2,0.006627581784350347,-0.7919542583364143,0.0035424771550293293,25354.45,22
BELO HORIZONTE,high_inactive,high,False,3,0.0047596803586809,1.556291367082477,-0.0011363662005851665,25536.783333333333,22
BELO HORIZONTE,high_inactive,high,False,4,-0.00892950786342765,0.07805318642119984,0.0030025989159370376,26038.61666666667,22
BELO HORIZONTE,high_inactive,high,False,5,-0.03619631959970873,-2.8711562687673746,0.0006805288688412665,26105.433333333334,22
BELO HORIZONTE,high_inactive,high,False,6,-0.016689122872457857,-1.692918699115406,0.0018569428755486259,26027.033333333333,22
BELO HORIZONTE,high_inactive,high,False,7,-0.011471242069218507,2.32689661025803,-5.7294307156720296e-05,25789.983333333334,22
BELO HORIZONTE,high_inactive,high,False,8,0.018079305311656184,-2.4644732368978466,-0.0028640222295581936,25596.85,22
BELO HORIZONTE,high_inactive,high,False,9,-0.0009663061462452874,0.7934584187484593,0.00016517281974943147,25919.166666666668,22
BELO HORIZONTE,low_active,low,True,0,0.006779142231049757,-0.7653844255253187,-0.0011195042665477523,25769.533333333333,22
BELO HORIZONTE,low_active,low,True,1,-0.008364423776107546,1.6182813236582778,-0.0008504040099409055,25536.466666666667,22
BELO HORIZONTE,low_active,low,True,2,-0.016284362178587565,2.2906093038784996,0.001584975727655524,25354.45,22
BELO HORIZONTE,low_active,low,True,3,-0.004610054277914133,-0.7145973985673368,-0.0038200279511406295,25536.783333333333,22
BELO HORIZONTE,low_active,low,True,4,0.01682661025685992,-1.4890121318102107,0.0009720882314323325,26038.61666666667,22
BELO HORIZONTE,low_active,low,True,5,-0.014237781469715364,-0.6966885002972978,0.0005290649890678325,26105.433333333334,22
BELO HORIZONTE,low_active,low,True,6,0.016488856418732135,-7.395097210624589,0.001051505693300508,26027.033333333333,22
BELO HORIZONTE,low_active,low,True,7,-0.0025056586773460794,1.4496646791163703,0.0009732128284840134,25789.983333333334,22
BELO HORIZONTE,low_active,low,True,8,-0.010693975663889205,-3.691035524217055,-0.0035774060547923313,25596.85,22
BELO HORIZONTE,low_active,low,True,9,-0.015706928380970764,1.1410750424074918,-0.004125349220771845,25919.166666666668,22
BELO HORIZONTE,low_inactive,low,False,0,0.001353525323616417,-3.740536691756582,-0.0011192663447210265,25769.533333333333,22
BELO HORIZONTE,low_inactive,low,False,1,-0.001811233457208494,4.1886384359926225,0.002184259324497601,25536.466666666667,22
BELO HORIZONTE,low_inactive,low,False,2,0.00030910248606369294,-0.24395186956003903,0.0022367121422581754,25354.45,22
BELO HORIZONTE,low_inactive,low,False,3,-5.847093984891616e-06,-1.4802134813594547,-0.0016947276242700849,25536.783333333333,22
BELO HORIZONTE,low_inactive,low,False,4,-7.658215330182111e-05,-3.107920966199556,0.0019165652302531048,26038.61666666667,22
BELO HORIZONTE,low_inactive,low,False,5,-0.03811751838804101,-3.987040921632316,0.001560372989743727,26105.433333333334,22
BELO HORIZONTE,low_inactive,low,False,6,0.018462674460699588,0.3675059598076106,0.001721676220878032,26027.033333333333,22
BELO HORIZONTE,low_inactive,low,False,7,-0.009530001490673474,1.7820472066674509,0.001032546445368431,25789.983333333334,22
BELO HORIZONTE,low_inactive,low,False,8,0.009978708552028875,-1.260749141485075,-0.003208367306806199,25596.85,22
BELO HORIZONTE,low_inactive,low,False,9,-0.014751919024960067,2.2922499709781534,-0.0001724705912934433,25919.166666666668,22
BELO HORIZONTE,medium_active,medium,True,0,0.01787997226268056,2.8848260258668956,-0.0020031110432948834,25769.533333333333,22
BELO HORIZONTE,medium_active,medium,True,1,-0.01804416507308504,2.9838183653594306,-0.0013772135555710759,25536.466666666667,22
BELO HORIZONTE,medium_active,medium,True,2,-0.0038907095894409015,3.790531582161456,0.0015218160834028517,25354.45,22
BELO HORIZONTE,medium_active,medium,True,3,0.0017462722736984449,1.1940331314785397,-0.0016684824079688102,25536.783333333333,22
BELO HORIZONTE,medium_active,medium,True,4,0.02789068538480558,-1.754062663179105,0.0038088502603824976,26038.61666666667,22
BELO HORIZONTE,medium_active,medium,True,5,-0.017896383277385037,-0.592238246635767,0.0015568859041370274,26105.433333333334,22
BELO HORIZONTE,medium_active,medium,True,6,0.006524047130697007,-5.286221146026372,0.0018285307098858308,26027.033333333333,22
BELO HORIZONTE,medium_active,medium,True,7,0.000946553261311422,2.0800296305068464,-0.0007992729368874277,25789.983333333334,22
BELO HORIZONTE,medium_active,medium,True,8,-0.01468682111926534,-0.9714934542075763,-0.0029796640998143663,25596.85,22
BELO HORIZONTE,medium_active,medium,True,9,-0.001922219834099618,5.1945779190967745,-0.003316258255559487,25919.166666666668,22
BRASILIA,high_active,high,True,0,0.013382666215577215,-5.637282357555652,0.0011158773623336374,11232.066666666666,8
BRASILIA,high_active,high,True,1,0.007553106215184429,2.0663444595334117,-0.0006322320231543372,10953.55,8
BRASILIA,high_active,high,True,2,0.0014382179298191,-2.3653396681691072,0.006895764829134218,11374.1,8
BRASILIA,high_active,high,True,3,0.0018216685362822096,2.809691405752259,0.0010659359494791664,11187.683333333334,8
BRASILIA,high_active,high,True,4,-0.022059805852999933,-1.7561178131757322,-0.0011545358209978185,11348.216666666667,8
BRASILIA,high_active,high,True,5,-0.006538223355588975,3.2793130063036626,0.0010310713693910348,11020.916666666668,8
BRASILIA,high_active,high,True,6,0.014509608590855667,-10.894927202838826,0.0030621135422525003,11201.833333333334,8
BRASILIA,high_active,high,True,7,0.0019139782728582221,5.045551491641086,0.003073767425011714,11111.55,8
BRASILIA,high_active,high,True,8,0.0002763728372206787,3.3742152748297443,-0.0041897609124627085,11055.733333333334,8
BRASILIA,high_active,high,True,9,0.004770369884868715,-6.799260771766823,-0.0046281746112192025,11264.916666666666,8
BRASILIA,high_inactive,high,False,0,0.0030643987996668296,-5.229387517336276,0.002385610658224563,11232.066666666666,8
BRASILIA,high_inactive,high,False,1,0.0032461069039514583,-4.698777439632714,-0.002591443936947889,10953.55,8
BRASILIA,high_inactive,high,False,2,-0.009103592652996238,0.4649751704652533,0.009504256014517386,11374.1,8
BRASILIA,high_inactive,high,False,3,0.0025834803129234944,-0.24578723874418415,-0.003881712067735198,11187.683333333334,8
BRASILIA,high_inactive,high,False,4,-0.010250349528731653,-1.5448985448031665,-0.002525921061654819,11348.216666666667,8
BRASILIA,high_inactive,high,False,5,-0.008309483280529682,0.7354789501780629,-0.005920700466587522,11020.916666666668,8
BRASILIA,high_inactive,high,False,6,0.011082355899083978,-10.24191367615916,-0.0038352101445447914,11201.833333333334,8
BRASILIA,high_inactive,high,False,7,0.004834340806038139,7.611340845811593,0.005630976100319039,11111.55,8
BRASILIA,high_inactive,high,False,8,6.317663484807963e-05,-1.0703021538598445,0.0022580262289752166,11055.733333333334,8
BRASILIA,high_inactive,high,False,9,0.00482445672774617,-1.9716711114645546,0.0013788549550595843,11264.916666666666,8
BRASILIA,low_active,low,True,0,0.0008653737661813494,-3.4168157101047876,-0.004571620379325663,11232.066666666666,8
BRASILIA,low_active,low,True,1,0.010791161411901475,-2.1056298542481673,0.0003056955038929524,10953.55,8
BRASILIA,low_active,low,True,2,0.016063739573045587,-1.8191494465251936,0.01122597788403771,11374.1,8
BRASILIA,low_active,low,True,3,-0.004148561193038176,2.2735741506160223,-0.006063460555903987,11187.683333333334,8
BRASILIA,low_active,low,True,4,-0.013769916925273141,2.0673005677593,-0.00038108561947325316,11348.216666666667,8
BRASILIA,low_active,low,True,5,-0.004217104420130385,4.105627962031783,-0.007045682197437702,11020.916666666668,8
BRASILIA,low_active,low,True,6,0.006975405809068957,-5.929385747372708,-0.002570381784182153,11201.833333333334,8
BRASILIA,low_active,low,True,7,-0.0071662696548486305,2.6233542040339386,0.001280579903443816,11111.55,8
BRASILIA,low_active,low,True,8,-8.067604440533107e-05,7.503965454349481,-0.002208385358677648,11055.733333333334,8
BRASILIA,low_active,low,True,9,0.00489982683700872,-1.450883059400255,0.004436033582065259,11264.916666666666,8
BRASILIA,low_inactive,low,False,0,-0.009679367228352175,-1.0159404556745253,0.0001492004453271682,11232.066666666666,8
BRASILIA,low_inactive,low,False,1,-0.002327592459877283,-0.17176106774617425,-0.0030786615795285006,10953.55,8
BRASILIA,low_inactive,low,False,2,0.002387638299098624,-2.93777199524456,0.009198668241663072,11374.1,8
BRASILIA,low_inactive,low,False,3,0.010772979146710441,0.09074686207500714,-0.004616525418379236,11187.683333333334,8
BRASILIA,low_inactive,low,False,4,-0.012831616318569895,-1.0063976464486213,-0.000572937851909185,11348.216666666667,8
BRASILIA,low_inactive,low,False,5,-0.009845233780210842,-0.39977631614631953,-0.00899888610800674,11020.916666666668,8
BRASILIA,low_inactive,low,False,6,0.011094091552474044,-4.0554319395882645,-0.0036730217565329112,11201.833333333334,8
BRASILIA,low_inactive,low,False,7,-0.002745756707610051,-2.2292322666004663,3.643412195218144e-05,11111.55,8
BRASILIA,low_inactive,low,False,8,0.006315587784518023,-1.497031762328451,-0.0049980204963789516,11055.733333333334,8
BRASILIA,low_inactive,low,False,9,-0.00033904647418115465,-0.051884870307767825,0.0008119574150324115,11264.916666666666,8
BRASILIA,medium_active,medium,True,0,0.01089947034581546,-14.00590865020883,-0.0014844379958274235,11232.066666666666,8
BRASILIA,medium_active,medium,True,1,-0.0033434532132910868,-0.8591556600625174,0.0010853837940667625,10953.55,8
BRASILIA,medium_active,medium,True,2,0.0003281725098640215,-2.8302540071790836,0.0017537673902648155,11374.1,8
BRASILIA,medium_active,medium,True,3,-0.0029970938129878087,3.658162549812961,-0.003164545564988876,11187.683333333334,8
BRASILIA,medium_active,medium,True,4,-0.02462162065601107,-0.625500434307101,-0.0009610124842425067,11348.216666666667,8
BRASILIA,medium_active,medium,True,5,-0.009197545608980883,1.368210075840627,0.0005659796515716342,11020.916666666668,8
BRASILIA,medium_active,medium,True,6,0.014437430291668532,-4.6192010648554644,-0.0019732834456165425,11201.833333333334,8
BRASILIA,medium_active,medium,True,7,-0.001704993745247079,6.906590297933235,0.007247645910836523,11111.55,8
BRASILIA,medium_active,medium,True,8,-0.0026777979650578687,-0.07806298079628568,-0.0044728841145267985,11055.733333333334,8
BRASILIA,medium_active,medium,True,9,-0.007527018821957054,-9.736881697477662,-0.011220311575589897,11264.916666666666,8
CUIABA,high_active,high,True,0,-0.0032316666666666882,-3.6870499999999993,-0.004037016666666671,3678.6666666666665,1
CUIABA,high_active,high,True,1,-0.025746666666666695,10.107066666666642,0.008353533333333336,3683.65,1
CUIABA,high_active,high,True,2,0.0009899999999999909,-6.909016666666645,-0.003769883333333335,3663.9666666666667,1
CUIABA,high_active,high,True,3,0.005458333333333288,3.7684500000000014,-0.010309066666666665,3672.3166666666666,1
CUIABA,high_active,high,True,4,0.017199999999999993,18.544316666666674,0.006573883333333329,3665.133333333333,1
CUIABA,high_active,high,True,5,-0.00459833333333326,11.466283333333337,0.008424266666666673,3648.883333333333,1
CUIABA,high_active,high,True,6,0.0001783333333333359,-12.406999999999954,-0.016009083333333333,3681.3166666666666,1
CUIABA,high_active,high,True,7,0.01205666666666666,-8.9195,0.0011310500000000015,3667.6666666666665,1
CUIABA,high_active,high,True,8,-0.0005466666666666953,6.513216666666693,-0.004236666666666666,3655.0666666666666,1
CUIABA,high_active,high,True,9,-0.02318999999999999,-0.5600499999999897,-0.015368350000000003,3667.6833333333334,1
CUIABA,high_inactive,high,False,0,0.00038166666666666904,-4.675666666666672,0.002197249999999998,3678.6666666666665,1
CUIABA,high_inactive,high,False,1,-0.010885000000000034,12.196550000000002,0.007815349999999999,3683.65,1
CUIABA,high_inactive,high,False,2,0.009348333333333347,-7.2255166666666355,-0.004325483333333338,3663.9666666666667,1
CUIABA,high_inactive,high,False,3,-0.0037716666666667287,-12.82865000000001,-0.0032402166666666635,3672.3166666666666,1
CUIABA,high_inactive,high,False,4,-0.00015166666666666107,11.56443333333334,0.0050045499999999965,3665.133333333333,1
CUIABA,high_inactive,high,False,5,0.008273333333333355,3.9680500000000056,0.004354183333333338,3648.883333333333,1
CUIABA,high_inactive,high,False,6,-0.01014166666666666,-4.781683333333319,-0.0060644000000000045,3681.3166666666666,1
CUIABA,high_inactive,high,False,7,0.009814999999999963,-8.608083333333354,0.0037307833333333276,3667.6666666666665,1
CUIABA,high_inactive,high,False,8,-0.009960000000000024,8.189666666666682,9.830000000000255e-05,3655.0666666666666,1
CUIABA,high_inactive,high,False,9,-0.010478333333333312,7.923949999999991,0.0028522833333333303,3667.6833333333334,1
CUIABA,low_active,low,True,0,0.00035000000000001696,2.1029499999999928,0.0063930333333333325,3678.6666666666665,1
CUIABA,low_active,low,True,1,-0.011866666666666692,6.209416666666641,0.00011615000000000236,3683.65,1
CUIABA,low_active,low,True,2,0.010219999999999951,3.2062500000000114,0.004670083333333332,3663.9666666666667,1
CUIABA,low_active,low,True,3,0.0033633333333333293,7.06301666666667,-0.0008835833333333334,3672.3166666666666,1
CUIABA,low_active,low,True,4,0.006446666666666656,8.10035000000002,0.001234199999999991,3665.133333333333,1
CUIABA,low_active,low,True,5,-0.001131666666666642,18.02021666666667,0.012207500000000003,3648.883333333333,1
CUIABA,low_active,low,True,6,0.0055466666666667,-5.375449999999972,-0.012401450000000001,3681.3166666666666,1
CUIABA,low_active,low,True,7,0.014871666666666672,-7.027633333333341,-9.25000000000023e-05,3667.6666666666665,1
CUIABA,low_active,low,True,8,-0.00036166666666670455,17.51823333333337,0.009377083333333334,3655.0666666666666,1
CUIABA,low_active,low,True,9,-0.018905,18.81155000000001,0.0018502333333333331,3667.6833333333334,1
CUIABA,low_inactive,low,False,0,-0.010299999999999976,2.3979499999999807,0.002107783333333335,3678.6666666666665,1
CUIABA,low_inactive,low,False,1,-0.016625,13.465099999999978,0.007904199999999993,3683.65,1
CUIABA,low_inactive,low,False,2,-0.0016466666666666852,-14.20519999999999,-0.009628749999999998,3663.9666666666667,1
CUIABA,low_inactive,low,False,3,-0.007561666666666689,-11.23503333333332,-0.008550716666666666,3672.3166666666666,1
CUIABA,low_inactive,low,False,4,0.007654999999999967,12.998400000000004,0.007880549999999993,3665.133333333333,1
CUIABA,low_inactive,low,False,5,0.004173333333333418,0.20418333333333294,0.002496016666666663,3648.883333333333,1
CUIABA,low_inactive,low,False,6,-0.0015466666666666407,-2.7195999999999856,-0.006567666666666673,3681.3166666666666,1
CUIABA,low_inactive,low,False,7,0.0020383333333333087,-6.211999999999989,-0.0005375833333333344,3667.6666666666665,1
CUIABA,low_inactive,low,False,8,-0.006790000000000074,3.658616666666717,-0.004854533333333334,3655.0666666666666,1
CUIABA,low_inactive,low,False,9,-0.009276666666666655,10.751833333333337,0.002144550000000002,3667.6833333333334,1
CUIABA,medium_active,medium,True,0,0.0007583333333333053,-13.120450000000005,-0.01263975,3678.6666666666665,1
CUIABA,medium_active,medium,True,1,-0.011856666666666682,5.154966666666638,0.0027489333333333282,3683.65,1
CUIABA,medium_active,medium,True,2,0.012806666666666633,-4.413116666666667,-0.004539833333333333,3663.9666666666667,1
CUIABA,medium_active,medium,True,3,0.0011033333333332895,-0.8394166666666365,-0.00306066666666667,3672.3166666666666,1
CUIABA,medium_active,medium,True,4,0.006679999999999964,19.65731666666667,0.010947866666666667,3665.133333333333,1
CUIABA,medium_active,medium,True,5,-0.009321666666666615,15.920150000000007,0.01532488333333333,3648.883333333333,1
CUIABA,medium_active,medium,True,6,-0.00734833333333329,-21.35758333333331,-0.0173564,3681.3166666666666,1
CUIABA,medium_active,medium,True,7,0.006266666666666698,-9.603833333333341,0.0054283499999999985,3667.6666666666665,1
CUIABA,medium_active,medium,True,8,-0.00657000000000002,9.33161666666669,0.0005250000000000046,3655.0666666666666,1
CUIABA,medium_active,medium,True,9,-0.021973333333333345,9.24808333333334,0.0023736833333333346,3667.6833333333334,1
CURITIBA,high_active,high,True,0,0.037309451298511605,0.7176075425902492,-0.0008438606343152044,13786.083333333334,13
CURITIBA,high_active,high,True,1,0.014842233197823308,-4.768619899792534,0.0005996694678568719,13820.216666666667,13
CURITIBA,high_active,high,True,2,-0.003403799168605315,-3.9596680985705635,-0.0024684261774742824,13963.150000000001,13
CURITIBA,high_active,high,True,3,0.013506122252322289,-1.7696850711757584,-0.00028835020472634725,13701.216666666667,13
CURITIBA,high_active,high,True,4,0.02962151698188733,-5.395251375763034,-0.0017879318574802335,13879.166666666666,13
CURITIBA,high_active,high,True,5,0.014373030558180141,-1.4285734214397632,0.000798958746875413,13935.166666666668,13
CURITIBA,high_active,high,True,6,-0.020778328448198213,2.1260923177935043,-0.0010658910473216152,13197.633333333333,13
CURITIBA,high_active,high,True,7,-0.023592809517621834,2.437831362639274,0.0012111260769202899,13339.35,13
CURITIBA,high_active,high,True,8,0.005241883542285304,-2.750538674514814,0.0016966305797606746,14054.266666666666,13
CURITIBA,high_active,high,True,9,-0.03313535433694617,0.09738551861735836,0.00011051216051355781,13921.150000000001,13
CURITIBA,high_inactive,high,False,0,0.0218172316607529,3.0559766004968685,-0.003716429502255698,13786.083333333334,13
CURITIBA,high_inactive,high,False,1,0.008861975172040628,0.5185815157263576,0.0018012173377648455,13820.216666666667,13
CURITIBA,high_inactive,high,False,2,-0.0016520608589990979,-0.44566662863004314,0.003408477115379488,13963.150000000001,13
CURITIBA,high_inactive,high,False,3,0.028382053771380412,-4.462117337977694,-0.002604338098157547,13701.216666666667,13
CURITIBA,high_inactive,high,False,4,0.025312732993095166,0.2841370786550573,-0.0027748802926248328,13879.166666666666,13
CURITIBA,high_inactive,high,False,5,-0.003835944791953204,-2.4600325157375567,-8.209856577882348e-05,13935.166666666668,13
CURITIBA,high_inactive,high,False,6,0.05375345161001088,1.7045290579876593,-0.0026621244355679924,13197.633333333333,13
CURITIBA,high_inactive,high,False,7,-0.021753670947651547,4.5599507129074635,0.0012947682943280176,13339.35,13
CURITIBA,high_inactive,high,False,8,0.002466317889624667,4.346954752491147,0.0019951867851913693,14054.266666666666,13
CURITIBA,high_inactive,high,False,9,-0.004138783629385692,-1.4568229339889276,-0.0016065892213566308,13921.150000000001,13
CURITIBA,low_active,low,True,0,0.02530413927289801,0.9510420617812946,-0.002130710515092718,13786.083333333334,13
CURITIBA,low_active,low,True,1,-0.006622623953877557,-6.557868337166281,0.0017393320156180207,13820.216666666667,13
CURITIBA,low_active,low,True,2,0.009849425915514912,-3.7235193281761005,0.00039132785003144954,13963.150000000001,13
CURITIBA,low_active,low,True,3,0.02329529308427191,-2.6572981184355524,-0.0012487456201578226,13701.216666666667,13
CURITIBA,low_active,low,True,4,0.03115144675072552,-2.3091798704693307,-0.002139275939457618,13879.166666666666,13
CURITIBA,low_active,low,True,5,0.003705587855266274,1.3268927205551073,-0.0009995424958239138,13935.166666666668,13
CURITIBA,low_active,low,True,6,0.0008931081751189456,2.8045327655968615,-0.0009263467543423156,13197.633333333333,13
CURITIBA,low_active,low,True,7,-0.015641544567597202,1.0993733063788298,0.0011545782650787169,13339.35,13
CURITIBA,low_active,low,True,8,0.027291654772295334,1.63526191885976,-0.0004665753502297461,14054.266666666666,13
CURITIBA,low_active,low,True,9,-0.02334896210482295,-2.2124281818392313,-0.0026914363128924122,13921.150000000001,13
CURITIBA,low_inactive,low,False,0,0.0235106307709667,0.8558110937761254,-0.0024230939790328013,13786.083333333334,13
CURITIBA,low_inactive,low,False,1,-0.004391202592096367,1.305230095966495,0.0013192675805653482,13820.216666666667,13
CURITIBA,low_inactive,low,False,2,0.01780466999447355,1.312933078754524,-0.0003216947201105154,13963.150000000001,13
CURITIBA,low_inactive,low,False,3,0.0082744555126694,-3.292600933311275,-0.0024532478084874094,13701.216666666667,13
CURITIBA,low_inactive,low,False,4,0.0559490271089763,-3.2895342085860135,-0.0029850552329630706,13879.166666666666,13
CURITIBA,low_inactive,low,False,5,0.030114347581857232,-0.17497639852013058,-0.0003102879284623612,13935.166666666668,13
CURITIBA,low_inactive,low,False,6,-0.0028166307111460146,2.3855548958483204,-0.0007867694378916409,13197.633333333333,13
CURITIBA,low_inactive,low,False,7,-0.015445225200461625,4.482843103611989,0.0020937634732118805,13339.35,13
CURITIBA,low_inactive,low,False,8,0.005800888810752598,4.933502909278646,0.0005153996364884052,14054.266666666666,13
CURITIBA,low_inactive,low,False,9,-0.006903133282012576,-4.192591639160562,-0.0004823817252286393,13921.150000000001,13
CURITIBA,medium_active,medium,True,0,0.03331407321997426,0.6613298739066505,-0.0003494197489819661,13786.083333333334,13
CURITIBA,medium_active,medium,True,1,0.0029906286563283592,-3.02251693694302,-0.00021875211618325682,13820.216666666667,13
CURITIBA,medium_active,medium,True,2,0.020884209023194773,-2.633332505937255,-0.0010641233116572323,13963.150000000001,13
CURITIBA,medium_active,medium,True,3,0.024751871839037824,-1.5647790432033843,0.0002824621537665519,13701.216666666667,13
CURITIBA,medium_active,medium,True,4,0.014495722743920752,-3.9606007983588536,0.00011519985734014226,13879.166666666666,13
CURITIBA,medium_active,medium,True,5,-0.005147580392133395,-2.178342943552089,-0.0024701763675034774,13935.166666666668,13
CURITIBA,medium_active,medium,True,6,-0.011818959360979707,0.8406432284997128,0.00016688934082878675,13197.633333333333,13
CURITIBA,medium_active,medium,True,7,-0.014289985816816819,4.244768293807419,0.0013716355258856108,13339.35,13
CURITIBA,medium_active,medium,True,8,0.03632209679701855,-3.523139488206021,-0.0011725645793408737,14054.266666666666,13
CURITIBA,medium_active,medium,True,9,-0.016758324904910905,0.2162634250762269,-0.0019720281089086276,13921.150000000001,13
FLORIANOPOLIS,high_active,high,True,0,0.03346305886069416,8.15114761937724,0.003892864894729205,6621.283333333334,9
FLORIANOPOLIS,high_active,high,True,1,0.02259414452534512,-16.809802082199607,-0.010039513106419425,6615.333333333333,9
FLORIANOPOLIS,high_active,high,True,2,0.008246606311885972,8.916789540367335,-0.00023646198207617167,6313.133333333333,9
FLORIANOPOLIS,high_active,high,True,3,-0.0033099167164351733,-2.3816706312604254,0.007134544294912048,6530.233333333334,9
FLORIANOPOLIS,high_active,high,True,4,0.030220060205316347,-5.194359010317113,-0.006187518080578754,6496.75,9
FLORIANOPOLIS,high_active,high,True,5,-0.006681618297679801,1.6124570316650202,0.0011288101366230153,6630.166666666667,9
FLORIANOPOLIS,high_active,high,True,6,-0.0576926932009471,-4.104870264260833,-0.0007070286523846614,6623.716666666666,9
FLORIANOPOLIS,high_active,high,True,7,0.00965939225395075,0.9936476912798385,0.003140657552954086,6893.55,9
FLORIANOPOLIS,high_active,high,True,8,-0.05783699217676895,-8.519453795518135,-0.005604489119435943,6350.033333333333,9
FLORIANOPOLIS,high_active,high,True,9,-0.0014266056720372703,10.228217701332293,-0.0003458620097081343,6055.633333333333,9
FLORIANOPOLIS,high_inactive,high,False,0,0.027099666290774437,-0.9948880860625354,0.004938857996939161,6621.283333333334,9
FLORIANOPOLIS,high_inactive,high,False,1,-0.009928104450099099,-0.3220360918656981,-0.0008801364269038286,6615.333333333333,9
FLORIANOPOLIS,high_inactive,high,False,2,0.01746179809462462,-3.528834087977094,0.003128127031435346,6313.133333333333,9
FLORIANOPOLIS,high_inactive,high,False,3,-0.032314500596371386,0.4777037063930012,0.006973453068675446,6530.233333333334,9
FLORIANOPOLIS,high_inactive,high,False,4,0.017343877986001566,-5.657614128731031,-0.0026480229256936184,6496.75,9
FLORIANOPOLIS,high_inactive,high,False,5,-0.01251798840317406,-1.707573925198815,0.0037375011656318327,6630.166666666667,9
FLORIANOPOLIS,high_inactive,high,False,6,-0.03921965277131251,4.222851781602983,0.0023778880485024775,6623.716666666666,9
FLORIANOPOLIS,high_inactive,high,False,7,0.023206100267641513,-2.1504466743469495,0.0005215491598023514,6893.55,9
FLORIANOPOLIS,high_inactive,high,False,8,-0.02422927868707601,2.5091293268364243,-0.006078781164534575,6350.033333333333,9
FLORIANOPOLIS,high_inactive,high,False,9,0.002861689652609958,7.329610596790509,0.0007220847771221245,6055.633333333333,9
FLORIANOPOLIS,low_active,low,True,0,0.008687876821462107,7.859884975134909,-0.0014244441600361174,6621.283333333334,9
FLORIANOPOLIS,low_active,low,True,1,0.008768137567603864,-12.518667356562188,-0.0047373916893832455,6615.333333333333,9
FLORIANOPOLIS,low_active,low,True,2,0.004880909550108913,9.279637911751871,0.0013346471147889177,6313.133333333333,9
FLORIANOPOLIS,low_active,low,True,3,-0.028961342312083454,0.1723443652260131,0.00567835983421556,6530.233333333334,9
FLORIANOPOLIS,low_active,low,True,4,0.0455201189996708,0.8538472394316807,-0.004308058517805911,6496.75,9
FLORIANOPOLIS,low_active,low,True,5,0.031703593377910705,-7.945979284164145,0.0014896950498981948,6630.166666666667,9
FLORIANOPOLIS,low_active,low,True,6,-0.05175043745580904,-9.339991314669748,-0.0070250405563257986,6623.716666666666,9
FLORIANOPOLIS,low_active,low,True,7,0.020086207880313275,6.210770775378596,0.005114039765392602,6893.55,9
FLORIANOPOLIS,low_active,low,True,8,-0.07134780048836138,-11.328308089852538,-0.010759251020554575,6350.033333333333,9
FLORIANOPOLIS,low_active,low,True,9,0.021256323845381796,-0.8425630819879254,-0.0017199079632922104,6055.633333333333,9
FLORIANOPOLIS,low_inactive,low,False,0,0.021002636132975202,-1.0291844621426895,0.003942062126761258,6621.283333333334,9
FLORIANOPOLIS,low_inactive,low,False,1,0.03848781673469045,-1.010470092461946,-0.0036025897237898417,6615.333333333333,9
FLORIANOPOLIS,low_inactive,low,False,2,0.02372419525345752,-7.803831835573805,0.003636398872676354,6313.133333333333,9
FLORIANOPOLIS,low_inactive,low,False,3,-0.04037479720394541,3.748719519891251,0.004456628726938468,6530.233333333334,9
FLORIANOPOLIS,low_inactive,low,False,4,0.0011049394141515268,-0.8202279060042911,-0.009374222977599914,6496.75,9
FLORIANOPOLIS,low_inactive,low,False,5,0.0029198706585220583,-2.186268459356653,0.00223260136933042,6630.166666666667,9
FLORIANOPOLIS,low_inactive,low,False,6,-0.028403184964970154,-3.8789702800710213,0.001674544594047145,6623.716666666666,9
FLORIANOPOLIS,low_inactive,low,False,7,0.02506668035901516,0.8165746732251212,-0.0014120829005616444,6893.55,9
