processing_acps,mun_id,policy_config,interest_housing,policy_melhorias,seed,delta_regional_gini,regional_gini,regional_gini_base,delta_regional_house_values,regional_house_values,regional_house_values_base,delta_median_affordability,median_affordability,median_affordability_base,pop_base
VITORIA,3205002,high_active,high,True,9,0.008396666666666663,0.41863833333333333,0.41024166666666667,2.925600000000003,156.55540000000002,153.62980000000002,0.002526400000000012,0.070061,0.06753459999999999,4632.533333333334
ARACAJU,2800308,low_inactive,low,False,0,-0.016208333333333325,0.42406666666666665,0.44027499999999997,11.210983333333331,195.07108333333332,183.8601,-0.009423216666666678,0.08839759999999999,0.09782081666666667,5750.633333333333
ARACAJU,2800308,low_inactive,low,False,1,0.016284999999999994,0.4396933333333333,0.42340833333333333,-5.464416666666665,171.35776666666666,176.82218333333333,0.004217449999999984,0.0921929,0.08797545000000001,5971.966666666666
ARACAJU,2800308,low_inactive,low,False,2,-0.015598333333333325,0.44330833333333336,0.4589066666666667,-2.252033333333344,162.86418333333333,165.11621666666667,-0.01275631666666667,0.08264311666666666,0.09539943333333332,5618.25
ARACAJU,2800308,low_inactive,low,False,3,0.02050833333333335,0.440095,0.41958666666666666,5.056450000000012,180.55956666666668,175.50311666666667,0.010703283333333341,0.08791560000000001,0.07721231666666667,5957.35
ARACAJU,2800308,low_inactive,low,False,4,0.02179500000000001,0.44382166666666667,0.42202666666666666,8.10056666666668,190.35591666666667,182.25535,0.006598799999999988,0.09301235,0.08641355,5902.033333333334
ARACAJU,2800308,low_inactive,low,False,5,-0.012913333333333332,0.4282166666666667,0.44113,-6.900983333333329,186.53071666666668,193.4317,-0.006120483333333329,0.08753613333333334,0.09365661666666666,5730.183333333333
ARACAJU,2800308,low_inactive,low,False,6,0.007896666666666663,0.45574,0.4478433333333333,-1.3715333333333604,183.27464999999998,184.64618333333334,0.006965983333333342,0.09750453333333334,0.09053855,5783.333333333333
ARACAJU,2800308,low_inactive,low,False,7,-0.005258333333333309,0.434165,0.43942333333333333,-4.853466666666634,175.55346666666668,180.4069333333333,-0.0017354499999999995,0.09089378333333334,0.09262923333333334,5788.55
ARACAJU,2800308,low_inactive,low,False,8,0.0016300000000000203,0.4353316666666667,0.43370166666666665,-9.399100000000004,177.57841666666667,186.97751666666667,0.003927633333333347,0.09404583333333334,0.0901182,5946.316666666667
ARACAJU,2800308,low_inactive,low,False,9,0.016394999999999993,0.459385,0.44299,-6.957033333333328,182.85093333333333,189.80796666666666,0.0046350666666666596,0.09760823333333332,0.09297316666666666,5660.233333333334
BELO HORIZONTE,3106200,low_inactive,low,False,0,0.003421666666666656,0.61071,0.6072883333333333,-5.112166666666667,162.30373333333333,167.4159,0.0018451500000000037,0.08257466666666667,0.08072951666666667,23253.633333333335
BELO HORIZONTE,3106200,low_inactive,low,False,1,-0.03322000000000003,0.5968166666666667,0.6300366666666667,5.031766666666641,163.35573333333332,158.32396666666668,0.001068050000000001,0.08564096666666667,0.08457291666666666,22797.9
BELO HORIZONTE,3106200,low_inactive,low,False,2,0.008573333333333322,0.6222366666666667,0.6136633333333333,-0.44959999999997535,158.4509666666667,158.90056666666666,0.0019307666666666529,0.08220925,0.08027848333333334,23101.616666666665
BELO HORIZONTE,3106200,low_inactive,low,False,3,-0.0043999999999999595,0.6067683333333334,0.6111683333333333,1.3374499999999898,159.38543333333334,158.04798333333335,-0.0022207499999999936,0.08040895,0.0826297,22802.7
BELO HORIZONTE,3106200,low_inactive,low,False,4,0.01660000000000006,0.5986383333333334,0.5820383333333333,-2.7196666666666545,160.43955,163.15921666666665,0.002917549999999991,0.07941115,0.07649360000000001,23404.016666666666
BELO HORIZONTE,3106200,low_inactive,low,False,5,-0.018836666666666724,0.6107616666666666,0.6295983333333334,-3.250099999999975,161.17843333333334,164.42853333333332,-0.002712199999999998,0.07587803333333333,0.07859023333333333,23168.116666666665
BELO HORIZONTE,3106200,low_inactive,low,False,6,0.03364833333333328,0.6288483333333333,0.5952000000000001,-0.34566666666665924,165.27011666666667,165.61578333333333,0.0013069166666666576,0.08012943333333333,0.07882251666666668,23284.2
BELO HORIZONTE,3106200,low_inactive,low,False,7,-0.020135000000000014,0.60078,0.620915,3.9250833333333333,161.05056666666667,157.12548333333334,-0.000620950000000009,0.07571831666666666,0.07633926666666667,23194.383333333335
BELO HORIZONTE,3106200,low_inactive,low,False,8,0.013846666666666785,0.630715,0.6168683333333332,-3.5745666666666693,160.38271666666665,163.95728333333332,-0.002822733333333341,0.08039726666666666,0.08322,23046.016666666666
BELO HORIZONTE,3106200,low_inactive,low,False,9,0.0023249999999999105,0.6154133333333333,0.6130883333333333,2.9510166666667033,164.00258333333335,161.05156666666664,0.0005883333333333435,0.08155396666666667,0.08096563333333333,23358.45
BOA VISTA,1400100,low_inactive,low,False,0,-0.009068333333333345,0.38489166666666663,0.39396,1.029849999999982,189.42526666666666,188.39541666666668,0.0004050999999999916,0.062116566666666664,0.06171146666666667,6482.866666666667
BOA VISTA,1400100,low_inactive,low,False,1,-0.0008150000000000102,0.4068,0.407615,2.517716666666672,172.6000666666667,170.08235000000002,-0.0033345833333333352,0.0664014,0.06973598333333333,6482.0
BOA VISTA,1400100,low_inactive,low,False,2,-0.010931666666666673,0.3854316666666667,0.39636333333333335,-13.398599999999988,158.44885000000002,171.84745,0.00016931666666666206,0.060788966666666666,0.060619650000000004,6480.616666666667
BOA VISTA,1400100,low_inactive,low,False,3,-0.004666666666666652,0.39610666666666666,0.4007733333333333,-0.7346000000000004,179.72115,180.45575,-0.0075206666666666686,0.05571135,0.06323201666666667,6479.883333333333
BOA VISTA,1400100,low_inactive,low,False,4,-0.006446666666666656,0.39537333333333335,0.40182,6.419116666666639,194.2961,187.87698333333336,-0.0007686166666666661,0.06520205,0.06597066666666666,6481.066666666667
BOA VISTA,1400100,low_inactive,low,False,5,0.009504999999999986,0.40977833333333336,0.40027333333333337,0.7596499999999935,160.01751666666667,159.25786666666667,0.005453333333333338,0.06045333333333334,0.055,6482.216666666666
BOA VISTA,1400100,low_inactive,low,False,6,0.008503333333333252,0.38905999999999996,0.3805566666666667,-0.5569166666666661,172.28483333333332,172.84175,0.0023979000000000014,0.056761316666666665,0.054363416666666664,6478.983333333334
BOA VISTA,1400100,low_inactive,low,False,7,0.0006033333333332891,0.39261666666666667,0.3920133333333334,-7.632766666666669,167.6917,175.32446666666667,0.0024151166666666612,0.06708283333333333,0.06466771666666667,6473.7
BOA VISTA,1400100,low_inactive,low,False,8,0.0018366666666667086,0.39755333333333337,0.39571666666666666,12.52998333333332,179.16436666666667,166.63438333333335,-0.0010759166666666695,0.05846203333333333,0.05953795,6480.033333333334
BOA VISTA,1400100,low_inactive,low,False,9,0.005883333333333296,0.4009466666666667,0.3950633333333334,-4.246949999999998,175.33836666666667,179.58531666666667,0.014226850000000013,0.06592716666666668,0.05170031666666666,6482.233333333334
BRASILIA,5300108,low_inactive,low,False,0,0.00015333333333333865,0.44566666666666666,0.4455133333333333,-1.250016666666653,211.32985,212.57986666666665,-0.00030351666666667,0.1062051,0.10650861666666667,28487.966666666667
BRASILIA,5300108,low_inactive,low,False,1,0.005621666666666636,0.4558733333333333,0.45025166666666666,0.6743999999999915,208.62146666666666,207.94706666666667,-0.004568899999999987,0.10027168333333333,0.10484058333333332,28144.516666666666
BRASILIA,5300108,low_inactive,low,False,2,0.010843333333333371,0.45339333333333337,0.44255,0.9822333333333404,210.36143333333334,209.3792,0.009942316666666659,0.11133513333333332,0.10139281666666666,29236.55
BRASILIA,5300108,low_inactive,low,False,3,-0.009633333333333327,0.44795500000000005,0.4575883333333334,-0.3465500000000077,204.56678333333332,204.91333333333333,-0.005505616666666671,0.10575086666666667,0.11125648333333334,28805.266666666666
BRASILIA,5300108,low_inactive,low,False,4,-0.0055033333333333045,0.44717666666666667,0.45267999999999997,-0.589100000000002,203.15843333333333,203.74753333333334,-0.005189399999999997,0.10089288333333334,0.10608228333333333,28997.333333333332
BRASILIA,5300108,low_inactive,low,False,5,-0.0025133333333333674,0.44791166666666665,0.450425,-3.192333333333295,209.00775000000002,212.2000833333333,-0.006277300000000013,0.10104914999999999,0.10732645,28817.133333333335
BRASILIA,5300108,low_inactive,low,False,6,-0.0003250000000000197,0.4472633333333333,0.4475883333333333,-2.4374166666666497,205.20226666666667,207.63968333333332,-0.008454099999999992,0.0985196,0.10697369999999999,28814.166666666668
BRASILIA,5300108,low_inactive,low,False,7,0.007273333333333298,0.45503666666666664,0.44776333333333335,-0.648583333333363,203.14739999999998,203.79598333333334,0.0008100999999999942,0.10661405,0.10580395000000001,28137.583333333332
BRASILIA,5300108,low_inactive,low,False,8,-0.002224999999999977,0.44493166666666667,0.44715666666666665,3.2162500000000023,205.32993333333334,202.11368333333334,-0.003150000000000014,0.10287898333333333,0.10602898333333334,28782.9
BRASILIA,5300108,low_inactive,low,False,9,-0.0028349999999999764,0.449615,0.45244999999999996,-2.68059999999997,205.6018666666667,208.28246666666666,-0.004551333333333324,0.10485858333333334,0.10940991666666666,28673.933333333334
CAMPO GRANDE,5002704,low_inactive,low,False,0,0.002620000000000011,0.37676833333333337,0.37414833333333336,-5.541250000000019,156.96214999999998,162.5034,-0.002372816666666666,0.047583966666666665,0.04995678333333333,10239.183333333332
CAMPO GRANDE,5002704,low_inactive,low,False,1,0.0025383333333333646,0.37864166666666665,0.3761033333333333,0.1653833333333239,170.42991666666666,170.26453333333333,-0.0007533499999999929,0.05119636666666667,0.051949716666666666,10238.3
CAMPO GRANDE,5002704,low_inactive,low,False,2,-0.00023166666666674107,0.3729783333333333,0.37321000000000004,2.186166666666651,183.70135,181.51518333333334,-0.000227816666666672,0.0543053,0.05453311666666667,10238.683333333332
CAMPO GRANDE,5002704,low_inactive,low,False,3,0.0004066666666666663,0.38066833333333333,0.38026166666666666,-6.105299999999971,175.05301666666668,181.15831666666665,0.0017321000000000003,0.0575825,0.0558504,10237.55
CAMPO GRANDE,5002704,low_inactive,low,False,4,-0.005531666666666657,0.37089,0.37642166666666665,-11.019833333333338,169.45783333333333,180.47766666666666,-0.0008503666666666646,0.05310373333333333,0.0539541,10239.916666666666
CAMPO GRANDE,5002704,low_inactive,low,False,5,0.011039999999999939,0.38512166666666664,0.3740816666666667,-3.356166666666695,167.81824999999998,171.17441666666667,-0.0007447833333333251,0.05086911666666667,0.0516139,10238.266666666666
CAMPO GRANDE,5002704,low_inactive,low,False,6,-0.0010466666666666402,0.376505,0.3775516666666666,-0.10558333333335668,170.10593333333333,170.21151666666668,0.001668883333333336,0.05400751666666667,0.052338633333333336,10237.283333333333
CAMPO GRANDE,5002704,low_inactive,low,False,7,0.005205000000000015,0.3847083333333333,0.3795033333333333,12.360949999999974,179.31636666666665,166.95541666666668,0.0014773499999999953,0.05288638333333333,0.05140903333333333,10238.866666666667
CAMPO GRANDE,5002704,low_inactive,low,False,8,0.0033483333333332865,0.38158666666666663,0.37823833333333334,1.0271166666666716,174.28091666666666,173.25379999999998,-0.0004734333333333285,0.0513466,0.05182003333333333,10238.516666666666
CAMPO GRANDE,5002704,low_inactive,low,False,9,0.0007683333333333153,0.3781883333333333,0.37742,15.81456666666665,183.6636333333333,167.84906666666666,0.0028972833333333337,0.0544091,0.05151181666666667,10237.9
CURITIBA,4106902,low_inactive,low,False,0,0.004796666666666671,0.48934500000000003,0.48454833333333336,-0.8515999999999906,162.97858333333335,163.83018333333334,-0.0039374999999999966,0.07596926666666667,0.07990676666666667,18375.316666666666
CURITIBA,4106902,low_inactive,low,False,1,-0.004503333333333415,0.4824033333333333,0.4869066666666667,0.21455000000000268,163.57321666666667,163.35866666666666,-0.0002494666666666562,0.07547298333333334,0.07572245,18379.8
CURITIBA,4106902,low_inactive,low,False,2,0.02341333333333334,0.501615,0.4782016666666667,0.8650833333333594,162.39153333333334,161.52644999999998,-0.0003086666666666793,0.07712036666666666,0.07742903333333334,18338.816666666666
CURITIBA,4106902,low_inactive,low,False,3,0.005368333333333364,0.4811616666666667,0.47579333333333335,-2.71096666666665,163.8336666666667,166.54463333333334,-0.0013178499999999954,0.07653599999999999,0.07785384999999999,18313.466666666667
CURITIBA,4106902,low_inactive,low,False,4,0.01955833333333329,0.50028,0.48072166666666666,-4.470499999999987,157.26031666666668,161.73081666666667,0.002358550000000001,0.07756245,0.0752039,18291.05
CURITIBA,4106902,low_inactive,low,False,5,0.0023266666666666436,0.48506666666666665,0.48274,2.546250000000015,167.77533333333335,165.22908333333334,0.0025650499999999993,0.08012355,0.0775585,18350.416666666668
CURITIBA,4106902,low_inactive,low,False,6,-0.011866666666666692,0.48173,0.4935966666666667,7.013016666666658,163.98495,156.97193333333334,0.0009898500000000143,0.07848276666666668,0.07749291666666666,18432.65
CURITIBA,4106902,low_inactive,low,False,7,-0.007151666666666723,0.47678666666666664,0.48393833333333336,5.233283333333333,160.91795,155.68466666666666,0.0022081166666666763,0.07591725,0.07370913333333333,18415.25
CURITIBA,4106902,low_inactive,low,False,8,0.0010350000000000081,0.4820433333333333,0.4810083333333333,3.429383333333334,164.42556666666667,160.99618333333333,0.0003419833333333372,0.07637718333333333,0.0760352,18283.85
CURITIBA,4106902,low_inactive,low,False,9,-0.008558333333333334,0.4747166666666667,0.483275,-4.292249999999996,162.82245,167.1147,-0.00028926666666667655,0.07757343333333333,0.0778627,18301.2
FLORIANOPOLIS,4205407,low_inactive,low,False,0,0.018500000000000016,0.43740666666666667,0.41890666666666665,-3.6955833333333317,190.01468333333332,193.71026666666666,0.007078616666666662,0.07915471666666667,0.0720761,6550.05
FLORIANOPOLIS,4205407,low_inactive,low,False,1,-0.0020783333333333487,0.4554683333333333,0.45754666666666666,-8.349616666666691,193.34758333333332,201.6972,-0.002223166666666665,0.0790138,0.08123696666666666,6458.166666666667
FLORIANOPOLIS,4205407,low_inactive,low,False,2,-0.017676666666666674,0.43755166666666667,0.45522833333333335,-6.214966666666669,194.21906666666666,200.43403333333333,0.005614666666666657,0.08515239999999999,0.07953773333333333,6340.883333333333
FLORIANOPOLIS,4205407,low_inactive,low,False,3,-0.0049116666666666475,0.43728333333333336,0.442195,-4.817766666666671,195.4557333333333,200.27349999999998,0.0032819999999999933,0.07565721666666667,0.07237521666666667,6337.716666666666
FLORIANOPOLIS,4205407,low_inactive,low,False,4,-0.009796666666666676,0.4170433333333333,0.42684,-2.7349000000000387,202.92676666666665,205.6616666666667,-0.009455499999999992,0.07579445,0.08524994999999999,6295.75
FLORIANOPOLIS,4205407,low_inactive,low,False,5,0.007846666666666668,0.4437716666666667,0.435925,-9.982766666666691,188.18613333333332,198.1689,-0.00189881666666665,0.07072996666666667,0.07262878333333332,6522.233333333334
FLORIANOPOLIS,4205407,low_inactive,low,False,6,0.016088333333333316,0.4448783333333333,0.42879,-4.007449999999977,197.10245,201.10989999999998,0.006135316666666668,0.0810578,0.07492248333333333,6794.716666666666
FLORIANOPOLIS,4205407,low_inactive,low,False,7,0.029900000000000038,0.46401833333333337,0.43411833333333333,-1.4329333333333238,193.82911666666666,195.26205,0.00025458333333332195,0.07666719999999999,0.07641261666666667,6720.933333333333
FLORIANOPOLIS,4205407,low_inactive,low,False,8,-0.005015000000000047,0.44218166666666664,0.4471966666666667,9.0548,203.58345,194.52865,0.008381449999999999,0.0874403,0.07905885,6241.816666666667
FLORIANOPOLIS,4205407,low_inactive,low,False,9,0.0020333333333333314,0.4361466666666667,0.43411333333333335,1.2442333333333409,193.69663333333335,192.4524,0.008924633333333348,0.08680018333333334,0.07787554999999999,6009.4
FORTALEZA,2304400,low_inactive,low,False,0,0.003914999999999946,0.47129499999999996,0.46738,-1.677016666666674,165.9296,167.60661666666667,0.011181833333333335,0.09537616666666666,0.08419433333333333,23887.166666666668
FORTALEZA,2304400,low_inactive,low,False,1,-0.015270000000000006,0.462795,0.478065,2.415383333333324,174.4294,172.01401666666666,-0.004226266666666673,0.08675531666666667,0.09098158333333334,23945.866666666665
FORTALEZA,2304400,low_inactive,low,False,2,-0.014503333333333313,0.461585,0.47608833333333334,-1.5708666666666318,174.45496666666668,176.0258333333333,-0.0021059999999999968,0.09261868333333334,0.09472468333333334,23792.283333333333
FORTALEZA,2304400,low_inactive,low,False,3,-0.0013549999999999396,0.4799933333333334,0.4813483333333333,-1.1258666666666386,166.12293333333335,167.2488,-0.005666333333333329,0.09121375000000001,0.09688008333333334,23436.7
FORTALEZA,2304400,low_inactive,low,False,4,0.005374999999999963,0.48062166666666667,0.4752466666666667,-4.747749999999996,174.61533333333333,179.36308333333332,0.001000266666666666,0.10635991666666667,0.10535965,23556.15
FORTALEZA,2304400,low_inactive,low,False,5,0.005756666666666688,0.48124500000000003,0.47548833333333335,0.7068333333333214,175.31196666666668,174.60513333333336,0.009132266666666666,0.10368933333333333,0.09455706666666666,23206.65
FORTALEZA,2304400,low_inactive,low,False,6,0.014755000000000018,0.4833,0.468545,3.373283333333319,166.11695,162.74366666666668,0.0031714333333333206,0.09167826666666666,0.08850683333333334,23654.2
FORTALEZA,2304400,low_inactive,low,False,7,0.0018416666666666304,0.48230166666666663,0.48046,-5.442483333333342,172.22763333333333,177.67011666666667,-0.00017788333333333683,0.10369945,0.10387733333333334,23405.15
FORTALEZA,2304400,low_inactive,low,False,8,-0.0009566666666667167,0.4753833333333333,0.47634000000000004,3.410083333333347,179.75730000000001,176.34721666666667,0.005387016666666661,0.10407606666666666,0.09868905,23465.183333333334
FORTALEZA,2304400,low_inactive,low,False,9,0.0128016666666666,0.4819983333333333,0.4691966666666667,-6.784033333333355,172.76528333333331,179.54931666666667,0.007821833333333333,0.09991371666666667,0.09209188333333333,23842.95
JOAO PESSOA,2507507,low_inactive,low,False,0,0.009881666666666677,0.4155716666666667,0.40569,10.285366666666675,154.46475,144.17938333333333,0.002628383333333331,0.10087831666666666,0.09824993333333333,6259.766666666666
JOAO PESSOA,2507507,low_inactive,low,False,1,0.021036666666666703,0.4291466666666667,0.40811,-19.02643333333333,162.92233333333334,181.94876666666667,-0.00563056666666667,0.10330758333333333,0.10893815,6684.583333333333
JOAO PESSOA,2507507,low_inactive,low,False,2,-0.007013333333333316,0.40944833333333336,0.4164616666666667,-2.796683333333334,149.99521666666666,152.7919,0.008368266666666666,0.09952381666666667,0.09115555,6447.55
JOAO PESSOA,2507507,low_inactive,low,False,3,0.00681166666666666,0.41197,0.40515833333333334,0.9113333333333458,171.0845,170.17316666666665,0.008624866666666675,0.10405645000000001,0.09543158333333333,6741.616666666667
JOAO PESSOA,2507507,low_inactive,low,False,4,0.010814999999999964,0.423235,0.41242,3.7454999999999927,147.2914,143.54590000000002,0.0025619333333333355,0.09687925,0.09431731666666666,6250.733333333334
JOAO PESSOA,2507507,low_inactive,low,False,5,0.010981666666666667,0.42507333333333336,0.4140916666666667,-16.292850000000016,158.22891666666666,174.52176666666668,0.0018640666666666639,0.10401341666666666,0.10214935,6552.966666666666
JOAO PESSOA,2507507,low_inactive,low,False,6,0.00358833333333336,0.4132166666666667,0.4096283333333333,2.646883333333335,173.21231666666665,170.56543333333332,-0.005199249999999989,0.0954591,0.10065835,6436.8
JOAO PESSOA,2507507,low_inactive,low,False,7,0.0001383333333333514,0.4088566666666667,0.40871833333333335,-9.537733333333335,155.84553333333332,165.38326666666666,-0.003064116666666672,0.09243855,0.09550266666666667,6671.533333333334
JOAO PESSOA,2507507,low_inactive,low,False,8,-0.01047999999999999,0.41098666666666667,0.42146666666666666,-1.7194666666666478,161.20318333333336,162.92265,-0.00290961666666667,0.09810516666666666,0.10101478333333333,6332.883333333333
JOAO PESSOA,2507507,low_inactive,low,False,9,0.0006500000000000394,0.4149583333333334,0.41430833333333333,3.760083333333313,162.88164999999998,159.12156666666667,0.0018437833333333348,0.10224076666666666,0.10039698333333333,6276.883333333333
MACEIO,2704302,low_inactive,low,False,0,0.022804999999999964,0.39959666666666666,0.3767916666666667,6.571149999999989,161.78876666666667,155.2176166666667,0.002323716666666656,0.0664466,0.06412288333333334,9762.916666666666
MACEIO,2704302,low_inactive,low,False,1,0.007013333333333371,0.3911716666666667,0.3841583333333333,4.066783333333319,155.80696666666665,151.74018333333333,0.004832066666666669,0.061389483333333335,0.056557416666666666,10035.466666666667
MACEIO,2704302,low_inactive,low,False,2,-0.001223333333333354,0.3946633333333333,0.39588666666666666,10.47341666666668,156.58526666666666,146.11184999999998,0.0037944000000000103,0.06443948333333334,0.06064508333333333,10001.65
MACEIO,2704302,low_inactive,low,False,3,0.0015899999999999803,0.384075,0.382485,-10.874666666666656,144.93768333333335,155.81235,-0.0009152000000000049,0.06254565,0.06346085,9930.683333333332
MACEIO,2704302,low_inactive,low,False,4,0.0009866666666666912,0.3916116666666667,0.390625,7.3339,167.76148333333333,160.42758333333333,0.007808216666666659,0.07852696666666666,0.07071875,9773.266666666666
MACEIO,2704302,low_inactive,low,False,5,-0.0052416666666666445,0.3962616666666667,0.4015033333333333,0.5445166666666807,183.42340000000002,182.87888333333333,-0.005702283333333322,0.08325925,0.08896153333333333,9330.666666666666
MACEIO,2704302,low_inactive,low,False,6,0.0009583333333333388,0.3896883333333333,0.38872999999999996,8.963383333333354,167.07205000000002,158.10866666666666,0.0007285166666666648,0.07026603333333334,0.06953751666666667,9942.25
MACEIO,2704302,low_inactive,low,False,7,0.009844999999999937,0.40204166666666663,0.3921966666666667,-4.48814999999999,148.52525,153.0134,-0.0003748833333333326,0.059925983333333335,0.06030086666666667,10036.85
MACEIO,2704302,low_inactive,low,False,8,-0.004548333333333321,0.38190833333333335,0.38645666666666667,1.857200000000006,153.22775000000001,151.37055,0.002649966666666663,0.06261196666666666,0.059961999999999994,9771.533333333333
MACEIO,2704302,low_inactive,low,False,9,-0.004748333333333354,0.38051,0.38525833333333337,3.7453833333333364,160.7990333333333,157.05364999999998,-0.0005331999999999976,0.06299888333333334,0.06353208333333334,10009.716666666667
NATAL,2408102,low_inactive,low,False,0,-0.0003633333333333266,0.41900333333333334,0.41936666666666667,2.0759333333333245,146.1384,144.06246666666667,0.0011806999999999929,0.07605151666666667,0.07487081666666667,7723.433333333333
NATAL,2408102,low_inactive,low,False,1,0.006698333333333306,0.41906499999999997,0.41236666666666666,-6.977266666666679,151.50248333333332,158.47975,0.0044451833333333385,0.07821361666666667,0.07376843333333333,7708.683333333333
NATAL,2408102,low_inactive,low,False,2,0.010546666666666704,0.42112166666666667,0.41057499999999997,-1.9011000000000138,153.79703333333333,155.69813333333335,0.0032271166666666684,0.07965168333333333,0.07642456666666667,7721.466666666666
NATAL,2408102,low_inactive,low,False,3,0.014429999999999998,0.42272,0.40829,-1.5743999999999971,149.47915,151.05355,0.005680216666666668,0.07884096666666666,0.07316075,7720.616666666667
NATAL,2408102,low_inactive,low,False,4,-0.007873333333333343,0.41158,0.41945333333333334,-1.0735999999999706,150.81685000000002,151.89045,-0.0022885333333333285,0.07328143333333334,0.07556996666666667,7718.0
NATAL,2408102,low_inactive,low,False,5,0.0065150000000000485,0.4187166666666667,0.41220166666666663,-4.878399999999999,153.9593,158.8377,0.002314983333333326,0.07577793333333332,0.07346295,7720.7
NATAL,2408102,low_inactive,low,False,6,0.0004149999999999987,0.41853666666666667,0.41812166666666667,-2.9821666666666715,148.1801,151.16226666666668,-0.0019688999999999957,0.07324798333333334,0.07521688333333333,7713.45
NATAL,2408102,low_inactive,low,False,7,0.001793333333333369,0.42123333333333335,0.41944,0.643100000000004,154.34586666666667,153.70276666666666,-0.003633299999999992,0.07786986666666666,0.08150316666666665,7737.7
NATAL,2408102,low_inactive,low,False,8,0.013516666666666677,0.41754833333333335,0.4040316666666667,-13.588233333333307,138.32675,151.9149833333333,0.00167843333333334,0.07453051666666667,0.07285208333333333,7732.083333333333
NATAL,2408102,low_inactive,low,False,9,0.004815000000000014,0.4145083333333333,0.4096933333333333,0.2869999999999777,151.38706666666667,151.1000666666667,0.002034650000000013,0.07509996666666667,0.07306531666666666,7720.8
PALMAS,1721000,low_inactive,low,False,0,-0.011658333333333382,0.3716433333333333,0.3833016666666667,14.811266666666683,193.15926666666667,178.34799999999998,0.0012856333333333345,0.04552476666666667,0.04423913333333333,3588.4166666666665
PALMAS,1721000,low_inactive,low,False,1,-0.009234999999999993,0.371715,0.38095,0.5164666666666449,157.97606666666667,157.45960000000002,0.0008907666666666675,0.03929938333333333,0.038408616666666666,3587.1
PALMAS,1721000,low_inactive,low,False,2,-0.005645000000000011,0.367305,0.37295,-3.491500000000002,177.80125,181.29275,0.0010646500000000003,0.04557488333333334,0.044510233333333336,3587.4
PALMAS,1721000,low_inactive,low,False,3,-0.0021716666666666273,0.37224500000000005,0.3744166666666667,-16.073600000000027,176.40918333333332,192.48278333333334,-0.0025565833333333343,0.03982595,0.04238253333333333,3586.733333333333
PALMAS,1721000,low_inactive,low,False,4,0.0005633333333333046,0.3686333333333333,0.36807,7.290683333333334,201.5393,194.24861666666666,-0.00010051666666666126,0.04526968333333334,0.0453702,3585.616666666667
PALMAS,1721000,low_inactive,low,False,5,-0.004491666666666672,0.36926333333333333,0.373755,-0.37258333333332416,177.73068333333333,178.10326666666666,-0.004089783333333333,0.04029718333333333,0.044386966666666666,3586.1
PALMAS,1721000,low_inactive,low,False,6,-0.008184999999999998,0.37199333333333334,0.38017833333333334,-4.637533333333323,165.18341666666666,169.82094999999998,-0.006126850000000003,0.043004999999999995,0.04913185,3584.4
PALMAS,1721000,low_inactive,low,False,7,-0.0028916666666666813,0.37253000000000003,0.3754216666666667,1.7784500000000207,179.70386666666667,177.92541666666665,-0.0014448166666666748,0.04311213333333333,0.044556950000000005,3587.0333333333333
PALMAS,1721000,low_inactive,low,False,8,-0.0005533333333333501,0.3730833333333333,0.3736366666666667,15.567050000000023,203.64958333333334,188.08253333333332,-0.000908366666666674,0.04754386666666666,0.04845223333333334,3587.0
PALMAS,1721000,low_inactive,low,False,9,0.0047816666666666285,0.38226666666666664,0.377485,-12.098150000000004,166.89849999999998,178.99665,-0.0045074166666666665,0.042279533333333334,0.04678695,3588.233333333333
PORTO ALEGRE,4314902,low_inactive,low,False,0,-0.02189333333333332,0.6434016666666668,0.6652950000000001,-1.3987666666666883,174.72076666666666,176.11953333333335,-0.0021744333333333365,0.0819304,0.08410483333333334,11998.35
PORTO ALEGRE,4314902,low_inactive,low,False,1,0.03753000000000006,0.69004,0.6525099999999999,-1.7432166666666546,177.3386,179.08181666666667,0.002116433333333348,0.08622281666666667,0.08410638333333333,12013.65
PORTO ALEGRE,4314902,low_inactive,low,False,2,-0.006141666666666601,0.6485816666666667,0.6547233333333333,-3.3751000000000033,177.08509999999998,180.4602,-0.002813516666666682,0.08065203333333333,0.08346555000000001,11995.45
PORTO ALEGRE,4314902,low_inactive,low,False,3,0.0147233333333332,0.6742349999999999,0.6595116666666667,-2.1876666666666438,175.52148333333335,177.70915,0.00223071666666666,0.08341133333333332,0.08118061666666666,11753.6
PORTO ALEGRE,4314902,low_inactive,low,False,4,0.015363333333333395,0.6699066666666667,0.6545433333333333,-5.056533333333334,178.94378333333333,184.00031666666666,0.003339716666666659,0.08458413333333333,0.08124441666666667,12462.383333333333
PORTO ALEGRE,4314902,low_inactive,low,False,5,-0.019869999999999943,0.64844,0.66831,-0.8515833333333092,180.0466,180.89818333333332,0.0002975333333333219,0.0861372,0.08583966666666668,12108.65
PORTO ALEGRE,4314902,low_inactive,low,False,6,-0.0095683333333334,0.6481766666666666,0.657745,-3.339816666666678,177.08863333333332,180.42845,0.00668228333333333,0.08594433333333333,0.07926205,12025.5
PORTO ALEGRE,4314902,low_inactive,low,False,7,-0.015043333333333408,0.659195,0.6742383333333334,-1.0351499999999874,178.66490000000002,179.70005,0.004748050000000004,0.08813121666666666,0.08338316666666666,11707.833333333334
