processing_acps,mun_id,is_capital,capital_mun_id,policy_config,interest_housing,policy_melhorias,seed,delta_regional_gini,regional_gini,regional_gini_base,delta_regional_house_values,regional_house_values,regional_house_values_base,delta_median_affordability,median_affordability,median_affordability_base,pop_base
BELO HORIZONTE,3153905,False,3106200,low_active,low,True,3,0.07540333333333338,0.6832833333333334,0.60788,-20.849433333333337,150.34895,171.19838333333334,-0.010102233333333328,0.062041400000000003,0.07214363333333333,219.76666666666668
BELO HORIZONTE,3154606,False,3106200,low_active,low,True,3,0.014323333333333244,0.6118566666666666,0.5975333333333334,-4.4239333333333235,117.67893333333333,122.10286666666666,-0.007448033333333333,0.053182516666666665,0.06063055,3200.0
BELO HORIZONTE,3154804,False,3106200,low_active,low,True,3,-0.09609500000000004,0.541585,0.63768,7.84086666666667,183.69873333333334,175.85786666666667,0.005952650000000004,0.07146465,0.065512,191.23333333333332
BELO HORIZONTE,3156700,False,3106200,low_active,low,True,3,0.02039666666666662,0.6305316666666666,0.610135,8.153099999999995,147.37321666666668,139.22011666666668,-0.005430866666666673,0.06189593333333333,0.0673268,1363.6666666666667
BELO HORIZONTE,3157807,False,3106200,low_active,low,True,3,0.02062833333333336,0.5992083333333333,0.57858,0.5405833333333163,125.70904999999999,125.16846666666667,-0.005288183333333328,0.06119698333333334,0.06648516666666666,2440.6
BELO HORIZONTE,3162922,False,3106200,low_active,low,True,3,-0.09286499999999986,0.4981083333333334,0.5909733333333332,-33.09931666666668,137.88953333333333,170.98885,-0.010135566666666665,0.0634912,0.07362676666666666,282.8833333333333
BELO HORIZONTE,3162955,False,3106200,low_active,low,True,3,-0.0006016666666666115,0.67236,0.6729616666666666,-7.151416666666677,148.12243333333333,155.27385,-0.017300999999999997,0.06361341666666667,0.08091441666666667,229.91666666666666
BELO HORIZONTE,3165537,False,3106200,low_active,low,True,3,-0.022103333333333253,0.6035533333333334,0.6256566666666666,-0.4768999999999721,143.70636666666667,144.18326666666664,0.00405786666666666,0.069883,0.06582513333333334,248.78333333333333
BELO HORIZONTE,3171204,False,3106200,low_active,low,True,3,-0.03412666666666675,0.6005383333333333,0.634665,2.895750000000021,132.93031666666667,130.03456666666665,-0.005270233333333339,0.05452798333333333,0.05979821666666667,1118.1666666666667
BELO HORIZONTE,3106200,True,3106200,low_active,low,True,4,0.027488333333333448,0.6095266666666668,0.5820383333333333,-3.752433333333329,159.40678333333332,163.15921666666665,0.002466916666666666,0.07896051666666667,0.07649360000000001,23404.016666666666
BELO HORIZONTE,3106705,False,3106200,low_active,low,True,4,0.020355000000000012,0.6464099999999999,0.6260549999999999,-2.499949999999984,133.33233333333334,135.83228333333332,0.0028135000000000035,0.062171250000000004,0.05935775,4325.866666666667
BELO HORIZONTE,3109006,False,3106200,low_active,low,True,4,-0.06666500000000009,0.526365,0.5930300000000001,-10.332250000000016,150.05038333333331,160.38263333333333,0.008961100000000007,0.06472286666666667,0.055761766666666664,377.53333333333336
BELO HORIZONTE,3110004,False,3106200,low_active,low,True,4,-0.05314500000000011,0.5727049999999999,0.62585,7.061266666666654,157.51885,150.45758333333333,0.00275743333333333,0.06123083333333333,0.0584734,465.1333333333333
BELO HORIZONTE,3117876,False,3106200,low_active,low,True,4,0.09988166666666665,0.532725,0.43284333333333336,4.270566666666639,161.39576666666665,157.1252,0.014322116666666662,0.060186916666666666,0.045864800000000004,149.3
BELO HORIZONTE,3118601,False,3106200,low_active,low,True,4,0.05757499999999993,0.6423,0.584725,-0.9583499999999958,143.34324999999998,144.30159999999998,-0.00041180000000000383,0.06787238333333333,0.06828418333333333,5573.6
BELO HORIZONTE,3124104,False,3106200,low_active,low,True,4,-0.11359333333333343,0.5415166666666666,0.6551100000000001,-1.9377166666666596,140.64501666666666,142.58273333333332,-0.002322316666666664,0.06207948333333333,0.0644018,592.2833333333333
BELO HORIZONTE,3129806,False,3106200,low_active,low,True,4,0.007826666666666648,0.6220783333333333,0.6142516666666666,-2.096633333333344,119.47481666666665,121.57145,0.0005227166666666658,0.059082416666666665,0.0585597,1852.5666666666666
BELO HORIZONTE,3130101,False,3106200,low_active,low,True,4,-0.008558333333333223,0.6510683333333334,0.6596266666666666,2.368166666666667,154.52573333333333,152.15756666666667,0.01116426666666668,0.06470820000000001,0.05354393333333333,413.68333333333334
BELO HORIZONTE,3136652,False,3106200,low_active,low,True,4,0.02194666666666667,0.626895,0.6049483333333333,-14.89930000000001,153.20783333333333,168.10713333333334,-0.009068366666666675,0.05176131666666666,0.060829683333333336,237.56666666666666
BELO HORIZONTE,3137601,False,3106200,low_active,low,True,4,-0.024386666666666668,0.5936,0.6179866666666667,20.72460000000001,166.69461666666666,145.97001666666665,0.0035137999999999975,0.07623021666666667,0.07271641666666667,554.1
BELO HORIZONTE,3140159,False,3106200,low_active,low,True,4,0.11410999999999982,0.7135016666666666,0.5993916666666668,-33.13871666666668,157.21073333333334,190.34945000000002,-0.013163083333333332,0.05379586666666667,0.06695895,208.03333333333333
BELO HORIZONTE,3144805,False,3106200,low_active,low,True,4,0.0508116666666667,0.627465,0.5766533333333334,-5.900216666666694,176.17186666666666,182.07208333333335,-0.0037631666666666785,0.06725671666666666,0.07101988333333334,1016.95
BELO HORIZONTE,3149309,False,3106200,low_active,low,True,4,-0.02861333333333327,0.5863916666666668,0.615005,-2.579783333333353,156.62236666666666,159.20215000000002,0.005343483333333343,0.06959213333333333,0.06424864999999999,703.3833333333333
BELO HORIZONTE,3153905,False,3106200,low_active,low,True,4,0.22688500000000006,0.7132866666666667,0.4864016666666667,1.5626000000000033,149.4713,147.9087,-0.007552366666666664,0.05670558333333333,0.06425795,193.21666666666667
BELO HORIZONTE,3154606,False,3106200,low_active,low,True,4,-0.014426666666666699,0.616455,0.6308816666666667,-5.025766666666669,120.26771666666667,125.29348333333334,0.00028203333333333414,0.05759735,0.057315316666666664,3422.15
BELO HORIZONTE,3154804,False,3106200,low_active,low,True,4,0.09891166666666673,0.6628416666666667,0.5639299999999999,-5.018866666666668,174.47133333333335,179.49020000000002,0.017560516666666665,0.08562308333333334,0.06806256666666667,151.36666666666667
BELO HORIZONTE,3156700,False,3106200,low_active,low,True,4,0.016908333333333303,0.6049516666666667,0.5880433333333334,-5.629950000000008,141.41885,147.0488,0.0018991500000000022,0.06595766666666666,0.06405851666666666,1435.9166666666667
BELO HORIZONTE,3157807,False,3106200,low_active,low,True,4,0.004169999999999896,0.6341833333333333,0.6300133333333334,1.2295666666666705,133.63918333333334,132.40961666666666,0.004192366666666676,0.06597173333333334,0.06177936666666666,2374.7833333333333
BELO HORIZONTE,3162922,False,3106200,low_active,low,True,4,0.07331333333333334,0.62224,0.5489266666666667,29.76006666666666,164.03536666666665,134.2753,-0.01120528333333333,0.06942916666666667,0.08063445,281.31666666666666
BELO HORIZONTE,3162955,False,3106200,low_active,low,True,4,-0.1046933333333333,0.5368183333333333,0.6415116666666666,19.712699999999984,181.51336666666666,161.80066666666667,-0.005737800000000001,0.06737126666666667,0.07310906666666667,257.6333333333333
BELO HORIZONTE,3165537,False,3106200,low_active,low,True,4,-0.10073833333333326,0.563615,0.6643533333333332,7.976433333333347,144.13293333333334,136.1565,0.006718066666666668,0.06322956666666667,0.0565115,251.1
BELO HORIZONTE,3171204,False,3106200,low_active,low,True,4,0.051218333333333366,0.6311266666666667,0.5799083333333334,-3.707183333333333,123.89456666666666,127.60175,-0.0037201500000000054,0.052409649999999995,0.0561298,1201.1333333333334
BELO HORIZONTE,3106200,True,3106200,low_active,low,True,5,-0.004638333333333411,0.62496,0.6295983333333334,-0.34788333333332844,164.08065,164.42853333333332,-0.002562183333333329,0.07602805,0.07859023333333333,23168.116666666665
BELO HORIZONTE,3106705,False,3106200,low_active,low,True,5,0.009346666666666614,0.64291,0.6335633333333334,0.6679833333333534,133.90508333333335,133.2371,0.003883233333333326,0.06124063333333333,0.0573574,4272.816666666667
BELO HORIZONTE,3109006,False,3106200,low_active,low,True,5,-0.007933333333333348,0.59656,0.6044933333333333,3.5737000000000023,153.76778333333334,150.19408333333334,0.008350233333333332,0.05662925,0.04827901666666667,386.3
BELO HORIZONTE,3110004,False,3106200,low_active,low,True,5,0.03202666666666665,0.6327616666666667,0.600735,-12.28516666666664,150.0319166666667,162.31708333333333,0.0032437500000000036,0.058525183333333335,0.05528143333333333,444.56666666666666
BELO HORIZONTE,3117876,False,3106200,low_active,low,True,5,0.014051666666666685,0.6240233333333334,0.6099716666666667,4.540400000000005,175.4187,170.8783,-0.0026146166666666665,0.06183173333333333,0.06444635,121.13333333333334
BELO HORIZONTE,3118601,False,3106200,low_active,low,True,5,-0.02122500000000016,0.6148349999999999,0.6360600000000001,-3.6829333333333523,143.83508333333333,147.51801666666668,4.3699999999993744e-05,0.06844933333333333,0.06840563333333334,5855.116666666667
BELO HORIZONTE,3124104,False,3106200,low_active,low,True,5,-0.08923833333333342,0.5594816666666667,0.6487200000000001,10.492549999999994,145.76468333333332,135.27213333333333,0.010540966666666658,0.0662458,0.055704833333333335,639.5
BELO HORIZONTE,3129806,False,3106200,low_active,low,True,5,0.002518333333333289,0.6361883333333334,0.6336700000000001,-4.244950000000003,121.88061666666665,126.12556666666666,-0.005016916666666663,0.050645,0.055661916666666665,1786.7333333333333
BELO HORIZONTE,3130101,False,3106200,low_active,low,True,5,-0.054411666666666636,0.59496,0.6493716666666667,11.413466666666665,161.56913333333333,150.15566666666666,0.0015296333333333217,0.06423928333333333,0.06270965,441.98333333333335
BELO HORIZONTE,3136652,False,3106200,low_active,low,True,5,-0.21636333333333335,0.5217533333333333,0.7381166666666666,-4.023750000000007,153.56871666666666,157.59246666666667,-0.0004052666666666607,0.060168233333333335,0.060573499999999995,212.71666666666667
BELO HORIZONTE,3137601,False,3106200,low_active,low,True,5,-0.06980333333333322,0.570945,0.6407483333333333,0.29750000000001364,158.88203333333334,158.58453333333333,0.008531383333333337,0.07195186666666667,0.06342048333333333,571.6
BELO HORIZONTE,3140159,False,3106200,low_active,low,True,5,-0.035136666666666705,0.6317516666666666,0.6668883333333333,-2.7872999999999877,171.199,173.9863,0.007880500000000006,0.06663701666666667,0.05875651666666667,169.65
BELO HORIZONTE,3144805,False,3106200,low_active,low,True,5,0.01578333333333326,0.6067583333333333,0.590975,-0.7538166666666939,182.82746666666665,183.58128333333335,-0.0028665333333333376,0.07198181666666666,0.07484835,995.15
BELO HORIZONTE,3149309,False,3106200,low_active,low,True,5,0.017448333333333288,0.6675333333333333,0.650085,-9.029183333333293,155.03875000000002,164.06793333333331,-0.0034488166666666598,0.06273898333333333,0.06618779999999999,715.2166666666667
BELO HORIZONTE,3153905,False,3106200,low_active,low,True,5,-0.10684833333333332,0.591375,0.6982233333333333,-4.745716666666681,157.95851666666667,162.70423333333335,0.0013406166666666622,0.061426749999999995,0.06008613333333333,198.46666666666667
BELO HORIZONTE,3154606,False,3106200,low_active,low,True,5,-0.07186666666666663,0.5777800000000001,0.6496466666666667,2.997150000000005,123.26105,120.26389999999999,-0.0013970000000000024,0.05536845,0.05676545,3360.733333333333
BELO HORIZONTE,3154804,False,3106200,low_active,low,True,5,-0.06253166666666665,0.589905,0.6524366666666667,25.66063333333335,204.97741666666667,179.31678333333332,-0.019164700000000007,0.059736849999999994,0.07890155,170.83333333333334
BELO HORIZONTE,3156700,False,3106200,low_active,low,True,5,0.0690033333333333,0.6489483333333333,0.579945,8.679383333333362,148.13233333333335,139.45295,-0.000863249999999996,0.057862333333333335,0.05872558333333333,1475.7333333333333
BELO HORIZONTE,3157807,False,3106200,low_active,low,True,5,-0.029676666666666573,0.6120616666666667,0.6417383333333333,-1.116500000000002,128.59698333333333,129.71348333333333,0.0021380333333333307,0.06020468333333333,0.05806665,2414.383333333333
BELO HORIZONTE,3162922,False,3106200,low_active,low,True,5,0.08037500000000009,0.6126366666666667,0.5322616666666666,4.845683333333341,155.86225000000002,151.01656666666668,-0.000646616666666669,0.06825768333333333,0.0689043,245.48333333333332
BELO HORIZONTE,3162955,False,3106200,low_active,low,True,5,0.05075833333333335,0.6071716666666667,0.5564133333333333,-13.59144999999998,154.65626666666668,168.24771666666666,-0.01378203333333334,0.055652233333333335,0.06943426666666667,218.76666666666668
BELO HORIZONTE,3165537,False,3106200,low_active,low,True,5,-0.10669666666666655,0.5654733333333334,0.6721699999999999,-5.744650000000007,137.39651666666666,143.14116666666666,-0.017705899999999997,0.06000486666666667,0.07771076666666667,265.76666666666665
BELO HORIZONTE,3171204,False,3106200,low_active,low,True,5,0.07074833333333341,0.6769716666666666,0.6062233333333332,-10.558766666666685,118.24244999999999,128.80121666666668,0.004414899999999999,0.05282546666666667,0.04841056666666667,1142.7833333333333
BELO HORIZONTE,3106200,True,3106200,low_active,low,True,6,0.019503333333333206,0.6147033333333333,0.5952000000000001,-6.836716666666661,158.77906666666667,165.61578333333333,0.0008501999999999954,0.07967271666666667,0.07882251666666668,23284.2
BELO HORIZONTE,3106705,False,3106200,low_active,low,True,6,0.02319166666666661,0.6303333333333333,0.6071416666666667,-8.458416666666665,133.15556666666666,141.61398333333332,0.002734049999999988,0.0652502,0.06251615,4413.416666666667
BELO HORIZONTE,3109006,False,3106200,low_active,low,True,6,0.04269500000000004,0.6697233333333333,0.6270283333333333,3.035633333333351,152.40655,149.37091666666666,0.022538816666666663,0.06591801666666666,0.0433792,422.0
BELO HORIZONTE,3110004,False,3106200,low_active,low,True,6,0.017351666666666654,0.5977083333333333,0.5803566666666666,-12.074000000000012,149.53246666666666,161.60646666666668,0.003894683333333343,0.0631411,0.05924641666666666,476.23333333333335
BELO HORIZONTE,3117876,False,3106200,low_active,low,True,6,-0.060879999999999934,0.6236566666666667,0.6845366666666667,24.46216666666666,182.33313333333334,157.87096666666667,0.010010000000000005,0.07687111666666667,0.06686111666666666,98.31666666666666
BELO HORIZONTE,3118601,False,3106200,low_active,low,True,6,0.03200333333333327,0.625205,0.5932016666666667,-10.41216666666665,139.9957666666667,150.40793333333335,-0.001924000000000009,0.06837668333333333,0.07030068333333334,5630.866666666667
BELO HORIZONTE,3124104,False,3106200,low_active,low,True,6,-0.01625499999999991,0.5691900000000001,0.585445,-14.72045,132.86685,147.5873,-0.0007824499999999901,0.06614906666666667,0.06693151666666666,541.5333333333333
BELO HORIZONTE,3129806,False,3106200,low_active,low,True,6,0.007229999999999959,0.6200183333333332,0.6127883333333333,-11.529666666666657,116.70571666666666,128.23538333333332,-0.0022279166666666697,0.05631645,0.05854436666666667,1756.8
BELO HORIZONTE,3130101,False,3106200,low_active,low,True,6,-0.07460500000000003,0.53609,0.610695,-6.669700000000034,142.76719999999997,149.4369,-0.013169216666666678,0.05908453333333333,0.07225375,372.18333333333334
BELO HORIZONTE,3136652,False,3106200,low_active,low,True,6,-0.06472500000000003,0.5312116666666666,0.5959366666666667,-13.238783333333316,147.84046666666666,161.07924999999997,0.0024341333333333243,0.06681128333333333,0.06437715000000001,261.6333333333333
BELO HORIZONTE,3137601,False,3106200,low_active,low,True,6,-0.03401833333333326,0.5215966666666667,0.555615,-8.273833333333329,152.70850000000002,160.98233333333334,0.004710099999999995,0.06515891666666666,0.06044881666666667,516.0
BELO HORIZONTE,3140159,False,3106200,low_active,low,True,6,0.11201166666666673,0.6907616666666667,0.57875,4.502299999999991,170.79668333333333,166.29438333333334,0.01843751666666666,0.07458946666666666,0.05615195,174.76666666666668
BELO HORIZONTE,3144805,False,3106200,low_active,low,True,6,0.00882000000000005,0.6135133333333334,0.6046933333333333,-2.6666499999999758,174.06108333333336,176.72773333333333,-0.00728351666666667,0.07154525,0.07882876666666667,936.9833333333333
BELO HORIZONTE,3149309,False,3106200,low_active,low,True,6,0.04028999999999994,0.6546066666666667,0.6143166666666667,-7.404833333333357,150.72286666666665,158.1277,0.005681233333333327,0.0645803,0.058899066666666666,658.4333333333333
BELO HORIZONTE,3153905,False,3106200,low_active,low,True,6,-0.04984833333333338,0.5866816666666667,0.63653,14.77034999999998,170.19836666666666,155.42801666666668,0.018388233333333323,0.07093941666666666,0.052551183333333334,219.03333333333333
BELO HORIZONTE,3154606,False,3106200,low_active,low,True,6,0.019536666666666758,0.64165,0.6221133333333333,3.6166166666666726,122.95263333333334,119.33601666666667,0.0021133833333333296,0.05648445,0.05437106666666667,3357.4166666666665
BELO HORIZONTE,3154804,False,3106200,low_active,low,True,6,0.1354433333333333,0.6279433333333333,0.4925,-8.549099999999981,161.3647,169.91379999999998,0.012879849999999998,0.07135318333333333,0.058473333333333335,190.41666666666666
BELO HORIZONTE,3156700,False,3106200,low_active,low,True,6,-0.059290000000000065,0.5774516666666667,0.6367416666666668,-16.977316666666667,132.74961666666667,149.72693333333333,-0.00339858333333333,0.06449326666666667,0.06789185,1417.2333333333333
BELO HORIZONTE,3157807,False,3106200,low_active,low,True,6,0.03286166666666668,0.6209583333333334,0.5880966666666667,-9.629483333333326,129.10245,138.73193333333333,0.0004972999999999991,0.06238843333333333,0.061891133333333334,2499.7
BELO HORIZONTE,3162922,False,3106200,low_active,low,True,6,0.08003333333333329,0.6777766666666667,0.5977433333333334,2.6781000000000006,152.93828333333335,150.26018333333334,0.015410866666666655,0.06838999999999999,0.05297913333333334,287.3
BELO HORIZONTE,3162955,False,3106200,low_active,low,True,6,-0.09973833333333326,0.5762233333333333,0.6759616666666666,-30.274383333333304,145.14068333333336,175.41506666666666,-0.0033299333333333334,0.0616234,0.06495333333333334,281.2
BELO HORIZONTE,3165537,False,3106200,low_active,low,True,6,0.007196666666666629,0.5872916666666667,0.580095,-1.6815333333333342,153.65816666666666,155.3397,0.002826283333333339,0.061954716666666666,0.05912843333333333,270.68333333333334
BELO HORIZONTE,3171204,False,3106200,low_active,low,True,6,0.044028333333333336,0.6606116666666666,0.6165833333333333,-5.49293333333334,124.93396666666668,130.42690000000002,0.004465916666666674,0.05748176666666667,0.053015849999999996,1244.8833333333334
BELO HORIZONTE,3106200,True,3106200,low_active,low,True,7,-0.01590333333333338,0.6050116666666666,0.620915,2.78598333333332,159.91146666666666,157.12548333333334,0.0030983833333333294,0.07943765,0.07633926666666667,23194.383333333335
BELO HORIZONTE,3106705,False,3106200,low_active,low,True,7,-0.013113333333333421,0.6088416666666666,0.621955,-4.040666666666652,132.12061666666668,136.16128333333333,-0.0006678666666666624,0.061729933333333334,0.062397799999999996,4384.05
BELO HORIZONTE,3109006,False,3106200,low_active,low,True,7,-0.09911666666666663,0.6084233333333333,0.70754,9.654550000000029,160.58365,150.92909999999998,0.010104233333333337,0.060015950000000005,0.04991171666666667,503.1666666666667
BELO HORIZONTE,3110004,False,3106200,low_active,low,True,7,0.0974283333333334,0.5972916666666667,0.49986333333333327,-8.928433333333345,138.4026333333333,147.33106666666666,-0.0017667666666666693,0.05949623333333333,0.061263,449.78333333333336
BELO HORIZONTE,3117876,False,3106200,low_active,low,True,7,-0.0928983333333333,0.5121816666666666,0.60508,10.844799999999992,161.60750000000002,150.76270000000002,-0.01589466666666666,0.05133176666666666,0.06722643333333332,115.81666666666666
BELO HORIZONTE,3118601,False,3106200,low_active,low,True,7,0.023806666666666754,0.6271266666666667,0.60332,1.9387833333333049,142.86676666666665,140.92798333333334,-0.0007573000000000024,0.06890571666666667,0.06966301666666667,5569.6
BELO HORIZONTE,3124104,False,3106200,low_active,low,True,7,0.006663333333333354,0.595245,0.5885816666666667,-15.231400000000022,127.41761666666666,142.64901666666668,0.0014234666666666715,0.06382535,0.06240188333333333,584.2666666666667
BELO HORIZONTE,3129806,False,3106200,low_active,low,True,7,-0.034386666666666676,0.5969433333333334,0.6313300000000001,12.692883333333327,123.63398333333333,110.9411,0.002237083333333334,0.057033766666666666,0.05479668333333333,1700.1333333333334
BELO HORIZONTE,3130101,False,3106200,low_active,low,True,7,-0.04490666666666665,0.5069616666666666,0.5518683333333333,2.5435166666666476,141.96888333333334,139.4253666666667,0.00274431666666667,0.05769598333333333,0.05495166666666666,425.8833333333333
BELO HORIZONTE,3136652,False,3106200,low_active,low,True,7,0.14072166666666674,0.6816283333333334,0.5409066666666666,-18.211700000000008,135.57905,153.79075,0.02142931666666667,0.07302986666666667,0.051600549999999995,315.2
BELO HORIZONTE,3137601,False,3106200,low_active,low,True,7,0.048853333333333415,0.645885,0.5970316666666666,6.928299999999979,153.06271666666666,146.13441666666668,-0.0003550999999999971,0.06457546666666666,0.06493056666666666,532.1166666666667
BELO HORIZONTE,3140159,False,3106200,low_active,low,True,7,-0.02491500000000002,0.5536333333333333,0.5785483333333333,-4.647733333333321,160.26531666666668,164.91305,0.010233266666666664,0.06320866666666666,0.0529754,203.93333333333334
BELO HORIZONTE,3144805,False,3106200,low_active,low,True,7,-0.04533833333333337,0.6181599999999999,0.6634983333333333,13.20750000000001,183.1265,169.91899999999998,-1.1183333333331102e-05,0.0757051,0.07571628333333333,879.6
BELO HORIZONTE,3149309,False,3106200,low_active,low,True,7,-0.06536833333333336,0.5986716666666666,0.66404,3.0553666666666857,161.36363333333333,158.30826666666664,0.0016401666666666787,0.06836683333333334,0.06672666666666666,736.2833333333333
BELO HORIZONTE,3153905,False,3106200,low_active,low,True,7,-0.10963999999999996,0.5051383333333334,0.6147783333333333,-0.0040833333333125665,161.87103333333334,161.87511666666666,-0.010328799999999999,0.05047706666666667,0.060805866666666666,201.25
BELO HORIZONTE,3154606,False,3106200,low_active,low,True,7,-0.006619999999999959,0.6137316666666667,0.6203516666666666,-0.44326666666667336,118.88151666666666,119.32478333333333,-0.001133633333333335,0.056346183333333334,0.05747981666666667,3243.8166666666666
BELO HORIZONTE,3154804,False,3106200,low_active,low,True,7,-0.039503333333333335,0.50842,0.5479233333333333,18.782933333333347,175.87283333333335,157.0899,0.002882599999999999,0.06264918333333333,0.05976658333333333,183.66666666666666
BELO HORIZONTE,3156700,False,3106200,low_active,low,True,7,0.041213333333333324,0.6179933333333333,0.57678,0.9326666666666767,139.15968333333333,138.22701666666666,0.0009019333333333407,0.06558943333333334,0.0646875,1300.7166666666667
BELO HORIZONTE,3157807,False,3106200,low_active,low,True,7,-0.0005783333333333474,0.6372166666666667,0.637795,2.537333333333322,132.50191666666666,129.96458333333334,0.009426266666666662,0.06948078333333332,0.06005451666666666,2438.0
BELO HORIZONTE,3162922,False,3106200,low_active,low,True,7,-0.08986499999999997,0.6023766666666667,0.6922416666666666,2.8938499999999863,142.00471666666667,139.11086666666668,0.00731246666666667,0.06933431666666667,0.06202185,309.18333333333334
BELO HORIZONTE,3162955,False,3106200,low_active,low,True,7,0.06518833333333329,0.5554816666666667,0.49029333333333336,4.967483333333348,150.62101666666666,145.6535333333333,-0.005959400000000004,0.05433308333333333,0.060292483333333334,246.81666666666666
BELO HORIZONTE,3165537,False,3106200,low_active,low,True,7,-0.10101499999999997,0.6037716666666667,0.7047866666666667,6.505416666666662,138.85448333333335,132.3490666666667,0.01035496666666666,0.073262,0.06290703333333333,269.26666666666665
BELO HORIZONTE,3171204,False,3106200,low_active,low,True,7,0.009195000000000064,0.6065833333333334,0.5973883333333333,3.58538333333334,129.94725,126.36186666666666,-0.00698476666666667,0.050769999999999996,0.057754766666666665,1197.4333333333334
BELO HORIZONTE,3106200,True,3106200,low_active,low,True,8,-0.01024999999999987,0.6066183333333334,0.6168683333333332,-2.3265333333333444,161.63074999999998,163.95728333333332,-0.0028673833333333343,0.08035261666666667,0.08322,23046.016666666666
BELO HORIZONTE,3106705,False,3106200,low_active,low,True,8,-0.021366666666666756,0.5852149999999999,0.6065816666666667,-2.8354999999999677,131.33478333333335,134.17028333333332,-0.005327566666666672,0.06269611666666666,0.06802368333333333,4144.116666666667
BELO HORIZONTE,3109006,False,3106200,low_active,low,True,8,-0.023711666666666686,0.5737249999999999,0.5974366666666666,-10.488449999999972,156.13338333333334,166.6218333333333,-0.015717666666666665,0.06211881666666667,0.07783648333333333,375.26666666666665
BELO HORIZONTE,3110004,False,3106200,low_active,low,True,8,0.09305166666666664,0.668355,0.5753033333333334,-11.900816666666685,147.63018333333332,159.531,0.0019157500000000008,0.0610589,0.05914315,458.95
BELO HORIZONTE,3117876,False,3106200,low_active,low,True,8,-0.023281666666666645,0.5189716666666667,0.5422533333333334,-13.769350000000003,171.3687,185.13805,-0.03852271666666667,0.04467211666666667,0.08319483333333334,138.66666666666666
BELO HORIZONTE,3118601,False,3106200,low_active,low,True,8,-0.0022016666666666573,0.5982816666666667,0.6004833333333334,-7.679816666666653,141.09931666666668,148.77913333333333,-0.006100549999999996,0.0707542,0.07685475,5353.666666666667
BELO HORIZONTE,3124104,False,3106200,low_active,low,True,8,0.058738333333333226,0.6733716666666666,0.6146333333333334,-3.635916666666674,145.74233333333333,149.37825,-0.002357616666666673,0.06327033333333333,0.06562795,635.6833333333333
BELO HORIZONTE,3129806,False,3106200,low_active,low,True,8,-0.001531666666666709,0.6397583333333333,0.64129,2.585899999999981,123.9587,121.37280000000001,0.004701983333333326,0.05757636666666666,0.05287438333333334,1707.4666666666667
BELO HORIZONTE,3130101,False,3106200,low_active,low,True,8,-0.025078333333333425,0.60325,0.6283283333333334,-7.718633333333315,152.19858333333335,159.91721666666666,0.000506233333333328,0.05746093333333333,0.056954700000000004,496.73333333333335
BELO HORIZONTE,3136652,False,3106200,low_active,low,True,8,-0.04436333333333331,0.59023,0.6345933333333333,24.389416666666676,171.31228333333334,146.92286666666666,0.009780783333333327,0.07022413333333333,0.06044335,274.6
BELO HORIZONTE,3137601,False,3106200,low_active,low,True,8,-0.01151666666666673,0.6114716666666666,0.6229883333333334,-12.019750000000016,154.31438333333332,166.33413333333334,0.003302666666666676,0.07302238333333334,0.06971971666666667,605.2333333333333
BELO HORIZONTE,3140159,False,3106200,low_active,low,True,8,-0.06289500000000015,0.5635899999999999,0.6264850000000001,1.410033333333331,166.96971666666667,165.55968333333334,0.01124571666666667,0.06802858333333334,0.05678286666666667,180.68333333333334
BELO HORIZONTE,3144805,False,3106200,low_active,low,True,8,-0.023826666666666663,0.571835,0.5956616666666666,4.456400000000002,191.24953333333332,186.79313333333332,0.007326133333333318,0.08583423333333333,0.07850810000000001,981.6833333333333
BELO HORIZONTE,3149309,False,3106200,low_active,low,True,8,-0.009288333333333343,0.6231366666666667,0.632425,-0.9609499999999969,163.03068333333334,163.99163333333334,0.0038848166666666795,0.07137495,0.06749013333333333,744.9333333333333
BELO HORIZONTE,3153905,False,3106200,low_active,low,True,8,0.11085499999999993,0.6229866666666666,0.5121316666666667,8.642733333333325,164.502,155.85926666666668,0.0020656333333333304,0.06490718333333333,0.06284155,154.58333333333334
BELO HORIZONTE,3154606,False,3106200,low_active,low,True,8,-0.011795,0.5960416666666667,0.6078366666666667,-1.3517500000000098,122.36313333333332,123.71488333333333,-0.006392516666666667,0.0569288,0.06332131666666667,3297.45
BELO HORIZONTE,3154804,False,3106200,low_active,low,True,8,-0.12695333333333342,0.46692666666666666,0.5938800000000001,4.005083333333317,165.70773333333332,161.70265,0.0038834333333333387,0.0685699,0.06468646666666666,204.15
BELO HORIZONTE,3156700,False,3106200,low_active,low,True,8,-0.008063333333333311,0.591205,0.5992683333333333,4.572183333333356,145.71356666666668,141.14138333333332,-0.004124216666666652,0.07226255000000001,0.07638676666666666,1469.9166666666667
BELO HORIZONTE,3157807,False,3106200,low_active,low,True,8,-0.04267166666666655,0.5992016666666667,0.6418733333333333,-5.177783333333309,131.08,136.25778333333332,-0.0003464166666666546,0.06741313333333333,0.06775954999999999,2422.733333333333
BELO HORIZONTE,3162922,False,3106200,low_active,low,True,8,0.09476166666666663,0.6310033333333334,0.5362416666666667,-13.755966666666666,157.91531666666666,171.67128333333332,-0.02625656666666667,0.06226175,0.08851831666666667,265.8333333333333
