cod_ibge,ano,recursos_fgts,recursos_sbpe
351210,2019,1028465.1999999996,2056930.3999999992
351210,2020,609750.48,1219500.96
351210,2021,122172.04,244344.08
351210,2022,753489.48,1506978.96
351210,2023,219258.16,438516.32
351210,2024,542702.28,1085404.56
351210,2025,11334.24,22668.48
351220,2009,232284.0,464568.0
351220,2010,661292.0,1322584.0
351220,2011,194904.0,389808.0
351220,2012,4600884.760000001,9201769.520000001
351220,2013,6976812.8,13953625.6
351220,2014,3343909.16,6687818.32
351220,2015,4109968.8,8219937.6
351220,2016,6549142.04,13098284.08
351220,2017,16661359.68,33322719.36
351220,2018,6681277.160000002,13362554.320000004
351220,2019,414054.96,828109.92
351220,2020,3481386.28,6962772.56
351220,2021,3622822.079999999,7245644.159999998
351220,2022,3819608.16,7639216.32
351220,2023,4887816.520000001,9775633.040000003
351220,2024,7356616.239999999,14713232.479999999
351220,2025,2537774.12,5075548.24
351230,2009,40140.0,80280.0
351230,2010,186884.0,373768.0
351230,2011,0.0,0.0
351230,2012,296965.80000000005,593931.6000000001
351230,2014,122807.72,245615.44
351230,2015,67509.4,135018.8
351230,2016,0.0,0.0
351230,2017,0.0,0.0
351230,2019,0.0,0.0
351230,2021,192850.64,385701.28
351230,2023,0.0,0.0
351230,2024,7647.68,15295.36
351230,2025,234079.36,468158.72
351240,2009,185400.0,370800.0
351240,2010,660712.0,1321424.0
351240,2011,235548.0,471096.0
351240,2012,8397114.960000008,16794229.920000017
351240,2013,9575701.080000006,19151402.16000001
351240,2014,639321.6,1278643.2
351240,2015,1081823.5599999998,2163647.1199999996
351240,2016,28198425.55999999,56396851.11999998
351240,2017,5443582.84,10887165.68
351240,2018,3695549.679999999,7391099.359999998
351240,2019,1360007.2799999996,2720014.559999999
351240,2020,2048097.68,4096195.36
351240,2021,782735.48,1565470.96
351240,2022,179573.64,359147.28
351240,2023,314202.2,628404.4
351240,2024,1182152.7600000002,2364305.5200000005
351240,2025,222866.2,445732.4
351250,2009,168560.0,337120.0
351250,2010,305568.0,611136.0
351250,2011,15996.0,31992.0
351250,2012,392446.24,784892.48
351250,2013,1092053.64,2184107.28
351250,2014,920179.84,1840359.68
351250,2015,1395265.64,2790531.28
351250,2016,368000.0,736000.0
351250,2017,431309.4,862618.8
351250,2018,176932.84,353865.68
351250,2019,92857.8,185715.6
351250,2020,260156.72,520313.44
351250,2021,260419.68,520839.36
351250,2022,296676.28,593352.56
351250,2023,434080.24,868160.48
351250,2024,1520351.6800000002,3040703.3600000003
351250,2025,93099.4,186198.8
351260,2009,65360.0,130720.0
351260,2010,123284.0,246568.0
351260,2011,16000.0,32000.0
351260,2012,274684.44,549368.88
351260,2013,57737.88,115475.76
351260,2015,63999.96000000001,127999.92000000001
351260,2016,89354.35999999999,178708.71999999997
351260,2018,0.0,0.0
351260,2021,0.0,0.0
351260,2022,98093.08,196186.16
351260,2024,0.0,0.0
351270,2010,72292.0,144584.0
351270,2011,57340.0,114680.0
351270,2012,216811.2,433622.4
351270,2013,380034.4,760068.8
351270,2014,1591607.6799999997,3183215.3599999994
351270,2015,147643.96,295287.92
351270,2016,747400.96,1494801.92
351270,2017,338211.32,676422.64
351270,2018,619705.88,1239411.76
351270,2019,477679.8,955359.6
351270,2020,399772.5999999999,799545.1999999998
351270,2021,275974.64,551949.28
351270,2022,142333.28,284666.56
351270,2023,1280.0,2560.0
351270,2024,76163.08,152326.16
351270,2025,0.0,0.0
351280,2009,18802720.0,37605440.0
351280,2010,12091544.0,24183088.0
351280,2011,2708948.0,5417896.0
351280,2012,4332820.24,8665640.48
351280,2013,3556054.04,7112108.08
351280,2014,2104616.0,4209232.0
351280,2015,1811418.84,3622837.68
351280,2016,3365573.4400000004,6731146.880000001
351280,2017,1862760.4799999995,3725520.959999999
351280,2018,6851326.080000002,13702652.160000004
351280,2019,6591661.479999999,13183322.959999997
351280,2020,2568349.76,5136699.52
351280,2021,4809822.64,9619645.28
351280,2022,522115.4,1044230.8
351280,2023,797738.76,1595477.52
351280,2024,463416.08,926832.16
351280,2025,102773.16,205546.32
351290,2010,504448.0,1008896.0
351290,2011,104636.0,209272.0
351290,2012,5248119.960000004,10496239.920000007
351290,2013,1779752.64,3559505.28
351290,2014,2032038.12,4064076.24
351290,2015,2641923.4,5283846.8
351290,2016,2231913.68,4463827.36
351290,2017,3296614.119999999,6593228.239999998
351290,2018,4052876.08,8105752.16
351290,2019,2811220.52,5622441.04
351290,2020,3329754.8,6659509.6
351290,2021,3728168.64,7456337.28
351290,2022,2109829.84,4219659.68
351290,2023,2481340.84,4962681.68
351290,2024,3054354.28,6108708.56
351290,2025,778035.44,1556070.88
351300,2009,30434016.72,60868033.44
351300,2010,129314924.0,258629848.0
351300,2011,47773368.0,95546736.0
351300,2012,69431301.28,138862602.56
351300,2013,59769529.480000034,119539058.96000007
351300,2014,76804993.76,153609987.52
351300,2015,69522245.24000004,139044490.48000008
351300,2016,73157526.28000002,146315052.56000003
351300,2017,107803269.56,215606539.12
351300,2018,78614299.36000001,157228598.72000003
351300,2019,78333200.52000017,156666401.04000035
351300,2020,107948500.8800001,215897001.7600002
351300,2021,27880405.720000014,55760811.44000003
351300,2022,56446058.35999999,112892116.71999998
351300,2023,48821717.92000002,97643435.84000003
351300,2024,23029893.84,46059787.68
351300,2025,3076078.84,6152157.68
351310,2009,996637.4,1993274.8
351310,2010,3825636.0,7651272.0
351310,2011,1132200.0,2264400.0
351310,2012,1034947.6000000002,2069895.2000000004
351310,2013,420525.96,841051.92
351310,2014,241651.2,483302.4
351310,2015,0.0,0.0
351310,2016,17726.760000000002,35453.520000000004
351310,2017,100725.92,201451.84
351310,2018,0.0,0.0
351310,2019,320619.92,641239.84
351310,2020,9046774.640000002,18093549.280000005
351310,2021,3716475.6800000006,7432951.360000001
351310,2022,9371362.16,18742724.32
351310,2023,11965754.68,23931509.36
351310,2024,29130199.72000001,58260399.44000002
351310,2025,1570539.7999999998,3141079.5999999996
351320,2009,847520.0,1695040.0
351320,2010,3034272.0,6068544.0
351320,2011,556196.0,1112392.0
351320,2012,1263386.8400000003,2526773.6800000006
351320,2013,938953.4399999998,1877906.8799999997
351320,2014,642695.44,1285390.88
351320,2015,1339863.3999999997,2679726.7999999993
351320,2016,1018994.28,2037988.56
351320,2017,1010044.9200000002,2020089.8400000003
351320,2018,1280668.1199999996,2561336.2399999993
351320,2019,1922400.64,3844801.28
351320,2020,1754979.1999999995,3509958.399999999
351320,2021,901107.6,1802215.2
351320,2022,847701.4000000001,1695402.8000000003
351320,2023,806103.64,1612207.28
351320,2024,1518875.44,3037750.88
351320,2025,232339.16,464678.32
351330,2009,75528.0,151056.0
351330,2010,81440.0,162880.0
351330,2011,8000.0,16000.0
351330,2012,105167.76,210335.52
351330,2013,72451.95999999999,144903.91999999998
351330,2014,63999.96,127999.92
351330,2015,63999.96,127999.92
351330,2016,17579.56,35159.12
351330,2017,164276.84000000003,328553.68000000005
351330,2018,87276.0,174552.0
351330,2019,0.0,0.0
351340,2009,5296072.0,10592144.0
351340,2010,12210012.0,24420024.0
351340,2011,2615558.4,5231116.8
351340,2012,23989285.6,47978571.2
351340,2013,18787365.759999994,37574731.51999999
351340,2014,15847016.999999998,31694033.999999996
351340,2015,14607563.959999995,29215127.91999999
351340,2016,14938425.679999998,29876851.359999996
351340,2017,7267536.3599999985,14535072.719999997
351340,2018,4102539.76,8205079.52
351340,2019,2510537.76,5021075.52
351340,2020,2677249.6,5354499.2
351340,2021,953896.52,1907793.04
351340,2022,491634.76,983269.52
351340,2023,2308652.36,4617304.72
351340,2024,2413061.64,4826123.28
351340,2025,809902.5199999999,1619805.0399999998
351350,2009,1689904.0,3379808.0
351350,2010,2675840.0,5351680.0
351350,2011,539636.0,1079272.0
351350,2012,693826.16,1387652.32
351350,2013,2587979.88,5175959.76
351350,2014,2081075.1999999995,4162150.399999999
351350,2015,1069664.6,2139329.2
351350,2016,771131.76,1542263.52
351350,2017,1798374.4,3596748.8
351350,2018,5135239.040000001,10270478.080000002
351350,2019,3057126.64,6114253.28
351350,2020,3815389.52,7630779.04
351350,2021,2357482.52,4714965.04
351350,2022,2375133.4000000004,4750266.800000001
351350,2023,4080600.76,8161201.52
351350,2024,6434650.24,12869300.48
351350,2025,852827.28,1705654.56
351360,2009,46140.0,92280.0
351360,2010,51376.0,102752.0
351360,2011,0.0,0.0
351360,2012,101125.0,202250.0
351360,2013,522299.12000000005,1044598.2400000001
351360,2014,63999.96,127999.92
351360,2016,84444.0,168888.0
351360,2023,32337.56,64675.12
351370,2009,4869620.0,9739240.0
351370,2010,15489860.0,30979720.0
351370,2011,4399852.0,8799704.0
351370,2012,11738655.240000002,23477310.480000004
351370,2013,8991356.839999998,17982713.679999996
351370,2014,9034287.239999998,18068574.479999997
351370,2015,7355122.84,14710245.68
351370,2016,3216454.5200000005,6432909.040000001
351370,2017,3486884.5200000005,6973769.040000001
351370,2018,3037458.24,6074916.48
351370,2019,2993353.6,5986707.2
351370,2020,5388222.759999999,10776445.519999998
351370,2021,4188700.64,8377401.28
351370,2022,3822362.7999999993,7644725.599999999
351370,2023,5061220.4,10122440.8
351370,2024,5840785.200000001,11681570.400000002
351370,2025,1782170.1999999995,3564340.399999999
351380,2009,9974343.4,19948686.8
351380,2010,10962700.0,21925400.0
351380,2011,7458637.71,14917275.42
351380,2012,86911813.7999998,173823627.5999996
351380,2013,28495283.24000001,56990566.48000002
351380,2014,1807929.84,3615859.68
351380,2015,1006830.1999999998,2013660.3999999997
351380,2016,4612387.24,9224774.48
351380,2017,11650901.080000004,23301802.160000008
351380,2018,38324709.080000006,76649418.16000001
351380,2019,11397152.440000003,22794304.880000006
351380,2020,21204124.720000017,42408249.440000035
351380,2021,3486217.24,6972434.48
351380,2022,2932354.799999999,5864709.599999998
351380,2023,4947091.5600000005,9894183.120000001
351380,2024,5355826.52,10711653.04
351380,2025,4658596.84,9317193.68
351385,2013,109960.36,219920.72
351385,2014,68228.0,136456.0
351385,2017,102432.6,204865.2
351385,2018,246648.24,493296.48
351385,2019,237061.84,474123.68
351385,2020,248999.92,497999.84
351385,2021,0.0,0.0
351385,2024,66436.44,132872.88
351390,2010,560840.0,1121680.0
351390,2011,98672.0,197344.0
351390,2012,231076.48,462152.96
351390,2013,338360.36,676720.72
351390,2014,264907.92,529815.84
351390,2015,260735.88,521471.76
351390,2016,16271.92,32543.84
351390,2017,0.0,0.0
351390,2018,23303.28,46606.56
351390,2021,414253.36,828506.72
351390,2022,97782.68,195565.36
351390,2023,46106.4,92212.8
351390,2024,252078.48,504156.96
351390,2025,132962.16,265924.32
351400,2009,160584.0,321168.0
351400,2010,674132.0,1348264.0
351400,2011,330472.0,660944.0
351400,2012,1276183.16,2552366.32
351400,2013,987257.9599999996,1974515.9199999992
351400,2014,1181229.16,2362458.32
351400,2015,339087.84,678175.68
351400,2016,75971.95999999999,151943.91999999998
351400,2017,275602.64,551205.28
351400,2018,222267.96,444535.92
351400,2019,390687.28,781374.56
351400,2020,1818495.88,3636991.76
351400,2021,1244209.68,2488419.36
351400,2022,901232.08,1802464.16
351400,2023,784677.64,1569355.28
351400,2024,1233096.76,2466193.52
351400,2025,876352.52,1752705.04
351410,2009,1676940.0,3353880.0
351410,2010,6129728.0,12259456.0
351410,2011,1853404.0,3706808.0
351410,2012,3309602.119999999,6619204.239999998
351410,2013,10451530.680000007,20903061.360000014
351410,2014,5212618.64,10425237.28
351410,2015,6925275.039999999,13850550.079999998
351410,2016,3631531.2800000007,7263062.560000001
351410,2017,7477778.839999998,14955557.679999996
351410,2018,3916777.08,7833554.16
351410,2019,5306163.08,10612326.16
351410,2020,6482479.239999998,12964958.479999997
351410,2021,5626545.16,11253090.32
351410,2022,3865198.4,7730396.8
351410,2023,3029251.52,6058503.04
351410,2024,3816992.359999999,7633984.719999998
351410,2025,1428203.96,2856407.92
351420,2010,40140.0,80280.0
351420,2011,0.0,0.0
351420,2013,55793.2,111586.4
351420,2017,159403.27999999997,318806.55999999994
351420,2018,60654.76,121309.52
351420,2021,84816.88,169633.76
351420,2025,60243.64,120487.28
351430,2009,287304.0,574608.0
351430,2010,519504.0,1039008.0
351430,2011,107464.0,214928.0
351430,2012,1037469.5600000002,2074939.1200000003
351430,2013,1047581.36,2095162.72
351430,2014,1154253.7599999998,2308507.5199999996
351430,2015,617455.1599999999,1234910.3199999998
351430,2016,249620.64,499241.28
351430,2017,521364.56,1042729.12
351430,2018,584523.92,1169047.84
351430,2019,666036.56,1332073.12
351430,2020,1479473.2399999998,2958946.4799999995
351430,2021,1532267.16,3064534.32
351430,2022,591826.96,1183653.92
351430,2023,536175.56,1072351.12
351430,2024,533051.48,1066102.96
351430,2025,54109.84,108219.68
351440,2009,860312.0,1720624.0
351440,2010,2645868.0,5291736.0
351440,2011,1444168.8,2888337.6
351440,2012,5737512.48,11475024.96
351440,2013,6105727.52,12211455.04
351440,2014,6984821.440000001,13969642.880000003
351440,2015,13516879.52,27033759.04
351440,2016,8201652.320000001,16403304.640000002
351440,2017,5416989.239999999,10833978.479999999
351440,2018,3798468.88,7596937.76
351440,2019,2303937.8,4607875.6
351440,2020,7702788.320000002,15405576.640000004
351440,2021,3307636.04,6615272.08
351440,2022,3230265.12,6460530.24
351440,2023,3442527.8000000003,6885055.600000001
351440,2024,6692622.880000001,13385245.760000002
351440,2025,1123360.4399999997,2246720.8799999994
351450,2009,251652.0,503304.0
351450,2010,479936.0,959872.0
351450,2011,119092.0,238184.0
351450,2012,543810.9199999999,1087621.8399999999
351450,2013,616599.8799999999,1233199.7599999998
351450,2014,1696899.3999999997,3393798.7999999993
351450,2015,1361411.2,2722822.4
351450,2016,5296780.44,10593560.88
351450,2017,773236.0,1546472.0
351450,2018,2380595.56,4761191.12
351450,2019,1123866.0799999998,2247732.1599999997
351450,2020,2395153.04,4790306.08
351450,2021,865767.72,1731535.44
351450,2022,783128.36,1566256.72
351450,2023,764123.8,1528247.6
351450,2024,7547070.399999998,15094140.799999995
351450,2025,1284810.56,2569621.12
351460,2009,144740.0,289480.0
351460,2010,59276.0,118552.0
351460,2011,37964.0,75928.0
351460,2012,443988.96,887977.92
351460,2013,94699.96,189399.92
351460,2014,9446034.000000007,18892068.000000015
351460,2015,237859.88,475719.76
351460,2016,820900.84,1641801.68
351460,2017,556559.6,1113119.2
351460,2018,1547530.6,3095061.2
351460,2019,1505509.9199999997,3011019.8399999994
351460,2020,3645114.2799999993,7290228.559999999
351460,2021,4780805.960000002,9561611.920000004
351460,2022,3451988.6,6903977.2
351460,2023,1556750.12,3113500.24
351460,2024,2183538.48,4367076.96
351460,2025,257168.32,514336.64
351470,2009,141820.0,283640.0
351470,2010,116280.0,232560.0
351470,2011,8000.0,16000.0
351470,2012,52932.16,105864.32
351470,2013,752698.36,1505396.72
351470,2014,3708864.719999999,7417729.439999998
351470,2015,1148628.4,2297256.8
351470,2016,4274592.16,8549184.32
351470,2017,717992.28,1435984.56
351470,2018,96754.24,193508.48
351470,2019,487279.84,974559.68
351470,2020,452039.8,904079.6
351470,2021,609272.1200000001,1218544.2400000002
351470,2022,977428.84,1954857.68
351470,2023,667680.64,1335361.28
351470,2024,1402655.0399999998,2805310.0799999996
351470,2025,904588.36,1809176.72
351480,2009,120556.0,241112.0
351480,2010,93352.0,186704.0
351480,2011,180000.0,360000.0
351480,2012,43630.0,87260.0
351480,2014,272323.68,544647.36
351480,2015,374962.88,749925.76
351480,2016,682779.0,1365558.0
351480,2017,794301.5599999999,1588603.1199999999
351480,2018,277792.36,555584.72
351480,2019,484844.0,969688.0
351480,2021,92247.4,184494.8
351480,2022,7020.0,14040.0
351480,2023,0.0,0.0
351480,2024,0.0,0.0
351490,2009,512588.0,1025176.0
351490,2010,601052.0,1202104.0
351490,2011,0.0,0.0
351490,2012,74966.0,149932.0
351490,2013,131402.19999999998,262804.39999999997
351490,2014,337987.88,675975.76
351490,2015,131367.96,262735.92
351490,2016,401547.76,803095.52
351490,2017,30038.36,60076.72
351490,2018,80679.96,161359.92
351490,2019,160432.03999999998,320864.07999999996
351490,2020,282709.92,565419.84
351490,2021,226512.48,453024.96
351490,2022,208083.84000000003,416167.68000000005
351490,2023,31581.48,63162.96
351490,2024,118112.64,236225.28
351490,2025,28307.24,56614.48
351492,2009,17020.0,34040.0
351492,2010,115756.0,231512.0
351492,2011,0.0,0.0
351492,2012,293181.12,586362.24
351492,2014,1507657.7599999998,3015315.5199999996
351492,2015,1982548.44,3965096.88
351492,2016,515671.16,1031342.32
351492,2017,354274.96,708549.92
351492,2018,692612.8799999999,1385225.7599999998
351492,2019,254780.72,509561.44
351492,2020,894562.28,1789124.56
351492,2021,457784.56000000006,915569.1200000001
351492,2022,78680.0,157360.0
351492,2024,489924.76,979849.52
351492,2025,256497.84000000003,512995.68000000005
351495,2009,40140.0,80280.0
351495,2010,67188.0,134376.0
351495,2011,32000.0,64000.0
351495,2012,76812.95999999999,153625.91999999998
351495,2013,167927.91999999998,335855.83999999997
351495,2014,986940.3199999998,1973880.6399999997
351495,2015,226099.92,452199.84
351495,2016,337376.80000000005,674753.6000000001
351495,2017,67108.0,134216.0
351495,2018,151974.44,303948.88
351495,2019,159565.0,319130.0
351495,2020,227417.96,454835.92
351495,2021,35760.92,71521.84
351495,2022,5132.0,10264.0
351495,2023,75472.8,150945.6
351495,2024,108833.56,217667.12
351500,2009,2189186.2800000003,4378372.5600000005
351500,2010,4733460.0,9466920.0
351500,2011,206312.0,412624.0
351500,2012,4842665.8,9685331.6
351500,2013,1013108.84,2026217.68
351500,2014,3858827.6800000006,7717655.360000001
351500,2015,5341361.48,10682722.96
351500,2016,1624573.4799999995,3249146.959999999
351500,2017,16759320.200000014,33518640.40000003
351500,2018,5985082.72,11970165.44
351500,2019,1270244.68,2540489.36
351500,2020,18273964.04000005,36547928.0800001
351500,2021,15842498.840000004,31684997.680000007
351500,2022,26726801.08000001,53453602.16000002
351500,2023,4517170.6,9034341.2
351500,2024,1109608.28,2219216.56
351500,2025,498686.08,997372.16
351510,2009,683360.0,1366720.0
351510,2010,731940.0,1463880.0
351510,2011,211760.0,423520.0
351510,2012,3437569.3200000003,6875138.640000001
351510,2013,2770848.76,5541697.52
351510,2014,995975.6,1991951.2
351510,2015,1960363.3199999991,3920726.6399999983
351510,2016,6151449.279999998,12302898.559999997
351510,2017,1147216.4,2294432.8
351510,2018,3017943.04,6035886.08
351510,2019,3845761.88,7691523.76
351510,2020,8609392.000000004,17218784.000000007
351510,2021,2086948.84,4173897.68
351510,2022,683361.6399999999,1366723.2799999998
351510,2023,1018691.76,2037383.52
351510,2024,1992905.96,3985811.92
351510,2025,433356.64,866713.28
351512,2009,262396.0,524792.0
351512,2010,498808.0,997616.0
351512,2011,77004.0,154008.0
351512,2012,533665.28,1067330.56
351512,2013,673040.44,1346080.88
351512,2014,635301.8,1270603.6
351512,2015,281535.84,563071.68
351512,2016,84913.95999999999,169827.91999999998
351512,2017,131111.36,262222.72
351512,2018,125976.0,251952.0
351512,2019,128527.96,257055.92
351512,2020,265259.88,530519.76
351512,2021,63460.03999999999,126920.07999999999
351512,2022,80157.08,160314.16
351512,2023,377198.12,754396.24
351512,2024,607481.3200000001,1214962.6400000001
351515,2009,502012.0,1004024.0
351515,2010,3143872.0,6287744.0
351515,2011,2099492.8,4198985.6
351515,2012,4676127.88,9352255.76
351515,2013,7497610.959999999,14995221.919999998
351515,2014,8881956.52,17763913.04
351515,2015,7485822.439999999,14971644.879999997
351515,2016,8184412.800000001,16368825.600000001
351515,2017,3085419.08,6170838.16
351515,2018,2789775.84,5579551.68
351515,2019,2891878.48,5783756.96
351515,2020,1743071.88,3486143.76
351515,2021,1582467.9599999995,3164935.919999999
351515,2022,688712.9600000001,1377425.9200000002
351515,2023,317435.96,634871.92
351515,2024,164474.91999999998,328949.83999999997
351515,2025,116051.2,232102.4
351518,2009,2466256.0,4932512.0
351518,2010,8689236.0,17378472.0
351518,2011,2960444.0,5920888.0
351518,2012,2749980.8000000003,5499961.600000001
351518,2013,2622864.639999999,5245729.279999998
351518,2014,2317877.36,4635754.72
351518,2015,2411990.88,4823981.76
351518,2016,431834.12000000005,863668.2400000001
351518,2017,7914974.72,15829949.44
351518,2018,2010820.84,4021641.68
351518,2019,935727.4399999996,1871454.8799999992
351518,2020,4853136.719999998,9706273.439999996
351518,2021,3515908.96,7031817.92
351518,2022,2849441.96,5698883.92
351518,2023,3109506.9200000004,6219013.840000001
351518,2024,1924838.32,3849676.64
351518,2025,119086.64,238173.28
351519,2009,76140.0,152280.0
351519,2010,47260.0,94520.0
351519,2011,0.0,0.0
351519,2013,33846.119999999995,67692.23999999999
351519,2015,123101.92,246203.84
351519,2016,0.0,0.0
351519,2017,169933.28,339866.56
351519,2020,303937.12,607874.24
351519,2021,402587.56,805175.12
351519,2022,2596.0,5192.0
351519,2024,0.0,0.0
351519,2025,134339.88,268679.76
351520,2009,160560.0,321120.0
351520,2010,405172.0,810344.0
351520,2011,16000.0,32000.0
351520,2012,601675.36,1203350.72
351520,2013,331325.48,662650.96
351520,2014,753553.36,1507106.72
351520,2015,917989.6,1835979.2
351520,2016,1406611.6399999997,2813223.2799999993
351520,2017,1295293.2799999998,2590586.5599999996
351520,2018,1986473.96,3972947.92
351520,2019,1638337.4,3276674.8
351520,2020,759595.6799999998,1519191.3599999996
351520,2021,435473.36,870946.72
351520,2022,347666.24,695332.48
351520,2023,374517.28,749034.56
351520,2024,533638.04,1067276.08
351520,2025,411580.48,823160.96
351530,2011,21024.0,42048.0
351530,2012,389536.6,779073.2
351530,2013,60668.56,121337.12
351530,2015,424707.7599999999,849415.5199999998
351530,2016,636903.04,1273806.08
351530,2017,488913.2,977826.4
351530,2018,322966.16,645932.32
351530,2019,846298.0,1692596.0
351530,2020,989081.16,1978162.32
351530,2021,554166.08,1108332.16
351530,2022,569504.28,1139008.56
351530,2023,219043.36,438086.72
351530,2024,419444.8000000001,838889.6000000002
351530,2025,368484.8,736969.6
351535,2012,81133.23999999999,162266.47999999998
351535,2014,154685.84,309371.68
351535,2016,50910.8,101821.6
351535,2019,103135.96,206271.92
351535,2023,0.0,0.0
351535,2024,551460.64,1102921.28
351540,2009,302868.0,605736.0
351540,2010,763616.0,1527232.0
351540,2011,174828.0,349656.0
351540,2012,1475930.84,2951861.68
351540,2013,2861697.559999999,5723395.119999998
351540,2014,4360556.159999999,8721112.319999998
351540,2015,1949605.96,3899211.92
351540,2016,901215.84,1802431.68
351540,2017,800402.9199999999,1600805.8399999999
351540,2018,1163382.48,2326764.96
351540,2019,272075.88,544151.76
351540,2020,417516.6,835033.2
351540,2021,962282.0399999998,1924564.0799999996
351540,2022,644803.6,1289607.2
351540,2023,919299.96,1838599.92
351540,2024,2621034.28,5242068.56
351540,2025,1108769.08,2217538.16
351550,2009,4497060.0,8994120.0
351550,2010,16752484.0,33504968.0
351550,2011,7488182.4,14976364.8
351550,2012,22109982.36000001,44219964.72000002
351550,2013,25310477.639999986,50620955.27999997
351550,2014,25020505.519999985,50041011.03999997
351550,2015,16822949.599999998,33645899.199999996
351550,2016,11241559.72,22483119.44
351550,2017,25614887.76000003,51229775.52000006
351550,2018,50545121.44000003,101090242.88000005
351550,2019,19599423.12000001,39198846.24000002
351550,2020,20317562.96,40635125.92
351550,2021,13309152.320000002,26618304.640000004
351550,2022,18645771.16,37291542.32
351550,2023,11577058.44,23154116.88
351550,2024,24750578.36,49501156.72
351550,2025,3985933.44,7971866.88
351560,2009,118272.0,236544.0
351560,2010,196560.0,393120.0
351560,2011,158108.0,316216.0
351560,2012,838058.8400000002,1676117.6800000004
351560,2013,330323.36,660646.72
351560,2014,708283.68,1416567.36
351560,2015,421723.8000000001,843447.6000000002
351560,2016,501897.32,1003794.64
351560,2017,994668.12,1989336.24
351560,2018,894573.96,1789147.92
351560,2019,1142917.0399999998,2285834.0799999996
351560,2020,1062797.8,2125595.6
351560,2021,1167726.6,2335453.2
351560,2022,188092.84000000003,376185.68000000005
351560,2023,552553.48,1105106.96
351560,2024,524824.52,1049649.04
351560,2025,303343.2,606686.4
351565,2011,8000.0,16000.0
351565,2019,32660.92,65321.84
351565,2023,75960.64,151921.28
351570,2009,19448752.96,38897505.92
351570,2010,41907088.0,83814176.0
351570,2011,48186104.0,96372208.0
351570,2012,60349219.15999998,120698438.31999996
351570,2013,46833410.52000001,93666821.04000002
351570,2014,13709696.079999998,27419392.159999996
351570,2015,15493823.76000001,30987647.52000002
351570,2016,10439200.28,20878400.56
351570,2017,15514204.360000003,31028408.720000006
351570,2018,18044752.840000007,36089505.680000015
351570,2019,10925989.920000007,21851979.840000015
351570,2020,16003000.88000004,32006001.76000008
351570,2021,8116982.3999999985,16233964.799999997
351570,2022,13871547.920000006,27743095.84000001
351570,2023,11972241.280000005,23944482.56000001
351570,2024,8822024.24,17644048.48
351570,2025,938609.12,1877218.24
351580,2011,38816.0,77632.0
351580,2012,81132.16,162264.32
351580,2013,315483.08,630966.16
351580,2014,60827.28,121654.56
351580,2015,150467.12,300934.24
351580,2017,181096.24,362192.48
351580,2021,3508.0,7016.0
351590,2010,120744.0,241488.0
351590,2011,53224.0,106448.0
351590,2012,0.0,0.0
351590,2013,53633.32,107266.64
351590,2014,98634.64,197269.28
351590,2015,127170.32,254340.64
351590,2016,63999.96,127999.92
351590,2018,87541.16,175082.32
351590,2019,294929.19999999995,589858.3999999999
351590,2020,5070.28,10140.56
351590,2021,17403.08,34806.16
351590,2022,5888.0,11776.0
351590,2023,212652.0,425304.0
351600,2009,274832.0,549664.0
351600,2010,371208.0,742416.0
351600,2011,56080.8,112161.6
351600,2012,480529.88,961059.76
351600,2013,1109593.68,2219187.36
351600,2014,2625616.68,5251233.36
351600,2015,1596823.0,3193646.0
351600,2016,1030049.12,2060098.24
351600,2017,1367317.44,2734634.88
351600,2018,916408.28,1832816.56
351600,2019,1190582.68,2381165.36
351600,2020,848748.32,1697496.64
351600,2021,348993.56,697987.12
351600,2022,81506.6,163013.2
351600,2023,745537.7200000001,1491075.4400000002
351600,2024,651510.68,1303021.36
351600,2025,70109.08,140218.16
351610,2009,103380.0,206760.0
351610,2010,40140.0,80280.0
351610,2012,21775.08,43550.16
351610,2013,134676.08,269352.16
351610,2014,36982.68,73965.36
351610,2015,63999.96,127999.92
351610,2017,101523.96,203047.92
351610,2018,137141.8,274283.6
351610,2020,393567.84,787135.68
351610,2021,286794.16000000003,573588.3200000001
351610,2022,122499.08,244998.16
351610,2023,200624.32,401248.64
351610,2025,73574.4,147148.8
351620,2009,71293823.75999999,142587647.51999998
351620,2010,174844352.0,349688704.0
351620,2011,72861580.0,145723160.0
351620,2012,160748929.0,321497858.0
351620,2013,189058851.0,378117702.0
351620,2014,185437366.0,370874732.0
351620,2015,166680992.44,333361984.88
351620,2016,143807354.60000005,287614709.2000001
351620,2017,254240630.0800005,508481260.160001
351620,2018,264538787.00000003,529077574.00000006
351620,2019,263541088.04000005,527082176.0800001
351620,2020,217458679.72000065,434917359.4400013
351620,2021,116516899.07999998,233033798.15999997
351620,2022,91831913.56,183663827.12
351620,2023,97858284.35999998,195716568.71999997
351620,2024,99125321.04000002,198250642.08000004
351620,2025,25872570.4,51745140.8
351630,2009,3233526.4,6467052.8
351630,2010,6996960.0,13993920.0
351630,2011,2821724.0,5643448.0
351630,2012,9079967.6,18159935.2
351630,2013,6958015.919999998,13916031.839999996
351630,2014,7231933.359999999,14463866.719999999
351630,2015,5817313.880000001,11634627.760000002
351630,2016,28371660.20000001,56743320.40000002
351630,2017,20254325.92,40508651.84
351630,2018,15538722.48,31077444.96
351630,2019,19957104.040000018,39914208.080000035
351630,2020,23038951.88000002,46077903.76000004
351630,2021,4543395.4,9086790.8
351630,2022,2636586.48,5273172.96
