cod_ibge,ano,qtd_uh_financiadas,vlr_subsidio
352290,2014,280,5424144.8
352290,2015,556,11358019.159999998
352290,2016,320,5713242.519999998
352290,2017,116,2082650.36
352290,2018,232,5153729.159999999
352290,2019,344,7657334.239999998
352290,2020,360,7360813.879999999
352290,2021,300,6587438.28
352290,2022,240,4608519.680000001
352290,2023,216,3608797.88
352290,2024,292,6776487.639999999
352290,2025,92,1866128.2800000005
352300,2014,4,0.0
352300,2016,4,15214.2
352300,2022,8,78000.23999999999
352300,2023,12,79791.44
352310,2009,804,13147403.72
352310,2010,648,9176240.0
352310,2011,948,7112108.0
352310,2012,2912,68005214.36
352310,2013,1312,27190240.72000001
352310,2014,852,12092104.96
352310,2015,1140,9683414.64
352310,2016,1684,14980233.68
352310,2017,2492,59462570.67999996
352310,2018,1636,18846444.12
352310,2019,1272,11588974.360000003
352310,2020,2360,60372608.920000136
352310,2021,1392,28255068.680000007
352310,2022,464,5845417.52
352310,2023,808,6359622.44
352310,2024,2040,17312023.200000003
352310,2025,572,2516625.8
352320,2009,212,1802608.92
352320,2010,308,5064552.0
352320,2011,276,1847952.0
352320,2012,264,5082965.399999999
352320,2013,224,4532764.799999999
352320,2014,376,7283757.519999999
352320,2015,672,14387556.080000004
352320,2016,648,13001487.84
352320,2017,668,15084649.56
352320,2018,472,12495610.88
352320,2019,424,11303518.840000002
352320,2020,520,12015528.279999996
352320,2021,400,11228008.72
352320,2022,292,6303861.880000001
352320,2023,476,9115865.96
352320,2024,608,12847497.48
352320,2025,200,3891046.6
352330,2010,4,40140.0
352330,2013,4,33710.76
352330,2014,4,63999.96
352340,2009,468,5516408.56
352340,2010,780,11397892.0
352340,2011,748,4951088.0
352340,2012,408,4540933.48
352340,2013,632,7591921.119999998
352340,2014,556,6220807.719999998
352340,2015,1800,23222860.320000008
352340,2016,1608,20692515.52
352340,2017,2312,35113088.64000001
352340,2018,2028,42866619.08
352340,2019,1552,27789667.96000005
352340,2020,684,8043806.92
352340,2021,508,5421247.08
352340,2022,1056,5578263.08
352340,2023,1364,8414362.48
352340,2024,864,2773464.16
352340,2025,104,659525.16
352350,2009,112,903408.0
352350,2010,120,1307548.0
352350,2011,92,215380.0
352350,2012,52,655782.8400000001
352350,2013,20,257119.32
352350,2014,8,38813.64
352350,2015,52,374213.84
352350,2016,36,411283.16
352350,2017,52,436040.88000000006
352350,2018,64,745648.44
352350,2019,44,331222.16
352350,2020,20,370464.36
352350,2021,16,128254.96
352350,2022,24,309768.68000000005
352350,2023,32,8112.0
352350,2024,136,905100.4
352350,2025,32,66311.92
352360,2010,16,192900.0
352360,2011,8,0.0
352360,2012,8,101848.08
352360,2013,4,52179.16
352360,2014,104,1652366.2399999993
352360,2015,104,1631379.9600000002
352360,2016,8,12371.96
352360,2017,8,0.0
352360,2018,604,12161045.760000007
352360,2019,500,10558286.280000018
352360,2020,24,243675.16
352360,2021,8,7020.0
352360,2022,24,206728.2
352360,2023,48,194704.84
352360,2024,144,2073137.52
352360,2025,16,257325.32
352370,2010,24,372764.0
352370,2011,12,51788.0
352370,2012,20,421798.44000000006
352370,2013,20,366415.88
352370,2014,8,198180.0
352370,2015,20,411759.92
352370,2016,16,253567.0
352370,2017,12,311039.92000000004
352370,2018,4,77633.68
352370,2019,28,459646.44000000006
352370,2020,16,322011.4
352370,2021,4,107108.04
352370,2022,12,156115.71999999997
352370,2024,20,551649.72
352370,2025,4,0.0
352380,2009,40,423560.0
352380,2010,68,910148.0
352380,2011,52,240344.0
352380,2012,52,774004.52
352380,2013,36,594887.52
352380,2014,32,652399.6799999998
352380,2015,28,286125.88
352380,2016,16,236900.96
352380,2017,68,1028341.68
352380,2018,44,761187.36
352380,2019,68,1118205.44
352380,2020,48,1095663.36
352380,2021,40,799057.52
352380,2022,36,521702.56000000006
352380,2023,52,461034.24
352380,2024,112,2243963.16
352380,2025,44,741162.0800000001
352390,2009,696,9212669.48
352390,2010,1320,23313152.0
352390,2011,1156,10672983.2
352390,2012,1832,39034893.720000006
352390,2013,2520,60300994.44000004
352390,2014,2872,66827939.08000003
352390,2015,2156,49886068.96
352390,2016,2224,64114038.59999999
352390,2017,1480,29389769.36
352390,2018,1384,20857075.88
352390,2019,828,8443423.4
352390,2020,1232,21388367.20000001
352390,2021,1480,17722927.160000004
352390,2022,1532,12779567.04
352390,2023,2392,25809276.200000003
352390,2024,2804,26750211.4
352390,2025,760,7342596.560000001
352400,2009,128,1239824.0
352400,2010,348,4528448.0
352400,2011,132,435876.0
352400,2012,48,549652.52
352400,2013,280,3870119.08
352400,2014,268,4832983.92
352400,2015,500,3350096.4
352400,2016,2032,46548095.88
352400,2017,1308,24036286.4
352400,2018,960,16994053.68000001
352400,2019,596,9815362.920000011
352400,2020,868,13706140.880000005
352400,2021,836,6889752.76
352400,2022,176,494643.68
352400,2023,204,541795.64
352400,2024,496,154627.44
352400,2025,32,65567.88
352410,2009,220,2418748.0
352410,2010,472,7069432.0
352410,2011,272,1551224.0
352410,2012,168,2718617.4000000004
352410,2013,184,3565424.96
352410,2014,256,4944173.32
352410,2015,568,10964335.160000002
352410,2016,432,6458489.72
352410,2017,312,5777400.6
352410,2018,276,5260865.5600000005
352410,2019,468,8978154.64000002
352410,2020,380,7304209.239999998
352410,2021,356,6118200.079999999
352410,2022,252,4535878.76
352410,2023,184,2332042.5600000005
352410,2024,360,5110100.44
352410,2025,112,793210.0
352420,2009,12,76596.0
352420,2010,16,196560.0
352420,2011,32,63080.0
352420,2012,20,351416.60000000003
352420,2013,20,426544.4
352420,2014,12,141653.68
352420,2015,32,449183.7599999999
352420,2016,48,594281.76
352420,2017,36,393305.72
352420,2018,36,554740.0
352420,2019,12,185057.52
352420,2020,28,325832.28
352420,2021,12,281189.36
352420,2022,8,123046.72
352420,2023,4,0.0
352420,2024,20,94342.68
352430,2009,336,3580349.2
352430,2010,552,8481800.0
352430,2011,636,3733384.8
352430,2012,544,10109378.560000002
352430,2013,500,8519346.239999998
352430,2014,444,7002430.919999999
352430,2015,740,10949292.72
352430,2016,684,7426412.64
352430,2017,1008,19143521.6
352430,2018,1120,21193068.4
352430,2019,1240,25283711.12000001
352430,2020,1396,28836150.52
352430,2021,1092,19195636.880000003
352430,2022,836,13273816.56
352430,2023,896,12841032.840000004
352430,2024,1228,17150251.36
352430,2025,288,4360270.32
352440,2009,2412,32144203.84
352440,2010,3772,62096812.0
352440,2011,4404,32272020.000000004
352440,2012,7432,178616182.39999974
352440,2013,4576,94836296.60000002
352440,2014,4120,77789275.72
352440,2015,4240,64461980.20000001
352440,2016,4572,99458953.88
352440,2017,3732,48150530.68000001
352440,2018,3888,56268902.080000006
352440,2019,3444,50755953.04000007
352440,2020,3744,67850655.3600001
352440,2021,5108,81481798.32000001
352440,2022,3316,44554327.24
352440,2023,3344,23517604.52000001
352440,2024,5228,29532969.64
352440,2025,1212,5906463.88
352450,2009,4,66056.0
352450,2010,32,527784.0
352450,2011,24,120792.0
352450,2012,120,2193609.96
352450,2013,36,679159.7199999999
352450,2014,48,817187.76
352450,2015,64,1198279.4399999997
352450,2016,44,733028.24
352450,2017,84,1120540.16
352450,2018,140,3109843.5600000005
352450,2019,56,1050561.7999999998
352450,2020,152,2754368.52
352450,2021,96,1731077.96
352450,2022,72,876052.2
352450,2023,84,1372893.8
352450,2024,220,4765954.76
352450,2025,32,596856.0800000001
352460,2009,124,863838.16
352460,2010,244,1860864.0
352460,2011,116,462420.0
352460,2012,104,1206831.6
352460,2013,184,3441508.32
352460,2014,140,2307830.4
352460,2015,80,367521.64
352460,2016,56,990514.04
352460,2017,72,1184628.12
352460,2018,40,615096.08
352460,2019,24,210688.16
352460,2020,20,236726.48
352460,2021,12,59855.2
352460,2022,12,43710.64
352460,2023,32,114155.28
352460,2024,8,94427.44
352470,2009,264,3217752.0
352470,2010,972,20452156.0
352470,2011,816,11392748.0
352470,2012,1356,37077693.08000001
352470,2013,1256,33566704.16000001
352470,2014,604,13663920.2
352470,2015,500,6460557.760000001
352470,2016,2540,74616700.96000004
352470,2017,1328,22526327.120000005
352470,2018,308,3413135.4399999995
352470,2019,160,1493681.52
352470,2020,512,4334628.32
352470,2021,144,806134.2799999999
352470,2022,252,222828.68
352470,2023,1064,5555599.720000001
352470,2024,1116,3358954.6
352470,2025,752,2867958.68
352480,2009,236,2438728.0
352480,2010,240,2824600.0
352480,2011,480,2419028.0
352480,2012,664,12764882.560000008
352480,2013,224,3815129.0
352480,2014,224,3348482.96
352480,2015,308,4558870.119999999
352480,2016,432,5131005.4
352480,2017,2344,46722981.20000003
352480,2018,324,5553145.799999999
352480,2019,276,3654838.08
352480,2020,320,5252125.159999999
352480,2021,224,3423271.56
352480,2022,240,2225611.3600000003
352480,2023,360,3468366.12
352480,2024,488,5600656.399999999
352480,2025,200,2631749.9999999995
352490,2010,4,40140.0
352490,2012,4,63999.96
352490,2015,96,2772608.64
352490,2016,40,857860.8799999999
352490,2018,4,18619.28
352490,2022,8,0.0
352490,2023,8,0.0
352490,2024,4,129552.28
352500,2009,1120,15882136.16
352500,2010,1664,26164020.0
352500,2011,860,6855716.0
352500,2012,856,11069134.4
352500,2013,1780,35537577.360000014
352500,2014,660,9984907.44
352500,2015,524,3848060.76
352500,2016,808,4529293.5600000005
352500,2017,1192,8653066.04
352500,2018,1088,7935871.72
352500,2019,672,5469898.719999998
352500,2020,448,2260409.16
352500,2021,220,422232.72
352500,2022,472,880561.56
352500,2023,472,1066990.16
352500,2024,376,1293204.4
352500,2025,80,250001.2
352510,2009,332,3785212.0
352510,2010,696,10608748.0
352510,2011,1732,11641492.000000002
352510,2012,1036,20758860.12
352510,2013,576,11409247.600000003
352510,2014,632,13256562.280000009
352510,2015,312,4312075.32
352510,2016,320,3692852.08
352510,2017,536,11252593.52
352510,2018,872,26425971.12000001
352510,2019,668,17143873.28
352510,2020,844,22206986.92
352510,2021,756,16860715.200000003
352510,2022,784,20196786.200000007
352510,2023,868,17637869.519999996
352510,2024,1760,42573872.15999999
352510,2025,384,4865006.12
352520,2009,32,309480.0
352520,2010,52,649444.0
352520,2011,20,71768.0
352520,2012,24,359940.75999999995
352520,2013,184,3063863.8
352520,2014,112,1887223.76
352520,2015,248,1242907.64
352520,2016,284,3948455.159999999
352520,2017,280,1329488.3200000003
352520,2018,540,3507071.3600000003
352520,2019,76,350723.31999999995
352520,2020,52,461073.24
352520,2022,28,0.0
352520,2023,228,456930.24
352520,2024,428,426185.48
352520,2025,148,22092.120000000003
352530,2009,2244,42915008.0
352530,2010,1900,38808468.0
352530,2011,1768,18280023.2
352530,2012,2564,65357749.96000004
352530,2013,1168,24391898.08000001
352530,2014,2312,54015712.360000014
352530,2015,1124,15421977.680000002
352530,2016,1384,14985121.840000002
352530,2017,2024,30938274.28000001
352530,2018,3392,110708948.47999984
352530,2019,3076,84019663.2800001
352530,2020,1720,38587270.80000003
352530,2021,2900,75709884.91999999
352530,2022,2048,37842348.00000001
352530,2023,2656,42084851.95999999
352530,2024,4220,80047957.64000002
352530,2025,1080,18338553.56
352540,2009,8,76956.0
352540,2010,20,351172.0
352540,2011,4,0.0
352540,2012,4,60932.16
352540,2013,12,286256.0
352540,2014,60,1190877.4
352540,2015,156,2918156.32
352540,2016,100,1774253.64
352540,2017,88,1820218.48
352540,2018,88,1968104.68
352540,2019,104,2334074.52
352540,2020,92,1647197.88
352540,2021,52,595775.52
352540,2022,20,213705.6
352540,2023,12,22603.92
352540,2024,44,328848.48
352540,2025,12,0.0
352550,2010,4,64616.0
352550,2012,8,105864.32
352550,2013,4,0.0
352550,2015,8,63709.76
352550,2016,8,0.0
352550,2017,4,0.0
352550,2018,8,0.0
352550,2019,16,150711.88
352550,2020,4,27598.4
352550,2021,8,115951.44
352550,2022,4,0.0
352550,2024,16,150500.03999999998
352560,2009,20,207496.0
352560,2010,68,870880.0
352560,2011,52,339712.0
352560,2012,48,925469.72
352560,2013,32,575040.32
352560,2014,20,294724.32
352560,2015,12,127999.96
352560,2016,4,20461.88
352560,2017,16,226847.64
352560,2018,20,172669.48
352560,2019,4,0.0
352560,2020,16,188873.52
352560,2021,16,154734.12
352560,2022,16,277813.0
352560,2023,32,384245.24
352560,2024,60,711619.0399999999
352560,2025,16,262238.44
352570,2009,452,5712928.0
352570,2010,488,7727068.0
352570,2011,432,2042964.0
352570,2012,596,11392491.800000004
352570,2013,244,4861391.759999999
352570,2014,208,3392768.9599999995
352570,2015,172,1407484.4799999995
352570,2016,1056,16308620.440000014
352570,2017,496,8946958.04
352570,2018,420,7764335.799999999
352570,2019,660,12679197.96
352570,2020,820,17436258.6
352570,2021,300,4421466.52
352570,2022,312,3413859.4000000004
352570,2023,512,7661903.56
352570,2024,684,7996075.439999999
352570,2025,172,2183370.92
352580,2009,4,40140.0
352580,2010,8,21708.0
352580,2011,16,52000.0
352580,2012,20,242108.8
352580,2013,12,269315.88
352580,2014,24,507687.84
352580,2015,12,217739.88
352580,2016,8,155939.91999999998
352580,2017,24,490628.12
352580,2018,68,1573387.1599999997
352580,2019,32,854750.5599999999
352580,2020,64,1389914.08
352580,2021,32,810833.3200000001
352580,2022,36,571068.8
352580,2023,120,3204960.5600000005
352580,2024,272,8653175.0
352580,2025,56,1500180.04
352585,2009,8,116884.0
352585,2010,4,44140.0
352585,2011,4,8000.0
352585,2014,24,338961.96
352585,2015,20,373555.84
352585,2016,36,1034884.2
352585,2018,8,32997.08
352585,2019,4,94851.96
352585,2020,8,87642.32
352585,2023,12,0.0
352585,2024,8,99490.84
352590,2009,1000,9217992.56
352590,2010,4032,55625720.0
352590,2011,7932,41677764.0
352590,2012,5596,82959968.44000004
352590,2013,6564,113557834.43999994
352590,2014,4968,57286372.52000005
352590,2015,3464,28493241.559999995
352590,2016,6292,80686440.80000004
352590,2017,5288,32973679.320000023
352590,2018,4072,18895526.160000004
352590,2019,2336,7192486.08
352590,2020,1696,10631006.320000008
352590,2021,2952,5047004.239999999
352590,2022,3860,5636295.12
352590,2023,5548,8496046.880000003
352590,2024,4548,7441498.0
352590,2025,1092,1068219.16
352600,2009,44,441164.0
352600,2010,40,471820.0
352600,2011,44,146980.0
352600,2012,60,1055481.7600000002
352600,2013,168,2776174.4
352600,2014,128,2455770.52
352600,2015,72,1168280.68
352600,2016,124,1567516.6800000002
352600,2017,180,2684738.88
352600,2018,172,2444477.68
352600,2019,100,1369966.12
352600,2020,60,762473.96
352600,2021,24,231136.52
352600,2022,100,827925.7600000001
352600,2023,168,1432208.64
352600,2024,244,2818771.2
352600,2025,52,593379.32
352610,2009,52,538935.0800000001
352610,2010,52,657040.0
352610,2011,56,235012.8
352610,2012,20,328061.75999999995
352610,2013,92,1386494.16
352610,2014,68,1058539.36
352610,2015,104,1782868.1199999996
352610,2016,28,396837.72
352610,2017,36,697300.3200000001
352610,2018,56,1148431.52
352610,2019,68,1165773.64
352610,2020,68,1552993.3999999997
352610,2021,52,626235.0
352610,2022,24,378727.8799999999
352610,2023,76,1216245.4400000002
352610,2024,68,835583.0
352620,2010,4,60780.0
352620,2011,4,0.0
352620,2014,4,0.0
352620,2016,4,0.0
352620,2023,4,0.0
352630,2009,4,48140.0
352640,2009,264,3105168.16
352640,2010,260,3358752.0
352640,2011,148,490512.0
352640,2012,252,4532031.160000002
352640,2013,88,1869654.92
352640,2014,72,1054835.64
352640,2015,372,7859141.120000015
352640,2016,344,5859418.560000001
352640,2017,20,26441.4
352640,2018,28,175696.24000000002
352640,2019,56,794646.04
352640,2020,724,12617577.560000043
352640,2021,916,12671080.519999998
352640,2022,336,5477354.76
352640,2023,80,1050044.04
352640,2024,108,979091.92
352640,2025,36,417849.64
352650,2009,12,120420.0
352650,2010,24,256828.0
352650,2011,8,3504.0
352650,2012,20,290512.76
352650,2013,4,73795.95999999999
352650,2014,4,63999.96000000001
352650,2015,8,130788.04
352650,2016,4,71071.96
352650,2017,4,0.0
352650,2018,4,0.0
352650,2019,12,91767.96
352650,2020,4,0.0
352650,2022,8,117496.32
352650,2023,4,36143.2
352650,2024,8,87708.48
352650,2025,4,932.0
352660,2009,8,98124.0
352660,2010,32,412808.0
352660,2011,60,247996.0
352660,2012,100,2503631.52
352660,2013,76,1909547.36
352660,2014,148,3203799.0
352660,2015,96,1840280.4
352660,2016,100,3345805.3999999994
352660,2017,44,940350.0
352660,2018,88,1696553.1999999995
352660,2019,96,1051106.9200000002
352660,2020,64,988906.24
352660,2021,8,137535.52
352660,2022,12,105238.96
352660,2023,24,26298.84
352660,2024,28,228465.68
352660,2025,4,12677.48
352670,2009,588,8104617.12
352670,2010,808,13255248.0
352670,2011,1012,7961934.4
352670,2012,1488,30999234.360000003
352670,2013,716,14581135.4
352670,2014,1164,28949705.919999994
352670,2015,1756,49492649.2
352670,2016,1236,36051486.92
352670,2017,2136,72062672.96000007
352670,2018,2524,82251950.24000005
352670,2019,1684,44947856.96000001
352670,2020,1704,48860083.44000003
352670,2021,2128,47692394.760000005
352670,2022,2132,46149926.72
352670,2023,980,14282139.96
352670,2024,1860,37004726.28
352670,2025,668,9923698.32
352680,2009,864,14444956.0
352680,2010,1168,19887356.0
352680,2011,1064,7859599.2
352680,2012,1064,20035286.08
352680,2013,528,9175163.52
352680,2014,328,5146732.24
352680,2015,388,4565077.44
352680,2016,1128,14642899.040000005
352680,2017,852,9248586.96
352680,2018,592,6961958.28
352680,2019,404,4237150.119999999
352680,2020,420,6652099.199999999
352680,2021,1648,22642409.28
352680,2022,1044,14054633.279999996
352680,2023,1044,11321953.560000002
352680,2024,1496,15028704.88
352680,2025,332,3213214.8800000004
352690,2009,1680,23383996.0
352690,2010,4704,67156740.0
352690,2011,3232,18828699.2
352690,2012,2516,39427901.92000004
352690,2013,3280,66894676.83999998
352690,2014,2308,42620536.35999998
352690,2015,1500,10481903.319999998
352690,2016,4220,101229165.23999998
352690,2017,2496,35595175.24000001
352690,2018,3860,50639315.44000005
352690,2019,2096,26075462.280000083
352690,2020,4068,61083112.76000018
352690,2021,3848,24929105.56
352690,2022,4192,16573864.319999998
352690,2023,5172,35301643.28
352690,2024,5636,45465244.95999999
352690,2025,1480,5692159.839999999
352700,2009,56,551604.0
352700,2010,72,1048488.0
352700,2011,92,318464.0
352700,2012,72,1082386.96
352700,2013,20,342559.84
352700,2014,16,248401.44
352700,2015,28,381931.8000000001
352700,2016,28,524819.6
352700,2017,20,158169.0
352700,2018,16,123834.76
352700,2019,8,114021.76
352700,2020,24,215282.96
352700,2021,4,0.0
352700,2022,4,11849.96
352700,2023,16,109015.52
352700,2024,36,37542.2
352700,2025,8,0.0
352710,2009,224,2290184.0
352710,2010,432,5369236.0
352710,2011,1176,7727292.8
352710,2012,1044,19358246.4
352710,2013,1032,22262170.60000001
352710,2014,1244,23622608.360000003
352710,2015,2804,55009916.72000012
352710,2016,988,13410372.28000001
352710,2017,816,14161009.480000004
352710,2018,4024,120643380.35999994
352710,2019,736,16835466.120000005
352710,2020,1052,25101246.96000001
352710,2021,1500,35891119.199999966
352710,2022,2740,67584288.20000003
352710,2023,1464,33475382.759999994
352710,2024,2832,58770966.03999999
352710,2025,888,19906552.04
352720,2009,412,4511512.04
352720,2010,824,11437036.0
352720,2011,668,4579979.2
352720,2012,732,14658983.760000004
352720,2013,1024,29089804.32000001
352720,2014,772,17225796.200000014
352720,2015,688,9835479.280000005
352720,2016,1340,41123261.36000002
352720,2017,560,11302867.4
352720,2018,1408,22922160.520000007
352720,2019,556,8820983.399999999
352720,2020,388,6866177.719999999
352720,2021,236,3009112.2
352720,2022,636,10920146.64
352720,2023,1148,21215773.24000001
352720,2024,840,11211414.56
352720,2025,112,1452234.2799999998
352725,2011,4,26036.0
352725,2015,4,0.0
352725,2022,4,55975.36
352725,2024,4,16825.48
352725,2025,4,161641.32
352730,2009,8,48636.0
352730,2010,4,40140.0
352730,2012,4,0.0
352730,2013,4,63999.96
352730,2014,4,0.0
352730,2015,20,0.0
352730,2016,32,0.0
352730,2017,12,0.0
352730,2018,64,26042.96
352730,2021,212,2195096.56
352730,2022,456,4902186.88
352730,2023,36,163758.04
352730,2024,16,3484.0
352740,2009,164,2039796.0
352740,2010,400,6371736.0
352740,2011,404,1682073.6
352740,2012,308,5353327.4
352740,2013,260,5225328.52
352740,2014,828,19317082.320000004
352740,2015,316,7060936.239999997
352740,2016,180,2493793.96
352740,2017,124,2000407.32
352740,2018,92,1677100.5599999998
352740,2019,108,1785657.3199999998
352740,2020,88,1266713.6
352740,2021,52,286096.52
352740,2022,76,325914.36000000004
352740,2023,112,654401.92
352740,2024,188,3318270.760000001
352740,2025,48,476136.48
352750,2009,8,80620.0
352750,2010,8,147912.0
352750,2012,4,88932.16
352750,2013,8,199220.0
352750,2014,12,255875.92
352750,2015,12,177097.76
352750,2016,4,88000.0
352750,2017,4,113523.96
352750,2018,4,25846.72
352750,2019,4,47716.52
352750,2021,4,83541.08
352750,2022,4,0.0
352750,2023,4,0.0
352750,2024,4,34941.72
352760,2009,116,1679133.12
352760,2010,320,4573184.0
352760,2011,192,891976.8
352760,2012,180,3275435.08
352760,2013,224,4209502.399999999
352760,2014,300,5088132.92
352760,2015,164,3127644.6
352760,2016,172,2166300.9999999995
352760,2017,176,2454628.12
352760,2018,124,1713890.4399999997
352760,2019,104,1538506.3999999997
352760,2020,184,4009722.959999999
352760,2021,108,1332287.72
352760,2022,76,1589894.4
352760,2023,484,12867382.920000002
352760,2024,236,5807497.44
352760,2025,36,751825.1200000001
352770,2009,4,55208.0
352770,2010,4,72140.0
352770,2014,4,63999.96000000001
352770,2015,16,259559.88
352770,2016,20,348505.84
352770,2017,24,396810.68
352770,2018,8,210114.76
352770,2019,8,83999.95999999999
352770,2020,4,0.0
352770,2021,8,260269.24
352770,2022,4,46826.6
352770,2023,4,111650.44
352770,2024,4,135283.88
352770,2025,4,43243.24
352780,2009,4,40140.0
352780,2010,16,186096.0
352780,2011,12,31480.0
352780,2012,28,523356.9600000001
352780,2013,24,384275.92
352780,2014,20,128666.48
352780,2015,32,507971.72
352780,2016,32,515930.88
352780,2017,60,1039135.3999999998
352780,2018,48,1227689.68
352780,2019,32,689144.2399999999
352780,2020,24,367560.0
352780,2022,8,220790.44
352780,2023,20,370672.24
352780,2024,80,1652423.64
352780,2025,16,61592.52
352790,2010,4,16656.0
352790,2012,8,128679.56
352790,2013,4,72451.95999999999
352790,2014,4,86059.96
352790,2016,8,129249.4
352790,2017,4,88679.95999999999
352790,2018,4,97447.96
352790,2019,8,205399.92
352790,2020,4,106323.96
352790,2024,60,1611774.4799999995
352800,2009,144,1563200.0
352800,2010,276,3119692.0
352800,2011,472,2889624.0
352800,2012,196,2835358.12
352800,2013,180,3017984.08
352800,2014,196,2973290.64
352800,2015,324,4935270.199999998
352800,2016,224,2808339.8
352800,2017,228,2830287.68
352800,2018,452,8816189.480000006
352800,2019,300,6262309.6400000015
352800,2020,240,3887482.7199999993
352800,2021,180,2504787.6
352800,2022,148,1403661.0
352800,2023,208,3055382.080000001
352800,2024,268,3290771.8000000003
352800,2025,56,568141.5600000002
352810,2009,16,161516.0
352810,2010,8,107088.0
352810,2011,16,91644.0
352810,2012,16,209971.24
352810,2013,32,580715.4400000001
352810,2014,36,575784.24
352810,2015,8,148707.91999999998
352810,2016,24,254230.4
352810,2017,48,967421.76
352810,2018,12,332427.92
352810,2019,4,107199.96
352810,2020,32,591324.3200000001
352810,2021,16,260453.68
352810,2022,24,609281.9199999999
352810,2023,24,675683.24
352810,2024,64,965731.92
352810,2025,12,7575.68
352820,2010,4,38560.0
352820,2011,12,44660.0
352820,2012,8,98717.56
352820,2013,8,132227.91999999998
352820,2015,8,63999.96
352820,2016,8,160788.0
352820,2017,4,64341.84
352820,2018,4,123087.96
352820,2020,4,80007.96
352820,2021,4,7020.0
352820,2023,20,626585.6799999999
352820,2024,36,760356.24
352820,2025,16,68573.72
352830,2010,4,55584.0
352830,2011,8,26936.0
352830,2014,72,1371399.24
352830,2015,8,83702.64000000001
352830,2016,4,20914.4
352830,2017,20,257066.12
352830,2018,12,268456.92
352830,2019,12,173779.92
352830,2021,20,353686.72
352830,2022,8,131085.16
352830,2023,8,14882.4
352830,2024,4,64205.88
352830,2025,4,105298.04
352840,2009,292,3553813.72
352840,2010,156,1709896.0
352840,2011,120,559700.0
352840,2012,168,2443785.84
352840,2013,172,3281137.6800000006
352840,2014,372,4900189.839999999
352840,2015,532,8297314.4
352840,2016,664,12575884.12
352840,2017,532,6320163.8
352840,2018,416,3452196.92
352840,2019,320,3886115.439999999
352840,2020,388,4151478.519999999
352840,2021,332,2670622.4799999995
352840,2022,352,2404187.64
352840,2023,548,3412087.6800000006
352840,2024,608,2691926.16
352840,2025,148,567594.8
352850,2009,76,707248.0
352850,2010,88,1211164.0
352850,2011,80,737720.0
352850,2012,88,1108329.44
352850,2013,160,1663259.5599999998
352850,2014,164,1016229.48
352850,2015,176,916655.6399999998
352850,2016,164,1552464.44
352850,2017,180,951154.0399999998
352850,2018,124,925114.52
352850,2019,80,492933.5199999999
352850,2020,40,494715.20000000007
352850,2021,4,26151.32
352850,2022,48,85980.0
352850,2023,144,206454.28000000003
352850,2024,184,589853.9199999999
352850,2025,24,242246.6
352860,2009,152,1571988.0
352860,2010,164,2514624.0
352860,2011,404,2927996.0
352860,2012,324,6001312.359999993
352860,2013,48,671254.56
352860,2014,68,1216126.3200000003
352860,2015,56,929741.3199999998
352860,2016,52,680325.16
352860,2017,80,1376886.6799999997
352860,2018,108,2347993.88
352860,2019,160,3097704.28
352860,2020,88,1871871.9999999995
352860,2021,104,1777076.68
352860,2022,40,412011.00000000006
352860,2023,120,1843339.6
352860,2024,232,2736054.9200000004
352860,2025,64,860553.0800000001
352870,2009,4,19700.0
352870,2013,4,63999.96
352870,2014,4,64000.0
352870,2015,8,63999.96
352870,2016,8,16474.36
352870,2019,12,125624.72
352880,2009,20,162652.0
352880,2010,44,409196.0
352880,2011,44,145968.0
352880,2012,28,387576.68
352880,2013,56,938790.6
352880,2014,12,191999.88000000003
352880,2015,376,6395833.519999999
352880,2016,104,1381184.5599999998
352880,2017,36,600379.36
352880,2018,36,619328.9600000001
352880,2019,68,824452.7200000001
352880,2020,64,1043440.24
352880,2021,56,352845.8
352880,2022,52,697060.32
352880,2023,72,825474.8400000001
352880,2024,88,1283360.6
352880,2025,4,0.0
352885,2009,8,112280.0
352885,2010,20,248084.0
352885,2011,28,107204.0
352885,2012,8,149563.08000000002
352885,2013,20,428179.8000000001
352885,2014,48,908507.88
352885,2015,40,745751.8799999999
352885,2016,72,1167912.32
352885,2017,112,2291831.24
352885,2018,76,1783728.4
352885,2019,40,811834.7599999999
352885,2020,52,1004445.3199999998
352885,2021,80,1833582.2800000005
352885,2022,44,911703.12
352885,2023,76,1795921.72
352885,2024,88,2100168.8400000003
352885,2025,20,378704.04
352890,2009,16,186884.0
352890,2010,36,436348.0
352890,2011,28,98936.0
352890,2012,52,1089603.76
352890,2013,88,1848758.96
352890,2014,72,1411663.4399999997
352890,2015,52,1044090.04
352890,2016,32,520076.72
352890,2017,36,677408.4
352890,2018,28,609645.2799999999
352890,2019,36,678716.2
352890,2020,40,691685.4799999999
352890,2021,20,319962.24
352890,2022,12,193605.16
352890,2023,24,357154.96
352890,2024,24,122951.24
352890,2025,4,102241.84
352900,2009,2416,35257047.56
352900,2010,4352,81880052.0
352900,2011,6336,72607234.4
352900,2012,5808,141100750.52
352900,2013,4436,106525800.92
352900,2014,4196,101147470.32000004
352900,2015,11612,300433450.4399996
352900,2016,11492,317028277.7199993
352900,2017,10732,332482495.3600004
352900,2018,7744,234947524.56
352900,2019,3848,85799789.00000009
352900,2020,4460,90788639.56000012
352900,2021,4168,76046014.12000002
352900,2022,4344,66035822.59999999
352900,2023,7736,109379202.12
