AREAP,avg_num_people
3549805005002,2.704615384615385
3549805005003,2.967391304347826
3549805005004,3.0610526315789475
3549805005005,2.7784000000000004
3549805005006,2.5872
3549805005007,2.9193103448275863
3549805005008,2.8026923076923067
3549805005009,2.6803125000000003
3549805005010,2.9350000000000005
3549805005011,2.999375
3549805005012,3.1362962962962966
3549805005013,3.3369230769230773
3549805005014,3.081764705882353
3549805005015,3.279444444444444
3549805005016,3.4872222222222216
3549805005017,3.143157894736841
3549805005018,2.7487179487179487
3549805005019,2.946842105263158
3549805005020,3.183666666666667
3549805005021,3.0900000000000003
3549805005022,3.196153846153845
3549805005023,3.1590000000000003
3549904005001,3.089036144578313
3549904005002,2.6525
3549904005003,3.41125
3549904005004,3.4098275862068963
3549904005005,3.577380952380953
3549904005006,3.389870129870129
3549904005007,3.322954545454545
3549904005008,3.0740000000000003
3549904005009,2.990705882352941
3549904005010,3.5873437500000005
3549904005011,3.6918691588785055
3549904005012,3.0825641025641044
3549904005013,3.280142857142857
3549953001001,3.147777777777777
3550605003001,3.576666666666666
3550605003002,3.2382000000000004
3550605003003,3.3030188679245285
3551009005001,3.5764705882352943
3551009005002,3.3023076923076933
3551009005003,2.2973076923076925
3551009005004,3.508035714285714
3551009005005,3.4220512820512807
3551009005006,3.6747222222222233
3551009005007,3.3125000000000004
3551009005008,3.185
3551009005009,3.4674285714285715
3551009005010,3.47
3551009005011,3.5228124999999992
3551504003001,3.603888888888888
3551504003002,3.3870370370370373
3551702003001,2.9600000000000004
3551702003002,3.445909090909092
3551702003003,3.4204545454545463
3551702003004,3.213
3551702003005,3.4663829787234035
3551702003006,3.251212121212121
3552205005001,3.1571052631578955
3552205005002,3.463333333333333
3552205005003,3.305333333333333
3552205005004,3.54
3552205005005,2.876774193548387
3552205005006,3.1071428571428563
3552205005007,3.5365217391304338
3552205005008,3.406875
3552205005009,3.6639393939393936
3552205005010,2.597166666666667
3552205005011,2.9593333333333325
