"code_weighting","estabs10","estabs21"
"4106001001001",368,310
"4106100001001",136,128
"4106209001001",541,686
"4106308001001",994,1071
"4106456001001",214,384
"4106506001001",1112,1445
"4106555001001",126,102
"4106571001001",188,184
"4106605001001",856,848
"4106704001001",210,193
"4106803001001",473,492
"4106852001001",99,121
"4107009001001",487,487
"4107108001001",218,220
"4107124001001",114,93
"4107157001001",192,170
"4107256001001",330,281
"4107306001001",222,228
"4107405001001",263,273
"4107504001001",780,803
"4107520001001",75,69
"4107538001001",353,344
"4107546001001",146,169
"4107553001001",90,71
"4107603001001",776,803
"4107702001001",205,145
"4107736001001",203,161
"4107751001001",329,341
"4107801001001",305,235
"4107850001001",197,202
"4107900001001",302,345
"4108007001001",417,385
"4108106001001",138,157
"4108205001001",564,518
"4108320001001",463,281
"4108452001001",170,128
"4108502001001",880,702
"4108551001001",82,67
"4108650001001",208,182
"4108700001001",264,158
"4108908001001",241,239
"4108957001001",229,341
"4109005001001",256,258
"4109104001001",107,121
"4109203001001",217,199
"4109302001001",878,903
"4109500001001",154,144
"4109658001001",203,185
"4109708003001",1771,1892
"4109757001001",347,245
"4109906001001",456,425
"4110003001001",319,280
"4110052001001",110,84
"4110078001001",392,355
"4110201001001",740,619
"4110300001001",118,107
"4110409001001",168,147
"4110508001001",593,601
"4110607001001",987,839
"4110656001001",60,59
"4110805001001",338,349
"4110904001001",191,149
"4110953001001",673,426
"4111001001001",281,267
"4111100001001",300,292
"4111209001001",564,673
"4111258001001",767,996
"4111308001001",117,168
"4111407001001",325,386
"4111555001001",283,176
"4111605001001",100,98
"4111704001001",195,306
"4111902001001",648,481
"4112108001001",1416,1552
"4112207001001",351,260
"4112306001001",147,135
"4112405001001",373,386
"4112504001001",451,546
"4112603001001",49,50
"4112702001001",464,504
"4112751001001",280,339
"4112801001001",834,977
"4112900001001",183,155
"4112959001001",371,362
"4113007001001",256,241
"4113106001001",237,198
"4113254001001",136,119
"4113403001001",164,162
"4113429001001",220,141
"4113452001001",186,205
"4113502001001",1557,1542
"4113601001001",193,215
"4113734001001",326,347
"4113759001001",250,164
"4113809001001",163,210
"4113908001001",712,577
"4114005001001",887,813
"4114104001001",1278,1679
"4114302001001",2253,1222
"4114351001001",105,123
"4114401001001",831,947
"4114500001001",582,278
"4114708001001",229,223
"4114807003002",2008,2435
"4114906001001",470,299
"4115002001001",239,218
"4115101001001",352,344
"4115309001001",435,320
"4115358001001",401,381
"4115408001001",786,1086
"4115457001001",134,130
"4115507001001",215,214
"4115606001001",817,808
"4115739001001",78,98
"4115754001001",437,415
"4115853001001",302,274
"4115903001001",66,60
"4116000001001",121,57
"4116059001001",669,766
"4116109001001",464,367
"4116208001001",1169,779
"4116307001001",196,170
"4116406001001",136,97
"4116505001001",63,69
"4116604001001",170,100
"4116703001001",694,759
"4116802001001",282,301
"4116901003001",1361,1389
"4116950001001",245,241
"4117008001001",445,311
"4117057001001",360,306
"4117107001001",777,703
"4117206001001",251,279
"4117214001001",116,175
"4117222001001",542,529
"4117255001001",666,847
"4117271001001",226,230
"4117297001001",115,126
"4117305001001",769,949
"4117404001001",123,159
"4117453001001",278,259
"4117800001001",605,694
"4118006001001",466,489
"4118105001001",443,385
"4118303001001",99,67
"4118451001001",419,374
"4118600001001",270,254
"4118709001001",372,356
"4118808001001",751,728
"4118857001001",198,286
"4118907001001",581,578
"4119004001001",485,262
"4119103001001",518,473
"4119202001001",214,262
"4119251001001",82,112
"4119301001001",910,967
"4119400001001",1139,843
"4119657001001",171,161
"4119707001001",213,264
"4119806001001",493,374
"4119954001001",1412,1480
"4120002001001",624,431
"4120101001001",249,213
"4120150001001",94,102
"4120200001001",205,291
"4120309001001",188,118
"4120333001001",213,158
"4120358001001",384,309
"4120408001001",224,216
"4120507001001",469,454
"4120655001001",165,146
"4120705001001",388,384
"4120804001001",1274,1121
"4120853001001",319,361
"4121000001001",393,347
"4121109001001",176,238
"4121208001001",457,532
"4121257001001",104,64
"4121307001001",153,137
"4121356001001",111,88
"4121406001001",1074,1484
"4121505001001",618,731
"4121604001001",408,414
"4121703001001",1303,1311
"4121752001001",224,197
"4121802001001",651,580
"4121901001001",533,506
"4122008001001",530,519
"4122107001001",123,113
"4122156001001",368,316
"4122172001001",144,132
"4122503001001",576,373
"4122602001001",478,553
"4122651001001",212,208
"4122701001001",1001,752
"4122800001001",170,221
"4122909001001",138,126
"4123006001001",648,762
"4123105001001",146,125
"4123204001001",136,141
"4123303001001",489,492
"4123402001001",639,732
"4123501001001",1409,1416
"4123600001001",88,49
"4123709001001",513,326
"4123808001001",497,528
"4123824001001",110,122
"4123857001001",300,331
"4123907001001",719,602
"4123956001001",183,126
"4124004001001",161,184
"4124020001001",511,684
"4124053001001",1085,1043
"4124202001001",111,104
"4124301001001",123,108
"4124400001001",959,877
"4124509001001",329,320
"4124608001001",295,333
"4124707001001",384,441
"4124806001001",658,737
"4124905001001",297,217
"4125001001001",418,398
"4125100001001",411,424
"4125209001001",549,610
"4125308001001",372,300
"4125357001001",326,319
"4125407001001",210,159
"4125456001001",211,193
"4125555001001",82,76
"4125704001001",1504,1605
"4125753001001",257,262
"4125803001001",631,505
"4125902001001",137,116
"4126009001001",271,264
"4126108001001",290,192
"4126207001001",223,163
"4126272001001",266,283
"4126306001001",823,764
"4126355001001",196,229
"4126405001001",304,289
"4126504001001",1079,1214
"4126603001001",1079,1050
"4126652001001",126,128
"4126678001001",527,439
"4126702001001",306,213
"4126801001001",828,832
"4126900001001",211,226
"4127007001001",373,403
"4127205001001",878,857
"4127304001001",866,686
"4127403001001",1018,1178
"4127502001001",1065,1034
"4127601001001",816,607
"4127809001001",319,359
"4127858001001",476,474
"4127882001001",248,248
"4127908001001",293,283
"4127957001001",330,357
"4127965001001",601,641
"4128005001001",1166,1263
"4128302001001",95,102
"4128401001001",612,447
"4128500001001",892,975
"4128534001001",369,371
"4128559001001",480,386
"4128609001001",419,497
"4128625001001",150,200
"4128633001001",132,121
"4128658001001",197,239
"4128708001001",419,611
"4128807001001",239,244
"4204608005010",587,855
"4204608005011",645,722
"4204608005001",576,725
"4204608005003",393,369
"4204608005002",437,592
"4204608005005",1426,1636
"4204608005004",1181,1688
"4204608005007",2038,2202
"4204608005006",717,829
"4204608005009",1500,1942
"4204608005008",2893,3262
"4211652001001",96,128
"4211504001001",748,932
"4202008003001",704,1018
"4202008003003",1281,2739
"4202008003002",1092,2111
"4202008003005",1010,2090
"4202008003004",900,1194
"4202008003007",3592,4860
"4202008003006",1910,2584
"4202800003001",1148,1231
"4202800003002",930,1286
"4219309003001",1303,1080
"4219309003002",2135,2811
"4204806003001",634,645
"4217204003001",564,720
"4217204003002",2249,2811
"4204202003010",2030,2901
"4204202003011",616,777
"4204202003001",847,1261
"4204202003003",344,1136
"4204202003002",698,865
"4204202003005",760,1327
"4204202003004",332,832
"4204202003007",728,1235
"4204202003006",2690,3503
"4204202003009",2039,2715
"4204202003008",1039,1608
"4201406003002",640,1047
"4201406003001",1054,1122
"4201406003003",2200,2171
"4203808003002",1759,1533
"4203808003001",1276,1470
"4216206003002",1281,1270
"4216206003001",1102,1330
"4218202003002",1747,2193
"4218202003001",952,1166
"4216602005011",1883,2462
"4216602005010",2125,2101
"4216602005013",278,659
"4216602005012",694,1169
"4216602005015",709,911
"4216602005014",638,773
"4209102005001",375,410
"4209102005003",364,488
"4209102005002",586,859
"4209102005005",355,468
"4209102005004",798,874
"4209102005007",1352,1596
"4209102005006",1533,2765
"4209102005009",363,365
"4209102005008",6272,8376
"4216602005002",1106,1331
"4216602005001",1103,1515
"4216602005004",292,485
"4216602005003",776,873
"4216602005006",709,939
"4216602005005",685,793
"4216602005008",707,931
"4216602005007",252,307
"4216602005009",925,1012
"4209102005010",570,848
"4209102005023",1114,1708
"4209102005022",1101,1276
"4209102005025",682,951
"4209102005024",546,672
"4209102005027",128,209
"4209102005026",235,337
"4209102005029",222,253
"4209102005028",1026,1996
"4211900003002",339,853
"4211900003001",382,716
"4211900003004",1344,1329
"4211900003003",623,917
"4211900003006",565,1007
"4211900003005",660,1823
"4211900003007",2342,4535
"4209102005012",408,428
"4209102005011",766,1164
"4209102005014",1030,1911
"4209102005013",1318,1952
"4209102005016",1339,1553
"4209102005015",2051,3011
"4209102005018",437,503
"4209102005017",614,710
"4209102005019",220,288
"4209102005021",266,379
"4209102005020",379,476
"4205407005001",2020,2786
"4205407005003",1076,1653
"4205407005002",616,937
"4205407005005",1048,1330
"4205407005004",621,1035
"4205407005007",1501,1717
"4205407005006",347,632
"4205407005009",642,1051
"4205407005008",504,1273
"4205407005021",2344,2591
"4205407005020",582,587
"4205407005023",1630,2458
"4205407005022",6676,6923
"4205407005025",761,1089
"4205407005024",638,1173
"4205407005027",461,519
"4205407005026",756,912
"4205407005029",1099,1410
"4205407005028",630,741
"4205407005010",390,500
"4205407005012",430,618
"4205407005011",332,444
"4205407005014",856,1923
"4205407005013",840,2017
"4205407005016",699,609
"4205407005015",1196,1658
"4205407005018",1123,1452
"4205407005017",1323,1996
"4205407005019",569,704
"4205407005030",1561,2300
"4216305003001",640,807
"4215802003001",685,670
"4215802003003",1784,1659
"4215802003002",860,1060
"4215802003004",1520,1723
"4203600003002",1065,1024
"4203600003001",1119,1329
"4209003003001",2074,2297
"4209003003002",1126,1212
"4208203003010",1298,2719
"4208203003002",541,793
"4208203003001",638,1735
"4208203003004",466,692
"4208203003003",344,502
"4208203003006",1296,1541
"4208203003005",5122,8295
"4208203003008",827,952
"4208203003007",682,707
"4208203003009",1397,2747
"4210100003001",902,1128
"4210100003002",1517,1798
"4218707003002",1409,2083
"4218707003001",2042,2295
"4218707003004",969,936
"4218707003003",672,918
"4218707003006",1206,1769
"4218707003005",662,881
"4205506003001",657,644
"4205506003002",1190,1258
"4207502003001",1218,1405
"4207502003003",1299,1032
"4207502003002",1261,1755
"4213351001001",182,184
"4206504003002",943,1216
"4206504003001",926,1344
"4209409003001",454,514
"4209409003003",772,759
"4209409003002",895,1006
"4202305003001",369,714
"4202305003003",858,1030
"4202305003002",812,2510
"4203204003002",1112,1759
"4203204003001",295,356
"4203204003003",1758,2069
"4204301003001",1463,2051
"4204301003003",796,1554
"4204301003002",265,494
"4204301003004",2474,2519
"4218301002001",658,572
"4218301002002",93,61
"4214805003001",1572,1366
"4214805003003",2204,3149
"4214805003002",1024,1638
"4207304003001",1226,1532
"4207304003002",1072,1455
"4213609003002",674,572
"4213609003001",898,1056
"4203006003002",1341,787
"4203006003001",457,516
"4203006003003",2497,2489
"4211306003002",445,488
"4211306003001",780,1155
"4211306003003",1332,2190
"4202404005010",1260,1774
"4202404005012",607,871
"4202404005011",1112,1543
"4202404005014",1583,1999
"4202404005013",739,1166
"4202404005016",1003,1447
"4202404005015",984,1198
"4202404005018",597,909
"4202404005017",676,1051
"4202404005019",551,732
"4202404005001",782,749
"4202404005003",246,282
"4202404005002",1346,1448
"4202404005005",4737,5581
"4202404005004",434,465
"4202404005007",1516,2376
"4202404005006",765,982
"4202404005009",2529,3834
"4202404005008",1373,1909
"4209300003001",402,510
"4209300003003",397,435
"4209300003002",365,379
"4209300003005",2595,2668
"4209300003004",461,595
"4209300003007",436,430
"4209300003006",857,845
"4209300003009",2220,2454
"4209300003008",1095,1075
"4215000003001",1127,1069
"4215000003002",1546,1513
"4218004003002",580,1267
"4218004003001",1154,1408
"4208302003002",1316,5469
"4208302003001",2915,2142
"4202909003001",359,534
"4202909003003",1779,2554
"4202909003002",465,698
"4202909003005",4014,4421
"4202909003004",1199,1786
"4213203003002",642,743
"4213203003001",1102,1457
"4217709003001",1033,1092
"4217709003002",592,824
"4205902003001",491,1091
"4205902003003",1761,1467
"4205902003002",1573,2293
"4219507003001",1359,1604
"4219507003002",2415,2964
"4216909001001",1705,2076
"4208906003002",443,587
"4208906003001",327,406
"4208906003004",1076,1573
"4208906003003",488,658
"4208906003006",1846,2172
"4208906003005",2492,3594
"4208906003008",1458,1885
"4208906003007",659,1087
"4207007003001",44,625
"4207007003003",1579,1966
"4207007003002",952,1444
"4218954001001",118,109
"4219002001001",1028,985
"4219101001001",295,224
"4219150001001",106,73
"4219176001001",330,246
"4219200001001",266,312
"4219358001001",282,303
"4219408001001",223,184
"4219606001001",272,231
"4219705001001",1840,2066
"4219853001001",192,146
"4200051001001",90,85
"4200101001001",1229,1332
"4200200001001",538,658
"4200309001001",355,316
"4200408001001",617,548
"4200507001001",294,204
"4200556001001",157,290
"4200606001001",226,326
"4200705001001",513,475
"4200754001001",164,165
"4200804001001",388,392
"4200903001001",207,210
"4201000001001",368,400
"4201109001001",153,162
"4201208001001",510,614
"4201257001001",473,522
"4201273001001",297,278
"4201307001001",1155,2857
"4201505001001",429,588
"4201604001001",390,372
"4201653001001",139,163
"4201703001001",578,621
"4201802001001",182,201
"4201901001001",330,416
"4201950001001",370,448
"4202057001001",551,474
"4202073001001",313,455
"4202081001001",106,106
"4202099001001",98,64
"4202107001001",1155,1860
"4202131001001",269,180
"4202156001001",128,128
"4202206001001",534,574
"4202438001001",109,125
"4202453001001",1463,2313
"4202503001001",233,202
"4202537001001",137,225
"4202578001001",134,151
"4202602001001",628,615
"4202701001001",214,237
"4202859001001",178,203
"4202875001001",61,93
"4203105001001",426,406
"4203154001001",104,115
"4203253001001",126,129
"4203303001001",746,662
"4203402001001",324,233
"4203501001001",627,611
"4203709001001",531,607
"4203907001001",1439,1490
"4203956001001",759,815
"4204004001001",914,910
"4204103001001",214,194
"4204152001001",147,156
"4204178001001",66,67
"4204194001001",76,92
"4204251001001",848,973
"4204350001001",307,415
"4204400001001",566,590
"4204459001001",136,98
"4204509001001",717,736
"4204558001001",604,555
"4204707001001",1128,904
"4204756001001",118,135
"4204806003002",2271,2365
"4204905001001",565,726
"4205001001001",624,756
"4205100001001",219,272
"4205159001001",214,189
"4205175001001",136,101
"4205191001001",72,78
"4205209001001",291,386
"4205308001001",843,732
"4205357001001",93,85
"4205431001001",177,184
"4205456001001",975,1242
"4205555001001",114,84
"4205605001001",257,164
"4205704001001",1350,1834
"4205803001001",974,1258
"4206009001001",476,855
"4206108001001",360,405
"4206207001001",674,703
"4206306001001",855,1268
"4206405001001",778,670
"4206603001001",390,375
"4206652001001",254,438
"4206702001001",987,1061
"4206751001001",158,136
"4206801001001",226,282
"4206900001001",1251,1208
"4207106001001",638,819
"4207205001001",299,339
"4207403001001",287,276
"4207577001001",185,182
"4207601001001",293,305
"4207650001001",592,640
"4207684001001",241,295
"4207700001001",551,431
"4207759001001",306,252
"4207809001001",850,1021
"4207858001001",119,96
"4207908001001",446,537
"4208005001001",590,580
"4208104001001",1584,1045
"4208401001001",1181,1045
"4208450001001",1064,1531
"4208500001001",1465,1682
"4208609001001",338,357
"4208708001001",459,368
"4208807001001",1053,1227
"4208955001001",128,115
"4209151001001",198,256
"4209177001001",134,68
"4209201001001",209,217
"4209458001001",75,81
"4209508001001",429,543
"4209607001001",515,681
"4209706001001",696,502
"4209805001001",114,114
"4209854001001",439,355
"4209904001001",629,697
"4210001001001",842,706
"4210035001001",391,534
"4210050001001",91,102
"4210209001001",170,181
"4210308001001",365,291
"4210407001001",273,351
"4210506001001",1788,2133
"4210555001001",139,83
"4210605001001",875,1030
"4210704001001",158,117
"4210803001001",471,521
"4210852001001",118,133
"4210902001001",295,305
"4211009001001",579,622
"4211058001001",403,348
"4211108001001",424,369
"4211207001001",1080,1195
"4211256001001",130,122
"4211405001001",365,321
"4211454001001",208,250
"4211603001001",698,876
"4211702001001",1360,1599
"4211751001001",898,1007
"4211801001001",517,393
"4211850001001",129,123
"4211876001001",108,81
"4211892001001",79,93
"4212007001001",419,441
"4212056001001",120,122
"4212106001001",1155,1030
"4212205001001",905,885
"4212239001001",160,147
"4212254001001",354,470
"4212270001001",288,375
"4212304001001",354,341
"4212403001001",219,196
"4212502003001",1356,1730
"4212601001001",235,285
"4212700001001",304,225
"4212809001001",1052,1702
"4212908001001",1328,1734
"4213005001001",319,268
"4213104001001",474,590
"4213153001001",192,187
"4213302001001",231,185
"4213401001001",638,589
"4213500001001",1162,1782
"4213708001001",737,1065
"4213807001001",380,405
"4213906001001",143,146
"4214003001001",895,1202
"4214102001001",82,74
"4214151001001",138,125
"4214201001001",855,788
"4214300001001",310,252
"4214409001001",286,284
"4214508001001",303,449
"4214607001001",370,390
"4214706001001",634,623
"4214904001001",295,371
"4215059001001",76,104
"4215075001001",342,238
"4215109001001",714,789
"4215208001001",345,216
"4215307001001",619,585
"4215356001001",122,154
"4215406001001",339,310
"4215455001001",540,642
"4215505001001",902,854
"4215554001001",124,137
"4215604001001",183,175
"4215653001001",414,371
"4215679001001",216,382
"4215687001001",134,85
"4215695001001",101,93
"4215703001001",1118,1506
"4215752001001",165,160
"4215901001001",158,150
"4216008001001",779,666
"4216057001001",308,251
"4216107001001",773,722
"4216255001001",372,409
"4216305003002",1478,1749
"4216354001001",162,265
"4216404001001",301,382
"4216503001001",1744,1575
"4216701001001",970,1088
"4216800001001",275,335
"4217006001001",763,991
"4217105001001",268,284
"4217154001001",113,78
"4217253001001",209,239
"4217303001001",662,699
"4217402001001",677,1044
"4217501001001",1159,1215
"4217550001001",234,214
"4217600001001",560,617
"4217758001001",115,92
"4217808001001",1107,1509
"4217907001001",586,506
"4217956001001",83,87
"4218103001001",224,251
"4218251001001",235,316
"4218350001001",120,203
"4218400001001",328,378
"4218509001001",505,728
"4218608001001",428,491
"4218756001001",254,261
"4218806001001",768,930
"4218855001001",149,104
"4218905001001",575,713
"4321501003001",2240,2185
"4321501003002",906,824
"4304606005011",330,233
"4304606005010",864,687
"4304606005013",285,425
"4304606005012",655,593
"4304606005015",736,623
"4304606005014",3377,3393
"4304606005017",384,369
"4304606005016",255,231
"4304606005019",1634,1246
"4304606005018",594,479
"4316402003001",674,650
"4316402003002",1642,1269
"4311304003001",511,427
"4311304003002",1703,1575
"4304705003002",2500,2268
"4304705003001",420,337
"4304705003003",1121,1182
"4310108003002",1806,1871
"4310108003001",780,603
"4311809003001",1651,1725
"4311809003002",990,1239
"4318804003001",621,454
"4318804003002",1497,1226
"4303103003001",479,350
"4303103003003",679,527
"4303103003002",545,410
"4303103003005",1423,1221
"4303103003004",1630,1527
"4303103003006",2843,2874
"4321600003001",771,630
"4321600003002",2370,2000
"4307831001001",130,164
"4306106003001",416,260
"4306106003003",966,869
"4306106003002",2160,1977
"4316907004011",1421,1448
"4316907004010",1372,1455
"4316907004013",1064,745
"4316907004012",3518,2997
"4316907004015",1196,968
"4316907004014",1110,829
"4316907004016",714,486
"4316907004002",443,474
"4316907004001",684,660
"4316907004004",406,331
"4316907004003",597,484
"4316907004006",416,235
"4316907004005",510,320
"4313706003001",607,623
"4316907004008",1085,1090
"4316907004007",503,399
"4313706003002",1528,1420
"4316907004009",873,1103
"4318309003001",1384,1200
"4318309003003",703,563
"4318309003002",1153,717
"4304606005002",610,358
"4304606005001",1618,1997
"4304606005004",1079,2149
"4304606005003",143,145
"4304606005006",339,469
"4304507003002",593,646
"4304606005005",989,1089
"4304507003001",4,1
"4304606005008",2029,1544
"4304606005007",1528,1274
"4304507003003",1404,1152
"4304606005009",388,334
"4309209005011",546,449
"4309209005010",442,391
"4309209005013",422,351
"4309209005012",572,519
"4309209005015",639,650
"4309209005014",2213,2489
"4309209005002",992,764
"4309209005001",995,725
"4309209005004",524,388
"4309209005003",735,515
"4309209005006",484,362
"4309209005005",1001,894
"4309209005008",374,254
"4309209005007",415,696
"4309209005009",1195,853
"4310603003002",1288,1039
"4310603003001",581,372
"4322509003002",1535,1696
"4322509003001",1212,1061
"4322509003003",976,701
"4317202003002",1945,2510
"4317202003001",487,448
"4317202003004",1122,1551
"4317202003003",954,585
"4309100003002",2126,2105
"4309100003001",2307,2636
"4311007003001",1218,789
"4311007003002",740,511
"4307708003002",618,383
"4307708003001",281,201
"4307708003004",1258,992
"4307708003003",1679,1477
"4307708003005",963,742
"4318507003001",775,522
"4322004003002",726,510
"4322004003001",1037,709
"4313953001001",636,482
"4306601003001",1533,905
"4306601003002",1209,1083
"4308607003001",1037,1419
"4308607003002",1763,1936
"4300406003002",513,290
"4300406003001",639,429
"4300406003004",1927,1564
"4300406003003",1663,1076
"4317103003002",255,232
"4317103003001",416,312
"4317103003004",482,386
"4317103003003",529,391
"4317103003005",3926,3311
"4307609003002",1589,1866
"4307609003001",1177,1229
"4304630003001",2436,2371
"4304630003002",2875,2601
"4304804003002",1377,1576
"4304804003001",629,675
"4317301003002",1229,907
"4317301003001",579,552
"4305108004001",455,427
"4305108004003",227,160
"4305108004002",744,631
"4305108004005",402,602
"4305108004004",1564,1697
"4305108004007",795,1100
"4305108004006",2207,1976
"4305108004009",528,844
"4305108004008",610,518
"4305108004021",1374,2036
"4305108004020",989,1379
"4305108004023",731,717
"4305108004022",2035,2100
"4305108004025",3954,4188
"4305108004024",1116,1299
"4305108004027",1990,2297
"4305108004026",3124,2957
"4305108004010",416,501
"4305108004012",1412,1585
"4305108004011",1111,1450
"4305108004014",957,1126
"4305108004013",415,538
"4305108004016",1226,1379
"4305108004015",1263,1295
"4305108004018",617,741
"4305108004017",1977,1704
"4305108004019",588,613
"4314100003002",1063,913
"4314100003001",1008,946
"4314100003004",4529,5501
"4314100003003",1526,1408
"4314100003006",832,909
"4314100003005",570,660
"4314100003008",669,868
"4314100003007",887,779
"4314100003009",1552,1472
"4314100003010",1668,2033
"4315602004001",244,199
"4315602004003",538,318
"4315602004002",519,373
"4315602004005",326,367
"4315602004004",1327,1195
"4315602004007",2803,2051
"4315602004006",1373,832
"4315602004009",656,420
"4315602004008",935,439
"4315602004010",778,521
"4315602004011",542,389
"4306403003001",1150,1262
"4306403003002",630,705
"4319901003002",467,410
"4319901003001",458,413
"4319901003004",1269,1214
"4319901003003",2564,2328
"4304200003002",237,211
"4304200003001",1135,1029
"4318705005001",496,376
"4318705005003",337,475
"4304408003002",1621,1655
"4318705005002",605,496
"4304408003001",1568,1716
"4318705005005",601,594
"4318705005004",370,352
"4318705005007",4456,4011
"4318705005006",1067,1238
"4318705005009",421,393
"4318705005008",512,366
"4318705005010",209,206
"4318705005012",809,584
"4318705005011",1176,948
"4318705005013",603,594
"4309308003002",500,375
"4309308003001",1549,1355
"4309308003004",1425,425
"4309308003003",638,588
"4309308003005",718,528
"4314050003002",1536,1143
"4314050003001",943,834
"4314902004010",7230,5522
"4314902004012",5604,5810
"4314902004011",6167,5004
"4314902004014",4619,4464
"4314902004013",17182,12650
"4314902004016",2162,2051
"4314902004015",1841,2033
"4314902004018",3154,3040
"4314902004017",3072,3323
"4314902004019",3545,4690
"4314902004001",2183,1796
"4314902004003",949,695
"4314902004002",2076,2090
"4314902004005",15276,13306
"4314902004004",1845,1869
"4314902004007",857,513
"4314902004006",1359,1133
"4314902004009",887,699
"4314902004008",1566,1460
"4314902004030",3810,3362
"4314902004032",4492,5872
"4314902004031",3232,1754
"4314902004034",1247,1057
"4314902004033",3720,4036
"4314902004036",2435,2303
"4314902004035",1099,868
"4314902004038",647,705
"4314902004037",1165,1448
"4314902004039",1198,941
"4314902004021",7042,5310
"4314902004020",3373,2813
"4314902004023",1633,1403
"4314902004022",1158,1000
"4314902004025",583,416
"4314902004024",1402,895
"4314902004027",2323,1791
"4314902004026",838,985
"4314902004029",2169,2216
"4314902004028",3294,3042
"4314902004041",1740,1335
"4314902004040",561,583
"4314902004042",2070,1617
"4313508003001",1474,1435
"4313508003002",1345,1270
"4320800003002",1360,1313
"4320800003001",602,704
"4321303003001",851,708
"4321303003002",1090,791
"4321204003001",874,858
"4321204003003",1570,1449
"4321204003002",1445,939
"4320008003002",279,220
"4320008003001",184,174
"4320008003004",646,398
"4320008003003",809,662
"4320008003006",1017,821
"4320008003005",405,312
"4320008003007",1865,1616
"4317400003002",1326,853
"4317400003001",455,375
"4317400003003",1364,948
"4316808003001",251,289
"4316808003003",2951,3530
"4316808003002",591,719
"4316808003005",1462,1413
"4316808003004",203,217
"4316808003006",3853,4108
"4305355003002",941,721
"4305355003001",800,721
"4303004003001",1469,1124
"4303004003003",695,468
"4303004003002",952,680
"4303004003005",1322,992
"4303004003004",405,421
"4300604005002",1370,1173
"4300604005001",799,465
"4300604005004",571,586
"4300604005003",506,361
"4300604005006",404,263
"4300604005005",229,208
"4300604005008",601,442
"4300604005007",514,287
"4300604005009",389,297
"4318903003001",879,863
"4318903003002",841,771
"4303905003001",565,459
"4303905003003",1770,1879
"4303905003002",2184,2004
"4311403003001",2310,2404
"4311403003003",2683,2919
"4311403003002",1006,1182
"4311403003004",1200,2280
"4303509003001",2012,1756
"4303509003003",636,563
"4303509003002",1532,1369
"4307005003002",1453,1086
"4307005003001",331,508
"4307005003004",646,716
"4307005003003",694,889
"4307005003006",2088,2618
"4307005003005",3113,3397
"4307906003002",2251,3047
"4307906003001",378,461
"4307906003003",2192,1378
"4312401003002",1474,1117
"4312401003001",1090,588
"4312401003003",2036,1848
"4322400003002",1544,843
"4322400003001",334,289
"4322400003004",693,674
"4322400003003",2200,2077
"4322400003006",862,699
"4322400003005",952,620
"4317509003002",1779,1584
"4317509003001",1038,770
"4317509003004",884,774
"4317509003003",1878,1504
"4307807003002",1573,1643
"4307807003001",835,918
"4310207003002",1744,1851
"4310207003001",402,508
"4310207003004",669,831
"4310207003003",1315,1430
"4310207003005",2195,2150
"4313904003001",1845,1788
"4313904003002",857,986
"4318002003001",413,372
"4318002003003",2309,1899
"4318002003002",707,517
"4308201003001",1602,1734
"4308201003002",1000,1417
"4315701003001",1079,862
"4313409004002",274,216
"4313409004001",455,281
"4313409004004",589,483
"4313409004003",2039,1584
"4313409004006",2216,2057
"4313409004005",1794,1428
"4313409004008",788,668
"4313409004007",628,465
"4313409004009",3408,3649
"4313409004011",1993,2333
"4313409004010",1299,1181
"4313409004013",1674,1111
"4313409004012",1838,1651
"4313409004014",1771,1416
"4317608003002",946,892
"4317608003001",1528,1545
"4314407004010",441,403
"4314407004012",719,562
"4314803003002",1221,1143
"4314407004011",321,490
"4314803003001",552,832
"4314407004014",3465,2682
"4314407004013",1798,1476
"4314407004016",1251,1531
"4314407004015",1705,1518
"4314407004018",1173,1339
"4314407004017",1038,946
"4314407004019",313,322
"4314407004001",329,306
"4314407004003",592,782
"4314407004002",367,437
"4314407004005",226,166
"4314407004004",485,471
"4314407004007",708,789
"4314407004006",379,306
"4314407004009",637,548
"4314407004008",756,503
"4314407004020",503,550
"4322608003002",642,634
"4322608003001",1956,2202
"4322608003004",565,706
"4322608003003",1411,1081
"4306932001001",501,454
"4302808003002",862,713
"4302808003001",1303,1069
"4306767003002",557,586
"4306767003001",930,782
"4323002004002",2421,1352
"4323002004001",370,349
"4323002004004",534,400
"4323002004003",396,234
"4323002004006",1371,1191
"4323002004005",307,313
"4323002004008",351,321
"4323002004007",307,545
"4323002004009",576,395
"4323002004011",460,305
"4323002004010",233,186
"4301602003001",299,199
"4301602003003",277,212
"4301602003002",3498,2525
"4301602003005",988,691
"4301602003004",1070,847
"4321451003001",1112,1071
"4321451003002",1091,1377
"4302105003002",653,806
"4302105003001",566,798
"4302105003004",807,893
"4302105003003",1573,955
"4302105003006",1614,1881
"4302105003005",839,1056
"4302105003007",3505,3928
"4300034001001",287,310
"4300059001001",233,231
"4300109001001",777,514
"4300208001001",454,346
"4300307001001",258,273
"4300455001001",205,108
"4300471001001",136,126
"4300505001001",320,321
"4300554001001",93,113
"4300570001001",120,137
"4300638001001",232,164
"4300646001001",342,375
"4300661001001",121,127
"4300703001001",351,397
"4300802001001",1016,1115
"4300851001001",253,248
"4300877001001",321,381
"4300901001001",431,496
"4301008001001",1540,1590
"4301057001001",760,637
"4301073001001",58,72
"4301107001001",675,536
"4301206001001",655,595
"4301305001001",966,701
"4301404001001",746,865
