"";"areap";"domicilio01_V019";"domicilio01_V020";"domicilio01_V021";"domicilio01_V022";"domicilio01_V023";"domicilio01_V017";"domicilio01_V018";"domicilio01_V119";"domicilio01_V158";"domicilio01_V197";"domicilio01_V026";"domicilio01_V027";"domicilio01_V028";"domicilio01_V029";"domicilio01_V030";"domicilio01_V031";"domicilio01_V032";"domicilio01_V033";"fcu";"DPP0";"DPP1";"DPP2";"DPP3";"DPP4";"DPP5";"reg"
"974";"2110500003002";2172;333;8;510;1551;98;310;1324;3;0;102;9;4;2;0;0;0;0;0;0;0;1327;0;102;15;"2"
"975";"2110609001001";3046;349;5;575;1578;26;691;3187;1;9;304;47;10;7;1;1;0;1;0;0;0;3188;9;304;67;"2"
"976";"2110658001001";1229;138;0;17;275;7;13;878;1;0;109;16;3;1;0;1;1;0;0;0;0;879;0;109;22;"2"
"977";"2110708003001";2671;251;1;109;419;35;776;2723;0;0;349;42;20;8;4;0;0;0;0;0;0;2723;0;349;74;"2"
"978";"2110708003002";2372;161;0;84;1036;97;852;2048;1;0;183;22;6;1;0;1;0;0;0;0;0;2049;0;183;30;"2"
"979";"2110807001001";594;2;0;114;490;0;12;515;0;0;46;12;1;0;0;0;0;0;0;0;0;515;0;46;13;"2"
"980";"2110856001001";1925;127;0;189;193;11;232;1646;2;0;242;36;8;5;1;0;1;0;0;0;0;1648;0;242;51;"2"
"981";"2110906001001";1183;12;1;76;1977;12;26;921;0;0;99;22;2;3;0;2;0;0;0;0;0;921;0;99;29;"2"
"982";"2111003001001";2608;314;122;76;776;35;1132;2052;2;0;231;28;5;1;0;0;0;1;0;0;0;2054;0;231;35;"2"
"983";"2111029001001";1352;543;5;162;515;6;26;773;2;3;97;6;2;0;0;0;0;0;0;0;0;775;3;97;8;"2"
"984";"2111052001001";1703;71;0;67;961;6;66;1388;0;0;206;24;5;1;1;0;0;1;0;0;0;1388;0;206;32;"2"
"985";"2111078001001";1808;345;2;83;1907;3;112;1178;1;0;91;5;3;0;0;0;1;0;0;0;0;1179;0;91;9;"2"
"986";"2111102001001";5090;203;3;645;987;19;66;4197;2;0;611;159;48;23;7;1;1;1;0;0;0;4199;0;611;240;"2"
"987";"2111201003001";2226;161;26;556;126;146;1348;2978;7;2;602;94;33;12;3;2;2;2;3;356;520;2985;2;602;148;"2"
"988";"2111201003002";2604;314;189;292;395;103;1030;2963;6;0;513;63;12;5;1;0;0;0;7;1014;638;2969;0;513;81;"2"
"989";"2111201003003";2970;321;3;309;134;71;829;2722;7;0;404;72;16;7;5;0;2;2;9;1794;517;2729;0;404;104;"2"
"990";"2111201003004";2247;124;12;154;108;147;1234;2960;3;0;474;67;14;4;2;1;1;0;16;2635;1096;2963;0;474;89;"2"
"991";"2111201003005";1572;104;2;54;25;131;2235;3058;34;0;613;111;30;7;0;0;0;0;16;1612;2357;3092;0;613;148;"2"
"992";"2111201003006";2780;291;6;250;122;630;6280;6199;81;15;1379;438;200;100;53;16;10;0;15;1830;2119;6280;15;1379;817;"2"
"993";"2111201003007";4360;89;3;84;92;2908;2365;5310;254;144;2434;527;114;27;9;0;3;2;9;1583;785;5564;144;2434;682;"2"
"994";"2111250001001";813;303;8;29;678;34;3;709;0;0;54;7;0;0;0;0;0;0;0;0;0;709;0;54;7;"2"
"995";"2111300005001";61;369;156;14;24;8099;219;4895;64;316;2279;707;206;47;13;8;4;7;1;79;415;4959;316;2279;992;"2"
"996";"2111300005002";224;894;508;121;39;6189;325;5360;53;53;1477;365;125;34;10;4;1;2;5;611;633;5413;53;1477;541;"2"
