codemun,ano,qtde_vinc_ativos
310760,2033,294
310760,2034,294
310760,2035,294
310760,2036,294
310760,2037,294
310760,2038,294
310760,2039,294
310760,2040,294
310770,2010,229
310770,2011,243
310770,2012,237
310770,2013,284
310770,2014,264
310770,2015,282
310770,2016,257
310770,2017,273
310770,2018,293
310770,2019,282
310770,2020,259
310770,2021,259
310770,2022,259
310770,2023,259
310770,2024,259
310770,2025,259
310770,2026,259
310770,2027,259
310770,2028,259
310770,2029,259
310770,2030,259
310770,2031,259
310770,2032,259
310770,2033,259
310770,2034,259
310770,2035,259
310770,2036,259
310770,2037,259
310770,2038,259
310770,2039,259
310770,2040,259
310780,2010,452
310780,2011,441
310780,2012,376
310780,2013,524
310780,2014,380
310780,2015,492
310780,2016,359
310780,2017,472
310780,2018,376
310780,2019,326
310780,2020,289
310780,2021,289
310780,2022,289
310780,2023,289
310780,2024,289
310780,2025,289
310780,2026,289
310780,2027,289
310780,2028,289
310780,2029,289
310780,2030,289
310780,2031,289
310780,2032,289
310780,2033,289
310780,2034,289
310780,2035,289
310780,2036,289
310780,2037,289
310780,2038,289
310780,2039,289
310780,2040,289
310790,2010,347
310790,2011,358
310790,2012,257
310790,2013,319
310790,2014,390
310790,2015,398
310790,2016,364
310790,2017,417
310790,2018,395
310790,2019,352
310790,2020,321
310790,2021,321
310790,2022,321
310790,2023,321
310790,2024,321
310790,2025,321
310790,2026,321
310790,2027,321
310790,2028,321
310790,2029,321
310790,2030,321
310790,2031,321
310790,2032,321
310790,2033,321
310790,2034,321
310790,2035,321
310790,2036,321
310790,2037,321
310790,2038,321
310790,2039,321
310790,2040,321
310800,2010,574
310800,2011,557
310800,2012,792
310800,2013,678
310800,2014,714
310800,2015,686
310800,2016,648
310800,2017,661
310800,2018,619
310800,2019,600
310800,2020,556
310800,2021,556
310800,2022,556
310800,2023,556
310800,2024,556
310800,2025,556
310800,2026,556
310800,2027,556
310800,2028,556
310800,2029,556
310800,2030,556
310800,2031,556
310800,2032,556
310800,2033,556
310800,2034,556
310800,2035,556
310800,2036,556
310800,2037,556
310800,2038,556
310800,2039,556
310800,2040,556
310810,2010,257
310810,2011,252
310810,2012,218
310810,2013,241
310810,2014,233
310810,2015,243
310810,2016,207
310810,2017,243
310810,2018,258
310810,2019,266
310810,2020,208
310810,2021,208
310810,2022,208
310810,2023,208
310810,2024,208
310810,2025,208
310810,2026,208
310810,2027,208
310810,2028,208
310810,2029,208
310810,2030,208
310810,2031,208
310810,2032,208
310810,2033,208
310810,2034,208
310810,2035,208
310810,2036,208
310810,2037,208
310810,2038,208
310810,2039,208
310810,2040,208
310820,2010,296
310820,2011,330
310820,2012,305
310820,2013,354
310820,2014,324
310820,2015,330
310820,2016,328
310820,2017,332
310820,2018,333
310820,2019,329
310820,2020,322
310820,2021,322
310820,2022,322
310820,2023,322
310820,2024,322
310820,2025,322
310820,2026,322
310820,2027,322
310820,2028,322
310820,2029,322
310820,2030,322
310820,2031,322
310820,2032,322
310820,2033,322
310820,2034,322
310820,2035,322
310820,2036,322
310820,2037,322
310820,2038,322
310820,2039,322
310820,2040,322
310825,2010,313
310825,2011,401
310825,2012,448
310825,2013,254
310825,2014,262
310825,2015,261
310825,2016,240
310825,2017,332
310825,2018,385
310825,2019,371
310825,2020,366
310825,2021,366
310825,2022,366
310825,2023,366
310825,2024,366
310825,2025,366
310825,2026,366
310825,2027,366
310825,2028,366
310825,2029,366
310825,2030,366
310825,2031,366
310825,2032,366
310825,2033,366
310825,2034,366
310825,2035,366
310825,2036,366
310825,2037,366
310825,2038,366
310825,2039,366
310825,2040,366
310830,2010,496
310830,2011,579
310830,2012,535
310830,2013,619
310830,2014,610
310830,2015,666
310830,2016,653
310830,2017,689
310830,2018,664
310830,2019,651
310830,2020,615
310830,2021,615
310830,2022,615
310830,2023,615
310830,2024,615
310830,2025,615
310830,2026,615
310830,2027,615
310830,2028,615
310830,2029,615
310830,2030,615
310830,2031,615
310830,2032,615
310830,2033,615
310830,2034,615
310830,2035,615
310830,2036,615
310830,2037,615
310830,2038,615
310830,2039,615
310830,2040,615
310840,2010,495
310840,2011,430
310840,2012,505
310840,2013,582
310840,2014,593
310840,2015,583
310840,2016,529
310840,2017,578
310840,2018,571
310840,2019,576
310840,2020,524
310840,2021,524
310840,2022,524
310840,2023,524
310840,2024,524
310840,2025,524
310840,2026,524
310840,2027,524
310840,2028,524
310840,2029,524
310840,2030,524
310840,2031,524
310840,2032,524
310840,2033,524
310840,2034,524
310840,2035,524
310840,2036,524
310840,2037,524
310840,2038,524
310840,2039,524
310840,2040,524
310850,2010,225
310850,2011,197
310850,2012,135
310850,2013,198
310850,2014,249
310850,2015,248
310850,2016,230
310850,2017,280
310850,2018,263
310850,2019,299
310850,2020,242
310850,2021,242
310850,2022,242
310850,2023,242
310850,2024,242
310850,2025,242
310850,2026,242
310850,2027,242
310850,2028,242
310850,2029,242
310850,2030,242
310850,2031,242
310850,2032,242
310850,2033,242
310850,2034,242
310850,2035,242
310850,2036,242
310850,2037,242
310850,2038,242
310850,2039,242
310850,2040,242
310855,2010,292
310855,2011,447
310855,2012,386
310855,2013,459
310855,2014,459
310855,2015,437
310855,2016,432
310855,2017,456
310855,2018,464
310855,2019,460
310855,2020,279
310855,2021,279
310855,2022,279
310855,2023,279
310855,2024,279
310855,2025,279
310855,2026,279
310855,2027,279
310855,2028,279
310855,2029,279
310855,2030,279
310855,2031,279
310855,2032,279
310855,2033,279
310855,2034,279
310855,2035,279
310855,2036,279
310855,2037,279
310855,2038,279
310855,2039,279
310855,2040,279
310860,2010,1076
310860,2011,1256
310860,2012,1152
310860,2013,1207
310860,2014,1267
310860,2015,1175
310860,2016,1203
310860,2017,1449
310860,2018,1437
310860,2019,1359
310860,2020,1289
310860,2021,1289
310860,2022,1289
310860,2023,1289
310860,2024,1289
310860,2025,1289
310860,2026,1289
310860,2027,1289
310860,2028,1289
310860,2029,1289
310860,2030,1289
310860,2031,1289
310860,2032,1289
310860,2033,1289
310860,2034,1289
310860,2035,1289
310860,2036,1289
310860,2037,1289
310860,2038,1289
310860,2039,1289
310860,2040,1289
310870,2010,219
310870,2011,242
310870,2012,232
310870,2013,259
310870,2014,241
310870,2015,278
310870,2016,258
310870,2017,266
310870,2018,188
310870,2019,259
310870,2020,96
310870,2021,96
310870,2022,96
310870,2023,96
310870,2024,96
310870,2025,96
310870,2026,96
310870,2027,96
310870,2028,96
310870,2029,96
310870,2030,96
310870,2031,96
310870,2032,96
310870,2033,96
310870,2034,96
310870,2035,96
310870,2036,96
310870,2037,96
310870,2038,96
310870,2039,96
310870,2040,96
310880,2010,274
310880,2011,280
310880,2012,273
310880,2013,264
310880,2014,268
310880,2015,273
310880,2016,237
310880,2017,256
310880,2018,265
310880,2019,260
310880,2020,241
310880,2021,241
310880,2022,241
310880,2023,241
310880,2024,241
310880,2025,241
310880,2026,241
310880,2027,241
310880,2028,241
310880,2029,241
310880,2030,241
310880,2031,241
310880,2032,241
310880,2033,241
310880,2034,241
310880,2035,241
310880,2036,241
310880,2037,241
310880,2038,241
310880,2039,241
310880,2040,241
310890,2010,424
310890,2011,417
310890,2012,1349
310890,2013,394
310890,2014,432
310890,2015,485
310890,2016,493
310890,2017,511
310890,2018,519
310890,2019,503
310890,2020,453
310890,2021,453
310890,2022,453
310890,2023,453
310890,2024,453
310890,2025,453
310890,2026,453
310890,2027,453
310890,2028,453
310890,2029,453
310890,2030,453
310890,2031,453
310890,2032,453
310890,2033,453
310890,2034,453
310890,2035,453
310890,2036,453
310890,2037,453
310890,2038,453
310890,2039,453
310890,2040,453
310900,2010,2116
310900,2011,2201
310900,2012,1276
310900,2013,2858
310900,2014,2791
310900,2015,2805
310900,2016,1847
310900,2017,2406
310900,2018,2435
310900,2019,2778
310900,2020,2244
310900,2021,2244
310900,2022,2244
310900,2023,2244
310900,2024,2244
310900,2025,2244
310900,2026,2244
310900,2027,2244
310900,2028,2244
310900,2029,2244
310900,2030,2244
310900,2031,2244
310900,2032,2244
310900,2033,2244
310900,2034,2244
310900,2035,2244
310900,2036,2244
310900,2037,2244
310900,2038,2244
310900,2039,2244
310900,2040,2244
310910,2010,397
310910,2011,388
310910,2012,338
310910,2013,394
310910,2014,375
310910,2015,347
310910,2016,276
310910,2017,374
310910,2018,440
310910,2019,452
310910,2020,457
310910,2021,457
310910,2022,457
310910,2023,457
310910,2024,457
310910,2025,457
310910,2026,457
310910,2027,457
310910,2028,457
310910,2029,457
310910,2030,457
310910,2031,457
310910,2032,457
310910,2033,457
310910,2034,457
310910,2035,457
310910,2036,457
310910,2037,457
310910,2038,457
310910,2039,457
310910,2040,457
310920,2010,380
310920,2011,483
310920,2012,347
310920,2013,468
310920,2014,457
310920,2015,445
310920,2016,378
310920,2017,434
310920,2018,433
310920,2019,426
310920,2020,429
310920,2021,429
310920,2022,429
310920,2023,429
310920,2024,429
310920,2025,429
310920,2026,429
310920,2027,429
310920,2028,429
310920,2029,429
310920,2030,429
310920,2031,429
310920,2032,429
310920,2033,429
310920,2034,429
310920,2035,429
310920,2036,429
310920,2037,429
310920,2038,429
310920,2039,429
310920,2040,429
310925,2010,202
310925,2011,223
310925,2012,189
310925,2013,234
310925,2014,258
310925,2015,257
310925,2016,186
310925,2017,222
310925,2018,221
310925,2019,234
310925,2020,233
310925,2021,233
310925,2022,233
310925,2023,233
310925,2024,233
310925,2025,233
310925,2026,233
310925,2027,233
310925,2028,233
310925,2029,233
310925,2030,233
310925,2031,233
310925,2032,233
310925,2033,233
310925,2034,233
310925,2035,233
310925,2036,233
310925,2037,233
310925,2038,233
310925,2039,233
310925,2040,233
310930,2010,880
310930,2011,1034
310930,2012,852
310930,2013,1119
310930,2014,1043
310930,2015,1094
310930,2016,783
310930,2017,1047
310930,2018,1145
310930,2019,1258
310930,2020,748
310930,2021,748
310930,2022,748
310930,2023,748
310930,2024,748
310930,2025,748
310930,2026,748
310930,2027,748
310930,2028,748
310930,2029,748
310930,2030,748
310930,2031,748
310930,2032,748
310930,2033,748
310930,2034,748
310930,2035,748
310930,2036,748
310930,2037,748
310930,2038,748
310930,2039,748
310930,2040,748
310940,2010,788
310940,2011,764
310940,2012,663
310940,2013,656
310940,2014,680
310940,2015,599
310940,2016,674
310940,2017,645
310940,2018,621
310940,2019,618
310940,2020,663
310940,2021,663
310940,2022,663
310940,2023,663
310940,2024,663
310940,2025,663
310940,2026,663
310940,2027,663
310940,2028,663
310940,2029,663
310940,2030,663
310940,2031,663
310940,2032,663
310940,2033,663
310940,2034,663
310940,2035,663
310940,2036,663
310940,2037,663
310940,2038,663
310940,2039,663
310940,2040,663
310945,2010,384
310945,2011,355
310945,2012,322
310945,2013,397
310945,2014,396
310945,2015,395
310945,2016,363
310945,2017,371
310945,2018,403
310945,2019,423
310945,2020,409
310945,2021,409
310945,2022,409
310945,2023,409
310945,2024,409
310945,2025,409
310945,2026,409
310945,2027,409
310945,2028,409
310945,2029,409
310945,2030,409
310945,2031,409
310945,2032,409
310945,2033,409
310945,2034,409
310945,2035,409
310945,2036,409
310945,2037,409
310945,2038,409
310945,2039,409
310945,2040,409
310950,2010,408
310950,2011,412
310950,2012,344
310950,2013,411
310950,2014,394
310950,2015,457
310950,2016,448
310950,2017,460
310950,2018,490
310950,2019,481
310950,2020,460
310950,2021,460
310950,2022,460
310950,2023,460
310950,2024,460
310950,2025,460
310950,2026,460
310950,2027,460
310950,2028,460
310950,2029,460
310950,2030,460
310950,2031,460
310950,2032,460
310950,2033,460
310950,2034,460
310950,2035,460
310950,2036,460
310950,2037,460
310950,2038,460
310950,2039,460
310950,2040,460
310960,2010,161
310960,2011,156
310960,2012,130
310960,2013,302
310960,2014,276
310960,2015,182
310960,2016,169
310960,2017,251
310960,2018,213
310960,2019,208
310960,2020,160
310960,2021,160
310960,2022,160
310960,2023,160
310960,2024,160
310960,2025,160
310960,2026,160
310960,2027,160
310960,2028,160
310960,2029,160
310960,2030,160
310960,2031,160
310960,2032,160
310960,2033,160
310960,2034,160
310960,2035,160
310960,2036,160
310960,2037,160
310960,2038,160
310960,2039,160
310960,2040,160
310970,2010,318
310970,2011,341
310970,2012,302
310970,2013,375
310970,2014,372
310970,2015,366
310970,2016,336
310970,2017,363
310970,2018,376
310970,2019,367
310970,2020,352
310970,2021,352
310970,2022,352
310970,2023,352
310970,2024,352
310970,2025,352
310970,2026,352
310970,2027,352
310970,2028,352
310970,2029,352
310970,2030,352
310970,2031,352
310970,2032,352
310970,2033,352
310970,2034,352
310970,2035,352
310970,2036,352
310970,2037,352
310970,2038,352
310970,2039,352
310970,2040,352
310980,2010,610
310980,2011,630
310980,2012,456
310980,2013,500
310980,2014,511
310980,2015,503
310980,2016,401
310980,2017,391
310980,2018,396
310980,2019,395
310980,2020,329
310980,2021,329
310980,2022,329
310980,2023,329
310980,2024,329
310980,2025,329
310980,2026,329
310980,2027,329
310980,2028,329
310980,2029,329
310980,2030,329
310980,2031,329
310980,2032,329
310980,2033,329
310980,2034,329
310980,2035,329
310980,2036,329
310980,2037,329
310980,2038,329
310980,2039,329
310980,2040,329
310990,2010,468
310990,2011,482
310990,2012,417
310990,2013,426
310990,2014,474
310990,2015,480
310990,2016,433
310990,2017,551
310990,2018,494
310990,2019,565
310990,2020,371
310990,2021,371
310990,2022,371
310990,2023,371
310990,2024,371
310990,2025,371
310990,2026,371
310990,2027,371
310990,2028,371
310990,2029,371
310990,2030,371
310990,2031,371
310990,2032,371
310990,2033,371
310990,2034,371
310990,2035,371
310990,2036,371
310990,2037,371
310990,2038,371
310990,2039,371
310990,2040,371
311000,2010,1342
311000,2011,1476
311000,2012,1473
311000,2013,1449
311000,2014,1563
311000,2015,1603
311000,2016,1629
311000,2017,1695
311000,2018,1669
311000,2019,1630
311000,2020,1677
311000,2021,1677
311000,2022,1677
311000,2023,1677
311000,2024,1677
311000,2025,1677
311000,2026,1677
311000,2027,1677
311000,2028,1677
311000,2029,1677
311000,2030,1677
311000,2031,1677
311000,2032,1677
311000,2033,1677
311000,2034,1677
311000,2035,1677
311000,2036,1677
311000,2037,1677
311000,2038,1677
311000,2039,1677
311000,2040,1677
311010,2010,325
311010,2011,353
311010,2012,284
311010,2013,329
311010,2014,345
311010,2015,324
311010,2016,253
311010,2017,352
311010,2018,312
311010,2019,321
311010,2020,197
311010,2021,197
311010,2022,197
311010,2023,197
311010,2024,197
311010,2025,197
311010,2026,197
311010,2027,197
311010,2028,197
311010,2029,197
311010,2030,197
311010,2031,197
311010,2032,197
311010,2033,197
311010,2034,197
311010,2035,197
311010,2036,197
311010,2037,197
311010,2038,197
311010,2039,197
311010,2040,197
311020,2010,179
311020,2011,176
311020,2012,147
311020,2013,227
311020,2014,230
311020,2015,213
311020,2016,195
311020,2017,262
311020,2018,189
311020,2019,203
311020,2020,196
311020,2021,196
311020,2022,196
311020,2023,196
311020,2024,196
311020,2025,196
311020,2026,196
311020,2027,196
311020,2028,196
311020,2029,196
311020,2030,196
311020,2031,196
311020,2032,196
311020,2033,196
311020,2034,196
311020,2035,196
311020,2036,196
311020,2037,196
311020,2038,196
311020,2039,196
311020,2040,196
311030,2010,355
311030,2011,406
311030,2012,348
311030,2013,397
311030,2014,399
311030,2015,411
311030,2016,405
311030,2017,435
311030,2018,455
311030,2019,464
311030,2020,327
311030,2021,327
311030,2022,327
311030,2023,327
311030,2024,327
311030,2025,327
311030,2026,327
311030,2027,327
311030,2028,327
311030,2029,327
311030,2030,327
311030,2031,327
311030,2032,327
311030,2033,327
311030,2034,327
311030,2035,327
311030,2036,327
311030,2037,327
311030,2038,327
311030,2039,327
311030,2040,327
311040,2010,204
311040,2011,214
311040,2012,227
311040,2013,207
311040,2014,212
311040,2015,210
311040,2016,186
311040,2017,196
311040,2018,212
311040,2019,210
311040,2020,209
311040,2021,209
311040,2022,209
311040,2023,209
311040,2024,209
311040,2025,209
311040,2026,209
311040,2027,209
311040,2028,209
311040,2029,209
311040,2030,209
311040,2031,209
311040,2032,209
311040,2033,209
311040,2034,209
311040,2035,209
311040,2036,209
311040,2037,209
311040,2038,209
311040,2039,209
311040,2040,209
311050,2010,985
311050,2011,875
311050,2012,762
311050,2013,910
311050,2014,925
311050,2015,1046
311050,2016,1077
311050,2017,1099
311050,2018,1048
311050,2019,1241
311050,2020,836
311050,2021,836
311050,2022,836
311050,2023,836
311050,2024,836
311050,2025,836
311050,2026,836
311050,2027,836
311050,2028,836
311050,2029,836
311050,2030,836
311050,2031,836
311050,2032,836
311050,2033,836
311050,2034,836
311050,2035,836
311050,2036,836
311050,2037,836
311050,2038,836
311050,2039,836
311050,2040,836
311060,2010,999
311060,2011,1067
311060,2012,1023
311060,2013,1137
311060,2014,1171
311060,2015,1182
311060,2016,1159
311060,2017,1160
311060,2018,1179
311060,2019,1205
311060,2020,1194
311060,2021,1194
311060,2022,1194
311060,2023,1194
311060,2024,1194
311060,2025,1194
311060,2026,1194
311060,2027,1194
311060,2028,1194
311060,2029,1194
311060,2030,1194
311060,2031,1194
311060,2032,1194
311060,2033,1194
311060,2034,1194
311060,2035,1194
311060,2036,1194
311060,2037,1194
311060,2038,1194
311060,2039,1194
311060,2040,1194
311070,2010,517
311070,2011,542
311070,2012,432
311070,2013,482
311070,2014,533
311070,2015,432
311070,2016,458
311070,2017,530
311070,2018,496
311070,2019,464
311070,2020,637
311070,2021,637
311070,2022,637
311070,2023,637
311070,2024,637
311070,2025,637
311070,2026,637
311070,2027,637
311070,2028,637
311070,2029,637
311070,2030,637
311070,2031,637
311070,2032,637
311070,2033,637
311070,2034,637
311070,2035,637
311070,2036,637
311070,2037,637
311070,2038,637
311070,2039,637
311070,2040,637
311080,2010,278
311080,2011,234
311080,2012,288
311080,2013,271
311080,2014,278
311080,2015,263
311080,2016,271
311080,2017,231
311080,2018,227
311080,2019,229
311080,2020,191
311080,2021,191
311080,2022,191
311080,2023,191
311080,2024,191
311080,2025,191
311080,2026,191
311080,2027,191
311080,2028,191
311080,2029,191
311080,2030,191
311080,2031,191
311080,2032,191
311080,2033,191
311080,2034,191
311080,2035,191
311080,2036,191
311080,2037,191
311080,2038,191
311080,2039,191
311080,2040,191
311090,2010,696
311090,2011,768
311090,2012,552
311090,2013,590
311090,2014,560
311090,2015,644
311090,2016,582
311090,2017,624
311090,2018,632
311090,2019,646
311090,2020,513
311090,2021,513
311090,2022,513
311090,2023,513
311090,2024,513
311090,2025,513
311090,2026,513
311090,2027,513
311090,2028,513
311090,2029,513
311090,2030,513
311090,2031,513
311090,2032,513
311090,2033,513
311090,2034,513
311090,2035,513
311090,2036,513
311090,2037,513
311090,2038,513
311090,2039,513
311090,2040,513
311100,2010,710
311100,2011,601
311100,2012,371
311100,2013,586
311100,2014,687
311100,2015,675
311100,2016,674
311100,2017,744
311100,2018,721
311100,2019,725
311100,2020,740
311100,2021,740
311100,2022,740
311100,2023,740
311100,2024,740
311100,2025,740
311100,2026,740
311100,2027,740
311100,2028,740
311100,2029,740
311100,2030,740
311100,2031,740
311100,2032,740
311100,2033,740
311100,2034,740
311100,2035,740
311100,2036,740
311100,2037,740
311100,2038,740
311100,2039,740
311100,2040,740
311110,2010,678
311110,2011,693
311110,2012,625
311110,2013,734
311110,2014,676
311110,2015,664
311110,2016,531
311110,2017,684
311110,2018,713
311110,2019,682
311110,2020,687
311110,2021,687
311110,2022,687
311110,2023,687
311110,2024,687
311110,2025,687
311110,2026,687
311110,2027,687
311110,2028,687
311110,2029,687
311110,2030,687
311110,2031,687
311110,2032,687
311110,2033,687
311110,2034,687
311110,2035,687
311110,2036,687
311110,2037,687
311110,2038,687
311110,2039,687
311110,2040,687
311115,2010,200
311115,2011,280
311115,2012,381
311115,2013,249
311115,2014,236
311115,2015,240
311115,2016,268
311115,2017,340
311115,2018,313
311115,2019,343
311115,2020,300
311115,2021,300
311115,2022,300
311115,2023,300
311115,2024,300
311115,2025,300
311115,2026,300
311115,2027,300
311115,2028,300
311115,2029,300
311115,2030,300
311115,2031,300
311115,2032,300
311115,2033,300
311115,2034,300
311115,2035,300
311115,2036,300
311115,2037,300
311115,2038,300
311115,2039,300
311115,2040,300
311120,2010,1596
311120,2011,1832
311120,2012,1987
311120,2013,1958
311120,2014,1973
311120,2015,1990
311120,2016,1214
311120,2017,1427
311120,2018,1442
311120,2019,1504
311120,2020,1830
311120,2021,1830
311120,2022,1830
311120,2023,1830
311120,2024,1830
311120,2025,1830
311120,2026,1830
311120,2027,1830
311120,2028,1830
311120,2029,1830
311120,2030,1830
311120,2031,1830
311120,2032,1830
311120,2033,1830
311120,2034,1830
311120,2035,1830
311120,2036,1830
311120,2037,1830
311120,2038,1830
311120,2039,1830
311120,2040,1830
311130,2010,558
311130,2011,569
311130,2012,491
311130,2013,582
311130,2014,601
311130,2015,594
311130,2016,481
311130,2017,588
311130,2018,584
311130,2019,580
311130,2020,458
311130,2021,458
311130,2022,458
311130,2023,458
311130,2024,458
311130,2025,458
311130,2026,458
311130,2027,458
311130,2028,458
311130,2029,458
311130,2030,458
311130,2031,458
311130,2032,458
311130,2033,458
311130,2034,458
311130,2035,458
311130,2036,458
311130,2037,458
311130,2038,458
311130,2039,458
311130,2040,458
311140,2010,339
311140,2011,389
311140,2012,431
311140,2013,413
311140,2014,414
311140,2015,431
311140,2016,378
311140,2017,517
311140,2018,428
311140,2019,436
311140,2020,449
311140,2021,449
311140,2022,449
311140,2023,449
311140,2024,449
311140,2025,449
311140,2026,449
311140,2027,449
311140,2028,449
311140,2029,449
311140,2030,449
311140,2031,449
311140,2032,449
311140,2033,449
311140,2034,449
311140,2035,449
311140,2036,449
311140,2037,449
311140,2038,449
311140,2039,449
311140,2040,449
311150,2010,637
311150,2011,676
311150,2012,708
311150,2013,756
311150,2014,625
311150,2015,660
311150,2016,710
311150,2017,524
311150,2018,530
311150,2019,529
311150,2020,517
311150,2021,517
311150,2022,517
311150,2023,517
311150,2024,517
311150,2025,517
311150,2026,517
311150,2027,517
311150,2028,517
311150,2029,517
311150,2030,517
311150,2031,517
311150,2032,517
311150,2033,517
311150,2034,517
311150,2035,517
311150,2036,517
311150,2037,517
311150,2038,517
311150,2039,517
311150,2040,517
311160,2010,1105
311160,2011,1173
311160,2012,1053
311160,2013,1123
311160,2014,1184
311160,2015,1167
311160,2016,1071
311160,2017,1168
311160,2018,1181
311160,2019,1210
311160,2020,1088
311160,2021,1088
311160,2022,1088
311160,2023,1088
311160,2024,1088
311160,2025,1088
311160,2026,1088
311160,2027,1088
311160,2028,1088
311160,2029,1088
311160,2030,1088
311160,2031,1088
311160,2032,1088
311160,2033,1088
311160,2034,1088
311160,2035,1088
311160,2036,1088
311160,2037,1088
311160,2038,1088
311160,2039,1088
311160,2040,1088
311170,2010,213
311170,2011,210
311170,2012,216
311170,2013,233
311170,2014,229
311170,2015,225
311170,2016,176
311170,2017,259
311170,2018,214
311170,2019,217
311170,2020,229
311170,2021,229
311170,2022,229
311170,2023,229
311170,2024,229
311170,2025,229
311170,2026,229
311170,2027,229
311170,2028,229
311170,2029,229
311170,2030,229
311170,2031,229
311170,2032,229
311170,2033,229
311170,2034,229
311170,2035,229
311170,2036,229
311170,2037,229
311170,2038,229
311170,2039,229
311170,2040,229
311180,2010,537
311180,2011,588
311180,2012,356
311180,2013,623
311180,2014,605
311180,2015,613
311180,2016,381
311180,2017,583
311180,2018,558
311180,2019,520
311180,2020,325
311180,2021,325
311180,2022,325
311180,2023,325
311180,2024,325
311180,2025,325
311180,2026,325
311180,2027,325
311180,2028,325
311180,2029,325
311180,2030,325
311180,2031,325
311180,2032,325
311180,2033,325
311180,2034,325
311180,2035,325
311180,2036,325
311180,2037,325
311180,2038,325
311180,2039,325
311180,2040,325
311190,2010,260
311190,2011,248
311190,2012,231
311190,2013,267
311190,2014,273
311190,2015,266
311190,2016,253
311190,2017,271
311190,2018,264
311190,2019,255
311190,2020,232
311190,2021,232
311190,2022,232
311190,2023,232
311190,2024,232
311190,2025,232
311190,2026,232
311190,2027,232
311190,2028,232
311190,2029,232
311190,2030,232
311190,2031,232
311190,2032,232
311190,2033,232
311190,2034,232
311190,2035,232
311190,2036,232
311190,2037,232
311190,2038,232
311190,2039,232
311190,2040,232
311200,2010,636
311200,2011,634
311200,2012,594
311200,2013,639
311200,2014,638
311200,2015,618
311200,2016,543
311200,2017,612
311200,2018,633
311200,2019,696
311200,2020,686
311200,2021,686
311200,2022,686
311200,2023,686
311200,2024,686
311200,2025,686
311200,2026,686
311200,2027,686
311200,2028,686
311200,2029,686
311200,2030,686
311200,2031,686
311200,2032,686
311200,2033,686
311200,2034,686
311200,2035,686
311200,2036,686
311200,2037,686
311200,2038,686
311200,2039,686
311200,2040,686
311205,2010,196
311205,2011,328
311205,2012,362
311205,2013,352
311205,2014,340
311205,2015,333
311205,2016,271
311205,2017,300
311205,2018,324
311205,2019,339
311205,2020,274
311205,2021,274
311205,2022,274
311205,2023,274
311205,2024,274
311205,2025,274
311205,2026,274
311205,2027,274
311205,2028,274
311205,2029,274
311205,2030,274
311205,2031,274
311205,2032,274
311205,2033,274
311205,2034,274
311205,2035,274
311205,2036,274
311205,2037,274
311205,2038,274
311205,2039,274
311205,2040,274
311210,2010,260
311210,2011,269
311210,2012,225
311210,2013,245
311210,2014,266
311210,2015,264
311210,2016,255
311210,2017,279
311210,2018,299
311210,2019,303
311210,2020,240
311210,2021,240
311210,2022,240
311210,2023,240
311210,2024,240
311210,2025,240
311210,2026,240
311210,2027,240
311210,2028,240
311210,2029,240
311210,2030,240
311210,2031,240
311210,2032,240
311210,2033,240
311210,2034,240
311210,2035,240
311210,2036,240
311210,2037,240
311210,2038,240
311210,2039,240
311210,2040,240
311220,2010,204
311220,2011,224
311220,2012,177
311220,2013,226
311220,2014,243
311220,2015,241
311220,2016,206
311220,2017,253
311220,2018,251
311220,2019,250
311220,2020,285
311220,2021,285
311220,2022,285
311220,2023,285
311220,2024,285
311220,2025,285
311220,2026,285
311220,2027,285
311220,2028,285
311220,2029,285
311220,2030,285
311220,2031,285
311220,2032,285
311220,2033,285
311220,2034,285
311220,2035,285
311220,2036,285
311220,2037,285
311220,2038,285
311220,2039,285
311220,2040,285
311230,2010,889
311230,2011,878
311230,2012,1066
311230,2013,1090
311230,2014,1037
311230,2015,1127
311230,2016,1047
311230,2017,1150
311230,2018,1215
311230,2019,1230
311230,2020,1250
311230,2021,1250
311230,2022,1250
311230,2023,1250
311230,2024,1250
311230,2025,1250
311230,2026,1250
311230,2027,1250
311230,2028,1250
311230,2029,1250
311230,2030,1250
311230,2031,1250
311230,2032,1250
311230,2033,1250
311230,2034,1250
311230,2035,1250
311230,2036,1250
311230,2037,1250
311230,2038,1250
311230,2039,1250
311230,2040,1250
311240,2010,253
311240,2011,242
311240,2012,183
311240,2013,244
311240,2014,267
311240,2015,250
311240,2016,220
311240,2017,256
311240,2018,272
311240,2019,248
311240,2020,245
311240,2021,245
311240,2022,245
311240,2023,245
311240,2024,245
311240,2025,245
311240,2026,245
311240,2027,245
311240,2028,245
311240,2029,245
311240,2030,245
311240,2031,245
311240,2032,245
311240,2033,245
311240,2034,245
311240,2035,245
311240,2036,245
311240,2037,245
311240,2038,245
311240,2039,245
311240,2040,245
311250,2010,345
311250,2011,341
311250,2012,334
311250,2013,369
311250,2014,373
311250,2015,360
311250,2016,298
311250,2017,352
311250,2018,330
311250,2019,315
311250,2020,278
311250,2021,278
311250,2022,278
311250,2023,278
311250,2024,278
311250,2025,278
311250,2026,278
311250,2027,278
311250,2028,278
311250,2029,278
311250,2030,278
311250,2031,278
311250,2032,278
311250,2033,278
311250,2034,278
311250,2035,278
311250,2036,278
311250,2037,278
311250,2038,278
311250,2039,278
311250,2040,278
311260,2010,643
311260,2011,633
311260,2012,492
311260,2013,564
311260,2014,577
311260,2015,568
