isic_12,num_emp,med_eco,mun_code
Manufacturing,214,348.3592841428455,2507507
Utilities,38,127.06336418955142,2507507
Trade,18,3114.5164333333337,2507507
Construction,18,191.04619526674932,2507507
Manufacturing,11,631.8695314222713,2507705
Trade,9,435.6690525020508,2507705
Manufacturing,4,22.80374169772808,2507804
Business,3,44093.9208002817,2507804
Mining,34,72.09416669078243,2507804
Manufacturing,4,100.88308,2508307
Manufacturing,5,1952.625193689252,2508604
Manufacturing,6,2280.94655908094,2508802
Manufacturing,23,150.06151666666668,2508901
Manufacturing,8,153.32132287696055,2509206
Mining,18,104.78866766852724,2509305
Manufacturing,9,103771.60859777014,2509404
Manufacturing,3,7172.310020607934,2509701
Manufacturing,12,764.4236665979315,2309102
Trade,3,103.6879091088731,2510105
Manufacturing,13,538.7378405718911,2510303
Manufacturing,73,214.7831933256828,2510808
Trade,4,27110.92497959184,2510808
Mining,12,37848.611663478536,2510808
Manufacturing,13,246.34097850678,2510907
Trade,4,362.3421822778596,2510907
Mining,8,14251.524974940596,2510907
OtherServices,4,105.48358050467478,2510907
Manufacturing,3,118.49029825879586,2310506
Manufacturing,20,386.3215944512962,2511103
Mining,10,1233.896999057567,2511103
Manufacturing,17,539.6370600607888,2511202
Mining,11,783.4789725,2511202
Manufacturing,3,16.595678,2511301
Manufacturing,13,6687.791253978883,2511400
Mining,6,25.14475075,2511400
Manufacturing,17,1800.7769028952146,2511905
Manufacturing,11,1198.3599793708097,2512101
Mining,5,1143.2947552958365,2512101
Manufacturing,13,1392.3676291793313,2512309
Manufacturing,4,1188.0388885097511,2512408
Business,4,282268.631961524,2512408
Construction,6,34705.574507246376,2512507
Manufacturing,5,7780.47465116279,2611533
Manufacturing,25,1727.5665436190902,2512903
Mining,8,1476.3247330738643,2513000
Manufacturing,50,350.03670088174016,2513158
Construction,6,9542.67477085849,2513158
Transport,4,2284.615546748026,2513158
Agriculture,8,317484.6334765684,2513158
Manufacturing,3,83.28097432402264,2411205
Manufacturing,9,51997.15207865061,2109809
Trade,42,92.85848149234694,2109809
Mining,9,116771.50925823928,2109809
Manufacturing,24,725.9160992256637,2110500
Manufacturing,8,139.07922577696354,3161007
Manufacturing,9,1496.29718440609,2500700
Mining,7,196.29980875,2500700
Manufacturing,3,28.53855029973424,2514206
Manufacturing,5,65.24814346395576,2515104
Manufacturing,25,278.7205464285714,2516102
Trade,3,2243.888248,2516102
Construction,8,48901.84837023574,2516102
Manufacturing,28,922.8568888888888,2516201
Utilities,5,169.3395720819248,2516201
Trade,5,194.7194991447369,2516201
Manufacturing,15,433.1745577777778,2516508
Mining,10,7142.988375730796,2516755
Agriculture,4,1020.641638970588,2517209
Mining,6,550.1857115720474,2517209
Manufacturing,14,2129.0102499683344,4100202
Mining,18,62.66413582397004,4100202
Manufacturing,137,60.30468914190353,4100400
Transport,3,303.48978260869563,4100400
Mining,46,265.7109823429727,4100400
Trade,14,860.4563886904762,4100459
Manufacturing,7,80018.64656540468,1100403
Trade,3,25136.18585833333,1100403
Business,4,2054.7569444277447,1100403
Mining,17,368.8822854057945,1100403
Manufacturing,13,38.00990701219512,4100608
Manufacturing,5,3.527940961714763,4100707
Trade,22,12215.885714285714,4100707
Manufacturing,8,7221.673919782903,4100905
Manufacturing,27,141.09535384615384,4101002
Manufacturing,45,302.94484900000003,2901304
Government,3,578675.95,2901304
Manufacturing,18,159.72936387121212,4101200
Construction,10,17.545971198948955,4101200
Manufacturing,173,261.0201507738095,4101408
Construction,16,587.9165959933293,4101408
Transport,4,113.24929244741836,4101408
Manufacturing,257,224.1514005376344,4101507
Trade,8,63203.23187973684,4101507
Transport,6,28.04228231092437,4101507
Manufacturing,39,38.283053333333335,4101606
Trade,8,100.69660308243718,4101606
Mining,5,13920.994998443915,4101606
Manufacturing,487,429.97316293929714,4101804
Utilities,5,190.997704997574,4101804
Trade,28,1195.6421041666667,4101804
Transport,4,40.54976754783835,4101804
OtherServices,10,392.5444812030075,4101804
Manufacturing,16,1482.0739125,2301604
Trade,4,22725.922853848595,2301604
Manufacturing,13,27845.659778031724,4102000
Trade,57,388.2771519460363,4102000
Manufacturing,29,151.53167938931298,4102109
OtherServices,9,83.84780060386473,4102109
Manufacturing,56,169.4719190997567,4102307
Utilities,8,142.4180310975741,4102307
Business,6,4.460439716312057,4102307
Transport,4,29.770834102728987,4102307
Mining,26,84.60968100000001,4102307
Trade,12,1248.9748325429086,4102505
Manufacturing,24,229.01334547595644,4102703
Manufacturing,8,93.73528566366662,4102802
Manufacturing,42,484.5922775,4102901
Manufacturing,6,2429.902219579187,4103024
Manufacturing,6,70.55429121017778,4103040
Trade,14,30.736849470133883,4103040
Trade,9,14839.546364695172,4103057
Agriculture,3,39251.0324,4103057
Manufacturing,35,240.0192559523809,4103107
Business,3,5.456770983606558,4103107
Mining,17,78.20619334692284,4103107
Manufacturing,10,115.40910081053698,4103222
Manufacturing,7,138.86771897413607,4103354
Trade,7,70.57938818319897,4103354
Trade,22,667.3420765772997,4103370
Manufacturing,21,156.50708749999998,3508801
Trade,18,2203.730049356649,3508801
Manufacturing,24,220.64006273525723,4103503
Manufacturing,55,645.93425,4103602
Trade,6,45.89042655555556,4103602
Manufacturing,148,497.713285193032,2801900
Trade,7,265.35419175,2801900
Transport,4,56.18803310688406,2801900
Trade,8,232.1999931972789,4103909
Manufacturing,16,32.82667248506396,4103958
Manufacturing,61,343.95843996110483,4104006
Utilities,6,626.1494918942311,4104006
Trade,12,4548.283971973313,4104006
Manufacturing,21,207.09557157894736,4104105
Manufacturing,220,201.68182315373053,4104204
Business,10,915.1079239130436,4104204
Mining,7,704.3650875679774,4104204
Manufacturing,8,17.49062217147436,4104253
Manufacturing,61,178.48907448420562,4104303
Trade,91,297.25514202198934,4104303
Agriculture,12,134.43174424896807,4104303
Mining,6,18.459576925925926,4104303
Manufacturing,3,511.3502018413598,4104402
Trade,14,3631.778366793754,4104402
Trade,14,1962.5385342338072,4104428
Manufacturing,145,327.0893691248598,3112059
Trade,14,153.9234241961652,3112059
Trade,9,29472.41505545789,4104600
Manufacturing,85,540.3073094057017,4104659
Trade,5,6.726425999999999,4104659
Business,5,2666.4756747720367,4104659
Mining,10,3998.7976900492367,4104659
OtherServices,5,2287.033939119171,4104659
Manufacturing,7,1114.7300363636364,4104709
Manufacturing,83,318.74367709368096,4104907
Trade,19,146.7125879923798,4104907
Business,3,2047.5821513333333,4104907
Agriculture,6,15037.896923076923,4104907
Mining,14,2353.462067766217,4104907
Manufacturing,3,524.47961352657,4105003
Trade,9,99.72368186528496,4105003
Mining,7,347.81387118721466,4105201
Manufacturing,12,2746.537917741936,4105300
Trade,17,69.86799901307673,4105300
Manufacturing,20,41.529617058823526,4105409
Manufacturing,80,181.86097,4105508
Utilities,16,198.02982764390288,4105508
Construction,12,333.2468847047825,4105508
OtherServices,20,1320.7162905555556,4105508
Manufacturing,16,68.25034821312278,4105607
Utilities,7,1260.533772368421,4105607
Manufacturing,6,22226.618572248903,4105706
Trade,4,861.5156895445798,4105706
Agriculture,3,10913.9785,4105706
Manufacturing,359,254.69868,4105805
Utilities,8,97.4168808478927,4105805
Trade,13,124.64085714285716,4105805
Business,9,51.1392226195206,4105805
Construction,8,75.0821614334638,4105805
Transport,6,21401.319614902903,4105805
Mining,57,312.942203885611,4105805
Manufacturing,18,573.6632680813868,4105904
Manufacturing,12,27.8030101025641,4106001
Mining,7,35.02619372442019,4106001
Manufacturing,7,40.14763898305085,4106209
Utilities,6,101.63464912280702,4106209
Transport,3,301.7414425287356,4106209
Manufacturing,4,59.318518386739,4106308
Trade,13,248.6985868607395,4106308
Manufacturing,76,572.5584936935328,4106407
Manufacturing,13,59.965811,4106456
Trade,14,2174.58136034102,4106456
Manufacturing,43,1524.8175730626033,4106506
Utilities,4,7480.901445419146,4106506
Trade,28,551.2051840649561,4106506
Trade,14,156.50574912500002,4106555
Manufacturing,19,60873.97421111417,4106803
Manufacturing,50,226.655232,4106605
Trade,4,343.99828890956337,4106605
Trade,15,2901.032446153846,4106852
Manufacturing,1085,231.53889426008183,4106902
Utilities,53,223.2272563333333,4106902
Trade,88,101.35547411818598,4106902
Business,25,54.178848881108834,4106902
Construction,26,3668.016429465824,4106902
Transport,7,966.2804204451772,4106902
Mining,15,10888.730868123272,4106902
Manufacturing,10,200.2270588539245,4107009
Trade,3,30.797168738020154,4107009
Agriculture,5,360.3393704658177,4107009
Trade,9,793.1613139351027,4107157
Manufacturing,18,33.95388263609918,4107207
Utilities,19,763.2071888888889,4107207
Manufacturing,12,220.05987650113468,4107306
Trade,3,214.5662408074982,4107306
Manufacturing,27,48.30921358024691,4107405
Manufacturing,3,479849.09538983926,4107504
Trade,35,281.18232666666665,4107504
Trade,18,76.93024534696627,4107538
Trade,9,214.60959896232947,4107546
Trade,14,107.74345293898917,4107553
Manufacturing,10,736.7279294117646,4107603
Trade,21,565.9581499999999,4107603
Manufacturing,127,206.1561138708445,4107652
Utilities,13,162.17820382165604,4107652
Trade,11,966.0377149546756,4107652
Business,6,41.31469620411487,4107652
Trade,14,606.2548629405035,4107702
Manufacturing,78,2198.01858254148,4107736
Trade,18,257.6896068684114,4107736
Mining,7,24.617124559442964,4107751
Manufacturing,12,11120.075398775423,4107801
Manufacturing,21,490.4567826668128,2605707
Trade,9,85083.16254400228,2605707
Manufacturing,22,246.89266255476136,4108007
Trade,10,16.981585038653932,4108205
Trade,39,53.06698392704751,4108304
Construction,9,32371.243778337903,4108304
Trade,8,110.9726497777778,4108320
Manufacturing,95,146.7079990193792,4108403
Trade,5,11.480391153846154,4108403
Construction,11,181.2279533333333,4108403
Manufacturing,19,44.25531306206693,4108601
Trade,31,582.84125,4108601
Trade,14,314.6505600229387,4108650
Manufacturing,44,461.2109359927749,4108908
Utilities,9,3.571106673789077,4108908
Trade,43,462.67345,4108908
Transport,8,20751.192004469427,4108908
Mining,8,539.9856854466652,4108908
Manufacturing,24,367.5327807317073,4108957
Manufacturing,9,5517.9879897388055,4109005
Manufacturing,9,888.1651172380953,3517901
Mining,8,137.69285551219855,3517901
Manufacturing,3,3.0805080881554665,4109302
Manufacturing,225,801.1049222797927,4109401
Trade,115,661.684252925712,4109401
Construction,19,181.6340108108108,4109401
Agriculture,35,46.74638995215311,4109401
Mining,9,111866.81466666666,4109401
Manufacturing,8,21567.62019670385,4109500
Trade,28,48.36883205076313,4109609
Construction,9,10629.362059277615,4109609
Manufacturing,6,108.7382827243284,4109658
Trade,14,612.9906669047618,4109658
Manufacturing,11,16.61961135,4109708
Manufacturing,11,155.8621398928883,4109757
Manufacturing,92,70.4703793832945,4109807
Utilities,9,48.34691307040866,4109807
Trade,19,158.65044153491914,4109807
Mining,7,84.7138233709947,4109807
Manufacturing,15,341.1779308624999,4109906
OtherServices,12,416.44547,2606903
Manufacturing,12,101.03442285714286,4110078
Trade,5,54.5665055552951,4110078
Manufacturing,566,384.8473,4110102
Trade,12,8391.682162268518,4110102
Transport,25,9.116478,4110102
Manufacturing,26,1335.31751379505,4110201
Agriculture,4,6877.369286650396,4110201
Manufacturing,5,15.925615576132262,4110508
Trade,3,6.3698597402597406,4110508
Transport,10,7393.779020799179,4110508
Trade,9,124086.10159228389,4110656
Manufacturing,121,855.1303293967619,4207858
Utilities,7,80.593259125,4207858
Trade,10,1415.273043478261,4207858
Construction,36,19.74406856714592,4207858
Transport,17,151.1649575,4207858
Trade,14,72.79524891000881,4110805
Manufacturing,39,1640.388563735652,4110953
Trade,9,410.7739147164368,4110953
Manufacturing,12,88.46376068376068,4111001
Manufacturing,27,138.5182816408204,4111209
Manufacturing,14,23.25724824243507,4111258
Trade,11,603.7,4111258
Mining,5,408.1220338248049,4111258
Manufacturing,12,5.876866432320442,4111407
Trade,14,6407.416496287926,4111506
Manufacturing,9,470.0599118386243,4111555
Manufacturing,126,95.439248,4111803
Manufacturing,32,298.7315407686418,4111902
Manufacturing,29,2511.9169100000004,4112009
Manufacturing,18,357.56899061666667,4112108
Trade,14,13137.642091777883,4112207
Trade,24,219.48244669943588,4112504
Manufacturing,6,5176.743761606396,4112603
Manufacturing,7,15.407415127020784,4112702
Manufacturing,8,70.60544767427263,4112751
Trade,12,5772.913655875796,4112751
Manufacturing,32,5985.601130816583,4112801
Trade,11,218.90621699819167,4112801
Trade,49,203.89011,4112959
Manufacturing,93,85.82294177536232,4113205
Trade,4,6438.848099251643,4113205
Manufacturing,12,1150.044548022599,4113304
Trade,22,125901.08773130242,4113304
Mining,3,20.630584611938627,4113304
Manufacturing,4,185.68777480867564,4113452
Manufacturing,21,102.68235101789018,4113502
Manufacturing,8,116.46252770395952,4113601
Manufacturing,503,589.094,4113700
Trade,60,368.2440217391304,4113700
Construction,9,235.7396219977892,4113700
Transport,11,4265.1697801920645,4113700
Mining,13,44.36296777061319,4113700
Trade,42,79.42993847446238,4113734
Manufacturing,28,181.3391945810565,4113908
Trade,9,518.630004816078,4113908
Trade,65,59.70948449598863,4114005
Agriculture,4,36.00029359701462,4114005
Manufacturing,3,227.8515933333333,4114104
Manufacturing,49,55.89819829471899,4114203
Trade,4,21328.53076358025,4114203
Manufacturing,20,386.93614680411054,4114302
Utilities,4,48.88215362356849,4114302
Trade,58,2326.4058140735056,4114401
Agriculture,4,160959.97956817926,4114401
Trade,34,33.167826297913635,4114500
Manufacturing,79,370.9585344167928,4114609
Trade,30,3887.086111111111,4114609
Transport,4,2.0764850275760494,4114609
Mining,3,4428.1913,4114609
Manufacturing,34,329.87588955941203,4114807
Trade,13,12.60999696427245,4114807
Utilities,6,176.20161515818984,4114906
Trade,17,95.976403114705,4114906
Mining,6,22.51688395881788,4115002
Manufacturing,7,155.54412727272728,4115101
Trade,14,174.75238742639328,4115101
Manufacturing,288,138.73397777777777,4115200
Utilities,5,2916.9845750000004,4115200
Trade,19,17.17072638248848,4115200
Business,3,1347.3808906972722,4115200
Construction,13,168.69918896447467,4115200
Transport,3,9.442582888888888,4115200
Agriculture,4,266.71053997098454,4115200
Mining,5,3.496567133013156,4115200
Manufacturing,11,2413.409566161095,2509156
Manufacturing,12,112845.01318181815,4115358
Trade,24,2893.624591836735,4115358
Agriculture,8,378.8394581460951,4115358
Manufacturing,13,32.31287620967742,4115408
Manufacturing,17,2646.4741060869565,4115507
Manufacturing,29,229.80292142179132,4115606
Trade,9,6426.155743107414,4115606
Construction,11,269.1628235294117,4115606
Manufacturing,59,432.14786713005446,4115754
Trade,7,3182.4855555555555,4115754
Manufacturing,96,384.22406157843193,4115804
Trade,32,124.6544,4115804
Transport,7,103.70650895257144,4115804
Manufacturing,19,258.5835963055954,4115853
Utilities,23,5207.015225832823,4115853
Trade,15,33.345316787732045,4115853
Manufacturing,16,115.45916,4116059
Trade,25,6662.56551443653,4116059
Manufacturing,5,209.0838585143217,4116109
Trade,14,431.5564817684766,4116109
Manufacturing,7,973.72655,4116208
Mining,7,1328.8042326176708,4116208
Trade,6,86.86419206967682,4116802
Manufacturing,38,306.11421651667547,4116901
Transport,3,25.3041825,4116901
Manufacturing,19,225.10153,4117107
Manufacturing,5,1172.1919481069772,4117214
Trade,23,50.89328036007738,4117222
Trade,14,71.1324028409091,4117271
Manufacturing,4,2.1384023070599807,4117297
Manufacturing,39,740.9017531249999,4117305
Trade,14,30.999809125986904,4117453
Manufacturing,16,238.34593855133525,4117503
Manufacturing,77,333.0891018270091,4117602
Utilities,18,122.9094209084904,4117602
Trade,14,444.9077683333333,4117602
Business,9,7.894434285714285,4117602
Construction,9,2.421665748319484,4117602
Transport,5,18157.454556940706,4117602
Agriculture,17,145.2429000629391,4117602
Mining,70,501.910943345238,4117602
Manufacturing,36,160.0162777777778,4212056
Trade,5,1035.8455897884014,4212056
Manufacturing,83,167.49556545177367,3535309
Trade,14,146.03136310360384,3535309
Transport,4,2575.608997749089,3535309
Manufacturing,36,335.03528424534534,4117909
Trade,15,5227.570333333333,4117909
Manufacturing,8,160.02242762820512,4118006
Manufacturing,19,408.5493740198325,4118105
Manufacturing,191,242.32993686435253,4118204
Transport,18,77.98111960245694,4118204
Mining,13,14116.820087215823,4118204
Manufacturing,26,420.7882742857143,4118303
Manufacturing,136,325.46686853075585,4118402
Construction,9,44240.75029113865,4118402
Manufacturing,13,87563.69818518519,4118451
Manufacturing,102,238.03251316046013,4118501
Trade,9,426.3094877940129,4118501
Construction,8,3927.453718820886,4118501
Mining,7,8221.311839326634,4118600
Manufacturing,8,832.4119041875999,4118808
Trade,14,600.1096126950723,4118808
Manufacturing,6,7035.434489068982,4118857
Manufacturing,47,110.26250822200312,4119103
Manufacturing,225,155.37381236808778,4119152
Utilities,9,29.58919583333333,4119152
Trade,5,2266.98365,4119152
Business,4,901153.9547993934,4119152
Manufacturing,7,4743.339479166667,4119202
Manufacturing,4,1823.093048039216,2805208
Trade,35,9175.280173634124,2805208
Manufacturing,60,439.31303295940177,4119400
Utilities,11,5.206404892086331,4119400
Trade,10,58630.24222656641,4119400
Agriculture,5,64.67382198952879,4119400
Manufacturing,11,189.8538461538461,4119509
Trade,6,343.6875076775432,4119509
Manufacturing,19,22.157784,4119608
Trade,43,334.38395,4119608
Transport,4,93.66487469802384,4119608
Manufacturing,590,386.15174375,4119905
Utilities,14,635.1021312684366,4119905
Trade,77,100.99332234234234,4119905
Business,6,53.75741446869847,4119905
Construction,14,259.4252229122483,4119905
Mining,18,8275.586335671494,4119905
Utilities,7,122.825,4119954
Manufacturing,16,76.62660446153846,4120002
Manufacturing,5,56.4138825,4120101
Manufacturing,12,883.4994410140562,4120309
Manufacturing,9,5663.338000000001,4120333
Manufacturing,8,1068.5724177825202,4120507
Manufacturing,153,350.2967335081122,4120606
Trade,14,2975.8087092265514,4120606
Manufacturing,12,395.2384642143461,4120655
Trade,21,49.36957894736842,4120655
Manufacturing,6,24.722401646706587,4120705
Manufacturing,185,356.74092666666667,4120804
Trade,3,140.9524798927614,4120804
Construction,3,71616.1717667035,4120804
Mining,7,3829.328674767926,4120804
Manufacturing,4,461.6391651180276,4120853
Manufacturing,32,550.4970444444444,4120903
Trade,9,8943.682742669153,4120903
Manufacturing,28,276.3807903075342,4121000
Trade,22,2187.053069053709,4121109
Manufacturing,12,98.42106473964247,4121307
Manufacturing,12,94.4111236229508,4121356
Trade,18,60.49842291666666,4121356
Manufacturing,26,400.08607098954576,4121406
Trade,14,503.7930237762238,4121406
Manufacturing,39,478.470136781416,4121505
Trade,4,153744.75405590908,4121505
Trade,14,184.98792244957903,4121703
Manufacturing,3,23887.4549681586,4121752
Manufacturing,19,35.350419455849085,4121802
Manufacturing,12,333.31552072687765,4121901
Trade,8,17.433253851351353,4121901
Manufacturing,73,1207.62955071567,4122008
Mining,5,28050.43,4122008
Trade,3,884.8838295228217,4122172
Manufacturing,57,339.69348214285714,4122206
Construction,6,90.57324639406826,4122206
Transport,4,56514.12903197078,4122206
Mining,29,50.3416872558336,4122206
Manufacturing,166,471.94404021303257,4122404
Trade,3,17.289940294144102,4122404
Trade,27,104.91630625,4122503
Manufacturing,9,9.366682210090785,4122602
Manufacturing,22,1049.5408335997442,4122701
Manufacturing,12,957.7306912040708,4123105
Manufacturing,12,14622.598818204677,4123204
Manufacturing,23,138.25389408396947,4123303
Manufacturing,10,1503.2973717354976,4123402
Manufacturing,17,34.67772129524887,4123709
Trade,9,315.64007884379214,4123808
Manufacturing,4,28.004344993895,4123857
Trade,12,126.92975690793796,4123857
Agriculture,6,9987.881000102214,4123857
Manufacturing,18,11709.264151177624,4123907
Manufacturing,19,84.83463009143807,4124020
Trade,9,38355.92443963053,4124020
Manufacturing,27,606.738277654046,4124053
Trade,35,612.4743062456678,4124053
Mining,3,2.978243478260869,4124053
Manufacturing,7,84.20294428571428,4124103
Manufacturing,12,2416.481689330544,4124301
Manufacturing,22,5934.352173416999,4124509
Manufacturing,20,246.377299375,4124608
Utilities,5,6.792410102047275,4124608
Manufacturing,24,317.9723137158393,2613206
Trade,35,891.3636814697597,4125001
Manufacturing,3,229527.0225,4125209
Trade,9,133.8431320787037,4125308
Trade,8,2.878544214373956,4125456
Manufacturing,718,317.03907651988635,4125506
Utilities,20,2306.5773750000003,4125506
Trade,29,9.670590267858024,4125506
Business,6,296.6916049738918,4125506
Construction,12,85.28256247160381,4125506
Transport,7,2902.32078993945,4125506
Agriculture,3,84236.33640552996,4125506
Mining,16,882.0428162031438,4125506
Manufacturing,3,76.95976666666667,4125555
Manufacturing,77,481.0159915268292,4125605
Manufacturing,40,326.73792781580585,4125704
Trade,61,4404.426315436242,4125704
Construction,5,52.11570903329813,4125704
Transport,3,185.3902640625,4125704
Trade,28,321.0847600665676,4125753
Manufacturing,30,851.4452192816336,4125803
Manufacturing,4,13193.5657363083,4125902
Business,7,28107.733333333334,4125902
Mining,53,601.2679873754598,4125902
Manufacturing,9,128.29369000215874,2412906
Manufacturing,43,1960.974455561819,4126256
Utilities,4,79810.17730568483,4126256
Trade,4,10.857645880961766,4126256
Construction,6,1093.4733201759136,4126256
Government,3,320.83245714285715,4126256
Manufacturing,40,234.2199673222688,4126306
Trade,17,1737.2159471804512,4126355
Manufacturing,16,12.01810728131868,4126504
Trade,10,606.2405467024612,4126504
Manufacturing,10,51.69325373007645,4126603
Trade,4,174595.93972747994,4126603
Manufacturing,4,104.9473723503338,4126652
Manufacturing,15,1192.5025129295914,4126678
Utilities,25,10946.317400671976,4126678
Manufacturing,9,203.04900548946136,4126702
Manufacturing,16,210.3379652594477,4126801
Trade,56,330.3178938817068,4126801
Manufacturing,50,211.0537605,4127007
Trade,6,19033.65594445997,4127007
Manufacturing,81,54.22639150742631,4127106
Manufacturing,12,4706.620696721312,4127205
Trade,7,106176.67883410136,4127205
Manufacturing,19,970.134665683344,4127304
Manufacturing,13,6314.280173669025,3554409
Trade,24,207.1995984155844,3554409
Business,4,5.1384133,3554409
Mining,23,93.66042179011912,3554409
Manufacturing,10,114.00146053653434,4127502
Trade,10,305495.3411178028,4127502
Agriculture,5,372.692075,4127502
Manufacturing,7,1431.4784,4127858
Manufacturing,10,249.1453277578365,4127882
Manufacturing,16,47.919701805309735,4127957
Trade,42,8850.516017811704,4127957
Manufacturing,22,326.6309825087904,4218806
Mining,8,110.69462658653846,4218806
OtherServices,7,92.0602583568562,4218806
Manufacturing,45,86.93439544406269,4128005
Trade,12,7.940839221251414,4128005
Manufacturing,57,838.3967334210527,4128104
Trade,12,2556.626608491991,4128104
Construction,10,2312.6040033697946,4128104
Manufacturing,87,291.32244896363994,4128203
Utilities,5,138.80678299282164,4128203
Business,6,121.75714211892804,4128203
Mining,34,250.44107404804728,4128203
Manufacturing,18,99.99573551251952,4128401
Manufacturing,4,218.87880882623227,4128534
Trade,9,64.1299362288662,4128534
Trade,4,10.545763079813597,4128559
Manufacturing,18,2816.2289933306565,4128658
Mining,5,7.220603012748381,4128708
Manufacturing,77,95.81629867995515,2600054
Manufacturing,45,1890.6795570939964,2600203
Manufacturing,6,19951.573135116167,2600302
Mining,3,59.53251487179488,2600302
Manufacturing,237,168.43149697209907,2601102
Trade,3,4531.523868421844,2601102
Business,4,1028.6035215614054,2601102
Mining,17,215.24666666666667,2601102
Manufacturing,5,2787.7317213831675,2601201
Mining,5,37240.05548587188,2601300
Manufacturing,9,10694.266666666666,2601409
Mining,8,830.5876036269431,2601409
Manufacturing,63,889.8609066666668,2601706
Manufacturing,18,121.83222222222224,2601904
Manufacturing,6,232.0393155566645,2602001
Manufacturing,18,49.79140776755965,2602100
Trade,6,9.609275905900208,2602100
Manufacturing,7,20.142530015660345,2602704
Manufacturing,420,287.105075713051,2602902
Utilities,33,580.8700519480519,2602902
Manufacturing,4,206.857875625,2603009
Manufacturing,11,4.478078947368421,2603454
Construction,4,26584.320983401823,2603454
Manufacturing,63,334.86269560827867,2604007
Trade,5,7950.905108411373,2604007
Manufacturing,186,524.5729720310186,2604106
Trade,7,2520.014869281046,2604106
Construction,15,153.880505,2604106
OtherServices,25,13.712067956058588,2604106
Manufacturing,3,7476.325086214447,2604809
Manufacturing,20,9542.8,2605103
Manufacturing,11,237.9975763534408,2605152
Manufacturing,23,95.75915221134552,2605202
Manufacturing,6,9.88509820013661,2605400
Manufacturing,3,682.1659636363637,2605509
OtherServices,5,112.62082692307692,2605806
Manufacturing,46,214.62244897959184,2606002
Construction,6,306.84190754721874,2606002
Manufacturing,17,3275.8954169820345,2606101
Manufacturing,11,39.534613315678406,4309209
Manufacturing,162,220.0175,2606804
Utilities,18,1093.3552641509434,2606804
Manufacturing,3,0.4531781858965372,2607604
Manufacturing,4,20111.55437510339,2607000
Manufacturing,179,531.8573962121212,2607208
Utilities,12,4501.685417967034,2607208
Trade,15,20825.90615976901,2607208
Construction,12,246.09112069204463,2607208
Manufacturing,128,396.2912195182898,2607307
Business,5,37.14835787089468,2607307
Mining,46,392.5066296728972,2607307
Manufacturing,68,85.94854265278951,2607752
Mining,12,47.0651569130948,2607802
Manufacturing,213,337.34261363636364,2607901
Utilities,14,27.8709217948718,2607901
Trade,12,22.666116365465,2607901
Construction,24,2094.56644630579,2607901
Mining,11,4076.4468148148144,2607901
Manufacturing,13,283.8268795518207,2608107
Manufacturing,8,100.42981411764708,2608206
Manufacturing,7,13582.668982197583,2608453
Manufacturing,20,215.4137487803985,2608503
Utilities,5,8296.456421334922,2608503
Manufacturing,6,406.2276215645679,2608800
Manufacturing,14,892.3237348703169,2608909
Manufacturing,33,90.46275806451614,2609402
Mining,4,66.74796858945042,2609402
Manufacturing,10,438.3142961111111,2609501
Manufacturing,34,190.72632944228275,2609600
Construction,12,3428.6696900163665,2609600
Manufacturing,51,292.86502413246933,2609907
Mining,22,38.06161257606491,2609907
Manufacturing,14,442.50694444444446,2610004
Manufacturing,7,249.3444445679022,2403251
Trade,4,603.9300484506789,2403251
Construction,6,68.97541631453868,2403251
Manufacturing,4,81420.34078700855,2610509
Manufacturing,108,212.5088531992201,2610608
Manufacturing,8,394.30169286092814,2610806
Manufacturing,18,18.893004925916056,2610905
Manufacturing,7,108.79620954998283,2611002
Trade,9,14684.809977644429,2611002
Manufacturing,127,363.2346433702097,2611101
Utilities,23,536.1657826388889,2611101
Trade,3,23.66083703703704,2611101
Construction,8,610.9569292192889,2611101
Mining,9,57896.40267173756,2611101
Financial,4,8.501668462602066,2611101
Manufacturing,6,13598.36888888889,2611309
Construction,5,1503.466271016311,2611309
Manufacturing,5,258.90429791271345,2611507
Manufacturing,190,399.7285305642633,2611606
Utilities,32,103.411575,2611606
Trade,11,14.412039650630806,2611606
Construction,9,10.487190880723686,2611606
Government,8,326122.6172727273,2611606
Mining,20,195.83687,2611606
OtherServices,9,3476.235777777777,2611705
Manufacturing,4,3202.0559782291666,2611804
Manufacturing,7,124.52563399280577,2611903
Construction,3,34241.46204624278,2612208
Manufacturing,3,19722287.08013937,2612604
Mining,4,558.6955490987874,2612604
Manufacturing,9,96.9289330142973,2613008
Manufacturing,18,2061.807463333333,2613107
Manufacturing,7,99.72360389177662,2613503
Manufacturing,27,127.20913574097136,2613701
Manufacturing,15,403.7244314204804,2613909
Manufacturing,22,300.07235953952375,2614105
Manufacturing,9,118.18840644335717,2614204
OtherServices,8,4367.0639299187,2614501
Manufacturing,4,84748.30012315052,2614600
Manufacturing,20,1381.1473087033205,2614709
Manufacturing,6,29271.968259146823,2615300
Manufacturing,38,106.39094736944986,2615409
OtherServices,39,1116.983123192436,2615409
Manufacturing,3,16.860276981852916,2615904
Business,3,36.92022685875145,2616183
Mining,19,5548.765090000001,2616183
Manufacturing,10,1871.568322608012,2616209
OtherServices,4,195.56006667605632,2616209
Manufacturing,7,165.93106502242154,2616308
Manufacturing,150,165.55916829919855,2616407
Utilities,11,23339.730195204487,2616407
Utilities,7,18.9421,2200400
Manufacturing,8,12.73410740999302,2200707
Mining,9,16.42199632228855,2200806
