cod_ibge,invest_melhorias_mes_25_40
2805505,4.103177650559209e-08
2805604,2.6990423974546308e-08
2805703,9.767209145043154e-09
2805802,4.1641237692104085e-08
2805901,7.131487390343502e-09
2806008,7.891335103410067e-09
2806107,7.495581086187899e-09
2806206,4.593912631914832e-08
2806305,2.069793510070731e-08
2806404,1.2387100739053917e-08
2806503,6.379554757621379e-09
2806602,2.638887786836703e-08
2806701,5.4083743993573205e-08
2806800,1.9946002467986447e-08
2806909,4.337464028754983e-09
2807006,5.350594312843737e-09
2807105,5.506521395629222e-08
2807204,1.8196769711868204e-08
2807303,2.509080469188557e-09
2807402,3.975744857013557e-08
2807501,2.8470543998951066e-08
2807600,5.427370592184307e-08
2900108,2.4695050674655436e-08
2900207,1.87587404163192e-08
2900306,3.170781185983267e-08
2900355,1.9953917548332103e-08
2900405,4.462522298196351e-08
2900504,1.3843475522430261e-08
2900603,4.954840295621567e-09
2900702,1.0453446610905965e-07
2900801,3.598195524582699e-08
2900900,2.786108281244076e-09
2901007,4.600244696190063e-08
2901106,4.491808095471397e-08
2901155,2.2478828178208182e-08
2901205,4.0913050300420186e-08
2901304,1.8695419773566895e-08
2901353,2.6373047707675718e-08
2901403,2.5090804691873535e-08
2901502,2.1980178116509494e-08
2901601,1.3447721505199217e-08
2901700,2.9246221872708902e-08
2901809,2.118867008207329e-08
2901908,4.1847029781065264e-08
2901957,9.339794806443211e-09
2902005,3.613234177238152e-08
2902054,3.635396402202107e-08
2902104,8.298170233113795e-08
2902203,2.3753156113664706e-08
2902252,8.714503459232181e-09
2902302,2.0816661305879216e-08
2902401,1.1888450677353984e-08
2902500,2.458423954982919e-08
2902609,3.0575955370572075e-08
2902658,2.622266118113413e-08
2902708,6.567142161784088e-08
2902807,2.68083771266221e-08
2902906,6.37638872548354e-08
2903003,3.399527007937789e-08
2903102,5.68302768731036e-09
2903201,4.899434733209277e-08
2903235,2.1544848697563108e-08
2903276,2.6333472305960377e-08
2903300,6.4428754003769265e-09
2903409,1.852128800598834e-08
2903508,4.1150502710751046e-08
2903607,3.1731557100869643e-08
2903706,2.0579208895548353e-08
2903805,3.1502019770884436e-08
2903904,7.150483583169652e-08
2903953,2.7995639178289343e-08
2904001,3.007730530887338e-08
2904050,3.7517480832651345e-08
2904100,4.899434733209277e-08
2904209,1.6376301232651996e-08
2904308,2.43705323805353e-08
2904407,2.1996008277200803e-08
2904506,2.5874397645977026e-08
2904605,5.3941272547377275e-08
2904704,1.5703519403374753e-08
2904753,5.581714658901308e-08
2904803,5.002330777688228e-09
2904852,3.690801964613935e-08
2904902,4.734009554010946e-08
2905008,1.542649159131561e-08
2905107,2.5945633369074988e-08
2905156,2.4995823727751548e-08
2905206,9.11500652465998e-08
2905305,3.716130221716153e-08
2905404,2.2835006793710947e-08
2905503,3.217480160016168e-08
2905602,1.920198491561124e-08
2905701,1.069169052927398e-07
2905800,4.980168552723323e-08
2905909,6.184052273112565e-08
2906006,1.1671577475916094e-07
2906105,1.7682289489478197e-08
2906204,4.0343164515623536e-08
2906303,3.1256652280194973e-08
2906402,1.9154494433550247e-08
2906501,4.221112347691368e-08
2906600,2.978444733613587e-08
2906709,6.052661939395378e-08
2906808,6.131812742840293e-08
2906824,3.370241210662743e-08
2906857,1.5576878117857192e-08
2906873,3.16840666187957e-08
2906899,2.5019568968775573e-08
2906907,3.15732554939824e-08
2907004,2.1529018536884743e-08
2907103,2.4956248326023264e-08
2907202,1.1180842494560472e-07
2907301,2.7077489858335585e-08
2907400,2.548655870910774e-09
2907509,3.598987032617265e-08
2907558,1.2545402345942786e-08
2907608,3.7232537940259486e-08
2907707,1.591722657266864e-08
2907806,3.217480160016168e-08
2907905,4.016903274804498e-08
2908002,7.004846104832408e-09
2908101,4.5630438185706554e-08
2908200,3.471554239071612e-08
2908309,2.02863509227979e-08
2908408,1.1314607352381355e-07
2908507,5.52630909648948e-08
2908606,3.08925585843595e-08
2908705,2.4908757843962268e-08
2908804,1.059829258120971e-08
2908903,6.374014201379842e-08
2909000,2.022303028004559e-08
2909109,4.4419430893015276e-08
2909208,2.7101235099372556e-08
2909307,5.62287307669225e-08
2909406,2.86842511682579e-08
2909505,6.237083311421398e-09
2909604,4.9390101349323816e-08
2909703,2.5676520637361503e-08
2909802,3.568909727308948e-08
2909901,5.103643806096147e-08
2910008,1.0352925090531964e-08
2910057,6.077990196497596e-08
2910107,2.674505648386979e-08
2910206,9.276474163687663e-09
2910305,1.7690204569823856e-08
2910404,2.4457598264324576e-08
2910503,8.084463063813432e-08
2910602,7.127529850171133e-08
2910701,1.2570730603044162e-07
2910727,1.4202820170068698e-07
2910750,2.3404892578507597e-08
2910776,1.4722049440655739e-08
2910800,2.7566641823627254e-07
2910859,3.9622892204272354e-08
2910909,5.952140419021436e-09
2911006,1.7816845855341414e-08
2911105,4.782291544111683e-08
2911204,2.3990608523995565e-08
2911253,1.552147255545054e-08
2911303,2.3056629043363435e-08
2911402,3.37261573476644e-08
2911501,5.595961803521483e-09
2911600,3.96149771239267e-08
2911659,1.5291935225452395e-08
2911709,8.157281802983115e-08
2911808,2.1718980465141662e-08
2911857,2.604852941355558e-08
2911907,3.88867897322428e-08
2912004,2.3151610007485428e-08
2912103,1.0352925090531964e-08
2912202,3.149410469053878e-08
2912301,8.38207008476556e-09
2912400,3.523793769345178e-08
2912509,2.1647744742043697e-08
2912608,1.2450421381809467e-08
2912707,2.7291197027629476e-08
2912806,8.936125708876596e-09
2912905,1.4785370083408046e-08
2913002,3.040973868333918e-08
2913101,3.557037106791758e-08
2913200,2.6238491341825444e-08
2913309,1.4563747833768498e-08
2913408,2.6515519153884588e-08
2913457,1.9637314334557626e-08
2913507,2.3040798882672123e-08
2913606,1.222642460806118e-07
2913705,5.02211847854883e-08
2913804,2.1315311367577904e-08
2913903,1.6914526696066024e-08
2914000,6.970019751315868e-08
2914109,1.7611053766380235e-08
2914208,1.5355255868217644e-08
2914307,2.194851779513981e-08
2914406,5.7898812719597126e-08
2914505,9.38253624030304e-08
2914604,3.695551012820035e-08
2914653,5.587255215141973e-08
2914703,4.5527542141225964e-08
2914802,7.85730025792804e-08
2914901,3.441476933763296e-08
2915007,4.141961544246454e-08
2915106,1.550564239475923e-08
2915205,1.10890275625652e-08
2915304,5.746348330065907e-09
2915353,3.787365944815411e-08
2915403,4.321633868066096e-09
2915502,2.1133264519653697e-08
2915601,2.991108862164049e-08
2915700,8.437475647176662e-09
2915809,1.2023007043209523e-08
2915908,2.0270520762119528e-08
2916005,1.460332323549678e-08
2916104,1.840256180082938e-08
2916203,3.6251067977550764e-09
2916302,1.6874951294350687e-08
2916401,9.070682074732134e-09
2916500,6.525983743993146e-08
2916609,2.208307416099708e-09
2916708,8.94404078922104e-09
2916807,6.165847588321407e-09
2916856,3.295047947390657e-08
2916906,1.4255059700339674e-08
2917003,7.039672458347288e-08
2917102,5.041906179410445e-09
2917201,3.695551012820035e-08
2917300,3.407442088282151e-08
2917334,1.1840960195287324e-08
2917359,1.560062335889416e-08
2917409,3.746999035059035e-08
2917508,6.959730146867809e-08
2917607,6.622547724194622e-08
2917706,3.531708849689541e-08
2917805,3.331457316975498e-08
2917904,2.3911457720551944e-08
2918001,6.391427378137697e-08
2918100,4.7704189235957874e-08
2918209,2.2882497275784884e-08
2918308,2.308037428438746e-08
2918357,4.72846899777028e-08
2918407,1.1938315683523295e-07
2918456,1.7017422740546614e-08
2918506,2.6887527930065718e-08
2918555,3.0631360932995953e-09
2918605,9.941340912620907e-09
2918704,8.904465387498824e-09
2918753,2.7417838313147037e-08
2918803,4.183911470071961e-08
2918902,7.733033496521199e-09
2919009,6.989015944143521e-09
2919058,1.4413361307226916e-08
2919108,2.4837522120851362e-08
2919157,4.2234868717937706e-08
2919207,7.610349751181098e-08
2919306,1.183304511494288e-08
2919405,2.993483386267745e-08
2919504,5.473278058181348e-08
2919553,2.162399950100673e-08
2919603,1.8695419773566895e-08
2919702,8.484966129243323e-09
2919801,5.052195783857147e-08
2919900,1.3772239799319354e-08
2919926,4.47202039461052e-09
2919959,1.4627068476520805e-08
2920007,4.7253029656327085e-09
2920106,2.2431337696147186e-08
2920205,3.217480160016168e-08
2920304,1.8355071318755443e-08
2920403,3.780242372505615e-08
2920452,2.534408726289571e-08
2920502,4.8796470323490194e-08
2920601,7.634094992215477e-08
2920700,2.475837131740774e-08
2920809,2.873965673066455e-08
2920908,2.1038283555518764e-08
2921005,7.022259281589433e-08
2921054,2.102245339484039e-08
2921104,1.9368201602844135e-08
2921203,3.458098602486585e-08
2921302,2.3737325952973393e-08
2921401,4.403950703647555e-08
2921450,1.612301866162982e-08
2921500,1.2528780677218656e-07
2921609,1.8584608648740646e-08
2921708,4.354877205512251e-08
2921807,2.0919557350359805e-08
2921906,1.8030553024635306e-08
2922003,5.630788157036612e-08
2922052,2.0761255743472563e-08
2922102,3.7786593564364837e-08
2922201,1.290949604178718e-08
2922250,2.479003163879037e-08
2922300,2.3982693443662853e-08
2922409,2.7417838313147037e-08
2922508,2.6341387386306033e-08
2922607,2.053963349382007e-08
2922656,3.3385808892852953e-08
2922706,2.1837706670313564e-08
2922730,7.479750925499012e-09
2922755,8.722418539576625e-09
2922805,2.3024968721980814e-08
2922854,2.084832162726184e-08
2922904,5.9141480333671015e-08
2923001,4.575707947122411e-08
2923035,2.0753340663126907e-08
2923050,6.252913472110285e-09
2923100,3.3298743009063676e-08
2923209,4.895477193037743e-08
2923308,1.3146948452116048e-08
2923357,2.9072090105130344e-08
2923407,4.9738364884480924e-08
2923506,1.2450421381809467e-08
2923605,2.8335987633100796e-08
2923704,6.35580951658742e-08
2923803,4.929512038518888e-08
2923902,2.2589639303034428e-08
2924009,5.989341296639188e-08
2924058,3.116167131607299e-08
2924108,1.0210453644331985e-08
2924207,3.896594053568643e-08
2924306,4.141961544246454e-08
2924405,8.161239343154649e-08
2924504,3.7390839547146735e-08
2924603,3.989200493598584e-08
2924652,1.2212968971476164e-08
2924678,1.3495211987273154e-08
2924702,1.7286535472260098e-08
2924801,1.4017607290008814e-08
2924900,2.338906241782923e-08
2925006,4.8590678234529015e-08
2925105,4.880438540383585e-08
2925204,2.0175539797984595e-08
2925253,4.661982322877122e-08
2925303,1.2945905411371325e-07
2925402,6.4112150789991525e-09
2925501,4.6429861300501354e-08
2925600,3.662307675373456e-08
2925709,2.6167255618727482e-08
2925758,3.2918819152536886e-08
2925808,3.199275475223747e-08
2925907,5.660865462344928e-08
2925931,2.354736402471647e-08
2925956,4.338255536788962e-08
2926004,5.4479498010791307e-08
2926103,3.298213979528919e-08
2926202,2.780567725001948e-08
2926301,2.9198731390647905e-08
2926400,4.395244115268627e-08
2926509,3.374198750835571e-08
2926608,4.721345425460484e-08
2926657,1.4350040664474609e-08
2926707,2.2114734482372708e-08
2926806,2.9040429783760663e-08
2926905,1.1769724472187334e-08
2927002,7.887377563237651e-08
2927101,3.791323484988388e-09
2927200,2.3856052158145295e-08
2927309,3.9171732624647606e-08
2927408,9.945773357613744e-07
2927507,6.139727823184656e-08
2927606,2.084040654691618e-08
2927705,4.575707947122411e-08
2927804,3.577616315688416e-09
2927903,9.213153520932117e-09
2928000,5.922063113711464e-08
2928059,1.7151979106396884e-08
2928109,9.989622902721691e-08
2928208,5.508895919731625e-08
2928307,2.5811077003224717e-08
2928406,5.111558886440509e-08
2928505,2.1473612974465146e-08
2928604,4.782291544111683e-08
2928703,5.0704004686495676e-08
2928802,9.363540047476055e-08
2928901,5.647409825759901e-08
2928950,6.221253150732511e-09
2929008,1.1500611740476257e-08
2929057,3.121707687847964e-08
2929107,3.280009294736498e-08
2929206,4.098428602351816e-08
2929255,4.0469805801128154e-08
2929305,5.758220950582264e-08
2929354,8.002146228232276e-09
2929370,5.429745116288171e-09
2929404,2.0642529538300658e-08
2929503,3.170781185983267e-08
2929602,4.589163583707438e-08
2929701,2.7275366866951108e-08
2929750,1.4563747833768498e-08
2929800,2.650760407353893e-08
2929909,9.464853075884923e-08
2930006,1.9993492950060384e-08
2930105,4.52900897308951e-08
2930154,7.069749763655606e-08
2930204,5.983800740398523e-08
2930303,4.157000196900612e-08
2930402,3.9005515937414704e-08
2930501,8.997071827527822e-08
2930600,2.9056259944439035e-08
2930709,1.1374761962999284e-07
2930758,2.426763633605471e-08
2930766,1.2569147586976116e-08
2930774,1.1476866499442928e-08
2930808,3.627481321857744e-08
2930907,2.785316773209342e-08
2931004,4.437194041094134e-08
2931053,3.302963027735019e-08
2931103,1.08515751522319e-08
2931202,2.038133188693283e-08
2931301,2.8098535222769933e-08
2931350,7.577106413734519e-08
2931400,1.7753525212576165e-08
2931509,3.330665808940933e-08
2931608,1.1840960195287324e-08
2931707,1.6407961554021677e-08
2931806,4.015320258735367e-08
2931905,8.558576376445765e-08
2932002,7.478959417463912e-08
2932101,2.9222476631684874e-08
2932200,1.5450236832352578e-08
2932309,9.870105189520917e-09
2932408,3.535666389862369e-08
2932457,3.246765957289919e-08
2932507,3.343329937492689e-08
2932606,3.3164186643213406e-08
2932705,1.1556017302887362e-08
2932804,3.576033299618744e-08
2932903,7.044421506553388e-08
2933000,3.1035030030555426e-08
2933059,1.833924115806413e-08
2933109,6.094611865221417e-09
2933158,1.7967232381883e-08
2933174,1.7967232381883e-08
2933208,7.235174942855232e-08
2933257,9.007361431976588e-09
2933307,2.2346646336466784e-07
2933406,1.6874951294350687e-08
2933455,1.6328810750578056e-08
2933505,2.0159709637293286e-08
2933604,1.1417503396859356e-07
3100104,2.105411371621944e-09
3100203,3.1106265753662555e-09
3100302,5.105226822165993e-09
3100401,2.2716280588552556e-09
3100500,8.833229664398832e-09
3100609,1.2806599997309418e-08
3100708,7.9150803444434e-10
3100807,1.1160263285665193e-09
3100906,1.5703519403374753e-08
3101003,9.031106673009918e-09
3101102,8.674928057509965e-09
3101201,3.118541655710699e-09
3101300,1.9154494433553023e-09
3101409,9.577247216776511e-10
3101508,6.822799256910209e-09
3101607,7.392685041710134e-09
3101631,3.6092766370661894e-09
3101706,2.1339056608614876e-08
3101805,4.8915196528660195e-09
3101904,3.3718242267328877e-09
3102001,3.6092766370661894e-09
3102050,1.8046383185330947e-09
3102100,1.0614122741898598e-08
3102209,4.693642644254935e-09
3102308,6.450790480721369e-09
3102407,7.218553274132379e-09
3102506,4.511595796332737e-09
3102605,6.387469837965822e-09
3102704,1.2307949935609486e-08
3102803,3.6092766370661894e-09
3102852,7.171062792065719e-09
3102902,5.405999875254841e-09
3103009,1.2410845980087246e-08
3103108,1.0764509268443022e-09
3103207,6.094611865221417e-10
3103306,7.756778737554531e-10
3103405,1.852128800598834e-08
3103504,1.0614122741898598e-08
3103603,7.281873916887926e-10
3103702,5.793838812132568e-09
3103751,6.173762668665852e-10
3103801,4.353294189443869e-10
3103900,1.0843660071887457e-09
3104007,8.603692334409974e-09
3104106,8.706588378887738e-10
3104205,2.9523249684773876e-09
3104304,2.509080469188557e-09
3104403,2.358693942644133e-09
3104452,6.0312912224658695e-09
3104502,2.1560678858254423e-08
3104601,1.448459703033142e-09
3104700,1.0107557599854221e-08
3104809,6.54577144485469e-09
3104908,6.260828552454728e-09
3105004,5.239783188021529e-09
3105103,1.9075343630108588e-09
3105202,4.305803707377209e-09
3105301,8.548286771998871e-10
3105400,5.089396661477105e-09
3105509,1.2901580961442738e-09
3105608,2.520953089704544e-08
3105707,4.10001161842168e-09
3105905,3.696342520855067e-09
3106002,2.7227876384885294e-09
3106101,2.4536749067774532e-09
3106200,3.1638950660843583e-07
3106309,1.3194438934177041e-08
3106408,9.893850430554248e-09
3106507,1.4096758093452433e-08
3106606,6.284573793488058e-09
3106655,3.3243337446662275e-09
3106705,8.35515881159346e-08
3106804,2.05000580921084e-09
3106903,1.4959501850998021e-09
3107000,9.181493199554341e-10
3107109,4.250398144966104e-09
3107208,3.8783893687772655e-09
3107307,2.8525949561370663e-08
3107406,3.688427440510623e-09
3107505,1.6305065509553402e-09
3107604,1.567185908199793e-09
3107703,4.234567984277218e-09
3107802,9.529756734709852e-09
3107901,5.960055499365879e-09
3108008,2.1133264519663873e-09
3108107,5.643452285588144e-09
3108206,4.05252113635502e-09
3108255,2.2850836954402256e-08
3108305,3.957540172221699e-09
3108404,3.720087761888397e-09
3108503,8.87280506612105e-09
3108552,2.1829791589967908e-08
3108602,3.118541655709701e-08
3108701,2.319118540921916e-09
3108800,5.3347641521548505e-09
3108909,5.944225338676992e-09
3109006,1.668498936608082e-08
3109105,7.978400987198946e-09
3109204,4.0446060560105765e-09
3109253,5.041906179410445e-09
3109303,1.9296965879746173e-08
3109402,4.4063252277512514e-08
3109451,9.672228180909833e-09
3109501,4.646152162188275e-09
3109600,6.96527070311019e-10
3109709,2.8573440043440664e-09
3109808,3.245182941221793e-10
3109907,5.5326411607659356e-09
3110004,7.899250183754512e-09
3110103,4.42452991254386e-09
3110202,4.6857275639104934e-09
3110301,5.675112606965917e-09
3110400,1.3218184175220472e-09
3110509,4.416614832199416e-09
3110608,5.390169714565954e-09
3110707,3.886304449121708e-09
3110806,2.6911273171107554e-09
3110905,4.527425957021624e-09
3111002,6.537856364510248e-09
3111101,7.3135342382657e-09
3111150,8.097127192365597e-09
3111200,5.5326411607659356e-09
3111309,4.733218045977153e-09
3111408,9.33979480644321e-10
3111507,2.2162224964441514e-10
3111606,7.329364398954587e-09
3111705,4.638237081843832e-09
3111804,1.2901580961442738e-09
3111903,1.6621668723331138e-09
3112000,4.582831519432727e-09
3112059,4.535341037366067e-09
3112109,4.416614832199416e-09
3112208,4.946925215277124e-09
3112307,2.106202879655573e-08
3112406,1.0210453644331983e-09
3112505,5.239783188021529e-09
3112604,1.8837891219775287e-09
3112653,1.5117803457886893e-09
3112703,1.2956986523846183e-08
3112802,2.2795431391996987e-09
3112901,8.667012977165522e-09
3113008,2.21622249644337e-08
3113107,2.3666090229885764e-09
3113206,5.880904695921444e-09
3113305,9.221068601276559e-09
3113404,2.1813961429276592e-08
3113503,4.780708528043813e-09
3113602,1.9154494433553023e-09
3113701,1.0067982198132002e-08
3113800,1.9946002467997364e-09
3113909,3.1027114950218116e-09
3114006,1.4009692209664816e-09
3114105,4.068351297043907e-09
3114204,1.5751009885442363e-09
3114303,4.266228305654991e-09
3114402,4.630322001499388e-09
3114501,5.2872736700881895e-09
3114550,1.385139060277595e-09
3114600,1.4880351047553588e-09
3114709,1.0052152037443115e-09
3114808,3.1264567360551425e-09
3114907,7.123572309999058e-10
3115003,1.1239414089109626e-09
3115102,3.6251067977550764e-09
3115201,9.577247216776511e-10
3115300,8.17627799581003e-09
3115359,1.4801200244109155e-09
3115409,2.5961463529774346e-09
3115458,1.4152163655859086e-08
3115474,5.508895919732605e-09
3115508,1.7571478364664343e-09
3115607,2.9285797274440574e-10
3115706,2.6198915940107647e-09
3115805,3.7121726815439537e-09
3115904,1.527610506477576e-09
3116001,5.239783188021529e-09
3116100,1.6930356856757337e-08
3116159,2.5945633369074988e-08
3116209,1.1951771320109534e-09
3116308,5.421830035943727e-09
3116407,2.2795431391996987e-09
3116506,9.719718662976493e-09
3116605,5.065651420443775e-09
3116704,3.822983806366161e-09
3116803,1.059829258120971e-08
3116902,1.7967232381886514e-09
3117009,1.1073197401876315e-08
3117108,3.340163905355114e-09
3117207,1.828383559566425e-09
3117306,2.342863781955246e-09
3117405,3.0235606915773782e-09
3117504,1.5751009885435746e-08
3117603,2.84151384365518e-09
3117702,2.548655870910774e-09
3117801,1.9787700861108494e-09
3117836,1.917032459424156e-08
3117876,4.962755375966011e-09
3117900,3.2610131019106804e-09
3118007,5.849244374543671e-09
3118106,4.487850555299407e-09
3118205,7.123572309999058e-10
3118304,1.1286904571176287e-08
3118403,5.200207786299313e-09
3118502,1.2901580961442738e-09
3118601,8.006895276438942e-08
3118700,2.786108281244076e-09
3118809,3.340955413388992e-08
3118908,5.208122866643756e-09
3119005,7.202723113443492e-10
3119104,3.925879850843926e-09
3119203,7.606392211010106e-09
3119302,9.980916314343126e-09
3119401,2.106202879655573e-08
3119500,6.96527070311019e-09
3119609,1.2030922123553967e-09
3119708,1.590931149233123e-09
3119807,9.577247216776511e-10
3119906,1.4642898637220287e-09
3119955,2.2162224964441515e-09
3120003,1.8046383185330947e-09
3120102,9.102342396109907e-10
3120151,5.239783188021529e-09
3120201,2.6673820760774253e-09
3120300,8.730333619921067e-09
3120409,1.5830160688886796e-09
3120508,5.904649936954775e-09
3120607,2.263712978510812e-09
3120706,8.706588378887738e-10
3120805,2.429929665744123e-09
3120839,6.173762668665852e-10
3120870,6.9573556227657474e-09
3120904,2.376898627435602e-08
3121001,4.503680715988294e-09
3121100,7.519326327221228e-09
3121209,1.986685166455293e-09
3121258,1.6225914706108967e-09
3121308,1.5513557475109062e-09
3121407,3.118541655710699e-09
3121506,2.0737510502441706e-09
3121605,2.192477255410284e-08
3121704,4.764878367354926e-09
3121803,1.891704202321972e-09
3121902,2.0183454878330665e-09
3122009,1.5410661430624297e-08
3122108,2.2557978981663686e-09
3122207,4.289973546688322e-09
3122306,2.0302181083489212e-08
3122355,6.569516685888022e-09
3122405,1.0289604447776418e-09
3122454,1.0867405312920785e-08
3122470,5.176462545265982e-09
3122504,1.1951771320109534e-09
3122603,2.8256836829662932e-09
3122702,1.6067613099220099e-09
3122801,1.6859121133664443e-09
3122900,1.1160263285665193e-09
3123007,1.5038652654442456e-09
3123106,6.0312912224658695e-09
3123205,1.6067613099220099e-09
3123304,4.250398144966104e-09
3123403,3.720087761888397e-10
3123502,2.5328257102218875e-10
3123528,6.989015944143521e-09
3123601,3.039390852266265e-09
3123700,4.836114090454917e-09
3123809,4.187077502210557e-09
3123858,3.4113996284551044e-09
3123908,4.7965386887327e-09
3124005,1.1698488749087341e-08
3124104,5.988549788604623e-08
3124203,1.017879332295421e-08
3124302,4.539298577537569e-08
3124401,4.0446060560105765e-09
3124500,5.809668972821454e-09
3124609,6.648667489332454e-10
3124708,1.1476866499442929e-09
3124807,2.7702781205551894e-10
3124906,5.358509393188181e-09
3125002,8.469135968554436e-10
3125101,9.5930773774654e-09
3125200,7.9150803444434e-10
3125309,7.123572309999058e-10
3125408,6.601177007265795e-09
3125507,2.936494807788501e-09
3125606,4.194992582555001e-09
3125705,7.052336586899068e-09
3125804,2.1529018536886044e-09
3125903,1.1595592704609577e-08
3125952,1.0487481456387504e-08
3126000,1.9075343630108588e-09
3126109,4.9231799742437935e-09
3126208,1.4460851789287909e-08
3126307,5.778008651443681e-10
3126406,1.0606207661554154e-09
3126505,1.6637498884019824e-08
3126604,5.6197070445548124e-09
3126703,1.3447721505199217e-08
3126752,5.144802223888208e-09
3126802,6.933610381732417e-09
3126901,5.572216562488152e-09
3126950,6.450790480721369e-09
3127008,3.094796414677369e-09
3127057,6.585346846576909e-09
3127073,1.1904280838042869e-08
3127107,5.508895919732605e-09
3127206,4.210822743243888e-09
3127305,1.7413176757775475e-09
3127339,9.529756734709852e-09
3127354,4.646152162188275e-09
3127370,1.2189223730442833e-09
3127388,2.4061844247107935e-09
3127404,2.6198915940107647e-09
3127503,5.508895919732605e-09
3127602,4.543256117710511e-09
3127701,3.3963609757995256e-08
3127800,1.550564239475923e-08
3127909,5.698857847999247e-10
3128006,1.059829258120971e-08
3128105,3.268928182255124e-09
3128204,9.474351172298747e-09
3128253,7.645967612732322e-09
3128303,1.4405446226886984e-09
3128402,2.160816934033048e-09
3128501,9.181493199554341e-10
3128600,3.4193147087995483e-09
3128709,4.10001161842168e-09
3128808,2.9048344864107266e-09
3128907,1.385139060277595e-09
3129004,5.841329294199228e-09
3129103,3.2214377001884633e-09
3129202,1.4167993816553684e-09
3129301,7.178977872410163e-09
3129400,2.247882817821925e-09
3129509,3.3797393070773304e-09
3129608,9.909680591243133e-09
3129657,1.3938456486552249e-08
3129707,2.833598763310737e-09
3129806,3.75808014754166e-08
3129905,1.2426676140776134e-09
3130002,3.720087761888397e-10
3130051,1.6328810750578056e-08
3130101,9.783039305732039e-09
3130200,1.4722049440664722e-09
3130309,8.94404078922104e-10
3130408,1.052705685810972e-09
3130507,2.936494807788501e-09
3130556,9.189408279898786e-09
3130606,6.434960320032483e-09
3130655,6.7911389355324356e-09
3130705,1.5592708278553497e-09
3130804,1.1001961678776325e-09
3130903,2.3800646595738642e-08
3131000,2.334948701610803e-09
3131109,8.192108156498919e-09
3131158,4.859859331488246e-09
3131208,5.6671975266214734e-09
3131307,3.214314127877905e-08
3131406,3.8783893687772655e-10
3131505,3.6171917174106333e-09
3131604,1.5038652654442456e-09
3131703,1.6035952777840546e-08
3131802,4.693642644254935e-09
3131901,7.155232631376832e-09
3132008,8.041721629954492e-09
3132107,8.168362915465586e-09
3132206,3.3480789856995576e-09
3132305,9.680143261254275e-09
3132404,9.846359948487587e-09
3132503,2.101453831449474e-08
3132602,1.385139060277595e-09
3132701,1.6590008401945887e-08
3132800,1.9075343630108588e-09
3132909,2.02626056817751e-09
3133006,2.3112034605774723e-09
3133105,1.456374783377585e-09
3133204,3.8308988867106045e-09
3133303,2.0167624717638942e-08
3133402,5.698857847999247e-10
3133501,4.527425957021624e-09
3133600,4.646152162188275e-09
3133709,5.865074535232558e-09
3133758,4.194992582555001e-10
3133808,2.9523249684773876e-09
3133907,5.556386401799265e-09
3134004,1.4215484298611393e-08
3134103,3.854644127743935e-09
3134202,1.354270246933415e-08
3134301,1.6384216312997835e-09
3134400,3.166032137777359e-09
3134509,2.342863781955246e-09
3134608,1.5616453519585473e-08
3134707,5.477235598354831e-09
3134806,2.999815450544048e-09
3134905,3.6805123601661797e-09
3135001,9.73554882366538e-10
3135050,2.9863598139579495e-08
3135076,4.828199010110473e-09
3135100,2.349987354264253e-08
3135209,1.021361967646882e-07
3135308,9.893850430554247e-10
3135357,1.6249659947134434e-08
3135407,6.1421023472880785e-09
3135456,6.4745357217547005e-09
3135506,7.186892952754606e-09
3135605,8.374155004421114e-09
3135704,6.221253150732511e-09
3135803,1.7151979106396884e-08
3135902,4.749048206666039e-09
3136009,9.134002717487682e-09
3136108,6.640752408988011e-09
3136207,5.6355372052437e-09
3136306,1.2687873792142767e-08
3136405,5.405999875254841e-09
3136504,3.894219529466152e-09
3136520,4.614491840810501e-09
3136553,4.020860814977246e-09
3136579,3.1897773788106897e-09
3136603,5.326849071810407e-09
3136652,2.486126736188833e-08
3136702,6.839420925633247e-08
3136801,4.218737823588331e-09
3136900,3.6171917174106333e-09
3136959,4.91526489389935e-09
3137007,1.4777455003075333e-08
3137106,1.9787700861108494e-09
3137205,2.801938441932963e-09
3137304,3.0235606915773782e-09
3137403,4.875689492177133e-09
3137502,2.762363040210746e-09
3137536,5.508895919732605e-09
3137601,2.1125349439308037e-08
3137700,1.4049267611378496e-08
3137809,4.12375685945501e-09
3137908,3.4668051908662085e-09
3138005,2.1924772554108215e-09
3138104,9.909680591243133e-09
3138203,6.3083190345213895e-09
3138302,9.418945609887643e-10
3138351,2.7148725581440854e-09
3138401,8.682843137854407e-09
3138500,2.0183454878330665e-09
3138609,4.44827515357719e-09
3138625,1.0764509268443022e-09
3138658,1.2094242766309513e-08
3138674,8.002146228232276e-09
3138682,9.846359948487587e-09
3138708,8.389985165110003e-10
3138807,1.4088843013109246e-09
3138906,5.690942767654804e-09
3139003,6.854459578287982e-09
3139102,1.3693088995887076e-09
3139201,8.540371691654428e-09
3139250,3.6171917174106333e-09
3139300,3.461264634624848e-08
3139409,1.574309480509009e-08
3139508,7.24229851516571e-09
3139607,7.80426921962119e-09
3139706,3.4272297891439914e-09
3139805,1.4801200244109155e-09
3139904,9.276474163687663e-09
3140001,2.027843584245224e-08
3140100,1.3218184175220472e-09
3140159,4.5907465997771714e-09
3140209,1.1951771320109534e-09
3140308,4.353294189443869e-09
3140407,4.187077502210557e-09
3140506,5.738433249721464e-09
