COD_MUN,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040
2609303,3685.33039197046,3775.81760933725,3873.97517547684,3965.22108749745,4049.48582291879,4134.14502011241,4202.20798860426,4270.3894186602,4346.16386375757,4421.96915977413,4505.52217246007,4586.49081733771,4682.48300466921,4771.19279198397,4867.58902160684,4949.48958055482,5023.7188979668,5098.11935828278,5165.50331514302,5225.40410950571,5292.98417546552,5344.32162152963,5395.74859555363,5447.26509753755,5483.42486026934,5535.10549684642,5568.86292598743,5602.65185570694,5636.47228600492,5670.32421688138,5704.20764833633
2609402,15808.7532487549,16066.4580809905,16295.7394473626,16525.9115417954,16727.4878212492,16928.7510360695,17111.4500896535,17264.8907368649,17475.425136311,17655.4829987841,17835.6607461562,17995.9553976693,18185.7603368188,18347.0279928744,18567.5939778318,18701.9347255616,18881.7749466063,19062.4992122926,19213.3571195192,19363.8273557203,19484.4690786958,19611.2898880061,19737.3654197462,19862.6956739161,19931.1366037446,20055.1005157024,20102.5100904536,20149.2015530611,20195.1749035248,20240.4301418448,20284.9672680211
2609501,8452.44076649535,8606.01813995171,8777.1087573023,8932.99508785647,9074.79010030715,9248.24515909092,9382.69627008867,9533.27261296946,9698.58374418705,9831.08286954454,9996.45464186506,10134.1326455214,10273.3059727239,10397.1741914528,10522.6508359483,10649.8386503196,10753.6783632671,10859.0998261781,10962.8734879867,11051.308917566,11154.8065699353,11229.5095383618,11303.8221208269,11377.7443173308,11419.1096218963,11492.3161108045,11523.682791754,11554.6846260107,11585.3216135747,11615.5937544459,11645.5010486242
2609600,108824.722855641,110313.91478789,111409.4585498,112498.626593877,113581.390371865,114631.439237131,115602.463291121,116335.840723127,117034.970595851,117900.834482667,118757.41996463,119519.149253675,120297.754318236,121121.20797864,121737.845230683,122571.74978423,123151.416553741,123749.621375595,124143.985201551,124723.551353036,125099.941117381,125510.307552621,125908.905317718,126295.734412669,126314.977998046,126680.231197733,126580.446638298,126471.689908326,126353.961007818,126227.259936775,126091.586695194
2609709,6144.21667656054,6258.36507899059,6383.24845350265,6518.85270504731,6653.92349610322,6776.08942022434,6902.07138375411,7015.14398486781,7138.47171122995,7260.82668723773,7393.90481031199,7508.46536597742,7610.61249598649,7723.92332443843,7802.7212674772,7903.66460588658,7972.24507091538,8040.29994312796,8107.757904552,8163.37768751593,8229.51112801532,8272.49605281192,8314.9832703878,8356.97278074296,8374.87339122602,8415.95043834316,8428.51624955405,8440.69927552397,8452.49951625295,8463.916971741,8474.9516419881
2609808,3227.78901674165,3329.50257949913,3425.78610780509,3523.17119216577,3614.84624061098,3714.36501445966,3781.14073602951,3862.27789496053,3936.80579003331,4018.8505072975,4101.37491712708,4185.28683498362,4269.70874532301,4354.51775533249,4432.60709446581,4511.00704364373,4594.96695224208,4672.23783614154,4742.76930766021,4820.66100490284,4884.50797459166,4938.29254249459,4992.27054753821,5046.44198972251,5086.47875986477,5141.00483680699,5177.58096932265,5214.24438445057,5250.99508219074,5287.83306254319,5324.75832550789
2609907,15722.5560319592,16214.7999133032,16680.3679744898,17183.6879012974,17659.6978788354,18139.9686462459,18545.0876369364,18985.6143197296,19360.9452056622,19805.9835844129,20287.6272623606,20691.1652604849,21060.8835020337,21464.8191179487,21869.0163034264,22171.5284750559,22513.184108819,22854.8162648628,23162.499595653,23436.1397763411,23709.4224483101,23911.8867196402,24114.2765711256,24316.5920027659,24449.959888116,24652.1388833742,24773.0975645892,24893.8699928591,25014.4561681839,25134.8560905636,25255.0697599981
2610004,15006.9060869565,15276.4806051569,15543.4063782173,15806.4378620998,16037.5442109084,16295.6670226858,16458.6703725815,16647.1489232746,16832.0543452929,16984.5560840481,17163.6938296462,17374.5246314764,17524.9512511176,17731.2334605458,17877.7803710645,18050.5916148835,18195.2547340839,18337.5844784615,18477.5425820839,18587.0434903231,18694.3565727774,18759.2106443064,18822.3671116644,18883.8259748516,18890.3749101771,18948.7214990509,18942.9396336589,18935.9173166588,18927.6545480508,18918.1513278348,18907.4076560109
2610103,2364.26885114046,2373.62894113372,2382.12490245691,2389.7755258172,2396.70295871,2403.02914932127,2407.20556073604,2414.07777191184,2423.78306840947,2431.98825566741,2442.91183181398,2472.56854654206,2497.88885344129,2522.98619732497,2544.37654315296,2565.38322771724,2584.92091005516,2600.75102262962,2612.53075235746,2627.62120887843,2638.88707671682,2647.24659792419,2655.35273534689,2663.20548898492,2663.30259799885,2670.69081469831,2671.10240257189,2671.35278519499,2671.4419625676,2671.36993468972,2671.13670156136
2610202,7080.55499509561,7146.18268536164,7183.68147325205,7245.90255519845,7293.19907731407,7325.76663014232,7373.03330559141,7405.33622514529,7447.53664192279,7499.79052686727,7537.27303091023,7619.16754447498,7687.98300316548,7755.32067783663,7821.58228345487,7874.72917001132,7909.67161821877,7967.12001544118,8000.14873798145,8032.10699747368,8063.09697074082,8086.62250053374,8109.33894370395,8131.24630025143,8129.44472587795,8149.86875695045,8148.39583576637,8146.40065997964,8143.88322959024,8140.84354459818,8137.28160500346
2610301,2974.86561166087,3075.34765853442,3160.63966024547,3264.17952954343,3357.93702881732,3453.04841470979,3544.57266820072,3643.5201864239,3743.91422622054,3845.69930944528,3949.02390237886,4021.52042450705,4087.97812911058,4154.31808069651,4214.56263122912,4281.11808443272,4335.43872858778,4396.23157178336,4450.78065880279,4499.26766542502,4554.01855365034,4597.92599997671,4641.90593336204,4685.9583538063,4716.79651057549,4760.98182396115,4789.10553112833,4817.2461943327,4845.40381357425,4873.57838885297,4901.76992016888
2610400,5006.51853669392,5147.39421589423,5297.01448160574,5414.36592601079,5551.15943520723,5677.29713449097,5775.07059348431,5861.19725678628,5955.50934063554,6038.48607131965,6119.46304195016,6216.27349209649,6301.53576361939,6384.67025937962,6456.36696103075,6525.91817452457,6589.71250515013,6651.45036705108,6703.2056643964,6763.82423827042,6813.62244400548,6839.94787650431,6865.70104917374,6890.88196201381,6896.06507958901,6920.19684940851,6922.54214190959,6924.48393413185,6926.0222260753,6927.15701773995,6927.88830912577
2610509,8547.68990626934,8699.45784159057,8837.39718518672,8990.58384663343,9114.87318912274,9238.9160358026,9361.89009930137,9484.11939480692,9636.11127711995,9788.17498116776,9925.65458992245,10050.7137295841,10175.5790439454,10300.8537255819,10426.287281325,10536.8986569761,10628.5837154424,10734.6180749826,10825.5821516272,10915.9828652707,11006.2363560219,11079.44099963,11152.2517531669,11224.6686166329,11264.9593102805,11336.6540419495,11365.163248803,11393.2855217015,11421.020860645,11448.3692656335,11475.330736667
2610608,13735.1705568445,14053.5501871526,14376.1322646351,14702.6826661485,15032.6237562793,15365.7625760442,15669.2504529575,16031.1680704656,16395.422332054,16734.7181505786,17163.831307947,17458.9831164561,17786.2403740692,18117.2925232564,18451.2803687663,18729.8108289034,19050.1578032582,19343.5423699111,19637.7301886224,19935.0550805876,20203.3148543706,20443.577229233,20684.9474543931,20927.425529851,21111.5423223043,21356.0514566412,21519.3482038399,21683.1337198959,21847.4080048093,22012.17105858,22177.422881208
2610707,86106.9347264037,88485.4997483167,90898.1959057781,93194.5971794924,95504.6189147386,97997.9413325829,100354.656022085,102721.78778004,104919.239813039,107300.416739452,109871.308412132,112036.725977551,114036.325688449,116263.803518814,118344.961123918,120468.696755215,122426.738841509,124597.808465738,126418.222873791,128055.2290222,130079.100343659,131872.107691239,133676.502876089,135492.285898209,136933.727946482,138770.388670263,140007.123260191,141248.985417029,142495.975140777,143748.092431436,145005.337289006
2610806,5871.07295459641,6033.48412649333,6197.41861970771,6351.8759030023,6496.63928648418,6665.45669726859,6805.79597750927,6970.13265588166,7136.14384323264,7280.64351254384,7449.59750735258,7584.94171917159,7720.65217698325,7856.86550346376,7993.38794844401,8118.54807978722,8242.45253922346,8354.96672501743,8479.7696213344,8593.02938973816,8694.91773399015,8785.70987992612,8876.76077586209,8968.07042179803,9034.19039408869,9125.97441502463,9185.52302955667,9245.16681650247,9304.90577586207,9364.73990763547,9424.66921182266
2610905,17460.1390235758,17797.1891765802,18134.4805272957,18473.2738641977,18780.8202991594,19089.7042225915,19392.4919344733,19663.1645895358,19966.5233961036,20270.6610645021,20609.1905029004,20840.0744027658,21136.7225529123,21401.1936015303,21665.7413451862,21930.2017526618,22158.0938150181,22385.6453733183,22612.8999539378,22839.7424621364,23066.1154650859,23248.4684458372,23430.4962680361,23612.1989316824,23726.7405479088,23907.847087542,24004.0911452205,24099.9205436337,24195.3352827816,24290.3353626643,24384.9207832817
2611002,8356.437336698,8624.57222421908,8879.66671126231,9138.05133143304,9382.3701995116,9629.48017517916,9827.13767283579,10043.6437535314,10261.2968746723,10480.9121010278,10701.9737056211,10933.7889124323,11131.2044870264,11348.1826364787,11548.3073556689,11768.0090482556,11966.0811156674,12147.1129917433,12347.1669918396,12529.812594261,12694.8697608936,12834.7615617755,12975.1579285487,13116.0588612133,13220.224291343,13362.0502614752,13456.4456261611,13551.0604023937,13645.894590173,13740.9481894989,13836.2212003716
2611101,77221.0982120888,80558.9214074986,83488.3332645349,86615.0893337624,89779.7255868761,92987.4060388608,96188.3816201951,99600.0577568812,103050.909093424,106723.944634535,110451.051675372,113689.084319548,116980.193609319,120318.472927864,123511.005759163,126745.343757595,129906.555805176,133323.519061821,136351.96428104,139627.660705361,142720.932253128,145808.119184026,148927.165382439,152078.070848369,154824.709639168,158034.02376221,160621.666098955,163228.250332317,165853.776462298,168498.244488897,171161.654412114
2611200,3129.23036271601,3160.22116413854,3202.28699444983,3233.07691776578,3269.15483872977,3310.6030245865,3328.58794182766,3351.74420941198,3385.41506268277,3407.33053156164,3445.42936789421,3485.43016811381,3519.73202685624,3565.09241971384,3604.88774656374,3644.65412230966,3679.83537730009,3715.0678144453,3750.02734316791,3784.50983605016,3818.89156572445,3841.936722233,3864.80448743777,3887.49486133876,3899.02467583503,3921.38983234576,3930.04851276795,3938.55998735296,3946.9242561008,3955.14131901148,3963.21117608499
2611309,7143.74848753066,7280.51608673931,7431.17887130632,7570.99505868187,7712.34277884131,7855.13427430611,8006.13862601857,8145.78869707897,8312.258961283,8467.39150524482,8650.05018352712,8773.17672481656,8923.75511232342,9062.61537322437,9189.29423481095,9330.43239290822,9436.74118231967,9557.48146849315,9665.04020650971,9773.18839311346,9895.14644744957,9996.88735320144,10098.8953371771,10201.1703993765,10274.7695270475,10377.5342326572,10440.6219245204,10503.7664234978,10566.9677295894,10630.2258427954,10693.5407631156
2611408,3666.55831578947,3743.98083553766,3815.30670442024,3880.47355610066,3952.98767748691,4019.77403816636,4089.72302677532,4146.39099731362,4218.34098014519,4290.74125853594,4378.38712875537,4439.82568685917,4508.44751613407,4584.19429236222,4652.79791774493,4714.22689551291,4773.40249973474,4833.10703068617,4885.59717123595,4945.47576771791,4998.04806915715,5041.56581084028,5085.08234410563,5128.59766895324,5157.58338149157,5201.09649090663,5225.44006662981,5249.73127758353,5273.97012376775,5298.15660518249,5322.29072182773
2611507,6175.68570098178,6178.65049866988,6202.08832004825,6198.42873314079,6191.38444471831,6192.57389818399,6151.01625636942,6103.69241211785,6060.84297786401,6022.06159036335,5966.78902954385,6036.70614990766,6094.58812810161,6150.41347700251,6204.0300398142,6236.80178268325,6277.74891921551,6307.97846940838,6345.75572736806,6363.76567484186,6389.38489025052,6392.44758358173,6394.59975207385,6395.84139572694,6378.20573781473,6377.77808592953,6360.27134637688,6342.17419810505,6323.48664111407,6304.20867540389,6284.34030097457
2611533,1752.1862386016,1797.52204274453,1849.61087625457,1891.2902169233,1936.48049060709,1978.09951370469,2018.6180393617,2059.06109297778,2099.37758481652,2136.31031345552,2173.22589732477,2208.76533053515,2240.89295819549,2269.4488030175,2298.00131643193,2322.99632887335,2347.66991128761,2368.89231892556,2393.45601283752,2414.53243109387,2435.59565928238,2452.61670090484,2469.56478082938,2486.43989905598,2496.21047677684,2512.95183189058,2520.87698183797,2528.73420192868,2536.52349216269,2544.24485254,2551.89828306063
2611606,452856.318933962,460359.612837383,467047.667025476,473022.153584667,479760.225785113,486414.889096391,491811.862986791,496368.459629075,500713.165288299,506661.708295636,510910.184716156,515085.399246938,519366.885530917,523757.662150566,528147.032534058,531910.708479895,535240.12079012,538561.300780497,541871.388891332,545167.701425253,547604.571870437,550839.960384863,554048.716632684,557230.840613903,558812.213417483,561945.511576596,562884.002979523,563798.040282485,564687.623485482,565552.752588512,566393.427591575
2611705,5274.955635224,5335.07910833631,5405.03312884087,5484.82662840604,5574.68460409773,5674.83580099803,5791.771987824,5909.61243893061,6049.0359183869,6200.08707469519,6352.85761774778,6478.61234526191,6605.15053789833,6732.50626790946,6849.80250902822,6978.23016259842,7091.20294460296,7193.67580671193,7296.67033234859,7389.12492436562,7492.26517906987,7567.17396119202,7642.24820602676,7717.48791357407,7771.00293472212,7846.54599057585,7891.76840989275,7937.00623995246,7982.25948075502,8027.52813230041,8072.81219458865
2611804,11704.7441190764,11686.1151096937,11638.3037135483,11584.4233312077,11524.4279661368,11479.1534271276,11414.594808715,11362.8951584197,11303.1313775211,11235.4116821204,11178.8007603988,11237.1332223305,11310.7663108604,11362.6874359698,11393.3951064699,11439.1406321518,11495.4309654327,11531.2149737273,11564.2306205706,11594.4731486048,11638.9613673049,11632.9103252417,11624.9995665423,11615.2290912067,11571.0045203045,11557.8245644692,11511.0968961433,11463.1325998103,11413.9316754701,11363.4941231228,11311.8199427684
2611903,5488.42728632384,5548.03295972918,5606.97108168197,5653.32817391305,5710.15506260426,5766.07654845505,5801.93529756419,5847.70517777193,5913.98617066959,5968.34510020648,6042.64378923767,6137.87316234653,6222.10322992862,6305.92156704033,6389.71506031044,6472.98447025446,6544.31444303752,6615.38584113843,6686.18879400044,6756.79720515979,6826.94795803248,6871.24237679455,6915.27322924973,6959.04051539805,6982.87416716296,7026.15824841532,7046.02121647005,7065.66874771743,7085.10084215746,7104.31749979011,7123.31872061539
2612000,3549.04379482684,3582.30312891715,3603.84489707217,3625.34601743029,3646.90104250858,3668.14574603752,3693.93797354643,3725.13647470817,3762.05827706114,3798.51590829324,3846.35507716491,3876.72478902791,3912.29438774438,3953.52339400079,3983.13168132525,4018.20635649547,4042.80088021619,4072.60876584358,4096.57523418159,4120.32736149926,4143.77534489071,4162.17323709036,4180.26439124708,4198.04880736088,4203.68511889964,4220.90718193474,4222.03761739467,4222.91860783692,4223.5501532615,4223.93225366843,4224.06490905768
2612109,2410.08898808646,2373.53232883551,2343.90155725223,2316.43629651497,2282.41890879545,2238.25750926112,2185.7548625025,2130.97768895924,2070.4546221917,2011.30270644345,1949.89846320263,1954.50423375204,1958.58726962483,1961.96933139073,1961.79197155756,1960.96290344312,1962.19137627119,1962.97533255426,1963.28275753096,1963.19553093923,1959.67266519824,1956.82284281836,1953.62823673292,1950.08884694191,1940.7378063851,1936.5663131339,1927.67985401086,1918.57444749513,1909.25009358672,1899.70679228563,1889.94454359184
2612208,14501.9790785792,14989.6448464126,15425.3946747127,15895.7700410725,16372.1953010824,16823.9469247735,17269.711050469,17688.6489926156,18143.0888846508,18633.7125827787,19098.3471027851,19498.5786213422,19934.5067570818,20374.2085479061,20817.4695629622,21231.7027879108,21637.4586331114,22013.1041584158,22424.0076202208,22838.2020590592,23220.9905284747,23520.0671610443,23820.813557203,24123.2297169508,24358.6995851185,24664.1769781132,24879.6223603748,25095.9305946816,25313.1016810334,25531.1356194304,25750.0324098725
2612307,4383.12324943762,4435.42027393347,4472.09983606262,4523.58868338493,4566.59386512108,4601.11524283775,4638.04650777202,4665.72156808096,4707.01010040297,4746.85191935925,4785.15719483231,4834.53332843785,4883.18401960938,4931.73339633353,4972.6488832949,5005.95648132478,5041.60496042731,5069.36769927386,5096.72040085642,5130.4140165737,5149.61371440146,5171.2602073583,5192.50445946837,5213.34647073169,5219.08459440345,5239.18916411436,5244.47764913256,5249.49968161534,5254.25526156267,5258.74438897458,5262.96706385104
2612406,5639.04665691348,5666.34037046487,5681.62853881325,5706.69921499014,5720.239411422,5743.09662921123,5726.58174757834,5708.37121932154,5688.63087357477,5677.55884898904,5674.80848152768,5709.80969689809,5744.21886439693,5777.86268436098,5811.05012390525,5843.72523252764,5879.3497904762,5914.24733656568,5948.38215201308,5972.17560604245,5995.52221014381,6014.00310669608,6031.8994677841,6049.21129340783,6048.89943024268,6065.13960751527,6062.88613271785,6060.23113640609,6057.17461857996,6053.71657923949,6049.85701838466
2612455,3442.13037048756,3530.16576327458,3619.02714245978,3708.88660583091,3792.65560227788,3884.27049043809,3954.73733574157,4032.63881572498,4110.7874023571,4189.31206879368,4268.02669785001,4341.43708129587,4414.60491017087,4487.5839417317,4553.23597049844,4625.80505889497,4685.09801385948,4751.32733994754,4810.43609593285,4869.36306684646,4921.10801721131,4958.83993107258,4996.48219549597,5034.03481048148,5057.25199575938,5094.64025344214,5114.74272649336,5134.75231949633,5154.66903245105,5174.49286535753,5194.22381821576
2612471,3239.78863600701,3312.42825194417,3391.21099652606,3458.03957208268,3524.89600892095,3591.9,3647.50492073508,3697.05162075166,3752.64958043741,3802.23995020507,3851.91272587367,3910.04963154362,3974.23610941833,4032.59102648648,4084.8671975248,4137.17513753763,4187.74265814267,4226.22635327636,4270.63806300459,4309.06882399049,4341.40329752852,4379.19169394325,4416.97883366308,4454.76471668803,4479.92982239164,4517.71340147596,4540.61457133699,4563.48976950365,4586.33899597592,4609.16225075383,4631.95953383736
2612505,23458.32239332,24132.0292853531,24768.742502978,25366.1272338822,25969.859190739,26577.5638904828,27087.149879186,27596.7337920931,28060.629580722,28624.8864975362,29194.7405608541,29664.343862969,30190.1317862797,30723.2678693732,31314.7631080442,31861.0273229996,32367.7909637113,32824.2135586192,33391.3517064152,33854.880987592,34321.4882815472,34826.0368794808,35334.1341798896,35845.7801827738,36258.8373182227,36776.9892756447,37150.3979859314,37525.6728147697,37902.8137621595,38281.8208281008,38662.6940125938
2612554,3541.79568413349,3619.92892868602,3697.50987466763,3767.92343113556,3838.13050365563,3908.04394023847,3949.53657317021,3996.63537689731,4049.29658031088,4087.89409445702,4144.62481476265,4200.7400144,4262.33154634965,4316.87971951203,4357.83313887653,4398.05442678782,4440.58901703366,4476.34453599337,4505.30835062513,4534.079996963,4556.03226182922,4576.17191786153,4595.97278685993,4615.43486882445,4621.53974194677,4640.38071434913,4645.66587861357,4650.72172342977,4655.54824879775,4660.14545471749,4664.513341189
2612604,9635.45976113518,9975.09238896849,10318.2594831711,10645.0739455439,10995.7083595559,11329.6188527716,11641.943380695,11935.4208533307,12252.7796044752,12572.6453696945,12894.4979875673,13191.3849068721,13510.0951434279,13808.1090011474,14085.4903217596,14362.6774120972,14617.7143500258,14895.3683475951,15130.7584802087,15366.7414412464,15646.3248520932,15800.8996122268,15955.7877600153,16110.9892954585,16220.8117909764,16376.5878704534,16478.6587794247,16580.8472616322,16683.1533170759,16785.5769457558,16888.1181476719
2612703,3585.99034475989,3680.68190309525,3769.6052256975,3866.23881665928,3963.88076478265,4055.74298784837,4143.16862279687,4238.44277034488,4334.90564937006,4432.67311407167,4538.53420225981,4622.08884977692,4706.10720199474,4790.32679179459,4874.613543608,4952.03254002178,5020.28852753624,5089.15164441898,5157.82967038454,5219.54501459307,5281.4178695768,5334.78667602028,5388.28187894227,5441.90347834276,5480.21425097958,5534.06757725735,5567.94183349841,5601.84895282389,5635.78893523377,5669.76178072808,5703.76748930679
2612802,3029.10444867565,3092.73813537421,3161.64414533831,3218.74295847586,3275.23714027238,3336.91276248897,3369.72735369163,3412.84322422164,3449.66087633682,3485.80821571104,3521.35472161429,3570.9123760098,3614.61496870416,3658.10982955854,3695.80072747885,3733.26673933898,3771.2163521466,3803.52587085954,3835.56582605196,3867.51495242267,3893.82066491089,3915.56730504657,3937.10280227352,3958.42715659175,3968.36188382148,3989.29914280705,3997.67361461619,4005.89350736332,4013.95882104844,4021.86955567155,4029.62571123265
2612901,3194.6009940978,3230.97661231088,3267.18712727273,3296.05836291939,3324.9898620726,3353.75294836956,3378.19853119429,3409.51482388321,3440.66594165895,3478.61246775957,3509.31349476831,3561.77462569056,3621.04718885794,3673.38366768104,3725.90344633087,3764.62466232683,3807.06179518998,3849.30656230691,3884.8121851951,3920.37765294988,3948.92070663812,3981.45526338703,4013.95690304268,4046.42562560505,4067.40395514417,4099.81232970221,4118.5867102236,4137.31520631194,4155.99781796723,4174.63454518948,4193.22538797869
2613008,14195.1052498164,14424.9313998837,14626.6327430828,14854.3864038389,15027.5815735785,15253.8516323522,15405.064565806,15581.5292741246,15756.4165173474,15982.4101224822,16153.6673703477,16374.8283750608,16568.3952597744,16760.2601639543,16976.5419536617,17139.0739686163,17304.1883080053,17468.2607016628,17631.1580443915,17792.7101461762,17901.9131004195,18010.8936400416,18119.059065043,18226.409375424,18281.447535872,18387.3034694485,18436.1329494921,18484.3636196945,18531.9954800557,18579.0285305756,18625.4627712544
2613107,10425.9894831986,10627.0274697902,10829.4981778357,11015.525143346,11202.0127558321,11370.9298649171,11541.9936026275,11694.4043273078,11885.4127389348,12077.3284377225,12270.8609556352,12436.8900042333,12603.8278791463,12772.0669996413,12940.9099957509,13091.2082123032,13255.7062497255,13401.2345289003,13546.9577087899,13693.017881303,13819.6643731523,13956.2853528853,14093.18473004,14230.3625046166,14327.4596353887,14465.1478052387,14548.4605843678,14631.8011623584,14715.1695392106,14798.5657149242,14881.9896894994
2613206,5682.43672787865,5819.92389517349,5959.04024888707,6110.85554347827,6264.54941090661,6442.55846732826,6618.08562187076,6807.001144845,7009.86337986698,7227.26566571339,7435.49121659811,7603.91520871776,7773.89147768477,7945.48821245388,8106.21926234966,8256.17397450677,8403.31572568339,8551.39096086802,8675.60783045655,8812.76158850463,8950.83281785573,9060.07618569249,9169.85875432424,9280.18052375093,9364.66216393337,9475.97246815084,9553.94073706749,9632.18711570905,9710.71160407547,9789.51420216678,9868.594909983
2613305,5980.1701427612,6065.49109697261,6140.67759115164,6225.8692664491,6300.73968197005,6375.63148249868,6437.13850538398,6519.26094237256,6611.67658996348,6683.62800115439,6786.34861548089,6875.37648526959,6953.78281855462,7042.33579129259,7120.40225147172,7198.40852581522,7264.16348828339,7319.4843872895,7395.18084357154,7440.00372529742,7494.86270739168,7549.94339054406,7604.84629574336,7659.57142298953,7692.44989932674,7746.84910032554,7774.54963390624,7802.07707912015,7829.43143596722,7856.61270444747,7883.62088456091
2613404,4672.56718535984,4799.97000885515,4910.315862594,5012.77455644808,5125.3803348099,5238.87138863074,5347.85218309737,5438.09661207911,5547.80806058091,5648.02381601894,5768.25077682246,5859.29361121975,5960.78067242206,6072.73394113321,6166.25797572879,6250.7156509418,6342.52714808582,6434.72660982135,6517.72001841987,6610.63711865191,6684.08323488858,6751.84792315627,6819.77641427193,6887.86870823557,6936.58512862849,7004.9777278134,7049.20253270245,7093.48390260375,7137.8218375173,7182.21633744311,7226.66740238115
2613503,8661.71943154663,8922.77109187431,9186.52340459853,9453.25781086467,9722.85214818203,9995.60090728477,10289.4128217505,10569.5683178026,10871.0260962459,11193.9403706388,11503.1531766409,11750.5933575077,11999.2750514776,12231.0028235401,12444.7269470494,12677.4240431071,12888.9906999452,13100.7242206089,13294.9608716863,13489.7648359313,13666.9517298543,13806.8881956232,13947.1834152809,14087.8373888275,14188.8814361612,14330.1931251708,14422.6834177781,14515.311858694,14608.0784479185,14700.9831854516,14794.0260712933
2613602,9591.90232580614,9716.52486257232,9857.12929025552,9965.73275580526,10090.5203734283,10231.591904059,10326.1839194822,10436.9216220739,10547.2832933231,10657.8956366948,10785.1520442118,10878.5654804367,10971.640980732,11064.7500114669,11157.4139466897,11217.3893494267,11292.0182146574,11366.0961899579,11439.6170585939,11496.6424699202,11568.9415350857,11638.0743482203,11706.6580123256,11774.6925274017,11808.913348804,11875.9410906598,11902.8241448611,11929.2687214468,11955.2748204167,11980.842441771,12005.9715855096
2613701,29234.7840948603,29930.2164489721,30527.8883971856,31184.7594102099,31849.3013216738,32462.6860925181,33090.8867596737,33665.4757973915,34355.6841901131,34994.612197236,35636.7864048233,36244.3630986259,36856.8552358492,37417.4452002428,38045.8720422862,38622.0669890101,39149.582982788,39741.8627010677,40218.250566769,40756.0761999804,41296.9834150157,41776.6464737709,42258.3760734066,42742.1722139224,43106.6078310058,43594.1926298024,43902.2002331947,44210.9241102295,44520.3642609065,44830.5206852259,45141.3933831874
2613800,4439.58676518429,4533.5442528786,4610.63367393174,4704.88800857927,4782.08378585363,4876.66183034648,4972.23114525026,5067.66203978488,5163.0149221124,5258.35294409379,5362.32989268842,5470.10539575614,5560.86148142337,5660.55033788472,5751.7976237004,5843.243,5924.7139421423,5997.55950416131,6079.20698256593,6160.80488493794,6233.82386191463,6286.23417767955,6338.6106993139,6390.95342681771,6425.1633086174,6477.4440802152,6505.52032731977,6533.50645674287,6561.4024684845,6589.20836254465,6616.92413892334
2613909,22240.261716466,22926.9841228783,23540.3596629229,24203.4078569596,24871.3847773695,25502.5148284565,26191.4861816011,26929.1280206477,27583.2476715068,28333.8874187146,29139.8171618186,29710.0931790672,30381.3244175389,31015.3739107539,31656.0357142006,32305.1877642467,32935.5769682503,33571.7003972888,34163.9535439451,34759.1887138577,35410.5767198523,35975.3140455633,36544.4765728302,37118.0643016528,37590.1893746379,38171.8899729794,38610.6043502325,39051.8238785442,39495.5485579146,39941.7783883436,40390.5133698313
2614006,4367.71674311193,4503.06701231725,4629.43029573531,4765.44408974359,4902.03740283105,5039.18535609016,5161.9280945824,5294.10735247956,5417.06067345868,5549.55179597587,5682.41438552494,5805.06210863639,5936.49943092601,6039.01053441566,6159.44895617846,6250.85474070126,6353.11454441687,6445.8903652677,6538.22015613876,6620.50100683123,6711.86147189648,6758.73775474863,6805.41246884962,6851.88561419946,6878.78034475659,6924.883947396,6948.67955840417,6972.30971506246,6995.77441737085,7019.07366532933,7042.20745893792
2614105,9455.33832955273,9615.03236,9775.16067315749,9917.83697376377,10077.4420270457,10202.3710953512,10346.6169762046,10473.0527773653,10598.7953805556,10741.7211224814,10884.7309572645,11013.1450536774,11158.0336257781,11267.7381955056,11376.5952115435,11484.689330332,11591.1254906553,11679.7702274712,11767.5166437093,11854.2320720459,11923.1659404876,11987.5661937334,12051.2820519635,12114.3135151779,12142.4564806143,12204.2332196334,12224.8268386065,12244.891719192,12264.42786139,12283.4352652004,12301.9139306233
2614204,10082.7935561773,10252.2092984147,10420.915919096,10569.452,10737.8887391265,10906.3043856446,11027.5585647967,11148.1363575955,11268.3170710947,11428.5141892856,11606.8748476571,11758.3514336818,11929.4477173101,12098.724715359,12265.90474347,12411.8224187225,12558.1596285458,12703.6168203279,12848.0812964142,12991.3102233937,13133.4456770945,13210.6023533746,13287.1127036515,13362.9767279252,13400.4466890435,13475.1257823115,13506.4369461899,13537.2595670858,13567.5936449992,13597.4391799301,13626.7961718785
2614303,2989.75678756386,3063.04444204756,3136.2948,3204.06817924276,3271.91045623324,3339.92304265063,3391.46029042726,3442.76973280232,3493.81034451414,3550.17688515611,3606.23524390244,3655.19270769231,3703.66923421589,3740.80164712452,3783.19317237507,3825.13574166824,3863.39292334376,3890.7012203131,3923.11773135879,3955.37385640628,3982.01938559985,4005.73741088271,4029.26508075409,4052.60239521401,4064.30062012125,4087.28894966012,4097.07002363751,4106.70606492044,4116.19707350892,4125.54304940293,4134.74399260249
