COD_MUN,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040
2106631,5.03813647268145,4.93358185409274,4.86857076055924,4.79418257032596,4.72181521107297,4.65118098531493,4.61372821084397,4.56482833856251,4.52578031188748,4.46653633026451,4.41810760984671,4.36075463107874,4.29600709849157,4.24248863357428,4.18185480033552,4.12352723140382,4.07534336232657,4.0360846340752,3.98978050709481,3.95203258452683,3.91496995927828,3.90165373492699,3.875291209691,3.84928254385413,3.83640868919243,3.81091760155659,3.78576302992916,3.77330986206755,3.74864770610632,3.73643712725908,3.71225306818296
2106672,4.57883369330454,4.51395221594017,4.45089501693277,4.40834307105259,4.35648016972171,4.31473655299507,4.29120214391408,4.25731337553006,4.23178341218188,4.19696336037076,4.15319953665936,4.11925835426816,4.06912697370935,4.02027051637043,3.97314722268368,3.93513490154832,3.89787889542478,3.84636486117774,3.81070184422534,3.76839849588526,3.73369704791831,3.72099739809546,3.69585552378399,3.67105112429552,3.65877336133801,3.63446257488393,3.6104727229045,3.59859616789495,3.57507593150348,3.56343073302952,3.54036645644033
2106706,4.22548173641913,4.15575733038433,4.09734114465976,4.03228591654281,3.97695055526739,3.9236375377661,3.87095747214937,3.8268074881921,3.77555255507574,3.71851585837645,3.66924443605215,3.61492251850521,3.54952624542231,3.49902343900066,3.45035528285575,3.40344738543579,3.36371439824929,3.33067576554726,3.29797545131266,3.26593477699758,3.23450973074262,3.22350799696458,3.20172753752563,3.18023943324694,3.16960318096183,3.1485426947096,3.1277602346785,3.11747154969601,3.09709591865224,3.0870076583309,3.06702702623815
2106755,4.48458210036584,4.41157801193347,4.33126988871968,4.28098420747207,4.22270485062271,4.17496318300044,4.13714773919532,4.10059556500773,4.07370571474651,4.03968575669095,4.00674878844622,3.98251908373795,3.94302100866529,3.91148022852307,3.88013870780597,3.8493926847125,3.82634844792384,3.80362839518143,3.78120083998237,3.76631339230971,3.74435431681515,3.73161841777837,3.7064047798204,3.68152957995583,3.66921677199612,3.6448365941091,3.62077826675524,3.60886781193039,3.58528044061059,3.57360200269329,3.55047189264349
2106805,4.2030687800098,4.1093766892404,4.02019615138844,3.94240177437747,3.86784584811373,3.80314660125023,3.73305557062085,3.67867324640743,3.61836769329294,3.56618724811805,3.5148165087817,3.46524674939199,3.4169903921373,3.37628474696634,3.33116248316306,3.29844163446132,3.26128015390372,3.22500299771633,3.19481167600949,3.16491995672648,3.13082714540493,3.12017807348179,3.0990957892015,3.07829648860283,3.06800118262089,3.04761579270313,3.02749951684371,3.0175406368541,2.99781814903152,2.98805326906725,2.96871311845839
2106904,4.46333474509372,4.39664960396282,4.35075232310733,4.29685003121754,4.24385580226831,4.18321506500174,4.13226382580513,4.07404832714311,4.02463693221932,3.96029265002831,3.89759634073162,3.84403637246992,3.77792698547115,3.7211572596654,3.67297653768275,3.61331477301907,3.57483011444135,3.53109669772496,3.48812898801609,3.45233003460913,3.41724334163537,3.40562006496314,3.38260911857825,3.35990704395692,3.34866989665272,3.32641959833609,3.30446303333057,3.29359308914199,3.27206633692537,3.26140814038815,3.24029870258628
2107001,4.04518590687274,3.97773083085841,3.90508847538363,3.8498785402784,3.78152631272483,3.73606723196869,3.677447615673,3.62601906277636,3.57541944032054,3.53127040166319,3.47562553418384,3.43353293739932,3.38691003992117,3.34200606629172,3.30382220965866,3.26700121659167,3.23644601443711,3.20641837833428,3.17178498441849,3.1477515065069,3.11432894051491,3.10373598493493,3.08276479584753,3.06207509923111,3.05183404538753,3.03155607830854,3.01154580716459,3.00163940648312,2.98202084827082,2.97230742531228,2.95306918954975
2107100,4.83840326755479,4.71845086582026,4.61503714113632,4.5159550091257,4.42078745846955,4.33848460974906,4.26749761651057,4.1892331188626,4.1297884308526,4.06322224707374,3.98238713894208,3.92011835688569,3.85213585560821,3.78684759286612,3.72407083953536,3.67022679809506,3.62458401324792,3.58009190785624,3.53665343657618,3.50024872797951,3.46455006083046,3.45276587695008,3.4294363777815,3.40642002625276,3.39502731713487,3.37246899609078,3.35020847466444,3.33918805205041,3.31736329354028,3.30655754991311,3.28515588292337
2107209,5.09437366570884,5.02184600714392,4.96315281010791,4.89364842842908,4.82592699435413,4.75950733827495,4.68321701111167,4.6193512794923,4.55699929835455,4.4858355302372,4.41659519933813,4.34947273901648,4.29375256072072,4.23051114002009,4.16924591711597,4.11827661513095,4.06854320673669,4.0119189576073,3.96464078297921,3.92605344717883,3.88830129746015,3.87507578284295,3.84889283836427,3.82306134280479,3.81027518446765,3.78495774138147,3.75997452196642,3.74760618472311,3.72311202665302,3.71098462591474,3.68696530794766
2107258,4.36298004327451,4.22791615625425,4.1270599396164,4.0467997684817,3.9783448387632,3.91902678501768,3.86085476512102,3.81005008749373,3.75888595406433,3.70182847081486,3.64570607118622,3.59099645431579,3.53876433150626,3.48885298676878,3.44087542083638,3.40029232667932,3.3668410753503,3.32878873923279,3.3018047418959,3.27029197917861,3.24421809835125,3.23318334291467,3.21133750951661,3.1897849087816,3.17911673182914,3.15799303261434,3.13714819411522,3.12682862768722,3.10639183927095,3.09627329907789,3.07623269520038
2107308,3.97347197204066,3.89769820971866,3.83177429012796,3.76840677339555,3.70020481974566,3.64099719812953,3.58962164571675,3.5393497642623,3.49580800263386,3.44130267504526,3.39971793508367,3.35333761770784,3.31405244785505,3.27578700961324,3.23888300622666,3.20781453408356,3.17768632574778,3.15795421489575,3.12860338144789,3.10923343061113,3.09019797253034,3.07968709507275,3.05887839848443,3.0383490132597,3.0281873108742,3.00806646495478,2.98821124076366,2.97838159852431,2.95891505212872,2.94927689234979,2.93018772152553
2107357,4.37345602422643,4.30766353961386,4.24390602721471,4.19064429468013,4.1387838553932,4.08811942197533,4.03862290538824,3.99026129442861,3.94300207747267,3.89679341851801,3.84423800363275,3.8074877273116,3.76438859509107,3.72232019427031,3.69478983316997,3.66102975653158,3.62788025979653,3.59538594951092,3.56347745298762,3.54462232048499,3.51357313697036,3.50162220793305,3.47796259841999,3.45462056755812,3.44306665261645,3.42018913332996,3.39761362749939,3.38643726688263,3.36430368997489,3.35334504603361,3.33164054735377
2107407,4.03592222537401,3.97084916741374,3.93090728463221,3.88403420188348,3.84564553847166,3.80809007580548,3.78565958546891,3.76360495897062,3.73495692168632,3.71385024984083,3.69294315317838,3.66561096566037,3.63859054919491,3.61850681141294,3.5986435994777,3.57263257861039,3.55330626788333,3.5342384339961,3.51539153545897,3.49679994319489,3.47840014394097,3.46656885093437,3.44314608842806,3.42003772541847,3.4085994721562,3.38595097068009,3.36360145932245,3.35253698083784,3.33062497442714,3.31977603314236,3.29828880962687
2107456,4.27969211757528,4.21151277763438,4.15351828852818,4.08887611966708,4.04214665210598,3.9881386311191,3.9509438218027,3.913433025207,3.89127324749642,3.85367797341589,3.82389881215461,3.79467311903563,3.75863343193313,3.73078216908649,3.68996839159152,3.67028417956007,3.63779621474021,3.61224870716631,3.5807154127535,3.55591310441695,3.52529653241002,3.51330572787802,3.48956717566262,3.466147261732,3.45455479597371,3.43160094350877,3.40895011219848,3.39773646051361,3.37552903266712,3.36453382409165,3.34275690613636
2107506,4.08227067807455,4.00821460438137,3.94380908592452,3.88862511407867,3.84958460301679,3.8182596093746,3.78775125976804,3.76538607709531,3.74410632053301,3.72349125808545,3.70354497815944,3.68386219819498,3.65753841948076,3.63804593802753,3.61165412412076,3.59192217495935,3.5720103931315,3.55884987474079,3.5392776641531,3.52630704586098,3.5070108632236,3.49508225484528,3.47146683420444,3.44816839907554,3.43663606329269,3.41380127217446,3.39126793044394,3.38011244383063,3.35802020563567,3.34708202907008,3.32541806771686
2107605,4.2528383853704,4.14768950531536,4.04755532917162,3.96777634615674,3.89851892518044,3.83152137122432,3.78090764421329,3.73157833164852,3.69714655229317,3.65657072961304,3.61690337711053,3.57167006365735,3.53375186510151,3.49671494537868,3.45446337333335,3.43089403690121,3.40183654746593,3.37333365493137,3.35091044042972,3.32880903632473,3.30700785027181,3.29575952425048,3.27349087881636,3.25152114137464,3.2406464887279,3.21911395391906,3.19786567699551,3.18734638200539,3.16651405271124,3.15619967468938,3.13577119783055
2107704,3.82801132337937,3.78251066801061,3.73821751579331,3.69481082494092,3.65256412873104,3.61797410345574,3.57791208601216,3.55144000385175,3.52563562468414,3.49417693575587,3.46331135798965,3.43296044905499,3.4030300526619,3.3679325900949,3.33915408833,3.316430461022,3.29412991262436,3.27758593063302,3.26124187830347,3.24514443335587,3.23444888425826,3.22344735744104,3.20166730772861,3.18017960767675,3.16954355547715,3.14848346540754,3.12770139632894,3.11741290489365,3.09703765714925,3.08694958660478,3.0669693303808
2107803,4.16097067687094,4.09423921520773,4.0298045275781,3.96738027511131,3.89909056761278,3.84036777930454,3.79023189277272,3.73426272001583,3.68623835206076,3.63903237449865,3.58649565732027,3.52911141625269,3.47969602078405,3.43183514408129,3.37968685582291,3.3403857417471,3.29667228718171,3.25933177518274,3.22811919839328,3.19736215886837,3.16225199554234,3.15149603637383,3.13020214423615,3.10919407615402,3.09879543375887,3.07820543087676,3.05788724321422,3.04782840359836,3.02790795651601,3.01804506414952,2.99851079188965
2107902,3.97848845015486,3.94633933214333,3.90707889030161,3.86850939104428,3.8307879551869,3.79376751050381,3.76466685206055,3.72912354861626,3.70138080352823,3.66744635998729,3.63415110232634,3.60152024176809,3.55673094239197,3.52533807221805,3.48841385715589,3.45807757320077,3.42834171956119,3.39913439137901,3.37606635282964,3.35340594965253,3.32546409072649,3.31415298837708,3.29176006277995,3.26966771336531,3.25873236984236,3.23707966306598,3.21571280060351,3.20513479796994,3.18418620451916,3.1738142624849,3.15327177534907
2108009,4.05901064949549,3.98726960280761,3.92565030003772,3.87360063399659,3.82289873274463,3.78062787136294,3.74580263562157,3.71140360820875,3.66364731698684,3.63640224072586,3.58994546746147,3.55082805652721,3.51284122970252,3.47561856934935,3.43980651675368,3.41067470574872,3.38211326260258,3.35405303976502,3.33213671099414,3.31030326510407,3.28871481011541,3.27752870531911,3.25538324109397,3.2335350314222,3.22272053298935,3.20130710752098,3.18017636753735,3.16971526106519,3.14899816785561,3.13874084483328,3.11842537010944
2108058,5.11139096070353,4.98741829435323,4.85870683103016,4.74802010237899,4.65275062411647,4.55125173919108,4.47322822410961,4.3871880799621,4.30317305232723,4.22166639433893,4.14272661664882,4.05804152687139,3.98509153623565,3.91518231355249,3.85539082669317,3.79742578821191,3.74892533067899,3.70113369668372,3.64819191878964,3.60295813308214,3.5649577313259,3.55283202475676,3.52882640296787,3.50514300429023,3.49342011798826,3.47020802418103,3.44730236065508,3.43596255025819,3.41350527868787,3.4023863689853,3.38036445073945
2108108,4.33792588782118,4.30039159597427,4.254882537881,4.19286862684905,4.13257721199948,4.05774539559395,3.9933733138651,3.92285174535695,3.85435204513421,3.78793806942037,3.71647509578544,3.65421328265412,3.5942476540534,3.53019974481818,3.47455618559432,3.42673611590343,3.3861479041395,3.34657616845045,3.30795675504445,3.26476927945684,3.23314576973877,3.22214867528387,3.20037740045087,3.17889835749483,3.16826659041291,3.147214985161,3.12644128888931,3.11615694254427,3.09578990370412,3.08570589750312,3.06573369104679
2108207,3.89124348743585,3.83520665421632,3.77337913735754,3.72680835033923,3.68135276275207,3.64392571920362,3.61452363244535,3.57996431210684,3.55309503919984,3.51518856449351,3.48436009360289,3.45450480313689,3.42477621352843,3.3892150953172,3.35443291450348,3.32572160325079,3.3024281275354,3.27986739848898,3.25764962808542,3.24080778877539,3.21913468107416,3.20818524338342,3.18650831606326,3.16512235421048,3.15453666071815,3.13357628423495,3.11289261239182,3.10265283406159,3.08237405736837,3.07233375099259,3.05244809564635
2108256,4.49942988347755,4.43264734194952,4.36781125294419,4.30484940028314,4.25303383546451,4.19327165642631,4.13447585518426,4.08466240170228,4.02690415337389,3.97774191309645,3.92234255124948,3.86785928940382,3.81546097300861,3.76446133448556,3.715917545794,3.66861906087239,3.62936388016582,3.59098917203215,3.55341817812284,3.51662810630888,3.48057555473938,3.46873686237632,3.44529945114405,3.42217663603571,3.41073122922621,3.38806856325129,3.36570507438495,3.35463367611394,3.33270796581254,3.32185223953954,3.30035157779495
2108306,4.55857908912723,4.4580190253693,4.37146261916081,4.28817283046503,4.21692110056361,4.15671270758797,4.08937880875606,4.03215737898784,3.97600592299735,3.92877406135588,3.88264242166642,3.83014337343396,3.77204006887048,3.72973071797389,3.67500823118104,3.63521021417088,3.59624153514969,3.55810550399596,3.52075052261837,3.48416686393174,3.4483430419451,3.4366139839793,3.41339361922267,3.39048493721448,3.37914552270874,3.35669272853792,3.33453634089081,3.3235674713484,3.30184480813697,3.29108961332219,3.26978806242691
2108405,3.96443351555695,3.88080604967588,3.80071519829013,3.73782368566541,3.67712417077575,3.63132250792943,3.59284074675828,3.56758617085167,3.53607680665213,3.5048475023045,3.48007537618198,3.44972432738009,3.42583428368556,3.39103830738071,3.36845250375261,3.34619643577045,3.33003467630389,3.30856404162419,3.29264696703263,3.27707961764765,3.26149781190653,3.25040428193406,3.2284420908399,3.20677469425709,3.19604969527964,3.17481348467978,3.15385762009443,3.14348308844938,3.12293744734841,3.11276501266649,3.09261766630619
2108454,4.29328783841801,4.22926058193314,4.17582563663347,4.11531587879825,4.06476507756143,4.01544681520125,3.97521272095211,3.92800824987111,3.8970521113404,3.85898327680293,3.82161156867954,3.77778708998107,3.73503002606469,3.70009532648271,3.65254767548811,3.61929246490178,3.58035539477258,3.548569512692,3.51726570065736,3.48662424976775,3.45643028085571,3.44467371527456,3.42139889287406,3.39843648419706,3.38707047588871,3.36456502422166,3.3423566742268,3.33136207990369,3.30958847153831,3.29880805306424,3.27745654463017
2108504,4.62640032530693,4.51016192557677,4.38982082341516,4.29376193553985,4.20177179228609,4.13060833987343,4.05369164102842,3.99575207788584,3.93993376787761,3.88587013890043,3.83346931271043,3.77537534261054,3.71882972434619,3.67729513745073,3.62338156268828,3.58388936733386,3.54516246588891,3.50728654832877,3.4643113165103,3.43414030474128,3.4045261670293,3.39294614605301,3.37002083425536,3.34740324476371,3.3362079161859,3.31404042172619,3.29216556745737,3.28133607545917,3.25988943444309,3.24927090208335,3.22824002245821
2108603,4.20282030613543,4.09852994710062,4.01527533746535,3.94248587348418,3.87991534205289,3.81921943651989,3.76759541082076,3.724750590804,3.6971296738583,3.65681129819274,3.62407611100635,3.59225123788224,3.56070033997289,3.52337497445465,3.49251527090041,3.46192564662388,3.44372213831798,3.41972880767006,3.3904528739528,3.36719394565228,3.34998482788038,3.33859032166309,3.31603227894916,3.29377702875486,3.28276105207006,3.26094868627558,3.23942427250479,3.22876827160838,3.20766521100964,3.19721679012687,3.17652283032023
2108702,4.29076537809069,4.20077144621833,4.11446854082387,4.03973472320302,3.96770105936358,3.91336538551654,3.85301861733113,3.80170948804487,3.75875476863172,3.70985825369153,3.66217999627562,3.60916850810409,3.56404174659808,3.50769683391537,3.46508936570498,3.42353474315839,3.38873052969036,3.35457660093414,3.32666941490255,3.29919717430319,3.2722038126206,3.26107386767971,3.23903958478998,3.2173010640867,3.20654085985899,3.18523494052437,3.16421028745161,3.15380170097973,3.13318861796678,3.12298279184963,3.10276931099624
2108801,4.43800579933862,4.35954876311051,4.27478088530994,4.2020326602619,4.13177747446647,4.072144843995,4.01422451648031,3.96575660206164,3.91065250515651,3.87186435061755,3.81901245036585,3.76754451953338,3.71047796394352,3.66186087110901,3.60825552672814,3.56265512903335,3.51848001107624,3.48140746646505,3.44518443268853,3.40977904704595,3.3751104025212,3.36363043516568,3.34090320249564,3.31848103335138,3.30738243457763,3.28540647155717,3.26372062025977,3.25298469716681,3.23172335927683,3.22119657309026,3.2003474043324
2108900,3.85784320733474,3.79946030062304,3.7498331916146,3.69468132966375,3.64781565211298,3.59561577327642,3.55733244772574,3.50736056180311,3.46452968316645,3.42246291475692,3.3812725147802,3.33534170335108,3.30172546903117,3.26891399252892,3.23165593547892,3.20570587585633,3.17526985291099,3.15536749249045,3.13081298007815,3.10663814694967,3.08280785889894,3.07232211788228,3.05156318465334,3.03108289482346,3.02094549383742,3.00087276630362,2.98106502527191,2.97125889032036,2.95183889757317,2.94222378715762,2.92318026749965
2109007,3.87398794555843,3.84484611190199,3.82356857670496,3.80984413655209,3.7889714928082,3.77554779984203,3.76899089311992,3.74809101415365,3.72729514918431,3.69947121919176,3.67875400124218,3.64480345885474,3.61813108232927,3.59203322640239,3.56012092224179,3.53518717566428,3.51078884911181,3.49280078379873,3.46906070901293,3.45154075640002,3.43402199596953,3.42234164904447,3.39921771898336,3.37640417724521,3.36511185558218,3.34275230836902,3.32068793669661,3.30976462111537,3.28813217261135,3.2774216443618,3.25620855928503
2109056,3.82523243004226,3.73362158190885,3.64724903785157,3.57829552210205,3.50598436266858,3.4541323357279,3.39747468089877,3.35276353364856,3.30260027308181,3.26339399423734,3.21474632181685,3.17223051784647,3.13621315759432,3.097006870103,3.06380255628794,3.02765256004845,2.99712814418696,2.96725381250739,2.94220490043355,2.91352372007475,2.88544566190944,2.87563122088254,2.85620128020089,2.83703214409217,2.82754374227247,2.80875607621085,2.79021643214345,2.78103808861665,2.76286136908321,2.75386182064972,2.73603747229601
2109106,3.88531353221275,3.84650382456011,3.80823255891251,3.77782685469522,3.74079155193403,3.71137309169753,3.68950834700377,3.66149042535711,3.63430045755147,3.60792892993949,3.58848341422987,3.55675032470352,3.5315628824631,3.50676353255028,3.48217355960424,3.4577871840831,3.439599626563,3.4216059905249,3.40382729416694,3.38640847494251,3.37474926157254,3.3632705225876,3.3405457217593,3.31812595181462,3.30702854060452,3.28505492903906,3.2633713981543,3.25263662381828,3.2313775609175,3.22085190110996,3.20000496323867
2109205,4.78046832551044,4.69606873689065,4.62501046788453,4.54625175090269,4.46947294170538,4.39535265527103,4.32292087420318,4.24270828301586,4.18134058602694,4.11198419033286,4.02778768064579,3.97010638052318,3.89160279497975,3.82377655104929,3.76581083137037,3.71021891878153,3.65635801276351,3.60403279660354,3.5592186395973,3.50961996387995,3.46720325398364,3.45541004563675,3.43206268046354,3.40902870274231,3.39762726895387,3.37505167248241,3.35277410368715,3.34174524150397,3.31990376933729,3.30908975054465,3.28767169390682
2109239,4.52048547924629,4.40346109460955,4.29291805904104,4.19667145732985,4.113521713444,4.04963021762164,3.9949064510213,3.94917958489809,3.89592676246904,3.85027987551648,3.80578989019174,3.76183890620401,3.7122027257165,3.67114755810016,3.63107458561338,3.59238633758271,3.56112699617862,3.53031141493772,3.5000952921363,3.47045845443655,3.44123884598455,3.42953395195059,3.40636142524821,3.38349993917273,3.37218388586446,3.34977734841687,3.32766660684316,3.31672033511011,3.29504242442312,3.28430938721002,3.26305172127337
2109270,4.71436555152357,4.57733138083962,4.46784765541659,4.37375649051292,4.29230374989322,4.21367365112316,4.15443308166683,4.09622745508281,4.0470494582833,3.99034526014995,3.94277652794021,3.88861051411461,3.82879120871087,3.77849448164063,3.72946181650261,3.68202370953311,3.64255029282043,3.60388001981558,3.56596791003326,3.52886403830607,3.4924758772733,3.48059670762272,3.45707916230094,3.43387728872844,3.42239274930127,3.39965259814311,3.37721264700026,3.36610339487196,3.34410271908849,3.3332098763553,3.3116357023983
2109304,4.50811961044518,4.4398506730774,4.3642507246519,4.29127650622107,4.22935739011586,4.15196623394285,4.09365858699494,4.0446800930486,3.98845306370009,3.92575107751596,3.87229127131165,3.79844428837602,3.73439021971805,3.67275116948698,3.60676350881837,3.55584329578982,3.51258533022446,3.47035252487814,3.42911399635806,3.3944985401465,3.35501566691385,3.34360404899917,3.32101212974918,3.29872345773744,3.2876909378119,3.26584581530153,3.24428907724672,3.23361707370315,3.21248232158744,3.20201820979074,3.18129317283416
2109403,4.90917948361054,4.74742572326737,4.61879691140089,4.49714733191632,4.40242494226327,4.30198989806686,4.21443030153712,4.1373176522906,4.06966213720196,3.99453252523379,3.91399193923834,3.84347500227618,3.76883810569031,3.69801364815395,3.63070678792311,3.56579636585687,3.51637472506433,3.46187271512811,3.41529903789313,3.37524798986348,3.33096719680726,3.31963737640996,3.29720739413691,3.27507848545143,3.26412504570076,3.24243650719111,3.22103428602153,3.21043877850173,3.18945551851152,3.17906641258803,3.15848993095316
2109452,4.44726853223897,4.35038287869563,4.25755741553755,4.18604047579922,4.13385407141711,4.08297744730261,4.04147185864112,4.02499075497771,3.99267553562083,3.96089048186263,3.93737055401808,3.89886658196787,3.86114873983709,3.82417179681425,3.7807745100616,3.75243355527313,3.72455812420394,3.69029519586707,3.66336819703687,3.63682872324929,3.61720409044569,3.60490067517207,3.58054323817766,3.55651274664627,3.5446180551859,3.52106577574946,3.49782441749368,3.48631841612035,3.46353202124377,3.45225015798238,3.42990549676567
2109502,3.86148009401665,3.79592767639999,3.73265280077877,3.67861788468937,3.6262410024664,3.58168828989546,3.5378895042022,3.49441522244808,3.45737641589688,3.41411348894725,3.37191656419874,3.31965098804476,3.27454790237308,3.23110594957233,3.18930224902045,3.1538960644619,3.12487168036099,3.09607051115383,3.07277640845489,3.04988563918613,3.02736230195417,3.01706515126726,2.99667957592086,2.9765676324583,2.96661255676446,2.94690084542383,2.92744935469496,2.91781958708083,2.8987488708254,2.88930669209307,2.87060567790477
2109551,3.89755778488532,3.8414334170529,3.78702392747373,3.74064714433402,3.69588096463897,3.65792021514166,3.6139871068568,3.5701317493781,3.5269010445917,3.48381608681829,3.44187898923626,3.40061821232714,3.36021505376344,3.32691022678627,3.29991252686289,3.2736901349439,3.24828762001615,3.22322372504987,3.20366632908073,3.17920955855257,3.15521910297216,3.14448706520694,3.12324053098258,3.10227918513706,3.09190366946771,3.07135945903936,3.05108645930972,3.04104999069356,3.02117384696354,3.01133288980731,2.99184206204156
2109601,4.38256426731249,4.26936781747809,4.16183426841466,4.07615647048753,4.00196480356688,3.93823373072294,3.87653892501662,3.83141762452107,3.79452927056052,3.75129036940736,3.71581958629364,3.67424797567143,3.62700842081212,3.59391303870407,3.55513770880804,3.51730319002557,3.48642067182409,3.45613518774932,3.43234134924809,3.40879352771488,3.39140040809655,3.37986503255883,3.35702810666313,3.33449771668553,3.32334555040901,3.30126352017374,3.27947300188875,3.26868526175097,3.24732130579179,3.23674371196187,3.21579391447345
2109700,4.17512066448803,4.04202769306427,3.92529029757676,3.82959013184379,3.73186715034305,3.65222110089774,3.5812556849104,3.50642340494441,3.43878086472626,3.36703485816365,3.29829112339865,3.23708468142492,3.17865952253998,3.11846517555187,3.07043749585076,3.02868659340839,2.99286348108283,2.96258751857208,2.93238270469182,2.90741561433156,2.88270003408451,2.87289493192777,2.85348347968501,2.83433258384819,2.82485321065806,2.80608342188293,2.78756141909823,2.77839180916697,2.76023238557765,2.75124140060834,2.73343401290214
2109759,4.11329657128798,4.16556157074434,4.19159137199257,4.18134992879933,4.1527616746827,4.11529490169944,4.07707317992856,4.02991469954516,3.98312610134228,3.93641020910917,3.89024031525328,3.85268869165113,3.80143063262404,3.75927374434095,3.72526840377766,3.68534458835269,3.65956897872306,3.63411272156994,3.60904882522491,3.59052443648925,3.57216111051422,3.56001090265533,3.53595677493469,3.51222552141163,3.50047894776143,3.4772199514308,3.45426800455666,3.44290528085746,3.42040263196297,3.40926125531162,3.38719483941963
2109809,4.51181782787903,4.41293777690721,4.30874841868491,4.23587137751789,4.17389960695183,4.10519388697514,4.07161603183518,4.03040622891401,3.99835416265972,3.96694187446922,3.92836709262929,3.89821624783455,3.86838628259457,3.82419480410943,3.78810092910071,3.75969070653725,3.7315610583046,3.7040105793176,3.67669547520624,3.64994436979615,3.62356641055213,3.61124135473392,3.58684107531007,3.56276831641538,3.55085270331696,3.5272589976471,3.50397676003886,3.49245052069664,3.46962404670516,3.45832233971262,3.43593837634879
2109908,4.06137865198639,3.98399338037931,3.92504325879731,3.86738427202282,3.81909417995417,3.7790254797937,3.74091926613274,3.71794264742212,3.69621070075033,3.66865416067087,3.6350848154484,3.60879681165027,3.58252985699725,3.55017995457565,3.52448295328526,3.492657417154,3.47349864400862,3.44271053231765,3.42421292593849,3.39438878320535,3.37647988579743,3.36499526033553,3.3422588058738,3.31982753872028,3.3087244365841,3.28673955660679,3.26504490606813,3.25430462677185,3.23303466189099,3.2225036043604,3.20164597585322
2110005,4.40179829169356,4.31854822450201,4.25644673436376,4.17856101831839,4.10346046714488,4.03867287318341,3.97587918733805,3.92193820439439,3.86883051760208,3.81685072589651,3.75184167756352,3.70266427282166,3.64146272707424,3.58884525869616,3.53829430875691,3.49517574036069,3.45338272640925,3.41261945430737,3.36705322056247,3.3337631002155,3.30113799368843,3.28990963316568,3.26768051402268,3.24574977231782,3.23489442190873,3.21340010681299,3.19218954505185,3.18168892154839,3.16089356911997,3.15059749886226,3.13020528204113
2110039,4.37700124331539,4.29116067983705,4.217612894027,4.14698141355681,4.07873342363112,4.01289085674257,3.95683265340235,3.90982185085922,3.85624776473276,3.80363412417849,3.7593973885462,3.70907084206092,3.66688497040543,3.61926818339729,3.57976984046597,3.54121294148774,3.5162459068781,3.48547806774312,3.45532436355236,3.43180775932093,3.40833069860334,3.39673773704346,3.37378680638776,3.35114394191536,3.33993610264474,3.31774383618199,3.29584453693326,3.28500294306177,3.26353233559077,3.25290193710351,3.23184755563358
2110104,4.71739060103087,4.61173523118073,4.5103804126261,4.42297587970864,4.32937780180178,4.23937785905002,4.16131293073238,4.07744739347227,3.99672951201042,3.92667390797207,3.85157261668365,3.7792596814999,3.71655173378467,3.64923153262852,3.59081673481088,3.54049177603405,3.49156857347884,3.44398546047249,3.39766399266323,3.36384851797322,3.32513491154694,3.31382492885461,3.29143421987586,3.26934405732636,3.25840979626506,3.23675923283473,3.21539448542329,3.20481752987913,3.18387101007599,3.17350009473373,3.15295964104613
2110203,4.27184966709673,4.17481401144417,4.09874997262136,4.03363550914373,3.97827494805331,3.93212780421482,3.89434366477571,3.87207039235889,3.84245070517405,3.81311538872174,3.78420082885367,3.7557571286094,3.72082948631191,3.68663328023634,3.653152040984,3.62686002201684,3.60097045319412,3.58186435373951,3.55660595913796,3.53795792961751,3.51328553923866,3.50133558842493,3.47767791553015,3.45433779529168,3.44278482607667,3.41990917939178,3.39733552144199,3.38616007564777,3.36402831044748,3.3530705635079,3.33136784141398
2110237,4.79638991091484,4.61324098735218,4.44419635027493,4.31453763845742,4.20064612262745,4.10881649971802,4.03671476987026,3.96594746399584,3.90455782037879,3.84401813304889,3.77793163450992,3.72069197792898,3.66525996543982,3.60556863241616,3.54777539253963,3.5045389360051,3.46282591544118,3.43382578205599,3.39936601142036,3.37152131493039,3.34411332493482,3.33273878981599,3.31022028447939,3.28800404095941,3.27700737192608,3.25523323656446,3.23374654853433,3.22310922436152,3.20204315099967,3.19161304301596,3.17095535341715
2110278,5.07792501361552,4.90923853557535,4.76208459834588,4.64624354434904,4.54552458435414,4.45856319561546,4.37364980657694,4.30939833113745,4.24497432583938,4.18143026345435,4.11077299731633,4.03380404376975,3.97634502275442,3.91326574758813,3.85303953950013,3.80225392126234,3.75358215711448,3.70546388005247,3.67195292431878,3.63282627801259,3.60062506906625,3.58837804502181,3.56413224742031,3.54021189676648,3.52837172319871,3.50492739281199,3.48179255853601,3.47033929354083,3.44765733737389,3.43642718318049,3.41418493604017
2110302,3.97020897534133,3.92523436345792,3.88105124392424,3.83044775608735,3.78088811758127,3.7324380462757,3.6917777483277,3.64509463221606,3.59940547725271,3.56101799942068,3.5110016031883,3.47444995397725,3.43272018511691,3.39214314946053,3.35816379654621,3.32494313376688,3.29240696421795,3.26582990289023,3.23966713620967,3.21390907183218,3.18348348013941,3.17265530503691,3.15121844486773,3.13006932778809,3.11960086849782,3.09887262352442,3.07841801874867,3.068291643687,3.04823744993741,3.03830833772263,3.0186429115885
